"Time"	G1	G10	G2	G20	G17	G16	G4	G9	G11	G18	G94	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G12	G13	G14	G41	G50	G52	G53	G51	G21	G22	G55	G42	G44	G39	G49	G40	G54	G45	G47	G43	G61	G72	G67	G57	G48	G95	G8	G60	G59	G99	G58	G79	G82	G83	G81	G89	G84	G80	G88	G91	G90	G75	G78	G77	G86	G85	G69	G93	G92	G87	G68	G27	G96	G97	G63	G26	G25	G23	G24	G62	G76	G71	G74	G31
1000	0.4110555	0.0936079	0.0378965	0.1450600	0.3434085	0.2494721	0.6497619	0.0807582	0.7236928	0.1880620	0.7296225	0.6198572	0.3550438	0.2984565	0.1966852	0.5756801	0.7147472	0.6817526	0.6927803	0.6458317	0.4584658	0.0965186	0.6715965	0.3218754	0.6015847	0.6055946	0.3156209	0.2799960	0.7794128	0.1454255	0.3389840	0.7424746	0.1060323	0.7073027	0.5162400	0.1702993	0.2920625	0.2364723	0.7348454	0.5833951	0.6281369	0.6268384	0.7631091	0.4134015	0.3868450	0.2935099	0.1625910	0.7322073	0.4272574	0.0253307	0.6099933	0.6241929	0.0253806	0.4213692	0.0152527	0.6920697	0.0213041	0.0912131	0.6484828	0.1239972	0.4374350	0.6349375	0.0228978	0.7044706	0.4045824	0.2175150	0.4516862	0.1903553	0.4878429	0.4850010	0.0559071	0.1581522	0.4064151	0.0897088	0.4588429	0.4402159	0.4745619	0.0000649	0.6821768	0.2611371	0.4818829	0.1425692	0.0343800	0.6789257	0.4469202	0.5834126	0.3045871	0.3439111	0.1670859	0.7245134

0	0.4027651	0.1546269	0.0634476	0.0496110	0.4647793	0.3128157	0.6053594	0.0990201	0.7268631	0.1605100	0.7325946	0.6111543	0.3103199	0.2564743	0.1288038	0.7336276	0.7193288	0.7109107	0.6466526	0.8068168	0.4791618	0.0930286	0.6639744	0.2767154	0.6423740	0.7049836	0.3855399	0.4049674	0.7192786	0.1575329	0.3103499	0.5822258	0.1290130	0.6375543	0.5808781	0.2635697	0.4410739	0.2437760	0.6470850	0.6113343	0.7297330	0.5858359	0.6176351	0.7508049	0.2872938	0.3398371	0.2002686	0.6957473	0.5256358	0.0284504	0.6691041	0.6986771	0.0158672	0.5011880	0.0095136	0.7594817	0.0270253	0.1169124	0.8327884	0.1824602	0.3850850	0.6783146	0.0527747	0.6206010	0.4926387	0.2660699	0.4766053	0.1627941	0.4602722	0.5135223	0.0647419	0.0887227	0.3264751	0.0579430	0.5417235	0.3589394	0.4506744	0.0000231	0.8262308	0.2715256	0.4508692	0.0815744	0.0213673	0.6889942	0.5270987	0.7261534	0.3501400	0.3511866	0.1380857	0.7400932
50	0.3724113	0.0294408	0.0233482	0.0958860	0.4875040	0.2699162	0.6649807	0.1276085	0.6376617	0.1862510	0.7012985	0.7216352	0.2145507	0.2567387	0.1122158	0.2173514	0.7301952	0.6526527	0.7645709	0.6425536	0.3152265	0.1431516	0.7563698	0.1259128	0.3540951	0.1558221	0.2441501	0.3967827	0.7008184	0.2805469	0.3933937	0.5706957	0.1391289	0.6146457	0.7303042	0.1728890	0.3625275	0.2583224	0.5848072	0.7130182	0.6565162	0.4857728	0.5878337	0.5580299	0.1197812	0.3541847	0.1206554	0.6791517	0.4495560	0.0265589	0.7635711	0.5805527	0.0272013	0.5236039	0.0161017	0.6869519	0.4337142	0.0744790	0.7220760	0.4597090	0.4861538	0.6263731	0.0139328	0.7189113	0.4404289	0.1436365	0.4999229	0.1214089	0.5115039	0.4383788	0.0495763	0.1007654	0.3785656	0.0528183	0.5522427	0.4232358	0.4403382	0.0024087	0.6399829	0.5083236	0.5700292	0.0977668	0.0235276	0.5601223	0.6967285	0.6371680	0.4699775	0.4384482	0.0958039	0.6349527
100	0.2404487	0.0102167	0.0293669	0.1060450	0.3379357	0.2838164	0.6999753	0.0880713	0.6881348	0.2757121	0.6425951	0.6571908	0.2099156	0.2455669	0.1739328	0.0556623	0.6238654	0.7016128	0.8247546	0.7543227	0.2746221	0.3749323	0.6240063	0.0393901	0.2610262	0.1265794	0.1965369	0.4116541	0.8490109	0.2126052	0.4644406	0.5711331	0.0563990	0.3274920	0.4171498	0.0864548	0.5062890	0.1224790	0.2764699	0.6538505	0.6423400	0.5005761	0.6050845	0.3841615	0.0298363	0.3587316	0.0917673	0.6753472	0.4338327	0.0246449	0.5184580	0.7684938	0.0577894	0.5070327	0.0057369	0.6647975	0.4761779	0.0559695	0.7407035	0.6827886	0.4284120	0.6255112	0.0273713	0.7888303	0.4235477	0.1166733	0.3385737	0.1925248	0.4603656	0.5003237	0.0296470	0.0622564	0.3572336	0.0838784	0.5700400	0.3876238	0.3872679	0.0074136	0.5872806	0.4484767	0.5627073	0.1713864	0.0506557	0.6272168	0.5957572	0.5891746	0.5440083	0.4068951	0.1586147	0.6136541
150	0.1025518	0.0142321	0.0634522	0.0565830	0.3744608	0.3338101	0.7511750	0.1487865	0.6708369	0.1844806	0.6519525	0.8980060	0.1914925	0.2634647	0.1230273	0.0406028	0.7259252	0.7104402	0.6409827	0.7354402	0.4260763	0.6005966	0.7457543	0.0145272	0.1912837	0.1142022	0.1536571	0.5114602	0.6558741	0.2408648	0.5996208	0.6394236	0.0445098	0.2358609	0.2812173	0.0770055	0.5291100	0.1023393	0.0951980	0.6404158	0.6125839	0.5374537	0.4948497	0.2522970	0.0156205	0.3539725	0.1046763	0.7742126	0.4474746	0.0070963	0.5924831	0.7040761	0.0308390	0.5529015	0.0029990	0.7146471	0.7072554	0.0434737	0.6677200	0.5095329	0.4571546	0.6085211	0.0206450	0.6724781	0.4158117	0.1294869	0.5929750	0.1686327	0.4586058	0.3997071	0.0185028	0.0610732	0.3452429	0.1325328	0.4858366	0.3425302	0.4235010	0.0003277	0.5138196	0.5257601	0.6176969	0.0856116	0.0302961	0.4814927	0.7038670	0.5182645	0.6276577	0.3563081	0.1141588	0.8803625
200	0.0926051	0.1163800	0.1964211	0.0381790	0.3202821	0.3501840	0.6318899	0.1569186	0.6906921	0.2364145	0.7056500	0.7255360	0.0873587	0.1975483	0.1753464	0.0071161	0.7830591	0.6617811	0.7514655	0.6679185	0.4694766	0.6163374	0.7004188	0.0188737	0.2058670	0.0756639	0.1847398	0.4523994	0.7558698	0.1877612	0.6471374	0.6581327	0.0246208	0.2377324	0.2064212	0.0440140	0.4823950	0.1082299	0.0696265	0.6244506	0.5329889	0.5790487	0.5113676	0.0767005	0.0016973	0.4549996	0.0614536	0.6404564	0.4108569	0.0088436	0.4667858	0.7166645	0.0610452	0.5960895	0.0064290	0.6561826	0.5353030	0.0843743	0.7081295	0.5482716	0.4212185	0.6347889	0.0192683	0.7436948	0.4101424	0.1479152	0.3879961	0.1303994	0.5251995	0.5479310	0.0101886	0.1126182	0.4015072	0.1164443	0.4690382	0.3614414	0.3774830	0.0001444	0.4262423	0.6763624	0.5758734	0.0989297	0.0342831	0.5599316	0.6143848	0.6802023	0.5803999	0.4353104	0.1755907	0.6660492
250	0.0301792	0.2874904	0.4491716	0.0098979	0.3562601	0.4112635	0.6395600	0.2783916	0.7508932	0.1522344	0.7753251	0.6449001	0.0630161	0.3562359	0.2319411	0.0121723	0.6349672	0.7042256	0.7389741	0.6514331	0.4386340	0.7431814	0.7843173	0.0384226	0.1945286	0.1187947	0.1830201	0.4681573	0.5997288	0.2062539	0.6645815	0.7164265	0.0110658	0.3919287	0.1523656	0.0460378	0.4415753	0.0710845	0.0760292	0.5918528	0.3105312	0.5319349	0.3472894	0.0798697	0.0063698	0.4258580	0.0246759	0.8887083	0.4134194	0.0058302	0.4199190	0.6560661	0.1137441	0.5301573	0.0027616	0.7930151	0.6573214	0.0699167	0.5781924	0.5128283	0.3491817	0.7043711	0.0250212	0.7223848	0.3840249	0.0805031	0.3173910	0.2292838	0.4301894	0.3537660	0.0642702	0.1013150	0.3588529	0.1095620	0.4831492	0.3713731	0.5097549	0.0000000	0.4893806	0.5135802	0.5689506	0.1021758	0.0574141	0.5750064	0.6336999	0.6180275	0.6932136	0.4973414	0.1568318	0.6385402
300	0.0434332	0.5109631	0.5974293	0.0133777	0.3934212	0.3870752	0.6809865	0.2565388	0.6827812	0.1188424	0.7068486	0.6656860	0.0952962	0.2570216	0.2427593	0.0311087	0.7148922	0.6563005	0.6257645	0.6253012	0.4751008	0.7309643	0.6831920	0.0143189	0.1836345	0.2116633	0.1643159	0.4616086	0.7029960	0.2645829	0.7056482	0.7209208	0.0024768	0.5001904	0.1415416	0.0542044	0.4390612	0.1278177	0.0775697	0.6953147	0.3985262	0.5139441	0.2594903	0.0785982	0.0018024	0.4118881	0.0200744	0.9106846	0.4366108	0.0036341	0.4525955	0.7509775	0.1689318	0.5535766	0.0091647	0.6910876	0.5831320	0.0700831	0.5595080	0.5253135	0.4844001	0.6394573	0.0347246	0.5634220	0.4479618	0.1102996	0.3963565	0.1075821	0.4878300	0.4457727	0.0210148	0.0870010	0.3556031	0.1117671	0.5963351	0.3160915	0.3946959	0.0000000	0.5298907	0.5013381	0.6275445	0.0693137	0.0529957	0.5825981	0.6426921	0.7136553	0.5892579	0.4307726	0.1085165	0.6982632
350	0.0157945	0.5735308	0.6566748	0.0034007	0.3625603	0.3885934	0.6626194	0.3321251	0.6497971	0.0958231	0.8075249	0.6644447	0.0783061	0.3207810	0.2599185	0.0037432	0.7649422	0.7333888	0.6676991	0.7497311	0.4001136	0.6588472	0.7264464	0.0299563	0.1713640	0.1090870	0.2357411	0.5513805	0.5568645	0.2567296	0.6486322	0.6274588	0.0020616	0.4399454	0.1281856	0.0923639	0.3758606	0.1104913	0.0429653	0.6304943	0.3177562	0.5937765	0.3713418	0.0639785	0.0008017	0.3993034	0.0321071	0.7213033	0.4654998	0.0133070	0.4731127	0.7512526	0.0781011	0.5514961	0.0057547	0.7985266	0.7184769	0.0501533	0.6445880	0.5409925	0.4225027	0.6730424	0.0178296	0.6666397	0.4080536	0.0716920	0.4242503	0.1525340	0.4614097	0.3807974	0.0460008	0.1245131	0.3648172	0.0405527	0.5426503	0.3112890	0.3530770	0.0000114	0.4294773	0.4235085	0.5447284	0.1054130	0.0560411	0.5447938	0.6849117	0.7249293	0.5766343	0.3417081	0.1349328	0.8319487
400	0.0435103	0.6267912	0.6599886	0.0008004	0.4281286	0.4238211	0.6208984	0.3050053	0.6825193	0.1838096	0.6360826	0.6388935	0.1622535	0.2581397	0.2735942	0.0095773	0.7629435	0.6856666	0.6770944	0.7253975	0.4822029	0.7799094	0.8380307	0.0250382	0.2545098	0.1049943	0.2006364	0.6360381	0.6814101	0.2875158	0.6654796	0.7314339	0.0043767	0.5641663	0.1587278	0.0412745	0.2993530	0.1496870	0.1053398	0.5415921	0.2818510	0.5379803	0.4249819	0.0369833	0.0010324	0.4465978	0.0511884	0.7090612	0.4260449	0.0159245	0.4898636	0.7861742	0.0597820	0.4952641	0.0041194	0.6869660	0.5844911	0.0810322	0.6504096	0.6347640	0.4286542	0.5856243	0.0233926	0.7524554	0.4669140	0.0850200	0.4986511	0.1533361	0.4127635	0.3650226	0.0360415	0.1292253	0.4469047	0.0801083	0.4744299	0.3709705	0.4987729	0.0000000	0.5201121	0.4231406	0.5701926	0.0860828	0.1202017	0.6426284	0.6038329	0.7057850	0.6828599	0.3755450	0.1589676	0.6921554
450	0.0405331	0.6532666	0.6432901	0.0015556	0.4294752	0.3921239	0.6039010	0.3987195	0.6598871	0.1020830	0.6647572	0.6713261	0.0618556	0.3291893	0.2848750	0.0010457	0.7484511	0.6243991	0.7125839	0.6582007	0.5672444	0.6366017	0.6127556	0.0259424	0.2031453	0.1176217	0.2764118	0.5435974	0.6568283	0.2229061	0.6771041	0.6009322	0.0103597	0.4411014	0.1083581	0.0845180	0.3836506	0.1074112	0.0843040	0.6600912	0.3067792	0.6258677	0.3712249	0.0693884	0.0102677	0.4931611	0.0268670	0.7126219	0.4549117	0.0051590	0.5428206	0.5709998	0.0819194	0.5494818	0.0102754	0.6692045	0.6605889	0.0545517	0.7814718	0.6472580	0.4751308	0.6469673	0.0313230	0.7157748	0.3581464	0.0981717	0.4032311	0.1541125	0.3748937	0.4072776	0.0420574	0.0905141	0.3594110	0.0452896	0.5349062	0.3678653	0.4460179	0.0000180	0.5490041	0.7074039	0.5303113	0.1096818	0.0716421	0.5167849	0.6892294	0.6641666	0.7525244	0.4016351	0.1206133	0.6905657
500	0.0523891	0.5053821	0.7503143	0.0067392	0.4264949	0.4871264	0.6212574	0.3516443	0.5285958	0.1109801	0.7819115	0.6010948	0.0584243	0.2963073	0.3127244	0.0042495	0.6255044	0.6263520	0.7736596	0.6444254	0.5496296	0.7917090	0.7084956	0.0371998	0.2397299	0.1374631	0.3144413	0.5326203	0.7793825	0.2389524	0.6045980	0.8253166	0.0116840	0.5889146	0.1379290	0.0638293	0.3761655	0.0904389	0.0357196	0.7292839	0.3458921	0.5337174	0.3931105	0.0568644	0.0098027	0.4526387	0.0038547	0.6240560	0.5823934	0.0058689	0.5190246	0.6757002	0.0643749	0.5411599	0.0050247	0.6108065	0.6942114	0.1070017	0.6310129	0.5156931	0.3568484	0.6333610	0.0172912	0.7339070	0.4625464	0.0913700	0.3505639	0.1562563	0.3999545	0.5072397	0.0334791	0.1090231	0.3665299	0.0478363	0.4807508	0.4182044	0.4924513	0.0000000	0.5920664	0.5467171	0.6354712	0.0700935	0.0445584	0.6029042	0.7136963	0.6904264	0.5274687	0.3088766	0.1509073	0.7050640
550	0.1607027	0.7066822	0.5934083	0.0015548	0.4935739	0.3308066	0.3941068	0.2937486	0.7160050	0.0864414	0.6528665	0.6361262	0.2177604	0.2175400	0.1794438	0.4904753	0.6605566	0.5900503	0.7965086	0.7866468	0.5563284	0.6062023	0.5078049	0.4245513	0.5747032	0.5743701	0.3047823	0.6111922	0.7652694	0.1255917	0.5088070	0.7086219	0.0228894	0.5949083	0.1826163	0.0309246	0.2021997	0.1722896	0.3190532	0.6248644	0.3772031	0.5820651	0.4321431	0.1229908	0.2119683	0.3065934	0.0061030	0.5995211	0.4360117	0.0047133	0.6319889	0.6887784	0.0259530	0.6441093	0.0186766	0.6849841	0.2165668	0.0851266	0.7980811	0.2447025	0.3771061	0.5625149	0.0219693	0.7666270	0.3356078	0.2083426	0.5254813	0.1539720	0.3378103	0.4538499	0.0530933	0.0820149	0.3785032	0.0411156	0.5353961	0.2911975	0.3975343	0.0000000	0.6733138	0.2946876	0.4962109	0.0983061	0.0783496	0.7071591	0.4610508	0.6426717	0.5814656	0.3898530	0.1436542	0.7262077
600	0.3197248	0.3775734	0.4749349	0.0008749	0.4810780	0.3375411	0.6744002	0.2269515	0.6982885	0.1578807	0.7280232	0.7443542	0.1746333	0.1901035	0.1032656	0.5518290	0.7707409	0.6352733	0.6839940	0.6811118	0.6669817	0.2300644	0.6234818	0.5419762	0.6265930	0.7814549	0.3317894	0.4815523	0.7583218	0.1230755	0.3618804	0.7359546	0.0676817	0.6581608	0.3039201	0.0293405	0.2133319	0.2944064	0.6273504	0.6574522	0.3269223	0.5047585	0.5959465	0.3064875	0.3110031	0.3189426	0.0143881	0.6022553	0.4117946	0.0232612	0.7342168	0.6870020	0.0182824	0.6086504	0.1811501	0.6994352	0.0839738	0.0746862	0.6910708	0.2440971	0.4035017	0.5983305	0.0424301	0.7272221	0.4266296	0.3320981	0.5685750	0.1888790	0.5101752	0.4579650	0.0696274	0.1104646	0.4031583	0.0783242	0.4519591	0.3645821	0.4311519	0.0001175	0.6382725	0.2731374	0.4626919	0.0735929	0.0932031	0.5914332	0.5220727	0.5732297	0.5226049	0.4403397	0.1030496	0.6868122
650	0.4029404	0.2787079	0.1828689	0.0235021	0.5692127	0.2914609	0.7474191	0.0944392	0.7905198	0.1714787	0.6072607	0.8086094	0.1989540	0.0969777	0.1095338	0.6908936	0.7897106	0.6421265	0.7266092	0.6177153	0.5770314	0.1472291	0.6114267	0.3964513	0.6200396	0.6921036	0.3157471	0.3844700	0.7336150	0.1480564	0.1776473	0.5716116	0.1559021	0.7496229	0.4977277	0.1270705	0.3983774	0.3655818	0.6066975	0.7350231	0.4381989	0.5561655	0.5956985	0.5032508	0.2511204	0.2797036	0.0437010	0.6577675	0.4161934	0.0158634	0.6076850	0.7050509	0.0131796	0.5392950	0.1518809	0.6705857	0.0785798	0.0743574	0.7245390	0.1252799	0.4144090	0.6360619	0.0683524	0.7626488	0.4152786	0.2486523	0.4770257	0.1836721	0.4585798	0.4038021	0.0575463	0.1791780	0.3674125	0.0819002	0.5347974	0.4626478	0.4196919	0.0009701	0.7065439	0.2912532	0.4644650	0.0719102	0.0292558	0.7969177	0.4579464	0.7622972	0.4136294	0.3827824	0.1245351	0.7434690
700	0.4118351	0.1174196	0.0612548	0.0555616	0.4299416	0.3144469	0.6852762	0.1032924	0.6567985	0.1518893	0.7603587	0.6826278	0.3335281	0.0508652	0.1075942	0.7140279	0.8348628	0.7114597	0.5820575	0.6325729	0.4048970	0.1038124	0.6807336	0.4468803	0.5896110	0.6705820	0.2527061	0.3716068	0.7470840	0.1723463	0.2289673	0.6027775	0.1958995	0.6952782	0.5378445	0.2083483	0.4007557	0.3243020	0.6887756	0.6996191	0.5124891	0.5105332	0.5266288	0.5009752	0.3991757	0.1566804	0.0809308	0.7158306	0.4499574	0.0237125	0.5961989	0.8478072	0.0244690	0.5541394	0.0860886	0.6886570	0.0335409	0.0661791	0.7027013	0.1454061	0.5493842	0.4676461	0.0143064	0.7505305	0.4970624	0.2790051	0.5310093	0.1572936	0.5783333	0.4155553	0.0877529	0.1419613	0.3533198	0.1040408	0.6042023	0.4121281	0.5636260	0.0008689	0.6824963	0.3969289	0.6143585	0.0796435	0.0562991	0.7239222	0.3791995	0.6129628	0.4488141	0.4250627	0.1032440	0.6232765
750	0.4030963	0.0754969	0.0442282	0.1386476	0.4894585	0.2785269	0.7029578	0.0593781	0.7219400	0.2003880	0.7223295	0.7402072	0.3401186	0.0808379	0.1750796	0.7785439	0.6883913	0.6690930	0.6174377	0.7304996	0.4048735	0.0563833	0.6680325	0.3132756	0.6883359	0.6016581	0.3387649	0.3235468	0.7223691	0.2065574	0.2161039	0.6997096	0.1895744	0.5438515	0.5993850	0.2044495	0.4066515	0.3316161	0.6866063	0.7266645	0.6434852	0.5928731	0.6872710	0.5927266	0.3866434	0.2960366	0.0696787	0.7647375	0.4960945	0.0206780	0.8015645	0.5846613	0.0317035	0.5911318	0.0351706	0.7624682	0.0212816	0.0416328	0.6097488	0.1501781	0.3716197	0.4864232	0.0221484	0.7759020	0.3379177	0.2974024	0.5459257	0.1773506	0.4214700	0.4093971	0.0308745	0.1759843	0.3639940	0.0607635	0.6551491	0.3597795	0.3997479	0.0000112	0.7336466	0.3188508	0.5717629	0.1209849	0.0274763	0.6300381	0.3466413	0.8698564	0.5852420	0.3529188	0.0746072	0.7539623
800	0.4778268	0.1091651	0.0427815	0.1665342	0.2946243	0.2843942	0.6896354	0.0647854	0.7132664	0.1748447	0.7413587	0.7588834	0.4145481	0.1749592	0.1898568	0.7248121	0.6189532	0.7193852	0.6353521	0.5983388	0.5077936	0.0708742	0.6117095	0.2038649	0.6653851	0.6395763	0.2946526	0.3964602	0.8291568	0.1830380	0.3032700	0.6917045	0.1872985	0.6654314	0.5954594	0.1724115	0.2617357	0.2251429	0.7089027	0.8143055	0.6060259	0.4898571	0.5805534	0.4665158	0.4019899	0.2554765	0.0784715	0.6433768	0.4128652	0.0155270	0.6805445	0.6760453	0.0183607	0.6113730	0.0228403	0.6807732	0.0285773	0.0886884	0.7439149	0.1766742	0.2639287	0.4954337	0.0200948	0.6092595	0.3747883	0.2635187	0.4846680	0.1331445	0.5474117	0.4526428	0.0513967	0.1390286	0.3665888	0.0619631	0.5424320	0.3086372	0.4064070	0.0000357	0.6919696	0.3025347	0.6283029	0.0823170	0.0219729	0.6669485	0.4287341	0.6412920	0.4729501	0.3273206	0.0595481	0.7724371
850	0.3882048	0.0993795	0.0367737	0.1629742	0.2923557	0.2523435	0.6146103	0.0568910	0.6797610	0.2358401	0.8037198	0.7483270	0.3984651	0.2650081	0.1926833	0.7439319	0.7170176	0.5254039	0.6979738	0.5374243	0.3971754	0.1291014	0.5834622	0.2741939	0.6332721	0.5733491	0.2666678	0.4192349	0.6642627	0.1770370	0.2768894	0.7501654	0.1839402	0.6457589	0.5657075	0.1979747	0.3783644	0.1744777	0.5761663	0.8971145	0.6238138	0.6076604	0.5860286	0.5621002	0.3852942	0.2065463	0.1439474	0.6404934	0.4354017	0.0236349	0.6938785	0.6093188	0.0142355	0.5116181	0.0135075	0.7231452	0.0066221	0.0974845	0.8702089	0.1676970	0.4768424	0.4956042	0.0449697	0.6493901	0.4884793	0.2373450	0.4972801	0.1435128	0.5180675	0.3889335	0.0593172	0.0925999	0.3507047	0.0881305	0.5084303	0.3658299	0.3132829	0.0005937	0.7353155	0.3247984	0.4812974	0.1038081	0.0099465	0.7051584	0.3423985	0.5967683	0.3137768	0.3518905	0.1108153	0.7888411
900	0.2814329	0.0913024	0.0372005	0.1061472	0.3885330	0.2353407	0.6686872	0.0990418	0.6715953	0.2695920	0.7450467	0.7285208	0.3873603	0.2927070	0.2136505	0.7036509	0.7171156	0.6032877	0.7338697	0.6450325	0.5356970	0.2195421	0.5660298	0.2458804	0.6470098	0.5608258	0.2651572	0.3943727	0.6827481	0.1207951	0.4081227	0.6724110	0.1274631	0.5437965	0.7309665	0.1344047	0.3396909	0.2189735	0.4706058	0.7442199	0.7059115	0.4253145	0.5689231	0.3421928	0.3677271	0.2198920	0.0667489	0.7520821	0.4013837	0.0084521	0.6283301	0.6102697	0.0250408	0.4771595	0.0066989	0.8751517	0.0132017	0.0596039	0.6672109	0.1333508	0.3064147	0.4308790	0.0254199	0.6618749	0.3770509	0.2472820	0.6067374	0.1380697	0.4518191	0.4295824	0.0653220	0.2008317	0.3375488	0.0255618	0.5815599	0.3866961	0.3683017	0.0022936	0.7636959	0.3159140	0.4891204	0.1022629	0.0230582	0.7168372	0.3375659	0.6328300	0.3670791	0.4319445	0.1616150	0.6680744
950	0.3069129	0.0829781	0.0827158	0.0502985	0.3022277	0.2649785	0.6394053	0.0899088	0.7867442	0.3915583	0.7761968	0.6429067	0.2569592	0.2669038	0.1311896	0.6880410	0.7966050	0.7688780	0.6050666	0.5499721	0.6073165	0.2761138	0.5820950	0.2967540	0.5068921	0.6696907	0.3789511	0.3714950	0.6387861	0.1092059	0.4315698	0.6421386	0.0749121	0.5234967	0.4543284	0.1278887	0.2800146	0.1512664	0.6068132	0.6649492	0.6865100	0.7013005	0.6057013	0.3851796	0.3569233	0.2773544	0.0389559	0.5573976	0.4068389	0.0127990	0.6527380	0.7474922	0.0060670	0.4490676	0.0031276	0.7141634	0.0428702	0.0876343	0.7382044	0.1441275	0.4130315	0.3766173	0.0460478	0.7075809	0.3412405	0.2415248	0.5866311	0.1866576	0.2582093	0.4570740	0.0436260	0.1619647	0.3659877	0.0328748	0.4686366	0.3180314	0.4767702	0.0002232	0.6260223	0.2506133	0.3884070	0.1094754	0.0531698	0.7452457	0.3808372	0.5750239	0.3226165	0.4003353	0.1973879	0.7778978
1000	0.3376349	0.1094200	0.0418220	0.0383229	0.4603281	0.3170205	0.6033812	0.0875295	0.6956693	0.2032705	0.6944508	0.6053351	0.2820783	0.2442725	0.1607107	0.6663644	0.6203123	0.8248686	0.6184383	0.7242451	0.6287500	0.2166328	0.5775668	0.2993039	0.5166910	0.6429977	0.3888927	0.4125376	0.7134115	0.1238179	0.4459286	0.6198100	0.0740106	0.6369739	0.4072308	0.1266120	0.2805251	0.2837158	0.6586847	0.6209717	0.6856800	0.5282958	0.5851561	0.3956415	0.3654494	0.2228588	0.0435488	0.6946050	0.4888896	0.0104528	0.7544437	0.8551174	0.0027319	0.5457319	0.0046915	0.7062312	0.0255181	0.0944505	0.5070815	0.1627332	0.5031246	0.4849326	0.0211760	0.7291778	0.3747615	0.2634762	0.4301466	0.1190374	0.4699485	0.4648197	0.0465243	0.1257311	0.3980048	0.0711849	0.4684537	0.4505925	0.4510523	0.0000650	0.6555638	0.2133793	0.4457263	0.0939802	0.0282034	0.8246055	0.4074711	0.5391143	0.3974147	0.3862735	0.1769960	0.8187269

0	0.3165363	0.1313181	0.0757675	0.0922977	0.4027111	0.3058213	0.8028019	0.1065140	0.6916860	0.1875710	0.7266915	0.6572715	0.2698471	0.2211729	0.1940950	0.7445952	0.7783798	0.5861008	0.7106876	0.7175637	0.5520579	0.0907189	0.6562374	0.3052420	0.7497754	0.6307364	0.4026759	0.3977737	0.6808190	0.1541183	0.2641877	0.5849711	0.1089683	0.7086103	0.6322088	0.1652663	0.3911012	0.2735588	0.7274246	0.6284639	0.7296704	0.4162771	0.7146830	0.6697976	0.2949443	0.2578272	0.1373329	0.8649040	0.5802456	0.0215653	0.6306820	0.7022282	0.0241739	0.5689757	0.0119057	0.6794926	0.0130599	0.0753176	0.7331089	0.1623249	0.4193372	0.7050801	0.0392825	0.6399313	0.4023397	0.2539309	0.3868015	0.1401025	0.5401273	0.5292808	0.0451733	0.0974102	0.3488860	0.0436665	0.5444679	0.3549533	0.4770688	0.0001229	0.6864976	0.2128305	0.4667087	0.1032861	0.0264263	0.7048006	0.4025569	0.7214804	0.3692448	0.3826047	0.1130758	0.7032725
50	0.4019041	0.1007520	0.0361467	0.4032069	0.3377248	0.2095979	0.8297236	0.2799541	0.4473239	0.2970050	0.7029379	0.2869447	0.2541431	0.1840880	0.0280919	0.5883753	0.5664404	0.6456577	0.5209521	0.4624427	0.5027405	0.0248649	0.6181157	0.2977141	0.6895661	0.5931350	0.3310728	0.3777346	0.6080472	0.5490591	0.2467367	0.4118921	0.1694850	0.6178627	0.5147133	0.1662590	0.3372676	0.3218331	0.8394705	0.1627044	0.6420511	0.4769367	0.5782090	0.5087361	0.0907469	0.2889779	0.1461980	0.6467195	0.4686301	0.0220607	0.7116618	0.7239916	0.0111564	0.4176416	0.2791477	0.8793065	0.0253259	0.0534138	0.6501522	0.1829294	0.3653518	0.6766297	0.0382471	0.7210525	0.3975069	0.2653135	0.4920376	0.2638029	0.3029096	0.2569295	0.0598535	0.1577429	0.2981834	0.0491883	0.6206826	0.4036719	0.3165338	0.0000051	0.6374593	0.2527139	0.7592397	0.1437162	0.0743322	0.6347860	0.3899185	0.6214619	0.3177898	0.4139644	0.1438229	0.8392708
100	0.2847530	0.1404190	0.0332632	0.4587840	0.4488329	0.1528004	0.8034941	0.3793420	0.3443695	0.4379215	0.7852253	0.2290363	0.3766383	0.2743716	0.0374716	0.5745029	0.7112570	0.7154441	0.6883436	0.3966271	0.4573907	0.0463663	0.5498057	0.2307264	0.6781654	0.6597055	0.3387525	0.3801132	0.7710581	0.7144607	0.2757397	0.3961525	0.1324499	0.6003007	0.5293597	0.1374289	0.4329952	0.2969660	0.7384592	0.0438215	0.6056409	0.5947995	0.7292325	0.4393841	0.0361754	0.2864890	0.1015254	0.7286803	0.4179018	0.0262108	0.6003764	0.6083168	0.0249243	0.4068468	0.3950981	0.6933153	0.0212946	0.0458673	0.7697316	0.1590223	0.4969430	0.5720007	0.0233105	0.7235848	0.3535805	0.1820893	0.6576562	0.1694448	0.2975915	0.2413603	0.0737819	0.1817278	0.4524776	0.0727911	0.8067149	0.4716511	0.4118167	0.0001083	0.6665697	0.3372555	0.6080282	0.0980852	0.0476876	0.7115659	0.4401772	0.7104706	0.3589198	0.4436180	0.1246475	0.6853745
