"Time"	G1	G3	G8	G5	G4	G22	G83	G7	G6	G85	G86	G87	G54	G88	G89	G30	G29	G35	G100	G99	G32	G19	G18	G20	G81	G23	G80	G82	G51	G31	G58	G50	G78	G94	G95
150	0.0007123	0.3609774	0.6754839	0.7362854	0.0457103	0.8467785	0.1494302	0.7441577	0.7108108	0.7108269	0.6184016	0.4599987	0.0615144	0.5940742	0.3964400	0.6059804	0.1547261	0.5652950	0.8504541	0.3016511	0.5686983	0.3608069	0.7301349	0.6018837	0.5579549	0.4910305	0.1177723	0.4019658	0.4870279	0.3372072	0.1195743	0.0383025	0.5018438	0.6293143	0.6110283
200	0.0038766	0.3510053	0.7308169	0.6909600	0.0160573	0.7727391	0.1466727	0.7429468	0.6870360	0.6544078	0.6785256	0.5415690	0.0249142	0.6916354	0.4262741	0.5619034	0.2213568	0.4780193	0.6400741	0.2630071	0.5092774	0.5010805	0.7246354	0.6645610	0.4808867	0.5132222	0.1221168	0.3525989	0.4275884	0.3848569	0.0758814	0.0312745	0.3441582	0.7466776	0.6424804
250	0.0010735	0.4121961	0.7327966	0.6320033	0.0113609	0.8875655	0.1627242	0.8808566	0.7580273	0.6315318	0.6106431	0.4979613	0.0379094	0.7482750	0.3404458	0.4394507	0.1645662	0.6626944	0.7372140	0.2014320	0.4892937	0.5159673	0.8395482	0.6925861	0.6771833	0.5316974	0.1668452	0.4106740	0.3620104	0.3141135	0.0644217	0.0237617	0.3183425	0.7523469	0.6375281
300	0.0054877	0.5198123	0.6962723	0.7245521	0.0169059	0.8519002	0.2217954	0.6691854	0.7103982	0.6922884	0.6852914	0.4554070	0.1022633	0.7032663	0.4298235	0.5024138	0.2071699	0.4764298	0.6234922	0.1895861	0.4908238	0.4032506	0.7599095	0.7028474	0.4792931	0.5019122	0.1655339	0.3621563	0.4214595	0.3736584	0.0893396	0.0430774	0.3109320	0.8012474	0.8621067
350	0.0003196	0.4350077	0.6803115	0.6878494	0.0097355	0.7681984	0.1988499	0.7626564	0.6671963	0.6025098	0.5776919	0.5456883	0.0467286	0.6523467	0.4125731	0.5361613	0.2057480	0.5032368	0.7798370	0.2706473	0.3817236	0.5020476	0.6441988	0.6948042	0.4685236	0.5295968	0.1409970	0.3741504	0.4561929	0.3355154	0.0817054	0.0766396	0.4157668	0.7966048	0.9216170
400	0.0002172	0.2931461	0.7275396	0.6692368	0.0240689	0.6254007	0.1440514	0.7548539	0.7778526	0.6599791	0.7742888	0.3843670	0.0291487	0.6553213	0.3792875	0.4091914	0.2253455	0.5468549	0.7510298	0.2373720	0.5382242	0.5188141	0.6553863	0.5989411	0.6504631	0.4924878	0.1431218	0.2948250	0.5074926	0.3101390	0.1187182	0.0495474	0.3850973	0.8426214	0.7149384
450	0.0002366	0.4024949	0.6485067	0.8376678	0.0334601	0.5756242	0.1474522	0.8380913	0.8306154	0.7301858	0.7027642	0.4991235	0.0419444	0.6164037	0.3370719	0.4448275	0.1561501	0.5950868	0.7612383	0.2027747	0.5099704	0.4211631	0.7244897	0.6739753	0.5510846	0.3999756	0.1329166	0.2966158	0.4479958	0.3389631	0.1097003	0.0437508	0.3449486	0.6515774	0.8148869
500	0.0003422	0.3605360	0.8282378	0.6337376	0.0166371	0.6708594	0.1210231	0.8078685	0.6822692	0.6034011	0.7510565	0.5782507	0.0721982	0.6886612	0.4249027	0.5752050	0.1500041	0.4873270	0.8179304	0.2117159	0.4746193	0.4438229	0.7972841	0.8015136	0.5308493	0.4652604	0.1457467	0.3389382	0.3404687	0.4189238	0.0930067	0.0357356	0.3300644	0.8148054	0.7997517
550	0.0198364	0.1208682	0.6710947	0.6331531	0.0651030	0.6535330	0.1051353	0.7266434	0.8405307	0.3210761	0.6687078	0.4108712	0.0805474	0.6652165	0.3690839	0.4468436	0.1319924	0.6787049	0.8261786	0.0588053	0.5582129	0.4715214	0.7552783	0.7213633	0.1604715	0.4937386	0.0922941	0.4542927	0.1047864	0.3850871	0.5060733	0.0465666	0.3793904	0.7689707	0.7082573
600	0.0371984	0.0387039	0.7215160	0.7005295	0.0847619	0.7520949	0.1846405	0.6846406	0.9166032	0.1302594	0.7208099	0.4316712	0.0847873	0.7203480	0.3855470	0.5041893	0.1557318	0.5743714	0.6484538	0.0281939	0.6955724	0.4789937	0.8080401	0.7140851	0.0533673	0.5716300	0.1396801	0.2903276	0.0307775	0.3730563	0.7123377	0.0347693	0.2866420	0.5618220	0.7774851
650	0.0481550	0.0385705	0.6351704	0.5533968	0.0775929	0.7275203	0.0916447	0.7709433	0.6293597	0.0457932	0.9302503	0.4317189	0.0674767	0.7078814	0.2891827	0.4887007	0.1636170	0.6654025	0.7438379	0.0047637	0.6429527	0.4159031	0.8090920	0.7491096	0.0118714	0.6360416	0.1079809	0.2405982	0.0107467	0.4355092	0.8032652	0.0283629	0.3783308	0.7048118	0.7575749
700	0.0359784	0.0296426	0.8389831	0.6134461	0.1006773	0.6593945	0.1049303	0.6458560	0.5968662	0.0256136	0.7053108	0.5557406	0.0527473	0.7681941	0.3916839	0.7027451	0.2081448	0.5901590	0.7614444	0.0051928	0.7053868	0.4188728	0.7964145	0.5374909	0.0059025	0.6179350	0.1524455	0.3371799	0.0059445	0.3643557	0.6449676	0.0441764	0.3385519	0.8059503	0.7494943
750	0.0200208	0.0064647	0.7460146	0.5824616	0.1409431	0.6439010	0.0568685	0.8072312	0.7923843	0.0932858	0.6449193	0.4108506	0.0924581	0.8015979	0.3675296	0.5758022	0.1304253	0.6934475	0.8121840	0.0080439	0.7027668	0.2971894	0.6856101	0.7766072	0.0040987	0.5273042	0.1347641	0.4050434	0.0055642	0.4461712	0.7316223	0.0355267	0.3199328	0.6772200	0.6096694
800	0.0254419	0.0088354	0.7131669	0.6299783	0.1093750	0.7237703	0.0674516	0.8199200	0.7026451	0.0555540	0.6678480	0.4449546	0.0467634	0.7764866	0.3707715	0.5198795	0.1955583	0.6368533	0.6807460	0.0042474	0.7900087	0.2571945	0.6382261	0.7794587	0.0157261	0.5320641	0.1635563	0.2628927	0.0043992	0.4228379	0.6643197	0.0344761	0.4631560	0.6927361	0.7412119
850	0.0354587	0.0218692	0.7730722	0.6705798	0.1158670	0.6289016	0.0554073	0.8425834	0.6012391	0.0637171	0.6846998	0.4316151	0.0353220	0.6850467	0.4003916	0.5833294	0.1443620	0.7000082	0.6558567	0.0005660	0.6063973	0.2622888	0.7722167	0.6631039	0.0058987	0.5681294	0.1735403	0.4066019	0.0076924	0.3058727	0.6680296	0.0553366	0.4559298	0.6306815	0.6052651
900	0.0422149	0.0195741	0.6681870	0.6685176	0.0795316	0.6597937	0.0963670	0.7728974	0.6142043	0.0475153	0.7459043	0.4443898	0.0882145	0.6921758	0.3879135	0.7193319	0.1136645	0.6568663	0.5557249	0.0009258	0.6182889	0.3778769	0.8229194	0.7545383	0.0046777	0.4002165	0.1419791	0.3035367	0.0137430	0.4081270	0.8425234	0.0370186	0.3874157	0.6017551	0.6747395
950	0.0196337	0.0204720	0.7944427	0.6638486	0.0615652	0.8301195	0.0419954	0.6850138	0.6043918	0.0158286	0.7466045	0.3938088	0.0731464	0.6140996	0.3099736	0.5432304	0.0538081	0.6720516	0.6096192	0.0034281	0.7189503	0.3094556	0.6672255	0.5290542	0.0015956	0.4560401	0.1785450	0.4532817	0.0107848	0.5196901	0.7317769	0.0387835	0.2817235	0.7429727	0.7149087
1000	0.0661210	0.0064045	0.6254383	0.6919107	0.0991563	0.7471308	0.0626111	0.8589751	0.7027599	0.0327469	0.6615828	0.4247643	0.0544783	0.8397359	0.3834798	0.6667630	0.1116825	0.7106426	0.7236978	0.0006053	0.6786173	0.2880943	0.7136689	0.6344509	0.0038159	0.4222548	0.1202506	0.3479441	0.0102855	0.4330794	0.6991282	0.0662109	0.3065696	0.6610156	0.7519882

0	0.0494876	0.0175227	0.7007425	0.6598610	0.1016266	0.7404013	0.0422255	0.8176456	0.7584692	0.1238821	0.6722547	0.5685958	0.0472915	0.7697218	0.4159247	0.4013332	0.2769672	0.6585019	0.9017717	0.0011061	0.7340519	0.2905471	0.8172197	0.6368645	0.0037088	0.5145609	0.1741850	0.3189875	0.0130482	0.3256552	0.6882622	0.0436381	0.3244557	0.6629492	0.8036739
50	0.0414560	0.0148836	0.7811136	0.4495692	0.0857931	0.7567496	0.0417365	0.6254813	0.3084254	0.0785453	0.7300203	0.4648986	0.0321622	0.6888182	0.3056163	0.4757676	0.3641628	0.6961808	0.8002757	0.0003464	0.6168381	0.2718587	0.8822565	0.6863088	0.0084274	0.5156666	0.1162844	0.2427659	0.0281470	0.1493247	0.2498309	0.0252136	0.1779749	0.5968075	0.7397265
100	0.0333972	0.0124637	0.7194990	0.4202308	0.1001514	0.8483280	0.0941308	0.6037122	0.1705796	0.0938420	0.6644047	0.4469418	0.0473710	0.7605013	0.2135200	0.5097224	0.2641307	0.7369000	0.7349117	0.0032710	0.5646387	0.2669112	0.7648111	0.7241285	0.0020916	0.4636321	0.1541337	0.2081073	0.0085049	0.0878623	0.2239884	0.0353648	0.1966782	0.5521766	0.6958394
150	0.0235607	0.0133711	0.6415234	0.4543097	0.0544290	0.7644384	0.0669970	0.7745417	0.0729496	0.0261559	0.9034930	0.5684037	0.0603647	0.7301728	0.1301909	0.6566720	0.2730605	0.7318787	0.6535193	0.0047602	0.7007833	0.2840909	0.7930040	0.5754824	0.0052366	0.4482488	0.1492814	0.2179047	0.0005813	0.1288012	0.1511865	0.0300435	0.1830459	0.3544190	0.5962574
200	0.0159473	0.0122898	0.6850274	0.5134636	0.0675828	0.7455147	0.1017515	0.6112214	0.0972282	0.0189165	0.7852319	0.6512941	0.0498126	0.8106641	0.0503247	0.7769870	0.2257024	0.6986722	0.8381677	0.0014514	0.6030330	0.3424169	0.6514335	0.6713066	0.0193990	0.4045838	0.1156350	0.1848329	0.0063453	0.0929311	0.1961551	0.0386302	0.3265196	0.3866964	0.6243563
250	0.0252058	0.0098450	0.7121926	0.3620311	0.1695935	0.7225683	0.2239839	0.8521202	0.0830699	0.0074494	0.7822334	0.5520089	0.0387993	0.7617545	0.0796939	0.6464427	0.2983164	0.7889963	0.6965144	0.0004475	0.6436461	0.3300757	0.8042419	0.6195129	0.0066024	0.4516373	0.1752665	0.1964589	0.0165756	0.1648552	0.1951322	0.0415237	0.3968976	0.6104474	0.6224970
300	0.0179095	0.0046937	0.6397172	0.4320108	0.1275690	0.7553187	0.1347649	0.7499303	0.0980861	0.0192349	0.7901312	0.3904157	0.0433628	0.8845002	0.0847926	0.5379302	0.1878254	0.7922191	0.7660340	0.0028815	0.7368403	0.3206977	0.7377339	0.7869598	0.0038676	0.4447952	0.1213571	0.2291080	0.0163533	0.1190119	0.1487933	0.0498143	0.4993799	0.6504594	0.7598942
350	0.0319613	0.0040830	0.6163173	0.3638411	0.0809676	0.8074056	0.1698754	0.7919500	0.0958681	0.0290044	0.6963993	0.4129152	0.0519207	0.7334962	0.0605136	0.7486918	0.1803434	0.7412822	0.7055103	0.0032579	0.6076993	0.2842886	0.5632172	0.6327848	0.0145988	0.4135551	0.1778939	0.2354333	0.0088908	0.1256952	0.1808467	0.0884659	0.4535101	0.6474635	0.6993530
400	0.0185185	0.0272731	0.5680468	0.4367139	0.0788415	0.6867755	0.2078909	0.7017647	0.0772365	0.0247572	0.7284310	0.2685818	0.0617745	0.8028913	0.0499992	0.7678831	0.2092549	0.6991869	0.7051365	0.0010750	0.7168928	0.2814895	0.6494541	0.8043819	0.0180991	0.4294209	0.1307222	0.1795730	0.0028263	0.1209001	0.2329161	0.0450309	0.4522879	0.7777825	0.7367128
450	0.0476573	0.0249315	0.7053245	0.4982960	0.1057261	0.8106751	0.1401981	0.7182640	0.1459425	0.0072456	0.6694410	0.2685032	0.0298628	0.7828516	0.0494370	0.6407869	0.3665022	0.6665800	0.7344947	0.0015798	0.6880151	0.2753518	0.7489080	0.6850255	0.0049097	0.4656110	0.1301081	0.1947467	0.0097073	0.1000503	0.1597582	0.0506137	0.4343374	0.5671910	0.7836893
500	0.0259548	0.0304593	0.6636147	0.4257100	0.1118943	0.7538843	0.1147370	0.7093760	0.1242696	0.0172024	0.7476340	0.3130697	0.0402613	0.7681385	0.0714095	0.8433642	0.4267439	0.7839945	0.7634086	0.0003772	0.6795159	0.3602620	0.6723152	0.6800690	0.0144633	0.6114205	0.1408215	0.2260447	0.0118044	0.0996137	0.1618535	0.0428484	0.4414053	0.7456066	0.6307228
550	0.0319641	0.0151543	0.7558586	0.5994907	0.0930247	0.5833940	0.1469314	0.7373907	0.5258716	0.0310771	0.6469457	0.4032460	0.0341640	0.6662946	0.0573687	0.6920639	0.1323405	0.6845878	0.7157489	0.0032210	0.6550593	0.2917426	0.6135582	0.6843048	0.0098587	0.6796557	0.1970986	0.3532893	0.0132355	0.2414028	0.3345413	0.0261021	0.5904266	0.7407026	0.6049615
600	0.0361432	0.0174389	0.8451424	0.6383644	0.1406770	0.7528129	0.1065023	0.6904696	0.6261748	0.0279282	0.5841322	0.4715435	0.0391759	0.6834093	0.1195830	0.6108848	0.1324652	0.7489764	0.7062457	0.0018454	0.8236549	0.2995970	0.6943555	0.5612748	0.0069564	0.5726380	0.0961997	0.3140915	0.0157909	0.2455284	0.6808065	0.0446451	0.4150421	0.6944330	0.7172699
650	0.0324653	0.0236567	0.7575633	0.6375829	0.0834857	0.9162430	0.0347019	0.8953598	0.7824053	0.0500828	0.7230586	0.3993144	0.1135151	0.7121896	0.2858651	0.5371933	0.1907016	0.6549593	0.7275178	0.0251118	0.6301301	0.3417415	0.7132806	0.6980170	0.0108807	0.4929318	0.1400107	0.4801203	0.0083356	0.3110374	0.7959475	0.0624071	0.4270415	0.6375903	0.8444991
700	0.0267005	0.0183918	0.9116614	0.6330796	0.0897342	0.6975139	0.0406960	0.7806596	0.6651422	0.0427347	0.7465077	0.5098845	0.0675194	0.7043121	0.2362180	0.6081379	0.1460927	0.7128269	0.7341368	0.0014911	0.6819866	0.2512039	0.7146689	0.7118268	0.0058713	0.5253567	0.1332358	0.3649978	0.0086651	0.3149395	0.8022698	0.0191433	0.2989178	0.8375939	0.7980596
750	0.0488711	0.0168628	0.7507927	0.5960860	0.1143479	0.8255406	0.0442049	0.6537263	0.7206753	0.0563964	0.6569027	0.5138276	0.0490632	0.7288659	0.3485230	0.5992199	0.0917913	0.6537855	0.7843438	0.0011309	0.7706872	0.3117417	0.6586790	0.6264120	0.0197348	0.4517748	0.1092915	0.3570035	0.0122198	0.3553703	0.7574846	0.0252265	0.2999079	0.7624105	0.6139043
800	0.0338856	0.0605311	0.6694332	0.5906693	0.0719438	0.7649921	0.0578053	0.9511067	0.5793661	0.0850403	0.7014858	0.4808305	0.0355168	0.7160678	0.4340782	0.6109895	0.2318649	0.7326065	0.6659405	0.0017880	0.8271059	0.2904315	0.6874027	0.6526657	0.0056416	0.4661492	0.1394532	0.2835049	0.0070344	0.3837917	0.7851707	0.0365105	0.3972137	0.6024437	0.7315177
850	0.0339189	0.0516078	0.6784510	0.6588074	0.0896518	0.6715369	0.0662000	0.8566591	0.7169364	0.1307202	0.7023095	0.6154441	0.0316862	0.7714666	0.3332005	0.4578657	0.2181754	0.6697636	0.6313216	0.0076703	0.5767829	0.2749807	0.6538019	0.7488656	0.0314247	0.5223650	0.1601809	0.3990919	0.0065264	0.3475107	0.8672670	0.0733089	0.3781786	0.7156795	0.6672544
900	0.0213191	0.0200939	0.8648963	0.6114644	0.1135914	0.7311731	0.0422263	0.7326105	0.7733481	0.0711589	0.6770828	0.5800542	0.0443118	0.8110473	0.3600272	0.4657732	0.2444210	0.7657266	0.7051457	0.0062114	0.6420728	0.2423709	0.8244295	0.6430327	0.0188935	0.4656016	0.1031306	0.4297860	0.0017096	0.3226770	0.7988220	0.0366796	0.3838493	0.6800979	0.6633617
950	0.0561784	0.0090634	0.7767704	0.5925058	0.1231362	0.8497420	0.0413423	0.7447538	0.6759574	0.0581225	0.6932165	0.4938809	0.0549332	0.7294091	0.4336595	0.4211231	0.1732107	0.5935210	0.7596834	0.0048502	0.6506325	0.2170387	0.8284514	0.6561087	0.0173600	0.4863302	0.1029556	0.4151241	0.0020409	0.2785301	0.7546908	0.0411533	0.3456999	0.8255342	0.6969114
1000	0.0427976	0.0130128	0.6961031	0.6513026	0.0907302	0.6749040	0.0407270	0.7257902	0.7729621	0.0364998	0.8442098	0.4549311	0.0356151	0.6818271	0.4165270	0.4877447	0.2041592	0.6411026	0.7215888	0.0033162	0.6611644	0.2729821	0.5111685	0.7736717	0.0093306	0.4683757	0.1580221	0.5619083	0.0076784	0.3553518	0.7623097	0.0377231	0.2974647	0.6966955	0.6003894

0	0.0547353	0.0188745	0.7401879	0.5555454	0.0547811	0.7695975	0.0604184	0.6644280	0.7367559	0.1272983	0.6589284	0.5315899	0.0602525	0.8231676	0.4398472	0.3379930	0.2768490	0.7052063	0.7755053	0.0026360	0.6526023	0.2751621	0.7319741	0.6849998	0.0089576	0.4723289	0.2149722	0.3371452	0.0066905	0.2978329	0.6664004	0.0582392	0.2621841	0.6548700	0.7009547
50	0.0465333	0.0180650	0.4083914	0.6786859	0.2060315	0.5191019	0.0324208	0.8613281	0.6955511	0.3012052	0.7172611	0.5494683	0.0338622	0.7852967	0.4726636	0.3378313	0.2250325	0.6189738	0.7116645	0.4777627	0.4392910	0.3114370	0.2875614	0.7185036	0.5425118	0.4680661	0.1258399	0.4507086	0.3986841	0.3016581	0.7128009	0.2226482	0.3367839	0.6314692	0.6181445
100	0.0385550	0.0279717	0.1973366	0.7064045	0.3563717	0.5226061	0.0442806	0.8159006	0.7241199	0.3077904	0.6775184	0.4437508	0.0945742	0.6265644	0.4088083	0.3980201	0.2158012	0.6537915	0.6369623	0.4853804	0.4607564	0.5859485	0.1586180	0.7403318	0.5928341	0.5132042	0.1337558	0.4066524	0.4436916	0.2338708	0.6492551	0.2375409	0.3854971	0.6614499	0.6259680
150	0.0540141	0.0320476	0.1805386	0.7438231	0.3009489	0.5233539	0.0750561	0.8928704	0.7779105	0.3455764	0.5998033	0.4197566	0.0643843	0.7389334	0.4530881	0.4220062	0.1738711	0.5113520	0.8259456	0.5515993	0.4075679	0.3292771	0.1075557	0.6314652	0.7409298	0.3230076	0.1878324	0.3871918	0.5143755	0.3598652	0.6228638	0.3583398	0.3896432	0.5685151	0.7327562
200	0.2013823	0.0721459	0.1938404	0.6340501	0.2890075	0.5744897	0.0274331	0.6700470	0.6065134	0.3694474	0.7372978	0.4402299	0.0473428	0.8513009	0.4577237	0.5328866	0.1580016	0.6949412	0.7499750	0.5256958	0.5901281	0.1887225	0.0440642	0.4829681	0.7249278	0.3405312	0.1922044	0.3611758	0.5272456	0.2948861	0.7397754	0.3619993	0.3465295	0.7328898	0.7826283
250	0.4073737	0.4171405	0.1499630	0.5113056	0.4071012	0.6670077	0.0242457	0.6858936	0.4380532	0.3199042	0.7362251	0.4425986	0.0564770	0.7225083	0.4100485	0.6123580	0.1384817	0.7368867	0.5804332	0.4787498	0.4783173	0.0810944	0.0601229	0.5470644	0.6722870	0.3193791	0.1228748	0.4969238	0.4552072	0.3846012	0.7463165	0.3668945	0.3571135	0.5828749	0.8071149
300	0.4966519	0.7721096	0.1134127	0.4521995	0.6241571	0.7384541	0.0411254	0.5725580	0.1070838	0.3150205	0.7008376	0.4896259	0.0682072	0.8940748	0.3235609	0.7921121	0.1126618	0.7555514	0.6942697	0.4221229	0.5161218	0.0468053	0.1176157	0.4444745	0.7117210	0.2995895	0.1099012	0.5145115	0.5389330	0.3562989	0.6973052	0.2326891	0.4089070	0.7819437	0.7595808
350	0.6963427	0.7032730	0.1407991	0.2777055	0.5628836	0.7711611	0.0644125	0.3194782	0.0786423	0.3530639	0.7757671	0.4856767	0.0277348	0.7369839	0.1843684	0.7087066	0.0332321	0.6507657	0.6765144	0.4845077	0.4186854	0.0536722	0.0950572	0.3949992	0.7691823	0.4113150	0.1174397	0.4788225	0.5764632	0.4370206	0.7751771	0.3349905	0.4770364	0.7706187	0.6959397
400	0.6523498	0.6013651	0.1004049	0.2657823	0.5064224	0.6107059	0.0470108	0.3089808	0.0522237	0.3495028	0.7096653	0.4366040	0.0460576	0.6471234	0.1211659	0.7169833	0.0612668	0.7257354	0.8161665	0.5441362	0.4870055	0.0753339	0.1205208	0.4535213	0.7343987	0.2898198	0.1711361	0.5560513	0.5686334	0.4834660	0.7557565	0.2181853	0.4675303	0.6757613	0.6749527
450	0.6864632	0.6701280	0.0662141	0.3488728	0.7858804	0.6459275	0.1633065	0.3338975	0.0773129	0.4364602	0.6783063	0.3679158	0.0426982	0.6783121	0.0746922	0.6037854	0.0509806	0.5976951	0.7797128	0.5081404	0.4516071	0.0232776	0.0836032	0.3646116	0.6178434	0.2385568	0.1652962	0.5038373	0.4453339	0.4599088	0.7071301	0.2550277	0.7445113	0.6708465	0.7253266
500	0.6144798	0.7095383	0.0457799	0.3708685	0.6088106	0.6588302	0.1175133	0.3373888	0.0445732	0.3527443	0.7056999	0.2314238	0.0173520	0.9161370	0.0397017	0.6492925	0.0875636	0.7513038	0.6127498	0.4895841	0.4568276	0.0470233	0.0478027	0.3147750	0.7557187	0.2424176	0.2033718	0.5797805	0.5357815	0.5083255	0.7855952	0.3085055	0.9332381	0.6745622	0.7857385
550	0.4439577	0.7997613	0.2476373	0.2826632	0.7411068	0.6526673	0.1757377	0.3227230	0.0738532	0.1437605	0.7537369	0.2393576	0.0681398	0.6002788	0.0655590	0.7072239	0.1559372	0.6521609	0.6204476	0.1284526	0.6074944	0.0638206	0.5457705	0.2445308	0.1974378	0.3244901	0.1452302	0.7320511	0.1250849	0.4886012	0.8251335	0.1766675	0.8075091	0.7012730	0.6908984
600	0.1347590	0.6513519	0.4295937	0.3879020	0.4728331	0.7127337	0.1210905	0.5444673	0.0803246	0.0856839	0.7460340	0.1967194	0.0590661	0.7619615	0.0481356	0.6260874	0.1237629	0.6682331	0.7754687	0.0327347	0.6519254	0.2543219	0.6528724	0.4487822	0.0461286	0.3855786	0.1269307	0.4854655	0.0351994	0.3514527	0.9053675	0.1017977	0.6124070	0.7045531	0.6677402
650	0.1192179	0.6563994	0.6756214	0.4542920	0.2575288	0.7530429	0.1231169	0.5523992	0.2705663	0.0129301	0.5500149	0.2761820	0.0351410	0.6421692	0.0503881	0.7260246	0.0590571	0.6651139	0.7165546	0.0053563	0.7906587	0.3618137	0.6533509	0.5650261	0.0187724	0.3176964	0.1409442	0.5400693	0.0182095	0.4918891	0.8422044	0.0834065	0.8691240	0.7296827	0.6139404
700	0.0601763	0.1835640	0.7429198	0.6193691	0.0853567	0.7223415	0.0451861	0.5514227	0.5486404	0.0255848	0.6985341	0.3081136	0.1330027	0.7348617	0.0632297	0.7222758	0.1198957	0.9848570	0.6299084	0.0035942	0.7518463	0.2188481	0.8243209	0.5343433	0.0079011	0.6442431	0.1959578	0.4607019	0.0038940	0.5093750	0.8214022	0.0537800	0.6195097	0.5811490	0.6652951
750	0.0345668	0.0596715	0.7042730	0.5719320	0.0935036	0.6008305	0.0246394	0.8104591	0.5978330	0.0584984	0.7573038	0.3996683	0.0534011	0.7630824	0.1255675	0.6030712	0.0846003	0.6596330	0.7982416	0.0039320	0.6938758	0.2558798	0.6141609	0.6896339	0.0091936	0.4535564	0.1111007	0.4222431	0.0066158	0.4469253	0.7509639	0.0452972	0.3491017	0.7972671	0.7946082
800	0.0400221	0.0446445	0.6685175	0.7378196	0.0716035	0.7801482	0.0300857	0.7528034	0.6713435	0.0977854	0.6362072	0.5624306	0.0773634	0.6808532	0.2921384	0.6130658	0.1571150	0.6069992	0.6791830	0.0030609	0.7473186	0.3022018	0.6390007	0.8038921	0.0094709	0.4606226	0.1131604	0.4102541	0.0006216	0.3923119	0.7015474	0.0547783	0.4340463	0.9248724	0.6645769
850	0.0506088	0.0263904	0.7523342	0.6555448	0.0722532	0.7435755	0.0235041	0.7062381	0.6701379	0.0489594	0.6941001	0.5198083	0.0375321	0.7421603	0.2823077	0.5720232	0.2166518	0.7074726	0.6839838	0.0076861	0.6490390	0.2854109	0.6429927	0.7242021	0.0267727	0.4138904	0.1535648	0.4148596	0.0093524	0.3553645	0.6917105	0.0119058	0.4035950	0.8528303	0.7280423
900	0.0357722	0.0586614	0.7635227	0.6934679	0.1417861	0.7249701	0.0641881	0.7180755	0.7284703	0.1230042	0.6639219	0.4975610	0.0409928	0.7591401	0.3612141	0.5067167	0.2520929	0.7608248	0.6328922	0.0033801	0.6300046	0.2476301	0.7130271	0.6464104	0.0048145	0.4896828	0.1475384	0.4581669	0.0004773	0.2970297	0.7179339	0.0450079	0.3431912	0.6232625	0.6772568
950	0.0604004	0.0159430	0.7167086	0.6671942	0.0653700	0.6694847	0.0550810	0.7425054	0.7043834	0.0513551	0.8926275	0.5307977	0.0305876	0.7377082	0.4064211	0.4325731	0.1824500	0.7148472	0.8092363	0.0058412	0.7763559	0.4043020	0.7339384	0.6938973	0.0019535	0.4005961	0.1494087	0.4672674	0.0019504	0.4418076	0.7367180	0.0338878	0.3182385	0.6804888	0.6800471
1000	0.0176714	0.0108753	0.7054802	0.6100467	0.1094607	0.5284188	0.0459764	0.7453791	0.7812480	0.0578749	0.6749617	0.6973635	0.0629843	0.7276008	0.4822741	0.4873135	0.2100909	0.7058148	0.7228099	0.0043888	0.7933922	0.3588292	0.5389670	0.5931073	0.0214706	0.4420594	0.1252948	0.3797546	0.0178220	0.2945868	0.7989923	0.0229954	0.3521577	0.7888013	0.5982546

0	0.0246800	0.0218640	0.9009220	0.6448430	0.0873827	0.6869669	0.0618295	0.8570193	0.6310176	0.0792956	0.7421243	0.6421111	0.0564221	0.6866179	0.4054400	0.4607180	0.2525164	0.6418242	0.6960504	0.0047234	0.6638403	0.2632217	0.7857604	0.6465074	0.0092356	0.4933654	0.1935108	0.3771489	0.0075672	0.2395476	0.6506103	0.0388884	0.3222360	0.5533650	0.7566170
50	0.0346660	0.0384635	0.8520634	0.6396342	0.0924575	0.7373848	0.0364145	0.8155293	0.4204842	0.1291381	0.1395511	0.5107974	0.0601070	0.8024762	0.5719993	0.1991987	0.1893669	0.5917126	0.3120617	0.0018173	0.2789412	0.4091043	0.7584512	0.6118033	0.0076431	0.4651748	0.0116037	0.3804938	0.0226348	0.2228124	0.6802444	0.0388379	0.3313084	0.7216709	0.7239588
100	0.0262520	0.0710627	0.6482378	0.4687717	0.0800062	0.7145771	0.0702610	0.8285109	0.2196665	0.0534923	0.0219979	0.5739092	0.0745244	0.6626422	0.5160377	0.1606939	0.1393639	0.5515934	0.2763322	0.0006356	0.1897468	0.6227314	0.7764134	0.7145013	0.0036125	0.5293724	0.0000070	0.4131849	0.0043549	0.1786433	0.5967191	0.0732295	0.3605978	0.6569755	0.6086986
150	0.0419765	0.0820180	0.7535152	0.5058257	0.1375564	0.6791068	0.0630465	0.7688972	0.1946276	0.0531225	0.0179812	0.4911483	0.1776946	0.6927975	0.6125613	0.1603264	0.0765613	0.5159971	0.3684538	0.0000000	0.0525546	0.6580646	0.8099606	0.7821670	0.0198330	0.4318208	0.0005571	0.3881362	0.0049751	0.2425726	0.7705237	0.0968386	0.3615135	0.7150462	0.9118344
200	0.0475331	0.1251588	0.7535514	0.4835629	0.1355112	0.7561310	0.1098797	0.7221073	0.1659547	0.0266784	0.0074734	0.4439047	0.2692543	0.6816852	0.4853181	0.1267852	0.0345691	0.7132738	0.2263182	0.0048801	0.0187942	0.6779180	0.7037936	0.7413536	0.0152962	0.5691808	0.0000865	0.4606628	0.0273147	0.3133113	0.7250462	0.0693120	0.3308459	0.6217680	0.7679860
