"Time"	G1	G3	G5	G8	G4	G83	G6	G7	G86	G85	G22	G87	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G19	G18
650	0.1295563	0.1166881	0.4029062	0.4816016	0.3872032	0.6231282	0.0813368	0.7323475	0.2689633	0.2048973	0.6695102	0.3142526	0.2582171	0.0084485	0.5130317	0.6274523	0.0890844	0.7083872	0.2634041	0.6999016	0.2835843	0.3783373	0.3672952	0.5332239	0.7606901
700	0.2130741	0.1092591	0.4591502	0.6505776	0.3635215	0.8298135	0.0418439	0.5880511	0.3280032	0.3672897	0.7084025	0.2875307	0.1156130	0.0135953	0.5049272	0.7875339	0.1329662	0.7390170	0.3806371	0.6061216	0.3212289	0.3680986	0.4010972	0.6860755	0.6243182
750	0.1993257	0.1650570	0.3705724	0.5330943	0.4790245	0.6329071	0.0450703	0.6678043	0.4139912	0.3888443	0.6962551	0.3266402	0.1108700	0.0131722	0.5818522	0.7177132	0.1571735	0.6821642	0.4073653	0.4713657	0.2634497	0.3106086	0.3676700	0.6401650	0.6693515
800	0.2115237	0.1345858	0.3640644	0.6084794	0.4941370	0.7638167	0.0413685	0.6154468	0.3056454	0.2985911	0.7785120	0.4204486	0.0939107	0.0073234	0.6892442	0.6517228	0.1482150	0.7468354	0.3981074	0.4927297	0.1858834	0.3619790	0.3655534	0.6982685	0.6641420
850	0.2577919	0.1499896	0.4061511	0.5004810	0.6209533	0.5873571	0.0275656	0.6785054	0.3496549	0.3607675	0.6953532	0.3902609	0.1973205	0.0069060	0.7175618	0.6560449	0.2459504	0.6613780	0.6116452	0.3669068	0.1605560	0.3322963	0.4040688	0.5132307	0.6838795
900	0.2760837	0.1567666	0.4147024	0.4727772	0.7008703	0.6443615	0.0468223	0.8612707	0.2617348	0.4612591	0.7224031	0.3940437	0.0947620	0.0051006	0.6609681	0.6691420	0.2243179	0.7668985	0.6079537	0.3993763	0.2024304	0.3251762	0.4719710	0.5576884	0.8095387
950	0.2388244	0.1502124	0.4819391	0.3691650	0.6473605	0.6762479	0.0438400	0.6221432	0.2343788	0.3013646	0.5462090	0.3366482	0.1897290	0.0069569	0.6421590	0.9015021	0.2892938	0.6368750	0.5955751	0.3793418	0.1433706	0.3447736	0.4382333	0.6753776	0.7315565
1000	0.2524503	0.2343667	0.3701914	0.3270709	0.5745702	0.7262855	0.0068264	0.6727524	0.3490925	0.4378984	0.7287204	0.4603022	0.5034244	0.0158705	0.5942555	0.6794113	0.2199930	0.7086985	0.6134077	0.5394299	0.1765953	0.2982298	0.3916058	0.6186336	0.6078232

0	0.1374562	0.1335452	0.3972035	0.6029708	0.4785582	0.8484475	0.0554934	0.6794853	0.2613218	0.3621363	0.7672558	0.3163096	0.0989807	0.0066076	0.6892993	0.8340950	0.2589182	0.8275217	0.5855844	0.6321042	0.1877453	0.2550213	0.3841050	0.7261429	0.6470400
50	0.1322976	0.0972854	0.1817769	0.3541611	0.5652668	0.1416747	0.0396602	0.3249430	0.3876784	0.3027284	0.8184157	0.3181066	0.0884961	0.0269339	0.6949440	0.4034223	0.2490326	0.7541057	0.5977686	0.3425909	0.1625177	0.2415477	0.4670456	0.6558421	0.7119542
100	0.1605765	0.0741830	0.0681362	0.3515708	0.4271836	0.0700362	0.0616683	0.2031410	0.3538688	0.2452454	0.6001470	0.3808529	0.2965740	0.0350867	0.6729733	0.2180023	0.2052818	0.7096586	0.6003988	0.3134083	0.2367816	0.2226764	0.4056629	0.7270520	0.6762891
150	0.2177590	0.1304274	0.0764111	0.3251593	0.4804559	0.0452665	0.0485891	0.2432342	0.3795009	0.4203946	0.7538358	0.3530288	0.3679941	0.0323540	0.7072156	0.1771232	0.1627445	0.7341933	0.4600119	0.5787044	0.1982902	0.2512371	0.2875488	0.6748545	0.7054349
200	0.1977837	0.0868567	0.0815613	0.2995972	0.5797165	0.0654990	0.0292534	0.1958474	0.3462355	0.3571855	0.6857994	0.3296204	0.2844022	0.0193623	0.6964406	0.1241092	0.1847775	0.6151060	0.4036814	0.6589159	0.1989315	0.2767870	0.3853469	0.7314428	0.6900845
250	0.2883919	0.1263791	0.0690530	0.2363546	0.4558838	0.0708218	0.0369481	0.2677427	0.2279737	0.2939642	0.7826096	0.3904402	0.2603912	0.0056807	0.6181215	0.1228725	0.1585201	0.7891921	0.4213737	0.7157902	0.1630042	0.3029953	0.4605302	0.5948021	0.7740591
300	0.2236275	0.1377304	0.0760029	0.2552129	0.5091333	0.0711548	0.0162963	0.2573541	0.2709665	0.2515970	0.6889422	0.4336219	0.2131728	0.0094419	0.6644409	0.1547290	0.0939131	0.7509311	0.3887580	0.5364818	0.2178814	0.2507728	0.4704940	0.7281502	0.7922321
350	0.2025669	0.2221182	0.0513482	0.2015488	0.5866480	0.0673489	0.0344064	0.2047486	0.2178622	0.2809288	0.6592638	0.4424110	0.2198726	0.0065350	0.6064697	0.1599324	0.1068763	0.8190220	0.3503142	0.7171279	0.2452768	0.3962712	0.4278735	0.5822114	0.6823060
400	0.1715909	0.1574483	0.0727629	0.2607257	0.4599730	0.0549159	0.0165676	0.2257959	0.3021459	0.2869153	0.7315034	0.3428526	0.0910595	0.0121461	0.5799898	0.1290290	0.1090099	0.7261882	0.4760714	0.6012403	0.2896521	0.4363364	0.3781260	0.7613416	0.7584685
450	0.1468673	0.1555340	0.0866528	0.3113563	0.5405261	0.0630514	0.0395596	0.2391768	0.2378088	0.3280613	0.7105343	0.3071075	0.1011530	0.0085173	0.6512279	0.1530527	0.2497330	0.7368353	0.5378731	0.4440844	0.1865613	0.2949367	0.4974418	0.7713207	0.8231204
500	0.1622645	0.0867990	0.0593550	0.2149184	0.4717496	0.0628924	0.0487413	0.2545309	0.2843184	0.2916565	0.7987008	0.3627671	0.2781622	0.0216692	0.5836501	0.1608664	0.2108594	0.6824854	0.5283574	0.5160997	0.2192478	0.2423711	0.4134221	0.5277418	0.7590158
550	0.1744410	0.0933517	0.2840358	0.5705056	0.3779044	0.5924060	0.0577073	0.4774955	0.4581553	0.2687903	0.7618042	0.3001117	0.4402500	0.0083852	0.5895746	0.5679522	0.1552014	0.6923475	0.5672610	0.4585955	0.1773936	0.3781850	0.4816865	0.6467976	0.6779675
600	0.1696128	0.0792128	0.3897515	0.4859420	0.4111987	0.7011983	0.0418575	0.7370396	0.5136823	0.2146084	0.7004772	0.4208472	0.2451029	0.0210811	0.6009990	0.7490744	0.1756514	0.5741376	0.5380951	0.6499298	0.2070961	0.3889468	0.3869955	0.6496690	0.6753834
650	0.1610381	0.1181326	0.4756629	0.6191725	0.4187635	0.8517153	0.0397050	0.6876279	0.3199934	0.2945168	0.6937523	0.2901630	0.1962916	0.0089572	0.5243416	0.4698974	0.1005582	0.7485006	0.4231282	0.5898719	0.2179227	0.3671140	0.3317973	0.7318825	0.6249936
700	0.1212762	0.1285014	0.4191900	0.3930202	0.4877594	0.6206412	0.0262656	0.6700695	0.3677569	0.2988225	0.6712024	0.3001357	0.1868027	0.0061769	0.5878799	0.6194963	0.1405374	0.7376134	0.5705874	0.6966820	0.1905846	0.3998662	0.4551750	0.6562841	0.6322503
750	0.2403460	0.1261728	0.3020064	0.4354301	0.4909444	0.6807050	0.0174661	0.7087161	0.3055052	0.3644738	0.7881281	0.2994928	0.1605407	0.0046203	0.7095937	0.6969333	0.1713602	0.6992099	0.4311199	0.6196930	0.2058862	0.3024710	0.3519071	0.5526769	0.6493658
800	0.2043286	0.2260931	0.2959097	0.4679755	0.5719857	0.6638723	0.0418627	0.7611822	0.3248487	0.3282560	0.7645880	0.3020530	0.2089190	0.0029031	0.6902894	0.7010438	0.2489647	0.6170545	0.4521380	0.4740118	0.2582227	0.3408053	0.4188274	0.5645505	0.6294157
850	0.1459851	0.1225009	0.4039996	0.4575417	0.4752576	0.6260633	0.0329677	0.7266790	0.2364627	0.3272708	0.8081577	0.4496612	0.1353382	0.0057317	0.5829865	0.6521307	0.2301893	0.7334257	0.6399355	0.4233274	0.2518748	0.3253505	0.3323182	0.5013868	0.6896031
900	0.1194228	0.1374062	0.4121374	0.5782831	0.3043773	0.6677099	0.0628527	0.6855111	0.2477809	0.3133192	0.6979965	0.3099180	0.3156980	0.0120377	0.5711884	0.6012966	0.2263740	0.6753284	0.5066752	0.4926776	0.1761029	0.2815637	0.3721455	0.5459059	0.7094304
950	0.1815885	0.0462245	0.4964895	0.5883422	0.3871517	0.7914075	0.0583465	0.6504779	0.2713449	0.3551231	0.6237848	0.4458393	0.3594421	0.0491818	0.7490547	0.6501650	0.1446565	0.5674055	0.4726754	0.6197828	0.1519577	0.3024766	0.3090341	0.6307824	0.7300659
1000	0.1819235	0.0627866	0.4784832	0.5369874	0.3774805	0.6102727	0.0621336	0.6546280	0.3331564	0.2556551	0.6443950	0.2949902	0.3518551	0.0063550	0.5050622	0.6605321	0.0940446	0.5618382	0.3291278	0.6412647	0.1744100	0.3645548	0.3720785	0.5656639	0.7778774
