"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
800	0.2317980	0.3440315	0.0105707	0.3018654	0.1670730	0.7500074	0.6631866	0.6261258	0.5900948	0.6210289	0.7211269	0.5137149	0.0084898	0.0460037	0.3600101	0.0460665	0.6988329	0.3358269	0.6153764	0.1082059	0.2565151	0.0654318	0.5653278	0.3947325	0.1608816	0.2796221	0.7586168	0.6395511	0.0090175	0.6802561	0.0061972	0.0766033	0.7180259	0.4291639	0.7608944	0.5463962	0.0214192	0.7050840	0.6054165	0.6843903	0.6005258	0.5249485	0.8709823	0.2458742	0.1060677
850	0.3571782	0.3028430	0.0190983	0.2563252	0.1378875	0.6776642	0.7368620	0.6131156	0.5867864	0.7330755	0.6763969	0.3879981	0.0089678	0.0242135	0.4554453	0.0973232	0.6658246	0.2221090	0.6541615	0.0686791	0.2651870	0.0319137	0.5598977	0.4899091	0.2684175	0.2596202	0.7501160	0.4963855	0.0061532	0.7326074	0.0043968	0.0721455	0.6615241	0.5364228	0.7093295	0.4315546	0.0129838	0.7059776	0.6570880	0.6017619	0.6101970	0.5996861	0.7231778	0.4359811	0.1019486
900	0.1849774	0.3051977	0.0172432	0.2195818	0.1497909	0.6740526	0.6778986	0.5442252	0.4936370	0.6681198	0.6620641	0.4632448	0.0023406	0.0717748	0.4217123	0.0584994	0.6301171	0.2948918	0.7719480	0.0888849	0.3501234	0.0362644	0.5337540	0.4300036	0.1694478	0.2328983	0.7111641	0.5705297	0.0106875	0.7296592	0.0054103	0.0738468	0.6320256	0.3980073	0.6115958	0.5225320	0.0121070	0.6879238	0.6984071	0.7213788	0.5316838	0.5796577	0.6652823	0.3376452	0.1035045
950	0.1899847	0.2804595	0.0111892	0.2303542	0.1354613	0.6929579	0.6382001	0.6689234	0.4030769	0.7876738	0.6344848	0.5394204	0.0207170	0.0514839	0.4207421	0.0333497	0.6853749	0.2471590	0.7839529	0.0675519	0.4065879	0.0219730	0.5258724	0.3978610	0.2215111	0.2515221	0.6263813	0.6216741	0.0104944	0.6958197	0.0092395	0.0432259	0.6275105	0.3759051	0.5208508	0.5202233	0.0099536	0.7125881	0.5763899	0.8096802	0.5823689	0.6562514	0.6804341	0.2253388	0.0785758
1000	0.2807524	0.3325872	0.0163470	0.2997664	0.2139568	0.8196899	0.6720259	0.5445362	0.4990864	0.7440189	0.6760878	0.4230338	0.0203956	0.0390789	0.4814496	0.1053938	0.6036226	0.2929675	0.7120934	0.1095295	0.3280755	0.0195962	0.5066319	0.4423743	0.2179773	0.2817895	0.6949720	0.5316758	0.0128921	0.7299840	0.0046680	0.0515546	0.7494811	0.4590677	0.6762838	0.4611985	0.0092059	0.7836156	0.7896960	0.7256886	0.5764210	0.6387565	0.6680428	0.2539875	0.1150030

0	0.2952900	0.2529597	0.0048292	0.2507386	0.2190110	0.7145987	0.6462204	0.5047753	0.4468634	0.6869876	0.8213788	0.5460613	0.0378090	0.0366128	0.5048768	0.0509733	0.7932947	0.2469051	0.7345664	0.0478220	0.2965803	0.0255635	0.5749443	0.3774921	0.2467220	0.2755469	0.9060746	0.6727511	0.0072408	0.7340403	0.0046243	0.0990489	0.7704243	0.5131635	0.7155890	0.4584339	0.0203585	0.7516734	0.6927618	0.7010905	0.6650522	0.5998814	0.7581248	0.2589577	0.0749688
50	0.2788836	0.3739493	0.0036789	0.2098060	0.2547082	0.6145119	0.7365533	0.4553785	0.4780171	0.5477141	0.6021079	0.7645381	0.0143664	0.0467369	0.1450765	0.0362350	0.2964298	0.2732483	0.6626493	0.0940197	0.3783365	0.0179631	0.6644264	0.4158633	0.2113577	0.2438292	0.7061922	0.6451810	0.0183456	0.5849880	0.3232058	0.0430461	0.3777060	0.4370616	0.6641208	0.4409660	0.0120769	0.4943867	0.6294943	0.6628219	0.6409547	0.6607932	0.6063154	0.3473232	0.0678108
100	0.2396840	0.4114501	0.0079421	0.2833498	0.2492671	0.7157490	0.7348624	0.4078044	0.3931792	0.6030857	0.7536966	0.7601901	0.0052011	0.0320274	0.0976805	0.0754905	0.1338962	0.2000798	0.6619138	0.0813614	0.4422925	0.0241520	0.6119832	0.4437583	0.1997707	0.2310368	0.7166395	0.6694943	0.0135187	0.6219616	0.4316110	0.1104210	0.3711719	0.3744270	0.6782570	0.4806881	0.0200820	0.2988498	0.6300586	0.6481206	0.5868964	0.7432178	0.7479231	0.4337879	0.0528687
150	0.2106395	0.2928681	0.0000000	0.2743203	0.2441811	0.7310785	0.6549780	0.4777204	0.4302562	0.7448129	0.5449317	0.7437112	0.0000000	0.0359646	0.0622250	0.1768364	0.0408750	0.1958820	0.6811974	0.0601918	0.4892825	0.0322333	0.6054744	0.4762020	0.2378085	0.2222840	0.7346021	0.7535628	0.0354442	0.7570752	0.5786556	0.0762548	0.4075042	0.3388402	0.6848324	0.4188563	0.0725050	0.2342002	0.6802322	0.7291411	0.6471923	0.5334954	0.5945092	0.3196664	0.0419916
200	0.2269460	0.2767621	0.0013756	0.2342620	0.2186832	0.7656547	0.5941016	0.5214383	0.4540682	0.7303946	0.6383826	0.6622520	0.0000000	0.0539429	0.0524199	0.3039907	0.0477380	0.2613181	0.6253260	0.0871298	0.5502374	0.0728515	0.5889006	0.3949148	0.2085784	0.0979925	0.7107776	0.7109257	0.0070352	0.6898374	0.4357749	0.1365658	0.3710259	0.2842606	0.5736196	0.4071662	0.0634033	0.2387822	0.6050852	0.6601709	0.6599582	0.7240697	0.6251957	0.3480114	0.0448358
250	0.2647476	0.2660214	0.0002746	0.2409220	0.2610315	0.7404731	0.6111418	0.5867827	0.3829204	0.8147780	0.7445905	0.6323073	0.0032007	0.0247554	0.0571465	0.3216952	0.0426454	0.2896613	0.6355614	0.0800602	0.5804529	0.0274670	0.6757913	0.3772907	0.2248714	0.1058727	0.7832155	0.7483271	0.0183033	0.6853861	0.5168695	0.1847081	0.3983774	0.3545076	0.7313709	0.3386027	0.0958767	0.2904784	0.7441724	0.6496049	0.6597319	0.8970868	0.5713684	0.3106994	0.0275030
300	0.2328115	0.3673489	0.0001153	0.2412405	0.2652446	0.6365187	0.6469491	0.5649821	0.4661375	0.6919499	0.6428202	0.7300815	0.0004879	0.0408089	0.0272125	0.3783653	0.0362787	0.3010941	0.7607009	0.0839600	0.6023456	0.0391673	0.5520815	0.3727495	0.1632794	0.0777491	0.7712671	0.7428858	0.0251805	0.7913584	0.6236110	0.1324932	0.4104494	0.3929320	0.5670035	0.3043155	0.1002124	0.2955292	0.7027069	0.5696719	0.7402365	0.5528673	0.4490898	0.3614188	0.0378827
350	0.2276289	0.2278751	0.0020222	0.2121323	0.1591435	0.5549324	0.6157788	0.4309178	0.4590989	0.6432834	0.7042979	0.5324205	0.0003514	0.0191748	0.0685972	0.3449703	0.0364063	0.2515912	0.8355330	0.1079614	0.6822311	0.0195399	0.6556633	0.3247726	0.1661371	0.1033668	0.8259700	0.5856884	0.0147319	0.6925982	0.4515008	0.1838003	0.3733909	0.3915869	0.6560336	0.3847887	0.0776319	0.2624028	0.6201069	0.6750278	0.6357626	0.5344229	0.5783465	0.2851538	0.0452313
400	0.2563842	0.3884769	0.0013348	0.3130899	0.1777290	0.7317279	0.8349630	0.4598810	0.5193969	0.6378526	0.6505710	0.6711010	0.0013050	0.0401545	0.0456089	0.3622706	0.0240285	0.3128142	0.7472372	0.0906803	0.5995993	0.0339954	0.6218655	0.4394785	0.1390710	0.0796512	0.7600399	0.6534910	0.0049497	0.6425661	0.5413505	0.1056167	0.3584478	0.4616943	0.6452130	0.3717541	0.0863719	0.2369986	0.8866651	0.6195765	0.7048486	0.6782050	0.4989231	0.2967952	0.0246437
450	0.2674587	0.4195946	0.0007123	0.2725061	0.2690806	0.7699789	0.6679117	0.5122919	0.4173831	0.6014444	0.6406110	0.7546337	0.0010033	0.0244215	0.0896025	0.3759395	0.0203525	0.2639668	0.6265336	0.0769678	0.6166163	0.0570054	0.5855547	0.3904249	0.1471828	0.0675776	0.8135207	0.6456383	0.0041492	0.6456141	0.5230681	0.1645055	0.4803044	0.3472091	0.6128180	0.2478475	0.0562559	0.1849396	0.7322965	0.6981432	0.5717093	0.6084022	0.5694865	0.2860701	0.0108262
500	0.3526336	0.2386468	0.0035256	0.2595023	0.2179671	0.5853442	0.5816909	0.5084092	0.3637376	0.5914413	0.6382298	0.6904266	0.0003890	0.0118673	0.0831896	0.3994380	0.0150814	0.2720940	0.7530908	0.0878199	0.5434091	0.0287016	0.6347534	0.3090585	0.1290520	0.1091874	0.8120402	0.5903972	0.0023365	0.6927077	0.4582332	0.1710116	0.4785047	0.2927617	0.5917918	0.3084612	0.0961028	0.2514282	0.7070179	0.7324542	0.5597268	0.5830726	0.5553013	0.3006259	0.0297111
550	0.2464749	0.2492681	0.0033606	0.2237281	0.2421463	0.7389966	0.7307405	0.5165382	0.4093955	0.6508191	0.6653543	0.5123590	0.0076167	0.0365283	0.3290435	0.2817567	0.4517197	0.3111378	0.6641820	0.0669517	0.6250894	0.0227633	0.4957865	0.3713592	0.1560819	0.0727359	0.7154038	0.6849159	0.0116989	0.6447939	0.1511114	0.4718929	0.6219849	0.4028216	0.7018368	0.4738905	0.0527952	0.5352264	0.5657800	0.6327947	0.5161227	0.7210740	0.7739378	0.3478451	0.1350629
600	0.1961640	0.2899443	0.0042217	0.2924642	0.1841568	0.6234994	0.6143647	0.5526387	0.4700519	0.7145393	0.8027230	0.4885594	0.0175826	0.0349449	0.3527149	0.0590586	0.6966965	0.2741183	0.6981667	0.0639440	0.5642056	0.0222751	0.5374425	0.3631482	0.1879780	0.0743882	0.6249153	0.6079274	0.0251083	0.5869641	0.0729057	0.3613103	0.5042835	0.3873042	0.6743181	0.3974023	0.0233493	0.7337941	0.6602324	0.8094912	0.5711384	0.5932059	0.6651972	0.3094843	0.1163419
650	0.2004760	0.3374233	0.0068040	0.3150868	0.2642488	0.7348113	0.6048231	0.5986705	0.4749884	0.6551193	0.6658337	0.4891704	0.0108356	0.0302108	0.4504605	0.0763753	0.6222469	0.2969836	0.5961347	0.0987107	0.4765911	0.0544307	0.4895862	0.4448920	0.2046386	0.1039198	0.6423157	0.5152066	0.0055189	0.6352515	0.0154663	0.2150941	0.7434910	0.5289821	0.5866002	0.4694451	0.0244089	0.7499920	0.6147448	0.7001919	0.7179849	0.6324085	0.6763715	0.2998201	0.1373863
700	0.2199809	0.3585864	0.0093903	0.2651743	0.1423118	0.7306848	0.6677904	0.5914391	0.4796306	0.5619368	0.6819395	0.5097588	0.0108011	0.0228735	0.3737833	0.0684328	0.5739903	0.3151092	0.5823175	0.0739305	0.3987794	0.0255377	0.6434272	0.4567282	0.2328167	0.1822779	0.6744458	0.5437275	0.0021893	0.6805493	0.0182870	0.1501957	0.6039193	0.4698028	0.6218412	0.4422588	0.0087550	0.6974204	0.6355130	0.7510845	0.6058498	0.5564463	0.8198829	0.2504372	0.1115939
750	0.2626821	0.3867279	0.0282639	0.2175575	0.1388370	0.6328671	0.6191824	0.6432312	0.5043995	0.6910771	0.8178693	0.4650784	0.0252355	0.0254831	0.4376659	0.0617591	0.5831480	0.2387141	0.6308554	0.0493810	0.3594573	0.0524986	0.7351892	0.4763243	0.2452326	0.1871893	0.6074164	0.6083334	0.0126691	0.8113242	0.0056967	0.0852371	0.7340085	0.3881406	0.8783836	0.5432724	0.0409958	0.7250585	0.6926876	0.6224301	0.6142914	0.6077070	0.6599328	0.2025746	0.0774608
800	0.2676373	0.2139823	0.0061768	0.3529486	0.1806180	0.6202960	0.6030506	0.5177434	0.5355047	0.7813599	0.6301988	0.5162254	0.0090490	0.0308235	0.4111198	0.0208186	0.6425081	0.2012742	0.6867048	0.0633222	0.3717817	0.0655402	0.6426262	0.4131823	0.1866863	0.1948560	0.5671078	0.6028128	0.0034626	0.7138439	0.0185940	0.0710685	0.7880829	0.4721867	0.5767691	0.4875868	0.0062866	0.8058880	0.6596932	0.6269117	0.6055075	0.6432377	0.8265921	0.2214759	0.1049546
850	0.2348580	0.3088968	0.0103618	0.2738420	0.1800514	0.6610014	0.5969626	0.6233622	0.4519692	0.6568505	0.5181815	0.5715681	0.0164653	0.0170000	0.3674332	0.0327785	0.6459172	0.2573223	0.6809588	0.0634507	0.4027237	0.0283523	0.4867761	0.3689740	0.1959919	0.2634099	0.6339253	0.6171496	0.0027680	0.5899952	0.0070382	0.0837729	0.7039432	0.4198187	0.5532485	0.5594441	0.0103340	0.6821230	0.5272523	0.6604150	0.6020156	0.7071257	0.7104430	0.3495205	0.0901455
900	0.2666859	0.2860514	0.0171147	0.2225926	0.2096657	0.6923591	0.5734250	0.5340278	0.3599022	0.7747019	0.6787653	0.5257914	0.0075442	0.0429081	0.4624991	0.0613352	0.6738902	0.3070222	0.6648297	0.0909945	0.3202736	0.0057218	0.4904831	0.5257336	0.2344222	0.1903332	0.7855390	0.6251814	0.0087659	0.7732953	0.0038953	0.1003061	0.6803192	0.4233544	0.5859992	0.4164730	0.0251705	0.6836594	0.7177878	0.7040084	0.6722370	0.7082740	0.6855529	0.2784071	0.0864588
950	0.2855827	0.2370396	0.0168789	0.2861728	0.2188837	0.7360024	0.6494061	0.5323643	0.3808168	0.7800614	0.7120196	0.3836768	0.0144783	0.0244700	0.4616853	0.1240793	0.6641765	0.3536247	0.7181441	0.0588740	0.3889702	0.0343124	0.5667080	0.5309309	0.1894758	0.1320923	0.7125804	0.6500524	0.0073014	0.6716643	0.0047034	0.0713035	0.6233573	0.4966411	0.6553816	0.5743285	0.0134881	0.8218104	0.7365999	0.6644892	0.5068839	0.6444951	0.6011059	0.2401510	0.1046227
1000	0.2467924	0.2686961	0.0273808	0.3228893	0.2029866	0.6907122	0.7179269	0.5864169	0.3218047	0.7612163	0.7547661	0.3915876	0.0154019	0.0446759	0.4666883	0.1325317	0.5778274	0.2841486	0.6602931	0.1367087	0.4765424	0.0280924	0.6065621	0.5099641	0.2761991	0.1946156	0.7170072	0.6068078	0.0158954	0.5932456	0.0131544	0.0736984	0.7352678	0.4712541	0.5139624	0.4204525	0.0097010	0.7140687	0.8042246	0.5621717	0.5218080	0.6538405	0.7082662	0.2935642	0.0859364

0	0.3016512	0.3525654	0.0082152	0.2216171	0.1885180	0.8692531	0.6019926	0.5831533	0.4514835	0.6768771	0.7277643	0.4892814	0.0122933	0.0214744	0.4258801	0.0717593	0.6704419	0.2695483	0.6505660	0.0677552	0.3172393	0.0359107	0.5745950	0.5535035	0.2556328	0.2262220	0.7820270	0.5210045	0.0067950	0.6892837	0.0050357	0.0596517	0.7903646	0.4194485	0.6137615	0.5931729	0.0112260	0.7428803	0.7093816	0.7864278	0.6506783	0.6388518	0.7432403	0.2320679	0.0799758
50	0.2663393	0.7247263	0.0151223	0.3307952	0.1893447	0.6008265	0.3581636	0.5592661	0.5283264	0.6655077	0.5919315	0.2351670	0.0201228	0.2124940	0.4123230	0.0272200	0.7292422	0.2523251	0.6875649	0.0716559	0.2776802	0.0212655	0.4545646	0.4626016	0.2463349	0.3843622	0.3425755	0.6845555	0.0909339	0.7361756	0.0051054	0.0886698	0.6239467	0.4507499	0.6602742	0.4984306	0.0117208	0.5181405	0.6772057	0.6660854	0.5918941	0.6466757	0.5669981	0.1654424	0.0730989
100	0.3960253	0.6259683	0.0123095	0.2054202	0.1765556	0.6595868	0.3639168	0.5628708	0.4448441	0.7253507	0.7024522	0.2227594	0.0418154	0.2430336	0.2937141	0.0268388	0.6814718	0.3431311	0.6918237	0.0587742	0.2728818	0.0302507	0.4694136	0.4612836	0.1774745	0.3515933	0.1792423	0.3439551	0.1071378	0.5885388	0.0002852	0.0740731	0.7005024	0.5308995	0.5827773	0.5037187	0.0310449	0.4807770	0.6484230	0.8483073	0.6436145	0.6807361	0.6058486	0.0633526	0.0889918
150	0.4954874	0.7224435	0.0100435	0.2913577	0.3421297	0.7070586	0.3040551	0.5712428	0.4544573	0.6556090	0.6406089	0.1159349	0.0200864	0.2392792	0.3645715	0.0489801	0.6047804	0.2392815	0.8226166	0.0700416	0.3059976	0.0344141	0.4553905	0.5013034	0.1794839	0.3504264	0.1676599	0.3348511	0.1047013	0.5172774	0.0094942	0.0601989	0.8138476	0.4653267	0.7062681	0.4416770	0.0350677	0.4310173	0.6867587	0.6572369	0.6949157	0.5788577	0.6743732	0.0684094	0.1274886
200	0.6894547	0.6977713	0.0063269	0.2939122	0.5080811	0.7206633	0.2430491	0.3883665	0.3292016	0.6810233	0.6532137	0.0964279	0.0096131	0.3247804	0.5175884	0.1199041	0.6807717	0.2219130	0.6812854	0.1064333	0.3638393	0.0513615	0.4952335	0.5039377	0.1857250	0.2507449	0.1783817	0.2508254	0.1160637	0.8335742	0.0047617	0.0363087	0.8062533	0.4523638	0.6613266	0.5593341	0.0252818	0.4915673	0.5628851	0.6852074	0.6042965	0.7713677	0.7143149	0.1991153	0.1454403
250	0.5366601	0.6294365	0.0056961	0.2512766	0.6924230	0.5968908	0.1638809	0.3320111	0.2559135	0.6413391	0.6151936	0.0394505	0.0110753	0.2664799	0.5074149	0.2063289	0.5907805	0.2215187	0.7046899	0.0875987	0.3731696	0.0406207	0.4226009	0.3494073	0.2014738	0.2377959	0.1632343	0.2419775	0.1007633	0.6901343	0.0116806	0.0680725	0.7004424	0.5212381	0.7185383	0.4807440	0.0352313	0.3929327	0.5164497	0.5990401	0.7107548	0.6310508	0.7088005	0.1400912	0.0907080
300	0.6248718	0.7548685	0.0125723	0.2370827	0.6977783	0.6644769	0.1366900	0.2749720	0.2138316	0.7559049	0.6407470	0.0563018	0.0156117	0.3167514	0.4653268	0.2258599	0.5912454	0.2782738	0.6593121	0.0822455	0.3624874	0.0177214	0.4440725	0.5743544	0.2161619	0.2380839	0.1456654	0.2612181	0.1462567	0.6786185	0.0019266	0.0681462	0.7215626	0.4986796	0.7075103	0.4532639	0.0282893	0.4125402	0.4669197	0.7208685	0.5455101	0.6223858	0.6821524	0.1766184	0.1198569
350	0.5656641	0.6343206	0.0053495	0.1638477	0.6560888	0.5802334	0.1564632	0.3749353	0.2002388	0.7449847	0.6489540	0.0128303	0.0142071	0.2916416	0.5992905	0.2290102	0.7261691	0.2617588	0.5890159	0.0854719	0.3030845	0.0285099	0.6269258	0.4367049	0.2513888	0.2777923	0.1265467	0.2696470	0.2028016	0.7633709	0.0013369	0.0610426	0.6236434	0.4992227	0.7213669	0.5130415	0.0299996	0.3478093	0.4506103	0.7843753	0.6135255	0.6574214	0.7292074	0.1598278	0.1093217
400	0.5548960	0.7439575	0.0044867	0.1788101	0.6068258	0.6099237	0.0930970	0.3386922	0.2269447	0.6342729	0.6945585	0.0500156	0.0057163	0.2417377	0.5720326	0.3273701	0.6208456	0.2490182	0.6692991	0.1575402	0.2998375	0.0566990	0.5273791	0.4050910	0.2764935	0.2225689	0.1830900	0.2674533	0.1032826	0.6782113	0.0023548	0.0927308	0.7691521	0.4075047	0.6340876	0.4691346	0.0454614	0.3379630	0.5059166	0.6490652	0.6843003	0.6123138	0.5741705	0.1705670	0.0872754
450	0.5261133	0.5648633	0.0016619	0.1310860	0.5958201	0.7472145	0.2547129	0.2831055	0.2870144	0.6017064	0.5721504	0.0310176	0.0139416	0.2865342	0.7082206	0.2556440	0.6870887	0.2980733	0.6315190	0.0877336	0.3517570	0.0375959	0.4390865	0.3794748	0.1815237	0.3127499	0.2027343	0.2785425	0.1331381	0.6052750	0.0151777	0.0856847	0.6691413	0.4874735	0.7886383	0.5629607	0.0354332	0.3377728	0.4753024	0.6238764	0.6109096	0.5907277	0.6614478	0.1268632	0.1149432
500	0.6398334	0.6847108	0.0032123	0.1999349	0.7073488	0.8358028	0.1300835	0.2646165	0.2353270	0.6799474	0.6983123	0.0486626	0.0060230	0.3255081	0.5560806	0.2544577	0.6283843	0.2757511	0.5463891	0.0731610	0.3898462	0.0233601	0.4478856	0.5241142	0.1542816	0.2523799	0.1413743	0.2395002	0.0970227	0.6191446	0.0212230	0.1141078	0.8270764	0.4792979	0.6365149	0.5576207	0.0378499	0.5045108	0.6384003	0.6370856	0.6109581	0.5965402	0.6129723	0.1785162	0.1472669
550	0.5423966	0.6496045	0.0002799	0.2119071	0.7489114	0.6749720	0.2337563	0.2369457	0.1745568	0.6450410	0.6125414	0.3314385	0.0159999	0.1119708	0.5737714	0.1840551	0.6503759	0.3302369	0.6287062	0.0666866	0.3429407	0.0392415	0.4712107	0.4688780	0.2538742	0.1216887	0.5345080	0.0731716	0.0222729	0.6542742	0.0051929	0.0760713	0.7000052	0.5333297	0.6936209	0.4667585	0.0176910	0.5209432	0.5531664	0.7081659	0.6215982	0.6907161	0.7717695	0.2656800	0.1224275
600	0.4056500	0.5549981	0.0028685	0.1787867	0.7442795	0.6808465	0.2524567	0.2839896	0.1873591	0.6239958	0.5592499	0.4283579	0.0230982	0.0467581	0.7249734	0.2247868	0.8174061	0.2778458	0.5545434	0.0794663	0.2976682	0.0432904	0.5872723	0.4862199	0.1670640	0.2661008	0.5268241	0.1890003	0.0069950	0.6322011	0.0137205	0.0459743	0.7745494	0.4520573	0.5230549	0.6338597	0.0244493	0.5754805	0.4258434	0.7171793	0.6291988	0.6590025	0.6642328	0.2855978	0.0816090
650	0.3315729	0.5308858	0.0197422	0.1813964	0.6832147	0.7742038	0.2411580	0.4109476	0.2520648	0.7199189	0.6465645	0.4249174	0.0060625	0.0150007	0.5982879	0.2098767	0.6612400	0.2142841	0.6229482	0.0695165	0.2587439	0.0239955	0.5441644	0.4019765	0.2362606	0.3343149	0.6429325	0.4179950	0.0035279	0.9372139	0.0053630	0.0583048	0.6377312	0.5290044	0.5587650	0.6265746	0.0349051	0.6723233	0.4752713	0.7391711	0.5939172	0.7408278	0.7482988	0.4144496	0.0872663
700	0.2713860	0.4542325	0.0144436	0.2082993	0.7105256	0.6170269	0.2456560	0.4045431	0.3187043	0.6942146	0.7300272	0.4526564	0.0262287	0.0353298	0.6150744	0.2162169	0.5960219	0.2283581	0.6386799	0.0442981	0.3506931	0.0765416	0.5862625	0.5411025	0.1391629	0.3187631	0.6286337	0.5557014	0.0212094	0.7728310	0.0045567	0.1214497	0.6430731	0.5299577	0.6638276	0.4506771	0.0033589	0.5714676	0.5640592	0.6766501	0.6270113	0.5958298	0.7089231	0.2846106	0.1068161
750	0.2333075	0.3667881	0.0061511	0.2331836	0.4419026	0.6155969	0.3965060	0.4344166	0.3342757	0.7846498	0.6673435	0.4136490	0.0237786	0.0324085	0.5474433	0.2458992	0.6327403	0.3134209	0.7829925	0.0935454	0.2321263	0.0377092	0.4881503	0.4961315	0.1477904	0.3259294	0.6068834	0.5685221	0.0216587	0.6737212	0.0080342	0.0659259	0.5532324	0.4946300	0.7529064	0.5015011	0.0075215	0.7989148	0.5820602	0.7351910	0.5141892	0.5452390	0.7784379	0.2525747	0.0753147
800	0.3458425	0.2837052	0.0040811	0.2138534	0.5216663	0.7864444	0.4939551	0.5212063	0.4324726	0.6679487	0.7870914	0.5248544	0.0260411	0.0180661	0.3856846	0.1699829	0.6803078	0.2887004	0.5859846	0.0879423	0.3734354	0.0120499	0.5334148	0.3684760	0.2050632	0.3051476	0.6207857	0.7256269	0.0315107	0.6440188	0.0068442	0.0885675	0.6961971	0.4834696	0.7070216	0.5065702	0.0032677	0.7218389	0.6888558	0.7918534	0.5907490	0.6094416	0.7583290	0.2452129	0.1242142
850	0.2542792	0.2872930	0.0210550	0.1875640	0.2791795	0.6812333	0.5647437	0.5513458	0.5048752	0.6544051	0.6051564	0.4059340	0.0162074	0.0210702	0.3408248	0.1017319	0.6966127	0.2476932	0.7787634	0.0814097	0.2911295	0.0348067	0.5580865	0.4393546	0.1747577	0.2864054	0.6060703	0.5142016	0.0181715	0.6273412	0.0115794	0.0735742	0.7456975	0.5060209	0.6383119	0.5021409	0.0133422	0.6993830	0.8330721	0.6678596	0.5720658	0.7165675	0.7572185	0.1895736	0.0853527
900	0.2482873	0.3853386	0.0300902	0.2719010	0.2422189	0.5879900	0.6353813	0.5351495	0.4385246	0.7426519	0.7368380	0.4690844	0.0083655	0.0301862	0.4750373	0.0543183	0.6426308	0.3044603	0.7247572	0.0706969	0.3076184	0.0599845	0.4424021	0.4546012	0.1296046	0.2650813	0.5486623	0.5964624	0.0129650	0.6666533	0.0290874	0.0705081	0.6682488	0.4751419	0.7732737	0.4546705	0.0118659	0.7397423	0.5934267	0.5754678	0.7041293	0.5753612	0.7285604	0.1501273	0.0888742
950	0.2804150	0.2942459	0.0166348	0.2772970	0.1997470	0.6499913	0.6831477	0.6182868	0.5535103	0.6632883	0.7177000	0.4169240	0.0153376	0.0163806	0.3997346	0.0389868	0.6935705	0.2570928	0.7560919	0.1210340	0.3251847	0.0275409	0.5237192	0.4697064	0.2230770	0.2839604	0.6628996	0.6517416	0.0070421	0.6417539	0.0044514	0.0444539	0.7375756	0.4742044	0.7176791	0.4847245	0.0041734	0.5950189	0.6203101	0.7289137	0.6582761	0.6408659	0.7802827	0.1708138	0.1307643
1000	0.2417815	0.3304017	0.0192727	0.1899577	0.1456612	0.5822933	0.6394435	0.5895867	0.4021527	0.6107264	0.6558044	0.4485621	0.0129230	0.0283298	0.4394134	0.0468265	0.6324800	0.2831192	0.6937157	0.0890924	0.2752613	0.0396458	0.4865715	0.4508855	0.1612754	0.2580756	0.6715128	0.5474386	0.0107597	0.7001299	0.0076019	0.0468216	0.5899526	0.5018701	0.5707027	0.5097997	0.0454445	0.6885832	0.7588540	0.7301181	0.6510918	0.4904491	0.6510066	0.1666338	0.0662772

0	0.3037013	0.3365223	0.0073490	0.2398367	0.1686439	0.8575964	0.6147683	0.6457894	0.4521053	0.7278575	0.7525466	0.5178053	0.0158502	0.0294453	0.3570296	0.0808569	0.7747219	0.2585471	0.6486049	0.0785431	0.3502194	0.0415655	0.4943299	0.4762631	0.2142569	0.2003202	0.7399463	0.6188802	0.0120364	0.5638270	0.0057589	0.1188955	0.7408344	0.5113941	0.8482323	0.4755684	0.0082022	0.6235973	0.6853365	0.7247194	0.6052824	0.5590798	0.7951379	0.2215040	0.0786482
50	0.1184769	0.2658007	0.0191532	0.1277657	0.2696825	0.7482843	0.6439521	0.2259387	0.5022226	0.5250241	0.7042515	0.5461182	0.0013885	0.0150447	0.3306499	0.0561496	0.5757821	0.2216950	0.7866328	0.1324586	0.3744135	0.5137113	0.5498446	0.4433390	0.2133718	0.2833387	0.6942842	0.6954187	0.0168172	0.7011599	0.1599524	0.0709329	0.6099693	0.4450563	0.7768314	0.5374402	0.0143086	0.4889828	0.5777213	0.4072912	0.7224823	0.5852614	0.6410787	0.1092282	0.0692569
100	0.1047006	0.1396981	0.0533558	0.1254911	0.2330659	0.6820368	0.6075555	0.0846139	0.7895832	0.6199499	0.7112842	0.5356671	0.0020295	0.0258820	0.3072908	0.0445632	0.6298016	0.2657335	0.5397572	0.0933092	0.3178560	0.5120058	0.4444216	0.3310104	0.1959281	0.2426688	0.6931120	0.5788952	0.0163791	0.7353873	0.2513110	0.0609190	0.6969497	0.4991931	0.6208938	0.6083136	0.0170917	0.3434757	0.6552935	0.2145799	0.6573385	0.7026037	0.7875219	0.0802774	0.1006240
