"Time"	G1	G2	G10	G20	G4	G17	G16	G8	G9	G11	G56	G3	G5	G19	G13	G15	G14	G12	G50	G41	G52	G53	G51	G21	G22	G55	G42	G54	G40	G49	G39	G35	G44	G45	G47	G18	G94	G98	G95	G43	G48	G61	G57	G79	G60	G84	G81	G80	G83	G88	G82	G89	G85	G90	G91
950	0.3747655	0.4174560	0.4977013	0.2723728	0.3569589	0.3658975	0.0133339	0.2319153	0.0567546	0.2914250	0.4034171	0.0080785	0.4900943	0.0204748	0.5981169	0.0776153	0.3040205	0.1906897	0.0786244	0.6423084	0.2680666	0.8643196	0.1996774	0.3669668	0.8661935	0.5471544	0.5636979	0.3341849	0.0684019	0.1577784	0.1446668	0.3939340	0.3170603	0.3627740	0.4863290	0.5158673	0.6472313	0.8214966	0.4446658	0.3277321	0.3034762	0.0505225	0.7471266	0.3067290	0.2509127	0.6575744	0.6087779	0.5858685	0.1212838	0.0867869	0.9337430	0.3976400	0.0248565	0.1562965	0.7491574
1000	0.4201035	0.4518724	0.4702087	0.3815007	0.4678268	0.3881884	0.0369749	0.2314500	0.0728175	0.2827082	0.3674816	0.0305102	0.5321761	0.0305211	0.5652824	0.1298548	0.3286988	0.1860980	0.0410991	0.6639592	0.3353021	0.8466741	0.1794078	0.4408311	0.7575120	0.6429762	0.5998001	0.5191684	0.0713379	0.2097176	0.3153036	0.5090553	0.3962636	0.2469679	0.4191123	0.6188991	0.6937886	0.7089665	0.4567183	0.3037365	0.3844654	0.0680271	0.7483354	0.4162578	0.2733999	0.7484642	0.6799049	0.5349554	0.0756231	0.0651760	0.7408981	0.4234292	0.0483643	0.1293444	0.7427587

0	0.4600608	0.4788527	0.5264758	0.4701028	0.3597224	0.3529850	0.0080610	0.2190557	0.0754522	0.3740412	0.4417074	0.0141747	0.3601375	0.0842382	0.6587936	0.0877292	0.2943396	0.1562602	0.0806508	0.6866129	0.2642956	0.6525368	0.1679458	0.4618454	0.6586966	0.6149580	0.4942725	0.4889600	0.0639703	0.2194429	0.2026726	0.4925178	0.3374202	0.2806048	0.4442948	0.6344916	0.7471225	0.6831493	0.5788827	0.3136385	0.2484193	0.0334365	0.7355783	0.3399045	0.3251675	0.7480723	0.6927161	0.4856269	0.0881077	0.0573468	0.6051780	0.5869419	0.0802267	0.1430637	0.6472695
50	0.4833464	0.4057932	0.5669487	0.2495452	0.4303939	0.4384596	0.0272854	0.2283686	0.0321166	0.2545009	0.3268590	0.0124448	0.5060991	0.0629051	0.6800595	0.1188208	0.1076152	0.2039920	0.0284632	0.7469605	0.3762315	0.5706918	0.2868327	0.4041629	0.9379141	0.5395413	0.2894492	0.4111196	0.0705359	0.2585333	0.2460345	0.4907023	0.2642129	0.4491205	0.0889731	0.5876239	0.3437494	0.4112252	0.4378392	0.2614545	0.2802802	0.0354491	0.6598528	0.1869235	0.1422241	0.7402406	0.5772129	0.5509209	0.0868274	0.0320552	0.6704504	0.4105383	0.0244812	0.2283571	0.5685852
100	0.4478109	0.3560247	0.5707070	0.4509888	0.3723605	0.4705582	0.0089525	0.1961979	0.0391281	0.3615480	0.3927372	0.0273523	0.4322571	0.1240432	0.5733108	0.0967910	0.0897069	0.1536675	0.0172205	0.6352023	0.3487958	0.5346097	0.1862612	0.5058766	0.8063636	0.5201728	0.2402923	0.3344854	0.0340629	0.4190893	0.2569690	0.5166170	0.4389186	0.4853195	0.0201284	0.6943620	0.3762349	0.4522396	0.2466472	0.1670721	0.3022785	0.1201289	0.6263161	0.1937015	0.1044471	0.5513561	0.6806918	0.7259921	0.0506961	0.0378028	0.8050277	0.3590360	0.0219290	0.2654967	0.6266982
150	0.3945308	0.4337639	0.5953705	0.4510023	0.2846784	0.3801900	0.0141626	0.1116030	0.0699708	0.3508702	0.3762383	0.0215568	0.3116671	0.1283084	0.6056328	0.1037162	0.0583016	0.1340629	0.0129174	0.6990016	0.4224815	0.4854309	0.2612263	0.4123108	0.7987440	0.6766517	0.2486658	0.5715995	0.1531881	0.4950388	0.2249045	0.4289312	0.3527135	0.5264218	0.0075745	0.7913396	0.4252192	0.3914817	0.1806147	0.1679906	0.3662372	0.1774713	0.6404346	0.1863317	0.0656735	0.3557169	0.5432658	0.6120534	0.0276214	0.0366868	0.8278413	0.3431122	0.0219484	0.2656083	0.6466380
200	0.3277853	0.4390975	0.5655086	0.3557579	0.4034397	0.3664613	0.0219768	0.0950842	0.0417519	0.3093238	0.5764581	0.0217487	0.3334268	0.0517102	0.6164338	0.1949166	0.0639091	0.1688730	0.0144187	0.6604767	0.3953021	0.4857171	0.2126925	0.4034587	0.5941990	0.5585565	0.2055264	0.5337108	0.1066313	0.6289739	0.2465227	0.5802635	0.3202419	0.4181346	0.0024846	0.6925666	0.3093961	0.4251913	0.1917682	0.2213358	0.4008957	0.2292992	0.7836421	0.1808738	0.1035742	0.4692352	0.5535082	0.6046007	0.0257677	0.0270807	0.7463946	0.4174712	0.0224029	0.2081097	0.6127758
250	0.4735411	0.3980656	0.6216114	0.1835194	0.4168554	0.4005256	0.0246296	0.0884862	0.0612361	0.4459455	0.4524155	0.0181153	0.4706263	0.0377623	0.6216933	0.1836694	0.1055679	0.2003765	0.0408334	0.8238515	0.3119308	0.4823898	0.2364178	0.3793557	0.6179823	0.6836460	0.2933120	0.4449807	0.1138805	0.3657223	0.2173255	0.5880529	0.3176196	0.5205164	0.0389477	0.6140056	0.3172960	0.3974934	0.1372058	0.1586240	0.4315124	0.2108738	0.7337847	0.1652246	0.1062433	0.6074802	0.4179920	0.6595576	0.0454391	0.0504316	0.8413915	0.3827518	0.0170025	0.2944280	0.6151470
300	0.5771935	0.4212559	0.5084515	0.3480502	0.3773451	0.5289909	0.0079968	0.0813108	0.0857521	0.3070761	0.2989096	0.0117146	0.4522712	0.0597593	0.4846635	0.1453895	0.0855788	0.0773381	0.0162878	0.7455707	0.3786194	0.4289967	0.1916370	0.4071294	0.7264360	0.5968174	0.2542719	0.5069505	0.1242997	0.5262704	0.2738695	0.5714759	0.3891670	0.6111160	0.0118098	0.6613591	0.3337360	0.4566152	0.1034568	0.1974621	0.3677804	0.1487324	0.7401204	0.1586374	0.0700828	0.5801629	0.5958856	0.6404936	0.0160724	0.0368355	0.7316651	0.4367251	0.0134706	0.1648958	0.4531846
350	0.5472893	0.4765781	0.6358110	0.3853487	0.4410285	0.5067497	0.0238623	0.0679243	0.0424954	0.2765328	0.3420925	0.0055367	0.3629473	0.1575211	0.6590371	0.1495423	0.0191343	0.1180154	0.0132709	0.7213720	0.3730202	0.5114854	0.2089553	0.4549462	0.8272809	0.5423798	0.2026690	0.4803736	0.1512551	0.4715396	0.1942525	0.6664708	0.3503205	0.4709947	0.0051229	0.5914056	0.3467522	0.5380629	0.1021524	0.1866284	0.3076918	0.1662072	0.8424047	0.1567389	0.0734903	0.4112953	0.4644667	0.6744489	0.0214011	0.0401550	0.6110053	0.3540442	0.0191411	0.2965119	0.5187491
400	0.4567618	0.3113404	0.5229840	0.4558899	0.4383411	0.4297261	0.0173262	0.0395287	0.0710311	0.2661569	0.5005377	0.0537002	0.3141565	0.1117090	0.6750257	0.1995037	0.0607700	0.1185121	0.0199990	0.6680064	0.3620189	0.4308307	0.3222491	0.4788315	0.7163373	0.4910687	0.1576846	0.4369304	0.1939803	0.4753644	0.2218523	0.6569678	0.2256496	0.4629814	0.0076916	0.5801582	0.2519048	0.3776675	0.0838145	0.0934818	0.4756755	0.1729793	0.7644803	0.1200744	0.1023707	0.4736291	0.3664124	0.7485496	0.0213018	0.0447285	0.5766564	0.4743945	0.0167239	0.2180527	0.6079464
450	0.3210516	0.3528943	0.5650628	0.2854769	0.3926914	0.4397120	0.0227907	0.0424012	0.0503324	0.3188081	0.5037048	0.0242474	0.3716935	0.0526023	0.6218871	0.1234949	0.0320511	0.1398909	0.0227303	0.7468485	0.3510935	0.4306479	0.2799960	0.5290067	0.8008502	0.5517396	0.2477010	0.5110501	0.1524393	0.5026789	0.2304912	0.4538612	0.2966308	0.5317858	0.0060675	0.6309875	0.4062341	0.3598841	0.1115608	0.1473169	0.3723058	0.1674462	0.7199413	0.1389671	0.1202656	0.3520796	0.3737111	0.6300283	0.0209870	0.0390491	0.7142056	0.3884024	0.0528506	0.2051133	0.5042497
500	0.4978983	0.4483467	0.6387662	0.3314466	0.3022649	0.3903500	0.0269048	0.0635697	0.0327089	0.3420242	0.4907099	0.0136222	0.3996091	0.0553975	0.5574318	0.0856333	0.0388755	0.0759869	0.0104781	0.7079063	0.3722780	0.3787970	0.2652356	0.3985758	0.8364992	0.6374439	0.2787551	0.3941489	0.1609003	0.4830967	0.2608235	0.5789304	0.2339974	0.4903242	0.0059424	0.7641031	0.4081553	0.4685217	0.1832251	0.1742716	0.3823324	0.1297249	0.7741890	0.1599689	0.0703851	0.5380499	0.4440806	0.6570844	0.0129125	0.0207282	0.8854879	0.4356487	0.0348476	0.2140554	0.5649521
550	0.6522639	0.3778185	0.6895935	0.3716372	0.3487472	0.4045417	0.0144284	0.0664672	0.0377047	0.2783220	0.4000804	0.0310321	0.3414191	0.0559311	0.5134563	0.1018424	0.1691195	0.1148932	0.0237400	0.7972515	0.3097324	0.6365445	0.3176507	0.4634257	0.7870864	0.5547197	0.4574658	0.5162487	0.0886436	0.4232501	0.2054020	0.5715911	0.3333285	0.2565360	0.3237694	0.5855903	0.7076262	0.6442093	0.1782113	0.2335223	0.3301921	0.0772021	0.6158785	0.2286049	0.1983092	0.3925466	0.5927363	0.6922975	0.0275697	0.0181339	0.6744637	0.4028977	0.0352155	0.2098587	0.4502534
600	0.3860499	0.4055150	0.3837583	0.3816835	0.3733016	0.4939445	0.0294230	0.0754143	0.0618680	0.3241056	0.4929961	0.0097007	0.3658305	0.0978991	0.5308820	0.1239966	0.2195905	0.1211104	0.0462619	0.7486200	0.2905317	0.7670834	0.2012425	0.3661250	0.8038966	0.6381964	0.5964250	0.5223943	0.0739326	0.1962641	0.2595620	0.5547823	0.3307193	0.1958633	0.3814144	0.5701142	0.8172917	0.7895328	0.4052822	0.2425945	0.3722538	0.0485246	0.5819943	0.2608263	0.2965938	0.5138688	0.6087881	0.6272316	0.0472275	0.0647104	0.7221813	0.3848252	0.0481234	0.2031913	0.7639646
650	0.2487221	0.4578378	0.5100532	0.3182105	0.3332135	0.3829847	0.0164477	0.1689238	0.0355527	0.3529242	0.4770365	0.0361887	0.3203054	0.0628422	0.5971236	0.0924061	0.1947502	0.1323336	0.0670813	0.7592705	0.2676514	0.6482227	0.2292560	0.4050627	0.8016663	0.5868239	0.5961124	0.4559459	0.0214800	0.2225388	0.1512407	0.5638559	0.1846996	0.2012249	0.3988025	0.7010451	0.6672026	0.7433805	0.4252409	0.1842669	0.2896552	0.0353582	0.5295865	0.2450083	0.3254700	0.4948821	0.6676098	0.6861962	0.0677396	0.0287907	0.7029441	0.5833909	0.0738011	0.2450216	0.7407495
700	0.2699345	0.4856432	0.6290442	0.1642382	0.2825195	0.4393458	0.0041563	0.2794804	0.0394203	0.3844624	0.4586765	0.0156935	0.5430921	0.0087024	0.5288502	0.1178740	0.2512472	0.1820018	0.0425430	0.7237957	0.2469724	0.6988753	0.2516413	0.4226943	0.7933844	0.4984190	0.6277086	0.3655556	0.0131050	0.1289506	0.1221487	0.4093709	0.1715069	0.1689147	0.5000610	0.5272858	0.8321674	0.7069976	0.5530377	0.2525980	0.2801891	0.0158436	0.6301507	0.3141202	0.3797948	0.7585863	0.6752417	0.5459488	0.0700033	0.0443583	0.7432650	0.4198606	0.0313891	0.1978650	0.5697630
750	0.5255625	0.4484152	0.6355881	0.2391884	0.3477604	0.4110375	0.0038238	0.2391809	0.0245698	0.3901441	0.4230379	0.0135492	0.4376191	0.0221202	0.5558520	0.0636920	0.2665111	0.1510799	0.0408174	0.6765735	0.2796354	0.6426983	0.3082835	0.4674429	0.6922890	0.4704166	0.6025082	0.3726223	0.0408066	0.1372425	0.2600189	0.3938266	0.2447372	0.2841305	0.3868459	0.5859508	0.7063457	0.5808027	0.5406422	0.2364762	0.3243835	0.0397358	0.5186422	0.3662253	0.2610914	0.6492133	0.7682749	0.6946608	0.0634706	0.0289131	0.7547754	0.4609776	0.0531956	0.2286204	0.7603470
800	0.4943667	0.4676048	0.5046615	0.3735700	0.4548005	0.5007401	0.0124499	0.2071680	0.0647830	0.2741434	0.3788880	0.0417712	0.5619071	0.0370868	0.6172738	0.0735149	0.3106011	0.1168499	0.0298915	0.6455914	0.3656657	0.7584526	0.2035354	0.3846175	0.8666477	0.5469999	0.6188815	0.4518017	0.0381668	0.1848031	0.2258312	0.4441479	0.3603295	0.3357667	0.4423219	0.7322315	0.7247133	0.8037611	0.4234005	0.2168175	0.3681473	0.0251120	0.6046509	0.3391014	0.2557893	0.6127976	0.6271795	0.6591016	0.0737084	0.0485079	0.6514197	0.4532453	0.0389414	0.1623779	0.5954532
850	0.4500035	0.3326570	0.5657657	0.5342162	0.3996385	0.4079470	0.0090668	0.1579006	0.0569395	0.2282489	0.5428412	0.0272360	0.2420102	0.0877319	0.6229173	0.0752854	0.2908037	0.1438937	0.0698772	0.6911249	0.3870353	0.8765619	0.1404478	0.4652310	0.6013671	0.5551657	0.5290166	0.4443974	0.0541621	0.3387998	0.2554260	0.4858356	0.3238080	0.2474107	0.3722366	0.5654224	0.8063717	0.7236013	0.4588054	0.2721321	0.3589560	0.0328884	0.6341368	0.3883088	0.4075470	0.6506903	0.7716062	0.5688057	0.0863296	0.0606398	0.7341665	0.6275068	0.0319762	0.1442122	0.7652630
900	0.3103231	0.3537905	0.5555772	0.3712713	0.4248205	0.4194099	0.0068842	0.2682389	0.0513736	0.3151520	0.4814142	0.0092973	0.3560287	0.0368323	0.5732953	0.1238179	0.2560511	0.2099216	0.0551116	0.7961759	0.3455579	0.6799680	0.1594969	0.4568671	0.8678958	0.5420731	0.5040124	0.4682707	0.0450734	0.2462999	0.2097860	0.5723782	0.2600286	0.2796586	0.3859714	0.5675731	0.7581786	0.8043637	0.5023289	0.2743275	0.2762467	0.0352776	0.7026915	0.3733866	0.3116681	0.6128627	0.7643449	0.5444014	0.1102702	0.0677194	0.6856526	0.4513459	0.0491905	0.1212560	0.6133973
950	0.4436078	0.3906820	0.5637966	0.2873495	0.3504505	0.5496470	0.0060318	0.2668060	0.0539982	0.4059295	0.5016714	0.0235842	0.5089679	0.0190327	0.7089238	0.1668475	0.3525813	0.1482756	0.0768582	0.7026189	0.3744251	0.7430093	0.2696960	0.4265150	0.8379080	0.5838122	0.4952180	0.3931121	0.0330682	0.2091800	0.2251192	0.5026193	0.2693742	0.2464749	0.4164807	0.6240036	0.9061410	0.8358344	0.4906262	0.2329901	0.3776805	0.0263819	0.6443466	0.2950213	0.2770572	0.7688536	0.7245184	0.6430466	0.0736275	0.0639904	0.7237357	0.3634454	0.0310649	0.1897154	0.7480874
1000	0.4758012	0.3827589	0.6624412	0.3853300	0.4403618	0.5070185	0.0025662	0.1892863	0.0688654	0.3216911	0.4205977	0.0343038	0.5791772	0.0616588	0.5437290	0.0955534	0.3366333	0.2629460	0.0755129	0.6318255	0.3410913	0.7461425	0.1718044	0.5509117	0.8058145	0.6800328	0.4626704	0.4822817	0.0373199	0.2487884	0.2642436	0.6519871	0.5163666	0.3272692	0.3754927	0.4778077	0.7734813	0.7790177	0.4452982	0.1859271	0.3376061	0.0255732	0.4972830	0.4039487	0.1666949	0.6854460	0.6282668	0.5832849	0.1213111	0.0894677	0.7847492	0.4566806	0.0506454	0.1982836	0.5214330

0	0.5303103	0.4848042	0.6822114	0.4844600	0.4123854	0.3843139	0.0301927	0.2327287	0.0562917	0.3609357	0.4080731	0.0112698	0.3672204	0.0693704	0.6056144	0.0933102	0.2796683	0.1927443	0.0717019	0.6095102	0.2831750	0.6192761	0.2582990	0.5244682	0.6788756	0.6023847	0.5886628	0.6849192	0.0469987	0.1844697	0.1714986	0.5045870	0.3058930	0.3379805	0.4657230	0.6620298	0.9130484	0.7279693	0.6420448	0.2433030	0.3861628	0.0195613	0.6460237	0.3288661	0.3296285	0.6175991	0.6068934	0.4778308	0.1003917	0.0528711	0.8426099	0.5861875	0.0817110	0.1577138	0.5296620
50	0.4040229	0.5031530	0.6977507	0.1528126	0.2832836	0.4886122	0.0007132	0.2618260	0.1148518	0.3478341	0.5426978	0.0261905	0.3292963	0.2548435	0.5812090	0.1230753	0.1050001	0.2000793	0.0241498	0.7220065	0.4105047	0.6519401	0.2133148	0.4961432	0.7351747	0.6287237	0.4740479	0.5460338	0.1547644	0.1876666	0.1869459	0.5821460	0.4264211	0.2515518	0.4364268	0.2832432	0.7187702	0.7880536	0.6430079	0.3035585	0.2497230	0.0291054	0.6627395	0.3962703	0.2154989	0.7593632	0.7287561	0.4701697	0.0896636	0.0827249	0.6882865	0.4251821	0.0589973	0.0921494	0.7648983
100	0.4650067	0.4155354	0.5092091	0.3501199	0.3889272	0.4580997	0.0000513	0.2618257	0.1007179	0.3111302	0.4632542	0.0207006	0.2716814	0.3296781	0.5352069	0.1478084	0.0634492	0.2391678	0.0056519	0.7655537	0.3409378	0.6770698	0.2146310	0.5045009	0.7536943	0.6240873	0.5991417	0.5557156	0.2158692	0.1986857	0.2284967	0.6060395	0.5370674	0.3281208	0.3387699	0.1982651	0.7041018	0.7423471	0.4077630	0.1392152	0.3948499	0.0708678	0.6591705	0.3227850	0.2254182	0.6823236	0.7060414	0.3799477	0.0891557	0.0629735	0.7012855	0.4412030	0.0858224	0.1538125	0.6354247
150	0.3616188	0.3995710	0.4839591	0.4732015	0.4033322	0.3722464	0.0000475	0.1540130	0.1176467	0.2979069	0.5934954	0.0102342	0.2055899	0.3771909	0.5585359	0.2051055	0.0641506	0.1687298	0.0034909	0.7663231	0.2590148	0.5809171	0.1897812	0.3980895	0.7466978	0.6354243	0.7258602	0.5729090	0.1589057	0.3657264	0.1628859	0.5891937	0.5625033	0.3083010	0.4575111	0.1712485	0.6908096	0.7285290	0.4577505	0.1591334	0.3512404	0.0598402	0.8263274	0.3216094	0.1760256	0.7670970	0.8930596	0.4011167	0.0448540	0.0747635	0.7897227	0.3043422	0.0568358	0.0870850	0.5213332
200	0.2489734	0.5201925	0.4412381	0.3639905	0.2906385	0.3073040	0.0016268	0.2201519	0.0786574	0.3608360	0.6110643	0.0182653	0.2435608	0.3138710	0.6442720	0.2216078	0.0799192	0.1441834	0.0028808	0.7364340	0.2262800	0.6146242	0.2254122	0.6392772	0.7382890	0.6368400	0.5114319	0.5484068	0.1884840	0.2360565	0.1388607	0.6772669	0.4775989	0.2576157	0.2803990	0.2109070	0.7830826	0.7505002	0.5161898	0.1951453	0.3862747	0.0851089	0.5800663	0.4231045	0.1578208	0.7077311	0.6207850	0.3692447	0.1197788	0.0501264	0.5071893	0.2956492	0.0546430	0.1256503	0.5294204
250	0.3992123	0.5367635	0.5931042	0.1878274	0.2845319	0.4010825	0.0007231	0.2445621	0.0911579	0.3488207	0.5723793	0.0101263	0.2799341	0.3530388	0.7867226	0.3168929	0.0961211	0.1835154	0.0070456	0.5830417	0.3010913	0.7282477	0.2302393	0.4068863	0.6525841	0.6051501	0.6120592	0.6094064	0.1587811	0.2985379	0.1225664	0.4777600	0.3344436	0.1573254	0.3542386	0.1214932	0.7423711	0.7569519	0.4471952	0.1556245	0.2961163	0.0208071	0.7497935	0.3494673	0.1751544	0.8123171	0.6399847	0.3750667	0.0592102	0.0486571	0.6679277	0.3890216	0.1070503	0.2083006	0.6999651
300	0.3288924	0.4726079	0.4931181	0.2064927	0.2885186	0.3358519	0.0001366	0.2123165	0.0900965	0.3492994	0.5498856	0.0213093	0.3046738	0.3415241	0.5888657	0.2394887	0.0907446	0.1726070	0.0088481	0.6600345	0.2612489	0.6127042	0.1728850	0.4533581	0.7155051	0.4884846	0.5061956	0.6028753	0.1367702	0.1826157	0.1769993	0.5333760	0.5638344	0.2996101	0.4840271	0.2058136	0.7889506	0.6879501	0.5222169	0.2106247	0.3454505	0.0343840	0.7804384	0.3834474	0.1723230	0.5805620	0.7548782	0.4022894	0.0494194	0.1194936	0.6733115	0.4260663	0.0810183	0.1860995	0.6234534
350	0.4617739	0.5163298	0.4702103	0.2371666	0.2819503	0.4587680	0.0000086	0.3178357	0.1672289	0.2438855	0.6277734	0.0206521	0.2735457	0.3304322	0.5703985	0.3022302	0.1278894	0.1895242	0.0036651	0.7466308	0.2495893	0.5775503	0.1763695	0.4810449	0.8130268	0.6133488	0.5017049	0.5614499	0.1393798	0.2256762	0.1985338	0.5679279	0.5250105	0.2284534	0.3279232	0.1659004	0.7611944	0.7127886	0.5085542	0.1964588	0.2645849	0.0153605	0.7661813	0.5131426	0.1339157	0.6471374	0.6287184	0.2676177	0.0565840	0.1029793	0.7245092	0.4113126	0.0508635	0.0946513	0.6182445
400	0.3734248	0.5698326	0.5379586	0.2408824	0.2658537	0.3696868	0.0000000	0.1969223	0.0688893	0.3634343	0.4296561	0.0125836	0.2539449	0.2750130	0.5674418	0.2335330	0.1257215	0.2176022	0.0043405	0.7352670	0.4199707	0.6028117	0.2267919	0.5362720	0.8410964	0.4648417	0.5231284	0.6434707	0.1025586	0.1263836	0.1347819	0.5794111	0.4881249	0.2865557	0.4855894	0.1424016	0.7067613	0.7439136	0.5058988	0.1625884	0.3202922	0.0349451	0.7047313	0.4800162	0.1387839	0.5959929	0.6783358	0.3358862	0.1179586	0.0744152	0.5557761	0.3620182	0.1153662	0.1318869	0.5376692
450	0.4673782	0.4610101	0.4948869	0.3686052	0.2406602	0.4327158	0.0003243	0.2263125	0.1365857	0.2369162	0.5486302	0.0082179	0.2815594	0.2565035	0.6253824	0.2927085	0.1023948	0.1643642	0.0024041	0.6809064	0.3145861	0.5390881	0.1611983	0.5473051	0.7060372	0.6270808	0.4765048	0.5940885	0.1216687	0.2012187	0.1561800	0.6789201	0.5156806	0.2770273	0.3854244	0.2233947	0.6555228	0.6640209	0.4829831	0.1782147	0.3103995	0.0399624	0.6104471	0.4220106	0.2051111	0.7562226	0.6574956	0.3357929	0.1134939	0.0716383	0.7076335	0.4081209	0.1374570	0.1089658	0.5281236
500	0.4702602	0.4811690	0.4888597	0.3440169	0.3140083	0.3400594	0.0006204	0.2612589	0.1098065	0.2374829	0.5440857	0.0182960	0.2271358	0.2797723	0.7154669	0.2787494	0.0929312	0.2004941	0.0124643	0.6905227	0.3149289	0.6462613	0.1781118	0.4353022	0.6344838	0.4632923	0.5405119	0.5457098	0.1392668	0.1601496	0.1279966	0.7393987	0.5545036	0.1981470	0.4016590	0.2455816	0.7139970	0.7250861	0.4834362	0.1877454	0.4099666	0.0095905	0.6736918	0.5206146	0.1539534	0.6729801	0.7059478	0.2395476	0.0806701	0.0649688	0.5716713	0.3482929	0.1446469	0.0880007	0.6053985
550	0.2462361	0.4365377	0.6585830	0.2553681	0.2469513	0.3397650	0.0068572	0.1864534	0.0616600	0.3663003	0.4328024	0.0465537	0.3225164	0.0243192	0.6070051	0.1912223	0.4229174	0.1496158	0.0604672	0.8330610	0.3332577	0.5818964	0.1684627	0.3534118	0.8353324	0.7315834	0.4623666	0.3895724	0.0256067	0.1218779	0.1600934	0.5308014	0.3320438	0.2167195	0.3864397	0.5093053	0.7245847	0.8814075	0.6140457	0.2429570	0.3315039	0.0274822	0.5624405	0.4781512	0.2648640	0.6299110	0.6249890	0.5039499	0.1163694	0.0910313	0.6872053	0.4133478	0.1141577	0.0991041	0.4853965
600	0.5114178	0.4590307	0.6387301	0.2367559	0.3678665	0.4496651	0.0167881	0.2733746	0.0782928	0.3114047	0.4208372	0.0154247	0.4827185	0.0303741	0.7208676	0.1710757	0.4354404	0.1238051	0.0318192	0.7439950	0.2871964	0.7638248	0.2488203	0.4792100	0.7299526	0.6011462	0.4688490	0.3958565	0.0176364	0.0906487	0.2971461	0.5862553	0.3295061	0.1643279	0.4985244	0.4670696	0.7716212	0.7655497	0.4176184	0.2315997	0.2619313	0.0221852	0.6369018	0.4283171	0.2063064	0.6166443	0.6540858	0.4735489	0.1040864	0.1053213	0.7899985	0.4553927	0.0539861	0.1039409	0.5617545
650	0.4101707	0.4522056	0.5580539	0.3135731	0.4833601	0.4390186	0.0065841	0.1987750	0.0451792	0.3203279	0.4384406	0.0075040	0.4108403	0.0854803	0.6491933	0.1082819	0.5176818	0.1514947	0.0414240	0.6523194	0.2973692	0.6073777	0.2167722	0.4749548	0.6846325	0.5474232	0.5469570	0.4180985	0.0351447	0.1715829	0.2770636	0.4492326	0.3494132	0.2576554	0.4762839	0.5506975	0.7750366	0.7898526	0.4790660	0.2409398	0.2566432	0.0348504	0.6222148	0.4560799	0.1880875	0.6962482	0.5914773	0.5816624	0.1070565	0.1478322	0.6874946	0.4888862	0.0796692	0.0715889	0.7058831
700	0.3892938	0.4375724	0.6538200	0.4710697	0.6111138	0.5218375	0.0087356	0.1680920	0.0501091	0.3160678	0.4232334	0.0453625	0.3862039	0.0624149	0.5812094	0.0930303	0.4730238	0.1509661	0.0687083	0.8925992	0.3390717	0.6782175	0.2169041	0.4564773	0.7156182	0.6011597	0.5508108	0.4311942	0.0349950	0.3389582	0.2650549	0.5699383	0.4610032	0.2784650	0.5001274	0.6467019	0.6725523	0.8242163	0.3430179	0.2535640	0.2669406	0.0368993	0.5522844	0.4489903	0.2056619	0.6440965	0.8920502	0.5999676	0.0831431	0.1002002	0.6825844	0.4760863	0.0357510	0.1043417	0.5727074
750	0.3890056	0.3653971	0.4470764	0.4024952	0.3896353	0.3708642	0.0226521	0.2455545	0.0860612	0.3134340	0.5063179	0.0183877	0.2841983	0.0559100	0.5434143	0.0835637	0.3165870	0.1319604	0.0932485	0.8293181	0.2996480	0.6194214	0.2342475	0.4348829	0.7577546	0.6589718	0.4879329	0.4882581	0.0184981	0.3096967	0.1945108	0.5603631	0.3078176	0.2322823	0.4393941	0.6210792	0.7210990	0.6873878	0.5453350	0.2709454	0.2714742	0.0411929	0.5831317	0.4160593	0.3303859	0.6795619	0.6782838	0.5038725	0.0992409	0.0921708	0.5765764	0.5257945	0.0556769	0.1302275	0.5682788
800	0.3582491	0.4806189	0.5881057	0.2770951	0.2818959	0.4105784	0.0193849	0.2026527	0.0675650	0.4746446	0.4800479	0.0118489	0.4084732	0.0535529	0.4762087	0.2125759	0.4289251	0.1889199	0.1188549	0.6921559	0.2574965	0.7696249	0.2141026	0.4103375	0.7027313	0.5780965	0.5028769	0.4167325	0.0027549	0.1410412	0.2394657	0.4955101	0.2005556	0.1642708	0.4386124	0.5758473	0.7009163	0.7996730	0.6042048	0.2418553	0.3056592	0.0388990	0.6817909	0.3562769	0.3711924	0.6583517	0.7272885	0.4801663	0.0941415	0.0539018	0.6437605	0.4860262	0.0520916	0.1733390	0.6502508
850	0.4383170	0.5680555	0.5346532	0.2021457	0.3500116	0.3607735	0.0482555	0.1975148	0.0643576	0.2963082	0.3960196	0.0417680	0.4866004	0.0092138	0.5346671	0.1444631	0.3227722	0.1344092	0.0667371	0.6870548	0.3801099	0.7026779	0.2526682	0.4432374	0.7225884	0.5934590	0.5302901	0.4191989	0.0427907	0.1058474	0.1983988	0.5725798	0.3070297	0.2370127	0.3266926	0.5982979	0.8818662	0.7248268	0.4891954	0.2649310	0.3074101	0.0766659	0.5263131	0.4149778	0.3317383	0.6365054	0.8970456	0.6582849	0.0753839	0.0956056	0.6500734	0.4562540	0.0513711	0.1434181	0.5973433
