"Time"	G1	G10	G2	G20	G17	G16	G4	G9	G11	G18	G94	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G12	G13	G14	G41	G50	G52	G53	G51	G21	G22	G55	G42	G44	G39	G49	G40	G54	G45	G47	G43	G61	G72	G67	G57	G48	G95	G8	G60	G59	G99	G58	G79	G82	G83	G81	G89	G84	G80	G88	G91	G90	G75	G78	G77	G86	G85	G69	G93	G92	G87	G68	G27	G96	G97	G63	G26	G25	G23	G24	G62	G76	G71	G74	G31
100	0.4481899	0.0014701	0.0691743	0.6044510	0.3743933	0.2857187	0.6910107	0.0559785	0.7434425	0.2142728	0.6800435	0.6751909	0.4610943	0.1704509	0.1518008	0.7793951	0.7596171	0.6383561	0.6273849	0.7495403	0.4723038	0.0386189	0.6849223	0.2277360	0.6967982	0.6545056	0.4287904	0.2586330	0.6850155	0.5318265	0.1211782	0.6404189	0.2167137	0.3449589	0.1979567	0.0719115	0.2943153	0.2870749	0.6007777	0.5494004	0.6353805	0.5397173	0.6338604	0.2659480	0.3156556	0.3086089	0.0186525	0.0518123	0.3161307	0.6242852	0.5379234	0.6391715	0.0042821	0.4641288	0.0025440	0.7313026	0.0097966	0.0000112	0.4249785	0.0578994	0.4397094	0.1094568	0.4939924	0.6834118	0.1242069	0.3939504	0.7449335	0.0085962	0.1393969	0.5999889	0.0584338	0.2595791	0.5901071	0.0357175	0.5185098	0.4384545	0.3471150	0.0000000	0.7663534	0.3262903	0.5044014	0.1737230	0.0099683	0.7149316	0.4104029	0.6422328	0.3594524	0.3779881	0.2177646	0.8440254
150	0.5980265	0.0005383	0.0246790	0.7593255	0.3948981	0.3637831	0.6717402	0.1615787	0.7284128	0.2017510	0.7843422	0.6689546	0.4023729	0.1911904	0.1145941	0.6283859	0.7197974	0.7340044	0.6477988	0.7051346	0.4768018	0.0523680	0.7135687	0.2178954	0.7126677	0.7330441	0.4065148	0.1967877	0.8586290	0.6266384	0.1313503	0.7426543	0.2915340	0.3306385	0.0907026	0.0703037	0.2130982	0.2943062	0.6132550	0.5345486	0.6533989	0.5340441	0.6295982	0.1463033	0.3078063	0.2238625	0.0125905	0.0302034	0.1554717	0.5599798	0.4968615	0.7059099	0.0100772	0.4183275	0.0005583	0.8978275	0.0293573	0.0001401	0.1720246	0.0294964	0.4077820	0.0548183	0.6152952	0.7222050	0.0743773	0.2952157	0.5933331	0.0036735	0.0784379	0.7375575	0.0503863	0.2398202	0.7049364	0.0067369	0.4953551	0.3943216	0.3397339	0.0003254	0.7067750	0.4075874	0.5397595	0.1354206	0.0087954	0.7371694	0.4685471	0.6014039	0.3827827	0.3944568	0.1508475	0.7402404
200	0.4694589	0.0042815	0.0273771	0.7054606	0.4178163	0.2717372	0.5972742	0.0794860	0.7477686	0.2395284	0.7189091	0.6805906	0.4217820	0.2723274	0.1704398	0.6322218	0.6611056	0.7804212	0.6204537	0.6504699	0.4211064	0.0534001	0.5808114	0.2215612	0.6970124	0.6671439	0.4385643	0.2934614	0.7109742	0.6551541	0.1635898	0.8010211	0.3560801	0.3374016	0.0608993	0.0627108	0.3513387	0.2669227	0.6166614	0.4428705	0.4962597	0.5622333	0.6058827	0.0572854	0.3247940	0.2647028	0.0060339	0.0394484	0.1231799	0.6374217	0.4557326	0.7515832	0.0102751	0.4590839	0.0003872	0.7266364	0.0306195	0.0000000	0.0897610	0.0189469	0.3835555	0.0293485	0.4643811	0.6872423	0.0439626	0.4029389	0.6649389	0.0032002	0.0568395	0.7037150	0.0416337	0.3356837	0.5861758	0.0356223	0.5473792	0.3345327	0.3390859	0.0000177	0.7481975	0.4603355	0.5962140	0.0500213	0.0205173	0.5669349	0.5026747	0.6138021	0.3461177	0.3799487	0.1684931	0.6761977
250	0.5207941	0.0001754	0.0432887	0.7631604	0.3286796	0.3350298	0.7652651	0.0873708	0.6879997	0.2395559	0.7614243	0.7765965	0.5133163	0.1996255	0.1659750	0.6878841	0.6924764	0.7254932	0.6478429	0.7391749	0.4023347	0.0786767	0.6145493	0.2201351	0.6189983	0.6522971	0.3239010	0.3197882	0.5830328	0.5520739	0.1493547	0.7208230	0.2819861	0.3491446	0.0745625	0.0281299	0.2667059	0.2182249	0.5719357	0.5267538	0.2995921	0.4535740	0.5283885	0.0263608	0.3888182	0.2645004	0.0112068	0.0234516	0.0290770	0.6119731	0.5423412	0.6497459	0.0007567	0.4744995	0.0033481	0.6961356	0.0116161	0.0000940	0.0645264	0.0105881	0.4407221	0.0078882	0.5446049	0.7176731	0.0630314	0.3786652	0.8215561	0.0012694	0.0131617	0.7341257	0.0170620	0.3153598	0.8043231	0.0341498	0.4955325	0.3896576	0.3990866	0.0005467	0.7114686	0.3981183	0.5503289	0.1192671	0.0075592	0.6491459	0.4783974	0.6070901	0.4571182	0.3767948	0.1423327	0.9289476
300	0.4788842	0.0094186	0.0332042	0.6119883	0.3907301	0.2791080	0.6184849	0.0319093	0.6639772	0.2921901	0.7186249	0.8025646	0.4603562	0.3493603	0.1616862	0.7858338	0.6695593	0.7766486	0.6547632	0.6020152	0.3378426	0.0942013	0.6796989	0.2497823	0.7404599	0.7377544	0.2648013	0.3765702	0.6962202	0.5812017	0.1321624	0.7451543	0.3087812	0.3838185	0.0715620	0.0675081	0.2841132	0.1591665	0.5934965	0.5737501	0.2876015	0.3841534	0.6014562	0.0144839	0.3246222	0.2468371	0.0390789	0.0166102	0.0498348	0.6800103	0.4946794	0.6387846	0.0186910	0.5024143	0.0016002	0.7767752	0.0292285	0.0010262	0.0191219	0.0345533	0.3763366	0.0017914	0.4959900	0.6868436	0.0439596	0.3839034	0.6293903	0.0000378	0.0157497	0.5553086	0.0292772	0.3699750	0.6759895	0.0219053	0.6078726	0.5028641	0.3313256	0.0000277	0.6604375	0.4244404	0.6782008	0.1521037	0.0041137	0.6425532	0.4795619	0.5927312	0.3733143	0.3788338	0.1616187	0.6566462
350	0.4937811	0.0002720	0.0265639	0.6449152	0.2429072	0.3057554	0.7339267	0.0381757	0.6819778	0.2392795	0.7050914	0.6781007	0.3869504	0.3547359	0.3036401	0.8304330	0.6695736	0.6329920	0.6793567	0.7135736	0.4974810	0.1908704	0.6293915	0.2447908	0.8621429	0.6789699	0.2939859	0.2957624	0.6684254	0.5920921	0.1938147	0.6718675	0.2554340	0.3392635	0.0179538	0.0578437	0.3572222	0.1812035	0.5115200	0.4577795	0.3504518	0.4428506	0.5943025	0.0070116	0.2817463	0.3274714	0.0075386	0.0196116	0.0468454	0.5475615	0.6004048	0.6233363	0.0233978	0.6850143	0.0007585	0.7119709	0.0360028	0.0000713	0.1823470	0.0125833	0.3908191	0.0034988	0.5416367	0.7242642	0.0377935	0.3410985	0.6369032	0.0027806	0.0230172	0.7273821	0.0274429	0.3155742	0.6246365	0.0467753	0.5358302	0.4288882	0.3537576	0.0000068	0.7749305	0.5742962	0.7092001	0.1206415	0.0061323	0.7185909	0.4506750	0.6646739	0.3635487	0.4680281	0.1422215	0.6655226
400	0.4182881	0.0018453	0.0457742	0.6703930	0.3662817	0.2414486	0.6786518	0.0451711	0.7134413	0.2486063	0.7568389	0.7366245	0.4026198	0.2650908	0.1531869	0.7539873	0.6877512	0.6068390	0.6569194	0.5790630	0.4428647	0.0863364	0.6344151	0.2494407	0.6596545	0.7151761	0.3163189	0.2892216	0.6746709	0.6480435	0.1198380	0.7525961	0.2636227	0.2485417	0.0443572	0.0501609	0.1955227	0.1716497	0.5652394	0.5844744	0.3993682	0.5456732	0.7312244	0.0047295	0.3341254	0.2805785	0.0240355	0.0292360	0.0605516	0.7865441	0.5450473	0.5487516	0.0037174	0.5529146	0.0004348	0.7657247	0.0176632	0.0000000	0.0856374	0.0685474	0.5329861	0.0057676	0.4613487	0.5313002	0.0808282	0.3209888	0.7030365	0.0001999	0.0429456	0.7165742	0.0439907	0.3310988	0.6602728	0.0820085	0.5684809	0.4124889	0.4564312	0.0006811	0.6930033	0.5236088	0.6211007	0.0858814	0.0112258	0.7352635	0.5039893	0.6024325	0.3983054	0.4619861	0.1559475	0.7234516
450	0.4077071	0.0008767	0.0506775	0.7131719	0.3400395	0.3149006	0.7928441	0.0730144	0.6246650	0.2093563	0.6867065	0.7948656	0.4564945	0.3734012	0.2104430	0.7118143	0.6605457	0.7972662	0.6674215	0.8050394	0.3659374	0.1048673	0.7302968	0.3103758	0.6442100	0.8022553	0.4425416	0.2460314	0.6956834	0.5734665	0.0873202	0.7106201	0.2300652	0.3145992	0.0352879	0.0456667	0.2979682	0.2203405	0.5535073	0.5119569	0.3372967	0.5291082	0.7420666	0.0080870	0.3205584	0.2667154	0.0501040	0.0111306	0.0447642	0.7619340	0.4569523	0.5594191	0.0163714	0.4995088	0.0097348	0.6925562	0.0212074	0.0000038	0.0356141	0.0137770	0.4008030	0.0060453	0.5016509	0.6917874	0.1133857	0.3219308	0.6358952	0.0001586	0.0171116	0.7833022	0.0459509	0.3133584	0.7327667	0.0412601	0.5659048	0.4225273	0.4668859	0.0004389	0.8069464	0.3939813	0.5367868	0.0817931	0.0046212	0.7528824	0.4540861	0.6104555	0.2982301	0.4326893	0.1816856	0.6795967
500	0.4443072	0.0021711	0.0524954	0.6842600	0.3554417	0.2769315	0.6874520	0.0669763	0.6864910	0.2254357	0.7734632	0.6728960	0.3964769	0.3117155	0.1481731	0.6274434	0.6715420	0.6736665	0.7390254	0.7751248	0.3808081	0.1090709	0.5790251	0.2823218	0.7103942	0.8307480	0.3618461	0.3732040	0.6750746	0.7026989	0.1136062	0.6127962	0.2502569	0.4001146	0.0395080	0.0287220	0.2956454	0.2845465	0.6024080	0.4028256	0.3273544	0.5081780	0.5654796	0.0166980	0.2932142	0.2403796	0.0084689	0.0052766	0.0562245	0.6204180	0.5179234	0.7141186	0.0286374	0.4821592	0.0015915	0.7714630	0.0174904	0.0051931	0.0340148	0.0246061	0.4625560	0.0086818	0.6223137	0.6510272	0.0659405	0.3716572	0.6391782	0.0001365	0.0097360	0.6574809	0.0327918	0.4004052	0.6386200	0.0166396	0.5064941	0.4314771	0.4620731	0.0000407	0.7348169	0.4809265	0.5826895	0.1261287	0.0047310	0.6882821	0.4866770	0.6989865	0.3973200	0.4373148	0.1417973	0.5872086
550	0.4132919	0.0584496	0.0493459	0.3629908	0.3595226	0.2977545	0.6963425	0.0800828	0.7260599	0.2057583	0.7412767	0.7209236	0.4212153	0.1646952	0.2576843	0.5650398	0.8282026	0.7018843	0.6100873	0.9064824	0.4197339	0.2063755	0.6342982	0.2424562	0.6332808	0.6463700	0.4012483	0.2892523	0.6733833	0.3399233	0.2505299	0.6928952	0.2097790	0.4381678	0.3865237	0.0568029	0.2493471	0.2460347	0.7195561	0.6486763	0.3836821	0.4605315	0.5259355	0.0857344	0.2658893	0.2470842	0.0150048	0.3620566	0.0622564	0.2045264	0.6669212	0.7225240	0.0319530	0.4654465	0.0016461	0.7383245	0.0322106	0.0568000	0.4989449	0.0516444	0.4181309	0.1272037	0.0995026	0.6567654	0.2197753	0.2598701	0.7220066	0.0941997	0.1373473	0.6254501	0.0160543	0.2279976	0.4003297	0.0308090	0.5337911	0.4012681	0.3971885	0.0001570	0.6584161	0.4123029	0.5838546	0.1223898	0.0482291	0.7053668	0.5215892	0.5371037	0.3226748	0.4060467	0.1311190	0.7656364
600	0.3383921	0.1327692	0.0272786	0.2267853	0.3504504	0.3204508	0.6831906	0.1047433	0.7131263	0.1943801	0.7213089	0.7704462	0.4015641	0.2349606	0.2546314	0.6006849	0.6473512	0.7691182	0.7564218	0.7282680	0.5194445	0.1837455	0.5900054	0.1785360	0.7961567	0.6273448	0.3386527	0.3048209	0.7504192	0.1820161	0.3312486	0.7443823	0.1246012	0.7176354	0.4539101	0.0808061	0.2978541	0.1718563	0.5949883	0.6616505	0.3718919	0.5450653	0.5862890	0.1896219	0.2782993	0.2557195	0.0322230	0.5806108	0.2006933	0.0741416	0.6060550	0.6129366	0.0171700	0.5467668	0.0007326	0.5762183	0.0525893	0.0674588	0.5941192	0.0776381	0.4433216	0.2812679	0.0170405	0.5444451	0.3050100	0.1942979	0.5724097	0.1226608	0.3000161	0.4824021	0.0380125	0.2754994	0.3831429	0.0405343	0.4869575	0.3003403	0.3722807	0.0000000	0.5661607	0.3387082	0.5487849	0.0872907	0.0438026	0.7269511	0.4245639	0.5788622	0.4054811	0.3688852	0.0849661	0.6649083
650	0.3601324	0.1444332	0.0302803	0.1172352	0.4533428	0.2459136	0.6972669	0.1075954	0.6308809	0.2018591	0.6137881	0.6884076	0.2890803	0.2352756	0.2121829	0.6391625	0.6821218	0.6120653	0.7661396	0.6579647	0.4226140	0.2136224	0.5774152	0.2689920	0.6982690	0.6166684	0.5355775	0.3650820	0.6869161	0.1065696	0.3886600	0.6984892	0.0969908	0.5029113	0.4431162	0.0638478	0.1921254	0.1881324	0.6283743	0.7067823	0.3928292	0.6015773	0.6884069	0.3427075	0.3581770	0.2966856	0.0369477	0.6428400	0.4184672	0.0219984	0.6148522	0.6624378	0.0232387	0.4764152	0.0048684	0.7179739	0.0251766	0.1416899	0.7339030	0.1413279	0.4317409	0.4171520	0.0219199	0.6384994	0.4524352	0.2555773	0.5996466	0.1183481	0.2639110	0.5043352	0.0461741	0.1999962	0.3961003	0.1014727	0.4835773	0.4166071	0.3657529	0.0002945	0.7421797	0.3901088	0.4089942	0.1117434	0.0282628	0.8285124	0.3964283	0.7174227	0.3821472	0.4086575	0.0960641	0.6797389
700	0.2778569	0.1076148	0.0527069	0.0756996	0.4170697	0.2916023	0.6092238	0.0783173	0.8200180	0.2326797	0.6401083	0.7174571	0.2602816	0.1929814	0.1821528	0.7395670	0.7485460	0.6603990	0.6546216	0.7787575	0.5646778	0.1445582	0.6815104	0.2904521	0.6147162	0.5615384	0.4165698	0.3949164	0.7036483	0.1350459	0.3486715	0.7418821	0.1284257	0.6361971	0.5171180	0.1219496	0.2669200	0.2925990	0.6749256	0.7443458	0.4487907	0.6666917	0.6207272	0.5342192	0.2977539	0.2071851	0.0395814	0.6240192	0.3961868	0.0300950	0.6830940	0.6436520	0.0104327	0.5306874	0.0003445	0.7117739	0.0241046	0.0902474	0.7453397	0.1509433	0.4266723	0.5924730	0.0585841	0.7296487	0.3625743	0.2519268	0.5155555	0.1803069	0.3122733	0.5193588	0.0292697	0.0969566	0.5061272	0.0588834	0.4878634	0.3379929	0.3730563	0.0044866	0.7069516	0.2078601	0.3948935	0.0891241	0.0274397	0.8067835	0.4907275	0.6323002	0.3957222	0.2927322	0.1171687	0.7767869
750	0.4036587	0.1133025	0.0579964	0.0877026	0.4609934	0.2362403	0.5906767	0.1186610	0.5632235	0.2315263	0.8035906	0.5777481	0.2790602	0.1332707	0.1223868	0.6709698	0.5782718	0.5454769	0.7670793	0.7640210	0.5295683	0.0725551	0.7564071	0.2854770	0.6737755	0.6606812	0.4481276	0.3971832	0.6733451	0.1858710	0.2708315	0.7141545	0.0979971	0.6566457	0.6197332	0.2275405	0.3056678	0.2828459	0.8418974	0.7569159	0.5888808	0.5473049	0.7308694	0.4612104	0.3073870	0.1742230	0.0673907	0.7458514	0.4083807	0.0153245	0.7380213	0.7565638	0.0115636	0.3633342	0.0088844	0.6867219	0.0242912	0.0689114	0.6543291	0.1287014	0.4552642	0.5871722	0.0217552	0.6288819	0.4166077	0.2047319	0.4330938	0.2168884	0.3587229	0.4614249	0.0778498	0.1269573	0.2481300	0.0596714	0.5081916	0.4650743	0.4298280	0.0010440	0.6207150	0.2442766	0.5268727	0.1015366	0.0273357	0.6336732	0.4761069	0.6041545	0.3313283	0.3141661	0.1958936	0.6669853
800	0.3781946	0.1266802	0.0866592	0.0614476	0.3896556	0.2770832	0.7206281	0.1214289	0.6395121	0.2691043	0.8060387	0.6710051	0.2687836	0.1719187	0.2309559	0.6799942	0.6686309	0.6564633	0.7270784	0.6724876	0.4864819	0.0601592	0.6326114	0.2785169	0.5424839	0.6615830	0.4061910	0.3487240	0.6305783	0.1549458	0.3443601	0.7008402	0.1531221	0.7091569	0.6389198	0.1796213	0.3530737	0.2626355	0.6887765	0.5547751	0.7494659	0.5919785	0.5354818	0.5791258	0.3496449	0.2114536	0.0934233	0.7373218	0.4151473	0.0225298	0.7654713	0.6550333	0.0090012	0.4936152	0.0051799	0.5908441	0.0114381	0.0676230	0.5919669	0.1812300	0.4303499	0.5710373	0.0359363	0.6429083	0.3971949	0.2550098	0.4997708	0.2508526	0.3801277	0.5129367	0.0482736	0.1612332	0.3759025	0.0501111	0.4526666	0.4184186	0.3504677	0.0014027	0.7343699	0.2286725	0.4279933	0.1528920	0.0439339	0.7132003	0.5014466	0.7459330	0.3906853	0.3601868	0.1608641	0.6247244
850	0.3734281	0.1202943	0.0670775	0.0481989	0.3300768	0.2888393	0.7398890	0.1050095	0.6349885	0.2474794	0.7021535	0.6424677	0.2974570	0.1729146	0.1895042	0.7761279	0.7997421	0.6279252	0.7611832	0.6601796	0.6886756	0.1150045	0.5752276	0.2809274	0.6610956	0.6778210	0.3658133	0.3381841	0.7287885	0.1559055	0.3525593	0.7412373	0.1455526	0.7161610	0.5798470	0.1821035	0.3134280	0.2775442	0.6440371	0.7597077	0.6761261	0.4658162	0.6986067	0.4687911	0.2817258	0.2857332	0.0760988	0.6871722	0.3795964	0.0127744	0.8058308	0.6628775	0.0183604	0.4671334	0.0042714	0.6886295	0.0219184	0.0983270	0.7581477	0.1426742	0.4319743	0.5129486	0.0337315	0.6939401	0.3347735	0.2541105	0.5136175	0.1422024	0.3300315	0.3725840	0.0375983	0.1676050	0.4266413	0.0510680	0.4484706	0.3872279	0.3945533	0.0000637	0.6818210	0.2039223	0.5325527	0.1507715	0.0717744	0.6628022	0.5101185	0.6961963	0.3444061	0.3809693	0.1755679	0.7026457
900	0.4057489	0.0492413	0.0675189	0.0393778	0.4619412	0.2886166	0.6249537	0.1497407	0.6900969	0.1973470	0.6485779	0.7208361	0.3360239	0.2559634	0.1687381	0.7316508	0.7725645	0.6371826	0.7632002	0.6348860	0.4767340	0.0710975	0.6314473	0.2028188	0.6516507	0.5995493	0.3394349	0.2998648	0.7475526	0.1618640	0.1789633	0.6301054	0.1141805	0.5813229	0.6185828	0.2451555	0.3051065	0.2732901	0.6401281	0.5993436	0.6120923	0.5609995	0.6910878	0.6135673	0.2327007	0.2069946	0.1236429	0.7464668	0.4864998	0.0336865	0.6838927	0.7113977	0.0248901	0.5006061	0.0077341	0.7125851	0.0366277	0.0826130	0.6283448	0.1310088	0.4335354	0.5389606	0.0301981	0.6202629	0.4352146	0.2788647	0.5726253	0.1804675	0.4111104	0.4295958	0.0816717	0.1097695	0.3879556	0.0762754	0.5298579	0.3575751	0.3800980	0.0000015	0.7808462	0.1837435	0.4382009	0.1329556	0.0753085	0.6934628	0.4606007	0.4744393	0.5077336	0.3356332	0.1285449	0.6470148
950	0.4355907	0.0947375	0.0388716	0.1304858	0.3760884	0.2287289	0.7596884	0.0844004	0.7483044	0.2593848	0.7082352	0.6180663	0.3367279	0.2294408	0.1312426	0.6247952	0.6415363	0.5977985	0.8037417	0.6202651	0.4834743	0.0808093	0.5333238	0.2880980	0.6480323	0.8338962	0.3525741	0.3561691	0.7029588	0.1285329	0.3701316	0.7857420	0.1262551	0.6891043	0.5749248	0.1500315	0.2936993	0.2307618	0.6336354	0.6929139	0.6313917	0.4720976	0.5521961	0.4469497	0.3133533	0.3147948	0.1163435	0.6773865	0.5134923	0.0108613	0.7263986	0.7914519	0.0087253	0.4255816	0.0006052	0.6851852	0.0186342	0.0835840	0.6432936	0.1321101	0.3999172	0.5793503	0.0237287	0.6254960	0.4383913	0.2857189	0.5359975	0.1885576	0.3437037	0.5253534	0.0624679	0.1470929	0.4182105	0.0573276	0.5447888	0.3676508	0.3851804	0.0000208	0.5215812	0.2786071	0.4041947	0.0706590	0.0596784	0.6764938	0.3498178	0.6062163	0.3866915	0.3876954	0.1548267	0.5799613
1000	0.4122041	0.1450513	0.0580081	0.1193476	0.3295840	0.2622240	0.5422183	0.0766437	0.6553927	0.2154203	0.6786617	0.6635566	0.3781312	0.2701506	0.1469313	0.7672382	0.7363688	0.6980288	0.7265715	0.6937411	0.5215340	0.0649283	0.7578805	0.2818057	0.7015702	0.7746429	0.3357465	0.4523990	0.6741508	0.1871832	0.3437293	0.7594292	0.0739094	0.6641073	0.5607875	0.1504121	0.2902188	0.2437603	0.6702194	0.7128509	0.6581752	0.3718583	0.6376056	0.6048335	0.3894645	0.2053064	0.1084406	0.6505665	0.3780339	0.0109572	0.6641450	0.8197097	0.0118044	0.4687198	0.0068742	0.5867924	0.0104784	0.1451648	0.6815225	0.1597993	0.3976063	0.7743324	0.0362325	0.6089488	0.4581079	0.2959754	0.5774865	0.1690716	0.2822581	0.4867080	0.0742159	0.1298182	0.3652846	0.0675161	0.4541340	0.3115666	0.3920569	0.0000000	0.7976713	0.2259337	0.4118356	0.1042376	0.0565146	0.6541462	0.4680481	0.5559074	0.4115688	0.3604324	0.1056000	0.7208496

0	0.3715404	0.1412480	0.0400196	0.1219271	0.3722463	0.2802575	0.6811120	0.1178403	0.7839666	0.2367430	0.7377616	0.6544055	0.3589611	0.2387152	0.1741630	0.7176349	0.7329939	0.6615275	0.6084682	0.6888112	0.6345264	0.1171386	0.6734421	0.3158355	0.5044426	0.6365534	0.4199961	0.3648018	0.7394011	0.1685413	0.3671602	0.8385165	0.1738195	0.6304900	0.6694805	0.1106046	0.3139113	0.2244436	0.7663081	0.7824364	0.6651429	0.5761115	0.6706022	0.5190302	0.3183020	0.2069067	0.1610993	0.6797215	0.4273052	0.0281442	0.6553433	0.6761425	0.0181906	0.5298223	0.0014224	0.7858337	0.0351353	0.1156734	0.7233934	0.1429574	0.3454898	0.7289184	0.0486068	0.7286151	0.5068950	0.2476204	0.5005125	0.2084330	0.3129839	0.4636959	0.1187702	0.1362241	0.3826858	0.0612659	0.5113969	0.2997236	0.3431251	0.0000020	0.6283297	0.2677181	0.3703467	0.0768094	0.0504717	0.7179810	0.5372338	0.6524908	0.4275537	0.3838823	0.1817651	0.6785184
50	0.4129278	0.1309340	0.0337447	0.0382071	0.4002365	0.0703430	0.7442864	0.0863980	0.6792460	0.3247474	0.4070708	0.6409224	0.3025568	0.3405786	0.1402553	0.2232502	0.7532452	0.6311901	0.7711604	0.6442896	0.4883294	0.0584030	0.5291089	0.1322928	0.6143959	0.3652141	0.2219595	0.4409098	0.7195329	0.3129451	0.3045576	0.6871836	0.1149453	0.2460733	0.5835910	0.2145159	0.2507820	0.1565157	0.8055012	0.5914814	0.6649838	0.5171997	0.4504019	0.4999063	0.3940486	0.1560294	0.1362022	0.2889584	0.5758016	0.0483589	0.6256024	0.7987163	0.0230378	0.5832366	0.4084627	0.6819161	0.0324215	0.0029269	0.7545795	0.2568747	0.5202011	0.5920216	0.0358653	0.7267361	0.4528653	0.2604513	0.4748030	0.1834271	0.4005601	0.3928974	0.0541787	0.0954156	0.3338258	0.0519924	0.6059079	0.3544599	0.4163464	0.0419580	0.7042409	0.2443010	0.4872483	0.0752492	0.0363255	0.2799177	0.4445262	0.7554936	0.3905033	0.4292219	0.0967881	0.6590450
100	0.3117854	0.1072027	0.0399711	0.0333616	0.3159122	0.0153958	0.6215344	0.0595693	0.7355624	0.1985502	0.4036215	0.7036830	0.4170722	0.2734450	0.1260921	0.0712901	0.8477789	0.5940201	0.7601689	0.7245923	0.5349310	0.0974240	0.5530354	0.1141607	0.6002649	0.3115642	0.1622220	0.4075813	0.7528564	0.3568983	0.3247811	0.8718740	0.1078513	0.1728389	0.6199557	0.1068570	0.4177808	0.1636144	0.4861616	0.5027284	0.6651266	0.5518343	0.4478591	0.3009666	0.3398481	0.1421233	0.0207256	0.2211047	0.3426515	0.0168057	0.7954711	0.6317245	0.0208340	0.7412440	0.6258410	0.7755644	0.0306741	0.0014067	0.5691399	0.2358673	0.6821635	0.3826108	0.0444934	0.8401036	0.2993020	0.3162308	0.6408910	0.1753237	0.0944401	0.6283576	0.0852447	0.0761692	0.3762070	0.0173988	0.4362717	0.3050312	0.2938463	0.1125288	0.6838013	0.2892044	0.4635627	0.1183937	0.0698685	0.2245470	0.2166464	0.7766550	0.3915852	0.3901893	0.0982068	0.6822421
150	0.1758351	0.1738652	0.1009383	0.0186994	0.4090388	0.0303726	0.7008193	0.0909600	0.8553623	0.1910594	0.4130400	0.6890321	0.3679057	0.4303900	0.2288500	0.0910896	0.6125512	0.5650085	0.6736116	0.6642661	0.4418664	0.1352936	0.5287971	0.0997767	0.7043683	0.2626204	0.1712799	0.3984893	0.7042573	0.4565337	0.5265097	0.5921585	0.0542805	0.0860664	0.5103761	0.0618086	0.3047436	0.1070802	0.2803840	0.4766487	0.5660448	0.5497609	0.4322158	0.1073431	0.3435724	0.1859066	0.0161823	0.1013552	0.2372555	0.0260069	0.7642255	0.7432562	0.0079240	0.7174150	0.5700458	0.7227082	0.0180226	0.0001973	0.1202804	0.2222081	0.6731235	0.3443514	0.0235490	0.7562848	0.1347275	0.3493662	0.6354622	0.2162689	0.0465506	0.5424823	0.0255748	0.1196326	0.3740713	0.0369054	0.4572039	0.4040246	0.4205531	0.0659060	0.7332892	0.2500341	0.4854383	0.1999100	0.0946474	0.1636810	0.1130362	0.7088742	0.4162946	0.3961640	0.0982069	0.6088360
200	0.1735499	0.1506783	0.0740403	0.0404364	0.3256109	0.0182862	0.7373084	0.1405395	0.7273057	0.2020947	0.3911978	0.7252589	0.3640465	0.4051153	0.1798590	0.0771426	0.6470122	0.6039085	0.5957268	0.6218085	0.4294293	0.1460284	0.4690280	0.2335974	0.5291917	0.2879593	0.1704847	0.4535455	0.6002903	0.3629706	0.4542790	0.5342638	0.0634300	0.1021334	0.3402486	0.0487676	0.1965200	0.1634085	0.2454892	0.5153731	0.4238081	0.6579956	0.5189205	0.0335627	0.3099710	0.1522604	0.0103929	0.1272726	0.1815823	0.0146329	0.7060384	0.6408209	0.0219150	0.5527970	0.6641193	0.7524024	0.0362578	0.0009557	0.2459541	0.2021693	0.7898494	0.3292221	0.0435258	0.8219746	0.1772752	0.3275825	0.8090094	0.1909251	0.0426354	0.4614069	0.0262778	0.1790317	0.4091209	0.0215580	0.4930054	0.3980305	0.2393414	0.0481768	0.7658848	0.2508374	0.4852400	0.1233893	0.1419702	0.1218887	0.0863666	0.7730023	0.3802639	0.4388789	0.1299616	0.7104708
250	0.2013655	0.1775417	0.1424238	0.0189580	0.4880265	0.0098415	0.7124612	0.1560637	0.7676385	0.1253176	0.3763923	0.6582941	0.3196058	0.3495470	0.2138599	0.0595071	0.6967590	0.6284954	0.6174040	0.6456188	0.6319747	0.1730898	0.4925836	0.1604447	0.4522291	0.3498646	0.2068308	0.6002463	0.7180442	0.3725536	0.5409059	0.6100421	0.0436945	0.0699099	0.2902022	0.0942778	0.1745823	0.1481994	0.4004973	0.4679832	0.3800599	0.7861652	0.3710424	0.0153678	0.3032466	0.1411853	0.0208943	0.1139352	0.1127936	0.0095546	0.7573553	0.6441061	0.0247581	0.6534259	0.6645387	0.7619579	0.0250941	0.0006047	0.2931226	0.1601477	0.5741622	0.4055973	0.0376371	0.8646003	0.1390579	0.2468339	0.7227442	0.1463875	0.0338158	0.5952772	0.0262834	0.1477320	0.4563802	0.0182849	0.5831677	0.3596865	0.1998024	0.0686153	0.7312320	0.2082938	0.6143999	0.1956008	0.1624310	0.1208668	0.0287311	0.6258049	0.4330697	0.4001676	0.1560272	0.6620759
