"Time"	G1	G3	G5	G7	G4	G22	G83	G8	G6	G86	G87	G85	G54	G89	G88	G30	G29	G35	G100	G99	G32	G81	G23	G82	G80	G19	G18	G20	G50	G58	G51	G31	G78	G93	G94	G95	G91	G90	G2	G69	G70	G84	G97	G43	G44
800	0.2117736	0.3830143	0.0056827	0.2057698	0.3896296	0.7228542	0.4602486	0.5430568	0.3751344	0.7443955	0.7309533	0.5191165	0.0109466	0.0339276	0.4920562	0.1475482	0.7150935	0.3304005	0.8190015	0.0980374	0.4060122	0.0186009	0.4319895	0.4543889	0.2118043	0.2134628	0.6202728	0.7412475	0.0029999	0.6805964	0.0047093	0.0697772	0.6904749	0.4492610	0.5697130	0.4905220	0.0392075	0.7664153	0.6021718	0.6305785	0.6412261	0.7367182	0.8124171	0.4277311	0.1118439
850	0.3306313	0.3468396	0.0043594	0.2670515	0.4156481	0.6343106	0.6347662	0.5316169	0.4512023	0.6903428	0.5974372	0.4761960	0.0172330	0.0172433	0.4213970	0.1453835	0.7935886	0.3226647	0.7782576	0.0851752	0.3743136	0.0290722	0.5050777	0.4963758	0.2400236	0.1349570	0.8047736	0.6197314	0.0060679	0.8933048	0.0121355	0.0711303	0.7614349	0.4774979	0.6832888	0.6449398	0.0292815	0.6855596	0.8406935	0.6018326	0.6451578	0.6657658	0.7170491	0.3853807	0.0762210
900	0.2518408	0.4564089	0.0067404	0.2693910	0.4109733	0.7136942	0.7224035	0.5226894	0.4783252	0.7036916	0.7232011	0.4563048	0.0112926	0.0289198	0.5464355	0.0890748	0.8901637	0.3344129	0.6293620	0.0791753	0.3899968	0.0329937	0.5094966	0.5771660	0.1959336	0.2156465	0.6598647	0.6501607	0.0018590	0.6198197	0.0029965	0.0893928	0.6767740	0.4334833	0.6736092	0.5137508	0.0318864	0.7138514	0.6724412	0.6363827	0.5743203	0.7406114	0.6322263	0.3840535	0.1165369
950	0.3199384	0.3485584	0.0181807	0.2847812	0.2276591	0.6115321	0.6096753	0.5638008	0.4091143	0.6287992	0.7194790	0.5662914	0.0012226	0.0526451	0.3573698	0.1106644	0.7494772	0.3036801	0.7209067	0.1049657	0.3683860	0.0656083	0.4836327	0.6126136	0.2788280	0.1194846	0.7972974	0.6404236	0.0037556	0.6768752	0.0052858	0.0899232	0.6854298	0.3506654	0.8493897	0.4559064	0.0070092	0.8005777	0.7286096	0.7072352	0.7085276	0.7916897	0.6503500	0.2185965	0.1453878
1000	0.2536050	0.3907837	0.0267114	0.2580297	0.2257459	0.6401342	0.6864308	0.5724676	0.4421287	0.7435526	0.6028193	0.5567438	0.0084870	0.0233844	0.4480115	0.0500348	0.7679362	0.2279600	0.7209384	0.0949018	0.3649853	0.0566494	0.4975880	0.4083998	0.1958295	0.2075285	0.7342306	0.6763071	0.0088770	0.7879611	0.0051372	0.0617485	0.6376289	0.4443813	0.9381243	0.5451353	0.0182738	0.7571764	0.6933320	0.8850243	0.7218093	0.6569295	0.6370329	0.3144579	0.0911451

0	0.2589476	0.3111551	0.0154266	0.2376789	0.1851242	0.6235784	0.6592501	0.6712863	0.6450894	0.6932752	0.5589955	0.5926800	0.0112630	0.0148494	0.4793350	0.0412598	0.7137313	0.2605087	0.7403886	0.1025230	0.3805738	0.0372671	0.5677431	0.4175711	0.1967307	0.2023600	0.7013516	0.7217472	0.0609834	0.7046617	0.0112629	0.0791905	0.8263336	0.5065901	0.8189850	0.6031858	0.0286063	0.6599179	0.7982530	0.8167157	0.7306896	0.5828805	0.7225958	0.2933501	0.0953400
50	0.2172374	0.2962136	0.0135020	0.2796780	0.2480646	0.8056375	0.8469977	0.4516625	0.4452800	0.6951075	0.6678001	0.5692350	0.0015704	0.3029273	0.3961741	0.0867285	0.6738641	0.0284440	0.7207743	0.0818037	0.2207582	0.3175273	0.5492593	0.4698944	0.1345636	0.3484617	0.6806919	0.5548522	0.0064095	0.7470354	0.2062372	0.1078458	0.7315064	0.7149632	0.6748063	0.5752797	0.0179504	0.5121290	0.7040596	0.7542910	0.6599599	0.6648677	0.6841289	0.2290165	0.0611231
100	0.3637760	0.3349383	0.0086456	0.3015137	0.2560078	0.7923226	0.7540745	0.5163207	0.3820631	0.6476161	0.7025878	0.4611478	0.0009114	0.2902943	0.5425056	0.1001278	0.7943877	0.0028548	0.7345859	0.1164999	0.3125585	0.5172331	0.6054393	0.4159698	0.1742922	0.2774316	0.7365299	0.5808441	0.0011935	0.6951510	0.2468255	0.0798570	0.6891617	0.7081714	0.7350368	0.6782527	0.0153755	0.3361522	0.6764209	0.5685244	0.7072131	0.5872417	0.6464548	0.1874102	0.0875017
150	0.2292343	0.2563020	0.0205549	0.2743672	0.2544078	0.6629936	0.7463474	0.5314353	0.4434024	0.6696512	0.6771378	0.4863343	0.0007771	0.3605404	0.4741628	0.1087327	0.7800308	0.0035986	0.7733041	0.1163238	0.3010829	0.4585285	0.5234532	0.3907208	0.1884302	0.3561173	0.7866154	0.6657683	0.0143092	0.6830491	0.2651702	0.0975349	0.6823891	0.6434166	0.6679211	0.5340865	0.0281036	0.3394361	0.7108935	0.6951240	0.7459296	0.6924218	0.7172481	0.1952826	0.0795534
200	0.2926154	0.2410089	0.0052885	0.3330320	0.2260718	0.6733889	0.6816475	0.5614490	0.5135956	0.6677787	0.6417180	0.5304274	0.0000751	0.3865501	0.4897451	0.0505840	0.7646770	0.0089738	0.7260022	0.0770345	0.3205592	0.4267855	0.4741193	0.4618623	0.2072869	0.3032712	0.6455177	0.6205998	0.0086141	0.7041002	0.2847367	0.1049171	0.6714486	0.6405531	0.6055186	0.6240910	0.0370671	0.3435062	0.7313737	0.6251473	0.7548262	0.5948383	0.7003050	0.1569945	0.0671899
250	0.2733184	0.3241562	0.0259609	0.2773262	0.2547553	0.6226157	0.6902595	0.5064081	0.3495939	0.6922159	0.8219320	0.4350683	0.0009664	0.4321072	0.4633528	0.0634075	0.7677744	0.0003308	0.6642597	0.0829012	0.3355535	0.4995003	0.5501493	0.4942687	0.2170037	0.3647600	0.5795895	0.5937304	0.0241943	0.8144288	0.2527428	0.0772360	0.6273050	0.8050678	0.7217864	0.6126225	0.0692081	0.2458360	0.7442289	0.7367425	0.6552376	0.5528901	0.7012750	0.1535586	0.0668342
300	0.2445363	0.3650730	0.0153705	0.2311627	0.2690249	0.6890017	0.6266273	0.5517588	0.4068904	0.7589701	0.7497310	0.5715618	0.0002094	0.3532734	0.5612680	0.0777986	0.7754769	0.0008024	0.6316874	0.0678511	0.3782743	0.3838661	0.5235952	0.4846883	0.2101056	0.3020146	0.7423272	0.5812501	0.0125564	0.7620983	0.3153385	0.0650771	0.6875908	0.7639667	0.7796970	0.6550494	0.0641617	0.2582030	0.6936082	0.7571884	0.6092941	0.6485239	0.6576745	0.1900469	0.0919943
350	0.2393401	0.2884863	0.0251254	0.2802381	0.3172615	0.6716136	0.6030345	0.5406143	0.5199142	0.8305928	0.6428405	0.4897626	0.0026016	0.3779177	0.5281445	0.0658384	0.8125060	0.0067097	0.7310058	0.0752310	0.3402249	0.3469725	0.4766928	0.4638274	0.1972807	0.2598295	0.7103354	0.5544666	0.0176767	0.7195961	0.2909641	0.0731144	0.6811207	0.7934675	0.6798961	0.7416946	0.0495336	0.3364824	0.6535660	0.7124190	0.6206712	0.7655468	0.6985130	0.2068111	0.0970589
400	0.2875819	0.2712319	0.0370293	0.2652906	0.1558656	0.8411160	0.5358614	0.6466304	0.3920097	0.7430558	0.7064515	0.5121937	0.0103612	0.3529733	0.4961533	0.0708527	0.7182365	0.0056608	0.7656132	0.0773770	0.2983181	0.4009678	0.4957956	0.5832959	0.2398310	0.3216008	0.7621192	0.6440497	0.0306843	0.5923826	0.3432348	0.0595248	0.6816945	0.7492476	0.6517846	0.6920605	0.0674400	0.3404487	0.7522584	0.7070775	0.7859005	0.5554857	0.8230522	0.1510046	0.1125926
450	0.2513100	0.3077598	0.0250328	0.2642768	0.2239856	0.7718153	0.6827911	0.5345828	0.4982137	0.7173909	0.7116324	0.4600312	0.0014244	0.3166035	0.4512263	0.0635398	0.6617378	0.0048336	0.8001884	0.0493175	0.3491269	0.4525101	0.5676920	0.5015835	0.2540516	0.2675475	0.6564307	0.5443316	0.0054253	0.7733179	0.1986547	0.0823807	0.7287183	0.6943774	0.5915896	0.7552298	0.0359668	0.2490572	0.7937898	0.7109589	0.7238533	0.6351421	0.7343473	0.1122944	0.0579212
500	0.3334071	0.2648883	0.0217398	0.2668639	0.2691098	0.8623971	0.6170951	0.5540741	0.4470483	0.7237006	0.7729115	0.5327743	0.0005105	0.2713548	0.4925276	0.1292257	0.7219867	0.0053022	0.6374557	0.0570148	0.3044569	0.4182212	0.4370532	0.4790636	0.2016172	0.3205917	0.6605890	0.5630354	0.0059592	0.7456100	0.3358965	0.0543246	0.6172498	0.6582143	0.7486943	0.6690599	0.0809653	0.3501536	0.8597508	0.6570993	0.7126123	0.6932243	0.6665658	0.1620249	0.1067643
550	0.3447697	0.3323548	0.0094542	0.2285562	0.2779605	0.7592072	0.8006982	0.4795633	0.4578782	0.6823774	0.7522926	0.4024725	0.0072213	0.1626794	0.5152861	0.1256064	0.7266113	0.2653169	0.6624082	0.1364474	0.4036275	0.0755946	0.5606168	0.5252037	0.2188098	0.3114260	0.7285727	0.5047798	0.0079106	0.7329069	0.1648494	0.0501261	0.6413710	0.6036928	0.6362122	0.5705573	0.0470845	0.6262523	0.7501182	0.7040405	0.7994806	0.5450026	0.7322872	0.3184656	0.1095991
600	0.2847157	0.4325816	0.0057980	0.2184594	0.3377608	0.7801448	0.6403951	0.6704827	0.4520328	0.8125992	0.7642360	0.4779393	0.0225884	0.0978087	0.5683189	0.0908824	0.7245616	0.2918681	0.8750673	0.0616616	0.3853385	0.0426789	0.5447414	0.4719840	0.2903954	0.2256355	0.6970811	0.6081027	0.0115368	0.6304860	0.0310429	0.0492585	0.7750947	0.4582509	0.6737186	0.5380292	0.0280841	0.6598221	0.6969240	0.8053365	0.6553849	0.7545252	0.6452831	0.3526099	0.1311728
650	0.2560882	0.2462683	0.0296784	0.3128678	0.2788002	0.6795641	0.6131460	0.4966960	0.3715418	0.6933643	0.7204764	0.5135910	0.0040163	0.0985892	0.5180268	0.1147015	0.6829033	0.3226662	0.8729489	0.0465739	0.3219518	0.0342199	0.3890761	0.5046723	0.2085603	0.2851522	0.7530289	0.6772436	0.0416259	0.6707227	0.0232884	0.0903870	0.7781654	0.4507957	0.7982566	0.4988213	0.0206562	0.6441045	0.7451971	0.6579463	0.6100352	0.6156834	0.6958298	0.2705604	0.0940139
700	0.2533187	0.3773375	0.0248128	0.3513286	0.3377130	0.6841486	0.7390288	0.5110851	0.3341770	0.7481081	0.6002966	0.5160755	0.0137020	0.0635108	0.5149509	0.1550871	0.7484164	0.2778227	0.8500197	0.1074488	0.3242307	0.0223137	0.5844823	0.4699481	0.2316724	0.2701199	0.7530037	0.5654898	0.0096253	0.7337889	0.0122063	0.0292747	0.7730477	0.5111871	0.6911884	0.5884791	0.0052602	0.7560001	0.7517434	0.6464263	0.7310895	0.6844349	0.7722600	0.3474584	0.0652935
750	0.2323022	0.3612226	0.0052029	0.3475720	0.2186705	0.5976673	0.5959415	0.5548627	0.5812353	0.7284007	0.7219816	0.3805196	0.0072494	0.0726623	0.5094494	0.1011692	0.7992417	0.3361568	0.6265511	0.0612554	0.2998633	0.0236970	0.5933649	0.5182270	0.2265771	0.3090263	0.6980329	0.6605638	0.0204807	0.9380380	0.0041963	0.0559142	0.6199303	0.5210784	0.7431994	0.4877516	0.0122102	0.6540930	0.7219175	0.6849146	0.6560112	0.5901115	0.7893737	0.2599843	0.0949584
800	0.1912187	0.2939087	0.0066502	0.2917326	0.2129634	0.7339990	0.5985462	0.5629147	0.4900145	0.7021369	0.6288865	0.4921938	0.0295239	0.0338499	0.5060699	0.1512213	0.7168122	0.2684579	0.6798326	0.0548980	0.3202442	0.0762560	0.5290815	0.5210988	0.2255759	0.2456442	0.8275079	0.6384538	0.0130220	0.8458994	0.0086381	0.0682812	0.6464673	0.5831953	0.6373167	0.4924369	0.0141900	0.7389192	0.6540109	0.7647321	0.5128190	0.6731772	0.6963193	0.2564892	0.0741872
850	0.2242917	0.3346163	0.0214417	0.2922473	0.1865996	0.6526507	0.6269720	0.6059873	0.6181949	0.7558505	0.8036783	0.4971784	0.0199095	0.0186982	0.5955749	0.1491866	0.6836078	0.2593309	0.7092722	0.0928217	0.3421417	0.0828047	0.4829199	0.6072959	0.1801279	0.2823756	0.7641817	0.7863787	0.0190904	0.7151989	0.0155867	0.0697773	0.7084845	0.4622009	0.6042489	0.4961227	0.0201449	0.7359692	0.7938093	0.7625791	0.6119854	0.6718611	0.7583285	0.2597259	0.0742879
900	0.2201802	0.2759955	0.0338208	0.2789571	0.2251039	0.6827958	0.6919840	0.5284117	0.4968838	0.7378762	0.6296579	0.4365105	0.0143321	0.0316004	0.5293973	0.0525910	0.6580769	0.2785849	0.8001455	0.0802749	0.3322450	0.0288363	0.4779121	0.4847256	0.2167980	0.1570960	0.7085452	0.7321016	0.0082101	0.7531553	0.0093273	0.0497800	0.7223239	0.5187104	0.6947932	0.4340393	0.0141926	0.6945444	0.6724505	0.8338965	0.6820184	0.6438223	0.8462698	0.2792792	0.1528779
950	0.2520054	0.3236268	0.0238110	0.3355369	0.1321393	0.7928955	0.5909107	0.4942916	0.3965252	0.7899574	0.6090538	0.4704486	0.0319950	0.0185564	0.4501528	0.0483029	0.6965589	0.3561591	0.6707724	0.1051270	0.2808046	0.0225554	0.5583904	0.5610688	0.2494427	0.1791653	0.7514092	0.6497832	0.0133085	0.7354132	0.0199211	0.0782375	0.7676769	0.4823466	0.6611450	0.5248292	0.0158643	0.8433434	0.7139683	0.6811888	0.7058436	0.6055259	0.9270215	0.3327110	0.1140101
1000	0.3238047	0.2786670	0.0117123	0.3129341	0.2370178	0.6620759	0.7606443	0.6360742	0.4403744	0.7924058	0.8839859	0.5378865	0.0105861	0.0262277	0.4083737	0.0677685	0.6842084	0.2674827	0.7808155	0.1148175	0.3314499	0.0188197	0.5879933	0.4097130	0.3109708	0.2404270	0.7556887	0.7033745	0.0079925	0.5907490	0.0013299	0.0897995	0.6759172	0.4541235	0.8300183	0.4920353	0.0237689	0.7984935	0.7762761	0.6828573	0.6284168	0.6357680	0.8226421	0.1761894	0.1145969

0	0.3360119	0.4216065	0.0104730	0.3013704	0.1454163	0.6631890	0.8657160	0.6217915	0.5356012	0.6565991	0.6682194	0.5621111	0.0044338	0.0207200	0.4325945	0.0656512	0.6645370	0.3043371	0.7281184	0.1068559	0.3832898	0.0905396	0.5623064	0.4222642	0.1790167	0.2093601	0.6837206	0.6189361	0.0195890	0.6889894	0.0148517	0.0830567	0.8381783	0.4658099	0.8274855	0.6662187	0.0234272	0.8073385	0.6906783	0.7214702	0.6704338	0.7662388	0.6974671	0.3785624	0.1392740
50	0.3005381	0.3620015	0.0052644	0.2402112	0.3578496	0.5655124	0.6913588	0.3917027	0.1675045	0.7785221	0.6544314	0.6662204	0.0079492	0.3234188	0.5303364	0.2277217	0.7187469	0.2973515	0.3433106	0.1044040	0.3001211	0.3157842	0.4512892	0.2397248	0.1699180	0.3119572	0.5783273	0.5515810	0.2157077	0.6235129	0.0112217	0.0578020	0.7604582	0.4898913	0.7306922	0.7115093	0.0122616	0.6691123	0.7830341	0.5013164	0.5930516	0.6968254	0.8576689	0.3245162	0.0812096
100	0.2926827	0.2947915	0.0083113	0.3489289	0.2175941	0.4346947	0.6503694	0.3640937	0.0452821	0.6766009	0.6605937	0.4140426	0.0136910	0.4100302	0.7008378	0.2841940	0.6791771	0.2310622	0.1923201	0.1026657	0.4503319	0.3996275	0.3099146	0.1547605	0.1567008	0.1819208	0.6497916	0.6167115	0.2991042	0.6227176	0.0054877	0.0650068	0.6872917	0.3850057	0.6763160	0.5122310	0.0366713	0.6893818	0.7443617	0.3465135	0.7007012	0.6703620	0.6940911	0.2726106	0.0771500
150	0.3600840	0.2964145	0.0302874	0.3406372	0.2581214	0.4793077	0.6371905	0.3605627	0.0259509	0.6198354	0.7111223	0.4874405	0.0224311	0.3037385	0.5848490	0.2423544	0.6156047	0.2759385	0.1290571	0.1271128	0.4162570	0.3243476	0.2627255	0.1242793	0.1949168	0.1293367	0.7689811	0.6859611	0.2927675	0.8261979	0.0028156	0.0563728	0.7597882	0.5053167	0.7937130	0.5274247	0.0331162	0.7897854	0.6190059	0.3122132	0.6806838	0.7146566	0.6683637	0.3103668	0.0662434
200	0.3151036	0.3005806	0.0184210	0.5134876	0.1677237	0.4609552	0.7588861	0.3565358	0.0125946	0.7591117	0.8029263	0.4679048	0.0126869	0.3651290	0.6866352	0.2627774	0.6954669	0.2213005	0.0830284	0.0941236	0.3459330	0.3675007	0.1739943	0.1385456	0.2284774	0.2508118	0.5310104	0.6356927	0.4161606	0.7904124	0.0155611	0.0863863	0.7367859	0.3750308	0.7635485	0.4437445	0.0266348	0.6504448	0.7204030	0.2631377	0.5174952	0.6871915	0.7224797	0.2823582	0.1665337
250	0.2968539	0.2540122	0.0138053	0.3187621	0.2866058	0.3768701	0.6993905	0.4187019	0.0284176	0.8074487	0.6665269	0.3631706	0.0320687	0.3981333	0.6315656	0.2374852	0.7726644	0.3144300	0.0893369	0.1000314	0.4437937	0.4368081	0.1579502	0.1347480	0.2972462	0.2193311	0.7111084	0.6600664	0.2378431	0.8284793	0.0077165	0.0495403	0.5753779	0.3722466	0.6732511	0.4979708	0.0351155	0.8220044	0.6797485	0.3415945	0.5175172	0.6259879	0.6974084	0.2280497	0.1069491
300	0.2539070	0.3346164	0.0117466	0.4072242	0.2747573	0.4617047	0.7066763	0.4420656	0.0157761	0.7648038	0.6697625	0.3248787	0.0081738	0.4294959	0.6600654	0.2336174	0.8239264	0.3109581	0.0785127	0.1027460	0.3479405	0.4040956	0.2315194	0.1825744	0.3416494	0.2585810	0.7296656	0.5502839	0.2622759	0.6405550	0.0136954	0.0313693	0.6848537	0.5144792	0.7430414	0.6626513	0.0102802	0.9112746	0.5805394	0.2981197	0.5653742	0.5662704	0.7920467	0.3404274	0.0845855
350	0.2913810	0.3229328	0.0284697	0.3915523	0.1608527	0.5934189	0.6903390	0.2952247	0.0146274	0.6646174	0.7419543	0.4122685	0.0202653	0.3455773	0.5971793	0.3460247	0.6653045	0.2740582	0.0617522	0.0830614	0.2800660	0.3835906	0.1636744	0.1467835	0.4681081	0.2118523	0.8156227	0.6523103	0.2293594	0.7814327	0.0011927	0.0262646	0.7206946	0.7061128	0.6795457	0.4359171	0.0074954	0.6865681	0.6586021	0.2845679	0.4857124	0.7193894	0.6889913	0.2913122	0.1129530
400	0.2674687	0.3169198	0.0207372	0.5192509	0.2600314	0.5297925	0.7931801	0.3404403	0.0159287	0.6594868	0.5624696	0.4242459	0.0162965	0.2973998	0.7828956	0.3355735	0.7683011	0.2914324	0.0757452	0.0687991	0.3777671	0.3953532	0.2798590	0.1424811	0.4340612	0.2743332	0.6492821	0.6552982	0.2539811	0.7903631	0.0072380	0.0298321	0.8813756	0.3935026	0.6626894	0.5475741	0.0104160	0.7050422	0.6011292	0.2882222	0.5179450	0.6703042	0.5956776	0.2965747	0.1669159
450	0.2560343	0.3510420	0.0151885	0.4732035	0.1672573	0.4265492	0.7668302	0.2865089	0.0046079	0.7362037	0.6467151	0.4083286	0.0108848	0.5473328	0.6172461	0.2029810	0.6760740	0.2151158	0.0608378	0.1066701	0.4166003	0.3277670	0.2077773	0.1129901	0.5136639	0.2553241	0.7172777	0.7539652	0.3773991	0.6612564	0.0038224	0.0656776	0.7990905	0.4407229	0.7298813	0.5191722	0.0268527	0.7487517	0.6510055	0.2756950	0.5190304	0.7017882	0.6598588	0.3837829	0.0925064
500	0.3048066	0.3541229	0.0422935	0.4758628	0.2079317	0.5322582	0.6635755	0.2863208	0.0136451	0.7672892	0.6257873	0.4148165	0.0043762	0.3782805	0.5196736	0.3038833	0.7011837	0.2614041	0.0646099	0.0808369	0.4035837	0.3708677	0.1964385	0.1660419	0.3824129	0.1865093	0.7775873	0.6160443	0.2724415	0.7670467	0.0022260	0.0311897	0.6930553	0.4403203	0.7910477	0.5179149	0.0165565	0.6894506	0.7060470	0.2966933	0.5452377	0.8268204	0.7455475	0.2922802	0.1281074
550	0.2932451	0.3076904	0.0220490	0.4229665	0.1624752	0.6284153	0.5555081	0.4621146	0.4664533	0.6719863	0.6099431	0.4586078	0.0083326	0.2168466	0.5200504	0.2237376	0.6147401	0.2162367	0.4503369	0.0367409	0.4061709	0.0766280	0.2664869	0.6144457	0.5097643	0.3346158	0.7518132	0.6813251	0.1001359	0.7307064	0.0077375	0.0760449	0.6781702	0.4869213	0.6755818	0.5460314	0.0212333	0.8071375	0.6558743	0.5817092	0.4492078	0.7354748	0.7948793	0.3161716	0.1369215
600	0.2908779	0.3342226	0.0247827	0.3759151	0.1807785	0.7644683	0.8249261	0.6361152	0.6033225	0.6299015	0.5513668	0.3658883	0.0131497	0.0986998	0.6542313	0.1545438	0.6189629	0.3171185	0.5750170	0.0490821	0.5152326	0.0395710	0.3884968	0.6555941	0.4813172	0.2299771	0.7834672	0.6049453	0.0493598	0.7183547	0.0053603	0.0645100	0.6853781	0.4321447	0.7647887	0.5178183	0.0036676	0.7203673	0.6282945	0.7765354	0.6129323	0.7687150	0.7384688	0.3927290	0.1261553
650	0.3286953	0.2763186	0.0093244	0.3751300	0.1944206	0.8457940	0.7653435	0.5108931	0.5379322	0.5806993	0.7559418	0.5786160	0.0085495	0.0643835	0.4479048	0.0767772	0.7981421	0.3807231	0.8177433	0.0919622	0.3879236	0.0183211	0.4716583	0.7215492	0.2909297	0.1932103	0.7716809	0.5810584	0.0101597	0.7675790	0.0120381	0.0899423	0.6295714	0.4388734	0.6707304	0.6188230	0.0217913	0.8096009	0.6607439	0.7402209	0.6323576	0.6079978	0.6861475	0.2938059	0.0919452
700	0.3261054	0.2904163	0.0657391	0.2122534	0.1688466	0.7141179	0.8238616	0.5787133	0.4140808	0.7239662	0.7080828	0.5851677	0.0126895	0.0325675	0.3376361	0.0407360	0.6353221	0.2952204	0.7758094	0.0619927	0.3030729	0.0708555	0.4126428	0.4936817	0.3504508	0.2133024	0.8347572	0.6506647	0.0060450	0.7158484	0.0115794	0.1155992	0.6999113	0.4788931	0.7460625	0.4894954	0.0130602	0.7532064	0.7320191	0.7311204	0.7332879	0.7073294	0.8860898	0.2451166	0.1111117
750	0.1977609	0.3671058	0.0284044	0.2491522	0.3386841	0.7350858	0.7103961	0.4874181	0.3869211	0.7055291	0.7680952	0.4879143	0.0059833	0.0569149	0.4210662	0.0475951	0.7262417	0.2271619	0.6911671	0.0451750	0.2993461	0.0760027	0.4840143	0.6367425	0.3383460	0.1695361	0.6902888	0.5500620	0.0070479	0.6491813	0.0023576	0.1006605	0.6609396	0.4935525	0.7496374	0.5708358	0.0119657	0.5929024	0.7862740	0.7208625	0.7357408	0.5903565	0.8577688	0.2465825	0.0516695
800	0.2632347	0.4813481	0.0284241	0.2037727	0.2917267	0.7469761	0.6878536	0.5417911	0.4230135	0.7753714	0.6904577	0.4397064	0.0092064	0.0262744	0.4504565	0.1036656	0.7952765	0.3701432	0.6554951	0.1257607	0.2986125	0.0152103	0.5906035	0.4944032	0.2427858	0.2477575	0.6244751	0.6194439	0.0238085	0.6656781	0.0120603	0.1025547	0.7652078	0.4345316	0.6641701	0.5770493	0.0042087	0.6226793	0.6996482	0.8482833	0.8059998	0.6145552	0.7276027	0.2722066	0.0616945
850	0.2583868	0.3396365	0.0214982	0.2279318	0.3482855	0.7621830	0.5095911	0.7027912	0.3619902	0.6303232	0.7824178	0.5656061	0.0083708	0.0330388	0.4774847	0.1718497	0.6944047	0.2467918	0.7087104	0.0718024	0.5153487	0.0312833	0.6245635	0.4240441	0.2570848	0.2589711	0.6477548	0.5545587	0.0038446	0.7100678	0.0198516	0.1024327	0.6384606	0.4924638	0.7799948	0.5944068	0.0102994	0.7750710	0.6550709	0.7752260	0.6306793	0.6797348	0.6562492	0.1954610	0.0972753
900	0.4068427	0.3563972	0.0050877	0.4209408	0.3327062	0.7695863	0.6710583	0.5321274	0.4874937	0.7769220	0.8211203	0.5595216	0.0077019	0.0436714	0.4729406	0.0812586	0.8003454	0.3819835	0.7889350	0.0711841	0.3552593	0.0536325	0.5466154	0.4820310	0.2160638	0.1686689	0.8045743	0.6255782	0.0030174	0.7196580	0.0182322	0.0981758	0.7597006	0.5996890	0.7072115	0.5466562	0.0208008	0.7592012	0.6501739	0.7722333	0.5318154	0.6253564	0.7003802	0.2083971	0.1228520
950	0.2564939	0.3830281	0.0191989	0.2826265	0.3890650	0.7592368	0.6461086	0.5186135	0.4672244	0.7068282	0.8533233	0.5266658	0.0020036	0.0169941	0.4350212	0.0486427	0.7149589	0.3165138	0.7535641	0.0535347	0.4176289	0.0156174	0.4988580	0.4185001	0.1456757	0.1979242	0.6609764	0.7292925	0.0133938	0.7975794	0.0196712	0.1111463	0.7077659	0.4881220	0.7342345	0.4909452	0.0213082	0.8049912	0.6208035	0.6362492	0.5816203	0.6392588	0.6770551	0.2140852	0.0724931
1000	0.2352537	0.3365190	0.0149450	0.3123798	0.3161279	0.7222580	0.6050864	0.5624503	0.4097136	0.7565483	0.7201313	0.5552160	0.0433263	0.0397366	0.5063701	0.0393062	0.7794475	0.2366850	0.7609994	0.0763392	0.3668222	0.0207915	0.5510169	0.4410417	0.1951604	0.2780720	0.6905328	0.6627204	0.0059832	0.7266304	0.0022910	0.0628009	0.8785488	0.4246354	0.7344881	0.5445879	0.0061908	0.7419112	0.7417880	0.8259813	0.6848185	0.8445955	0.9065166	0.2399570	0.1062618

0	0.3044324	0.3883456	0.0143698	0.2817182	0.2595981	0.8004982	0.5852415	0.4634456	0.5281840	0.7942409	0.7026799	0.4714833	0.0206599	0.0171184	0.4145633	0.0803219	0.7085118	0.2267239	0.7164961	0.1051381	0.4571208	0.0318040	0.5755412	0.4681606	0.1412244	0.1836468	0.7122124	0.5648055	0.0112195	0.6242864	0.0167867	0.0669169	0.9173285	0.5003846	0.7251136	0.6587604	0.0257452	0.7545079	0.7271672	0.6147453	0.6285136	0.6703638	0.6425356	0.2621627	0.1375036
50	0.1209299	0.4267659	0.0394783	0.2312939	0.1772400	0.7204620	0.7408168	0.4959096	0.2969658	0.6768141	0.6457455	0.4035080	0.0090771	0.0486126	0.4922660	0.0019707	0.3876355	0.3563065	0.8760548	0.2646801	0.2898501	0.5881497	0.5091267	0.2114722	0.1995537	0.2517557	0.6137788	0.5616582	0.0158586	0.6929134	0.0019595	0.0291305	0.6238118	0.5141962	0.6411442	0.5088693	0.0222843	0.2610072	0.6086277	0.6654678	0.6265022	0.8218997	0.4401937	0.2978270	0.0841000
100	0.1056173	0.2180954	0.0422023	0.1734894	0.1348980	0.6597413	0.7438638	0.6481077	0.2211236	0.6151000	0.7262333	0.3937957	0.0075168	0.0311573	0.5375249	0.0042448	0.4490914	0.3430381	0.7564396	0.2273124	0.3384185	0.6823124	0.4957369	0.1455453	0.2781937	0.2614218	0.7675477	0.6819292	0.0307474	0.7030744	0.0179548	0.0351546	0.6639668	0.5376897	0.6818087	0.5886536	0.0546987	0.1545539	0.6269786	0.7408223	0.6839012	0.6795634	0.4549328	0.2967755	0.1816244
