"Time"	G1	G3	G8	G4	G7	G83	G6	G89	G85	G5	G88	G54	G87	G86	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G22	G23	G80	G82	G58	G51
200	0.0643247	0.0463968	0.6838294	0.0896240	0.6478834	0.5776344	0.3784759	0.0239147	0.6021350	0.2399527	0.1372247	0.1530365	0.4450175	0.4435733	0.1513805	0.5540233	0.0670824	0.6786834	0.8459754	0.5210969	0.3811210	0.6928165	0.5427792	0.0823564	0.8157884	0.7304166	0.4833890	0.0000029	0.6741288	0.0085415
250	0.0262541	0.0424183	0.6821331	0.0297379	0.5684010	0.7103451	0.2949343	0.0198058	0.5977966	0.3005746	0.1371491	0.1166898	0.4188760	0.5144290	0.0507587	0.4954244	0.0468377	0.5992553	0.7097314	0.4445514	0.4505595	0.7246156	0.5611486	0.0756901	0.7541611	0.8719803	0.3058874	0.0002090	0.6844698	0.0077920
300	0.0407575	0.0338224	0.5142374	0.0381421	0.5308371	0.6445621	0.2084331	0.0362149	0.5405375	0.3139863	0.1857544	0.1360686	0.4702441	0.5627473	0.1190537	0.4861784	0.0683925	0.6093253	0.7684745	0.4398015	0.5640029	0.6632816	0.5673636	0.0570357	0.8532644	0.8012818	0.2391238	0.0002870	0.7025726	0.0403397
350	0.0536140	0.0542822	0.6325180	0.0654001	0.5864078	0.7019755	0.4004216	0.0359778	0.4973375	0.3440970	0.1085683	0.1638324	0.3515252	0.6093549	0.0738360	0.4030281	0.0629539	0.6452751	0.6536446	0.4810970	0.5022813	0.7543394	0.6194493	0.0821317	0.7516661	0.7927207	0.4161063	0.0001878	0.7582345	0.0204297
400	0.0872715	0.0415004	0.5291623	0.0430604	0.6909933	0.7557241	0.3653660	0.0195254	0.5457170	0.3317845	0.1113323	0.1777267	0.4292536	0.6258257	0.0753584	0.3838083	0.0646213	0.6453041	0.6522963	0.4679977	0.4492756	0.6766586	0.5084392	0.0373195	0.7438475	0.7760126	0.3962582	0.0001511	0.7565073	0.0264528
450	0.0430765	0.0265712	0.5397655	0.0809200	0.6669325	0.7124264	0.3356796	0.0529922	0.5585161	0.3721429	0.1002839	0.1976863	0.3839800	0.4928788	0.0877197	0.3500616	0.0305575	0.5096818	0.6918994	0.5196514	0.4644388	0.7204237	0.5399496	0.0571147	0.7468854	0.8714470	0.2941001	0.0012023	0.7530762	0.0373422
500	0.0462588	0.0148737	0.5908827	0.0439775	0.6122062	0.6373418	0.6529539	0.0319169	0.6729957	0.3506878	0.0895882	0.2004646	0.4996693	0.4296753	0.1525494	0.5060120	0.0258813	0.5433183	0.6205525	0.4598120	0.5506899	0.7544708	0.6470946	0.1188567	0.6234670	0.7679938	0.2770009	0.0004779	0.7621710	0.0214086
550	0.0218191	0.0435978	0.5868348	0.0381414	0.6045985	0.6126325	0.2384999	0.0319959	0.6449742	0.3435332	0.2406428	0.4188069	0.3310793	0.2483855	0.2570518	0.3758159	0.0497691	0.4256866	0.6674877	0.4745379	0.5220960	0.7055069	0.5743532	0.0573675	0.7166669	0.7768291	0.5058013	0.0247986	0.7249522	0.0808699
600	0.0232907	0.0242984	0.6246212	0.0474486	0.6608033	0.6444073	0.4349701	0.1075162	0.5591778	0.4648413	0.3828258	0.4100976	0.1245004	0.1386499	0.3685376	0.4259252	0.0307213	0.5292789	0.5560078	0.4238747	0.4797003	0.8000652	0.5381399	0.1370899	0.6721464	0.7571702	0.3601106	0.0019386	0.7826818	0.1923723
650	0.0213921	0.0232565	0.7343609	0.0522991	0.6810662	0.6108977	0.6269800	0.2333936	0.5339009	0.3169508	0.3296916	0.5260619	0.0898790	0.0922288	0.4519570	0.4214945	0.0751527	0.6781206	0.5368204	0.5237068	0.5374994	0.8003624	0.5861162	0.2172480	0.7756542	0.7053863	0.3025486	0.0144300	0.7450938	0.4190487
700	0.0449238	0.0198260	0.6153510	0.0641433	0.8097473	0.6913630	0.4425737	0.2830155	0.6717100	0.5289129	0.2374569	0.4988414	0.1454795	0.0748242	0.6286620	0.3004554	0.0719565	0.6644408	0.5052649	0.6320481	0.5851934	0.7499207	0.6210757	0.2898963	0.8573727	0.7756841	0.3750728	0.0075492	0.7700212	0.4657243
750	0.0463060	0.0241953	0.7135037	0.0484816	0.6280315	0.5760913	0.4918748	0.2966349	0.8026030	0.4440510	0.2640649	0.4100083	0.1697621	0.0635020	0.4544722	0.3915610	0.0616404	0.6322122	0.4847581	0.5511168	0.5092541	0.6460232	0.5672855	0.2286663	0.5958466	0.7354041	0.4672800	0.0087108	0.7188009	0.6061347
800	0.0504830	0.0544846	0.7192367	0.0313355	0.7732161	0.7292714	0.4300907	0.3985776	0.6891220	0.3740841	0.2467747	0.4388223	0.1407370	0.0598397	0.4394503	0.3342868	0.0524325	0.6737343	0.4873377	0.5659707	0.5284088	0.6353760	0.5808351	0.2647828	0.6060716	0.8617134	0.3983978	0.0065239	0.7342173	0.4327037
850	0.0151925	0.0601741	0.6064416	0.0673662	0.6710700	0.5832603	0.2925525	0.4385783	0.7133917	0.3357517	0.2485256	0.4257504	0.1000439	0.0674059	0.5824020	0.3672594	0.0373993	0.5672037	0.4741454	0.4982999	0.3992150	0.8811266	0.4913400	0.2635428	0.5747583	0.8264405	0.3618267	0.0042041	0.8128538	0.3854185
900	0.0487028	0.0305820	0.6169377	0.0273443	0.5953830	0.5877089	0.2864857	0.2322171	0.6688020	0.3539959	0.2908091	0.3786913	0.1331678	0.0636263	0.4418886	0.3452469	0.0523321	0.6171089	0.4867512	0.4619629	0.4747721	0.6774843	0.6218355	0.2385146	0.6548962	0.7775484	0.3074896	0.0139018	0.7632200	0.2935337
950	0.0342839	0.0424280	0.7084589	0.0806190	0.7396969	0.6320905	0.4667260	0.2347522	0.4798836	0.4406670	0.4060870	0.3178176	0.0747391	0.0685655	0.5604770	0.3102845	0.0610608	0.5799865	0.5518688	0.5230112	0.4269181	0.7888447	0.6418461	0.2438661	0.6084168	0.8159787	0.4018905	0.0037968	0.6290334	0.3328663
1000	0.0445774	0.0532329	0.6295780	0.0535977	0.6838468	0.5365705	0.4163252	0.1949020	0.5572959	0.4100782	0.2240461	0.3493673	0.1472888	0.0994942	0.7626000	0.2693058	0.0429862	0.6535111	0.6030806	0.5321649	0.4797521	0.6627688	0.4544845	0.2303947	0.7224812	1.0000000	0.3293692	0.0146810	0.8091887	0.2853689

0	0.0281457	0.0257801	0.6558227	0.0221096	0.6584656	0.7348757	0.1615093	0.1824259	0.4561269	0.3393620	0.4602656	0.4080858	0.0838439	0.1169870	0.7154232	0.3775152	0.0638311	0.6316526	0.6051274	0.6351590	0.4096363	0.7806567	0.5171411	0.2080324	0.6225712	0.7151996	0.3586331	0.0032084	0.7591491	0.3198638
50	0.0429670	0.1355091	0.5944140	0.0363288	0.6069844	0.5581905	0.1275395	0.1548786	0.3795059	0.2924731	0.4968367	0.3772216	0.0507813	0.1244822	0.6347725	0.3712990	0.0241188	0.6296157	0.5572904	0.6338457	0.4927333	0.6667589	0.5631225	0.1601048	0.6622185	0.8024743	0.2967162	0.0077982	0.6054165	0.3178743
100	0.0539759	0.2739663	0.5926209	0.0413100	0.5937315	0.4562802	0.0539434	0.1508273	0.3928093	0.3424120	0.4251495	0.3541990	0.0560531	0.1599436	0.7371238	0.3055081	0.0034009	0.5430272	0.5755074	0.6480154	0.4220485	0.5922171	0.5004349	0.1545184	0.8595553	0.7921769	0.3638015	0.0007596	0.7111876	0.2603563
150	0.0400484	0.1891011	0.6296931	0.0602572	0.4966814	0.3582881	0.0750941	0.1729179	0.3323565	0.3787520	0.5074447	0.3817240	0.0279766	0.0783115	0.5778274	0.2690884	0.0032999	0.5690182	0.7240151	0.6765298	0.5455186	0.7586960	0.4564227	0.1655097	0.9244627	0.7433600	0.2883833	0.0043479	0.7361298	0.2536276
200	0.0429731	0.1894597	0.5465521	0.0487435	0.5172607	0.4516230	0.0373070	0.1591831	0.3176698	0.3227769	0.5255234	0.3907084	0.0404228	0.0550309	0.6412427	0.2399990	0.0031794	0.6914878	0.6083622	0.5561672	0.3866063	0.6818588	0.4287993	0.2212097	0.8197685	0.7350691	0.4005630	0.0201335	0.7559738	0.2854494
250	0.0545075	0.1948950	0.6537980	0.0358310	0.5661256	0.5418989	0.0555421	0.1698325	0.2624346	0.2948339	0.6188999	0.3108178	0.0270358	0.0895714	0.5968614	0.2655165	0.0002040	0.6707464	0.5666237	0.6869487	0.5518674	0.7848282	0.5287878	0.1949561	0.7062148	0.7261736	0.3848639	0.0052960	0.6327946	0.3134710
300	0.0418632	0.1985337	0.5289458	0.0314616	0.6343790	0.3919194	0.0286267	0.2223546	0.3844104	0.2863534	0.6303686	0.2968718	0.0218762	0.0834699	0.8202637	0.2203732	0.0213332	0.6394564	0.6411047	0.7025596	0.5532031	0.6045261	0.5366625	0.1512956	0.8642418	0.7318054	0.4448259	0.0031582	0.7847533	0.2222935
350	0.0663486	0.1486818	0.8197944	0.0727954	0.6578932	0.5711138	0.0381786	0.1241441	0.3568285	0.2630095	0.6382209	0.3398105	0.0568035	0.0677156	0.6575232	0.2158161	0.0140773	0.5970437	0.6438399	0.5072976	0.3890726	0.7025752	0.5806301	0.1208027	0.7021744	0.7470508	0.3051065	0.0046334	0.7692266	0.2069993
400	0.0539105	0.1964960	0.7909691	0.0328055	0.6976516	0.4393655	0.1227257	0.1469551	0.3759870	0.3239175	0.8218673	0.3392254	0.0406460	0.0966937	0.6195417	0.2476742	0.0306327	0.6098189	0.5897006	0.5000849	0.4482833	0.7467550	0.5327455	0.1706088	0.6649864	0.7689219	0.3235774	0.0095501	0.6271031	0.1723690
450	0.0476677	0.1835620	0.7142675	0.0436889	0.5778584	0.4944963	0.1203670	0.1365631	0.3172258	0.4185944	0.6165947	0.3602215	0.0504903	0.1197096	0.8005193	0.2119159	0.0205136	0.6824622	0.5428006	0.4942125	0.5134705	0.8142767	0.5109323	0.1239903	0.7873880	0.7501755	0.3821517	0.0112915	0.5278030	0.2816880
500	0.0376972	0.1614002	0.6244532	0.0377000	0.5483251	0.4608764	0.1697555	0.0909627	0.3908786	0.4469835	0.3851532	0.2892251	0.0460913	0.0888538	0.6464659	0.3059001	0.0024679	0.6567725	0.6758831	0.7114749	0.4374337	0.6832506	0.6055041	0.2097034	0.6411714	0.6467958	0.4184829	0.0115880	0.7474202	0.2159149
550	0.0163791	0.0715612	0.6006056	0.0330905	0.6601538	0.5776285	0.3212360	0.1144955	0.4265066	0.3834872	0.3431973	0.2487768	0.1921380	0.1297061	0.6270574	0.4257832	0.0234767	0.6021452	0.5739275	0.4307722	0.4945249	0.6292368	0.4847860	0.1176814	0.7061047	0.8204266	0.4272381	0.0080414	0.6893831	0.1592703
600	0.0183865	0.0675431	0.6891434	0.0592756	0.7592522	0.6744926	0.5782912	0.0871660	0.5884701	0.4619760	0.3360069	0.2917677	0.1343320	0.0947068	0.4049846	0.3911098	0.0818230	0.5918252	0.6699520	0.6235654	0.5513509	0.7539959	0.6195463	0.1831328	0.7460254	0.5586187	0.3133903	0.0171181	0.8060540	0.1676222
650	0.0262521	0.0254908	0.6940648	0.0629201	0.5547016	0.4896709	0.6988098	0.1095558	0.5654469	0.4377284	0.2242623	0.3946068	0.1454739	0.0714007	0.5883190	0.4016961	0.0710319	0.5396325	0.5398782	0.4635767	0.4945692	0.8316823	0.4738534	0.1897560	0.7039408	0.7070432	0.3347685	0.0055977	0.6141685	0.2246295
700	0.0195693	0.0353251	0.5926493	0.0250145	0.7669575	0.4854335	0.6657530	0.2019494	0.6381308	0.4503988	0.2884512	0.4109167	0.2281071	0.0884839	0.5188897	0.4162289	0.0478486	0.5998044	0.5811371	0.5513696	0.6230819	0.7765617	0.5309132	0.2973101	0.8118476	0.5284247	0.3713502	0.0088285	0.6764151	0.3599681
750	0.0247419	0.0160662	0.7983359	0.0446287	0.8080223	0.3349762	0.4583364	0.3386431	0.5903133	0.3591641	0.2319224	0.4591119	0.2079656	0.0642023	0.5723406	0.4060882	0.0753989	0.6195176	0.5659785	0.4930368	0.5127212	0.7949205	0.4134022	0.2840016	0.7806438	0.6470503	0.4631023	0.0058003	0.7908148	0.3833048
800	0.0486245	0.0597750	0.6336597	0.0799657	0.7834987	0.4548340	0.2794427	0.2935933	0.6523510	0.4594412	0.2453853	0.4284558	0.2117089	0.0715915	0.5662923	0.3842738	0.0533385	0.6527621	0.6575471	0.6771520	0.4556852	0.8060678	0.5295794	0.2027125	0.8162861	0.7214008	0.3308584	0.0105494	0.7031953	0.2955589
850	0.0495882	0.0358152	0.6685643	0.0431328	0.6609958	0.5705710	0.4893916	0.2111593	0.5954100	0.3074876	0.2502401	0.3608714	0.1142460	0.0680642	0.5306480	0.4176383	0.0814709	0.6271204	0.5735316	0.5309718	0.4622928	0.5893124	0.5106175	0.3129578	0.6631972	0.6215663	0.3884094	0.0074689	0.5878069	0.3022242
900	0.0317039	0.0643648	0.5309219	0.0586426	0.4879444	0.5098614	0.2099210	0.2983925	0.5536910	0.3351570	0.2006024	0.4444688	0.0798095	0.0595608	0.3569687	0.3847586	0.0765182	0.5941874	0.5876422	0.4202267	0.4874225	0.6952528	0.5454830	0.1942065	0.7906789	0.7127428	0.3368802	0.0106591	0.7702704	0.2577704
950	0.0293007	0.0666643	0.5736145	0.0477382	0.5869310	0.6053557	0.1330928	0.3019617	0.5487862	0.3455243	0.3252368	0.4896980	0.0378316	0.0915744	0.5515652	0.2852381	0.0602726	0.6061771	0.5344617	0.5548547	0.5287958	0.7084461	0.4761724	0.2402165	0.6569032	0.6796871	0.4208161	0.0211774	0.7700461	0.3383534
1000	0.0334938	0.0498009	0.6745373	0.1300314	0.6373160	0.6958425	0.2480582	0.2440979	0.4663422	0.3452359	0.4326939	0.3970414	0.0198366	0.0765067	0.7072472	0.1882335	0.0667680	0.6569468	0.5474712	0.5450320	0.4832271	0.7681303	0.4676270	0.1980720	0.6434955	0.7066334	0.3581259	0.0126157	0.7587282	0.4587473

0	0.0490987	0.0527393	0.6897840	0.0475952	0.4918642	0.6211007	0.2306519	0.1781589	0.3676118	0.3080589	0.4504422	0.3581140	0.0570944	0.0665642	0.7073836	0.2907936	0.0669187	0.6597744	0.7196377	0.5557102	0.4621816	0.8328901	0.4785688	0.2060535	0.7300524	0.7365173	0.3364547	0.0021078	0.7988793	0.2221938
50	0.0345334	0.0928311	0.4939697	0.0551149	0.6638366	0.6521418	0.1511921	0.2011253	0.3642853	0.2263044	0.2943579	0.4032310	0.1482384	0.1265867	0.4183359	0.2899924	0.0442144	0.6266765	0.5096041	0.4348501	0.5078361	0.6149589	0.5601207	0.2183976	0.7814130	0.7151205	0.3416451	0.0122150	0.2646559	0.1797385
100	0.0678040	0.1388700	0.6559632	0.0289211	0.6395231	0.6820709	0.1847605	0.3257496	0.3891474	0.2379433	0.3091896	0.4373755	0.2282520	0.0611340	0.3621905	0.2327245	0.0148228	0.6039110	0.4565992	0.2942594	0.4830838	0.8171465	0.6199346	0.2225912	0.7229170	0.6767292	0.3939036	0.0060838	0.3206273	0.2932716
150	0.0422652	0.1150927	0.7272938	0.0389778	0.6603259	0.7451407	0.2761280	0.4583732	0.3138070	0.2119626	0.2029816	0.4873508	0.2000989	0.1254958	0.3812034	0.2023408	0.0037386	0.5629748	0.5635770	0.2655479	0.7449124	0.7703053	0.6185271	0.2851731	0.8856779	0.8471494	0.4331755	0.0099265	0.3251956	0.4799728
200	0.0476230	0.1112383	0.6149826	0.0502888	0.6102200	0.5929064	0.1779760	0.4057086	0.4371582	0.2162224	0.2539228	0.6574715	0.2674654	0.0418656	0.3606149	0.2024888	0.0004927	0.5875131	0.4924655	0.3287188	0.5826133	0.6711575	0.5647609	0.2417100	0.6006619	0.6772675	0.2859347	0.0047541	0.3477275	0.5204292
250	0.0228431	0.1664625	0.6600683	0.0933544	0.7506594	0.5915007	0.3609537	0.5020382	0.3748446	0.2309444	0.2043408	0.4454716	0.2659457	0.0420251	0.3586364	0.1658696	0.0022952	0.6169768	0.4753304	0.3338614	0.6088171	0.7033684	0.5680545	0.2695160	0.7304287	0.7045726	0.3546601	0.0013323	0.3983678	0.5696627
300	0.0332395	0.1440391	0.6299518	0.0718548	0.7870772	0.6991621	0.5026023	0.6920736	0.4997410	0.2957221	0.1727795	0.5653918	0.2666290	0.0144044	0.3787704	0.1785084	0.0000113	0.6945079	0.4370712	0.3790707	0.5281589	0.7446224	0.4608402	0.3616507	0.6548413	0.7079298	0.3322603	0.0063078	0.3569283	0.5716165
350	0.0422028	0.1323193	0.7467182	0.0520937	0.6299916	0.6580817	0.5480494	0.4600957	0.4794802	0.2864571	0.2020867	0.6790483	0.3554751	0.0268096	0.4824130	0.1994416	0.0000381	0.7605108	0.3668399	0.4354534	0.4976819	0.8564540	0.4970337	0.3104213	0.6829033	0.6495930	0.4103129	0.0303343	0.3891797	0.5876515
400	0.0366933	0.1236917	0.5715951	0.0609043	0.6431417	0.5209167	0.5343119	0.5922694	0.5880571	0.2825204	0.0920575	0.7132529	0.3429497	0.0523197	0.4964391	0.2169955	0.0001443	0.6973778	0.4017522	0.3135631	0.5552239	0.7099713	0.5688468	0.3119279	0.7518698	0.7036193	0.3594610	0.0190904	0.3509828	0.4977307
450	0.0330622	0.1159735	0.6517731	0.0570237	0.5259826	0.5791666	0.3226426	0.6217127	0.5129989	0.3287745	0.1546459	0.5958616	0.3925758	0.0279460	0.3955824	0.3015812	0.0016773	0.6139897	0.3450848	0.3284741	0.5719244	0.7134168	0.4265432	0.4202025	0.6651357	0.6463071	0.4073687	0.0250813	0.2891832	0.6460182
500	0.0388772	0.1441654	0.7080895	0.0491181	0.6308186	0.4942579	0.3067180	0.6881596	0.5353937	0.2488933	0.1264258	0.6114245	0.2557561	0.0436968	0.4592520	0.1792890	0.0000000	0.8316775	0.4386626	0.2719657	0.6267934	0.8519287	0.4830578	0.3884687	0.6576156	0.7127500	0.3674939	0.0097031	0.3703917	0.7465039
550	0.0553933	0.0463833	0.5961251	0.0894009	0.6579101	0.6589702	0.3129487	0.5826244	0.5554654	0.2193737	0.2451255	0.6174387	0.1416272	0.0446452	0.5028579	0.1775454	0.0920732	0.6574463	0.4847181	0.5254320	0.4821693	0.7806981	0.6573960	0.3539107	0.7495280	0.8280635	0.3418982	0.0136216	0.6447165	0.5418184
600	0.0237315	0.0554778	0.7524923	0.0622246	0.7406727	0.5366820	0.4890929	0.4288008	0.4732628	0.2989130	0.2929761	0.4991028	0.0530837	0.0259998	0.6895094	0.1881138	0.0827905	0.8310166	0.4303298	0.5309588	0.5419263	0.6613323	0.6467524	0.3420667	0.6866113	0.7574016	0.3263922	0.0030864	0.6880166	0.4415436
650	0.0268761	0.0572976	0.6313853	0.0423725	0.6664361	0.5419893	0.5162173	0.3908111	0.5342752	0.3806713	0.2782126	0.3739301	0.1545152	0.0357195	0.5688753	0.3456205	0.0656559	0.6932643	0.5517684	0.5704031	0.4045921	0.5708497	0.5699371	0.2707452	0.7159594	0.7634566	0.3193743	0.0218097	0.6613629	0.3935515
700	0.0605414	0.0244425	0.5995913	0.0372603	0.7436884	0.5551717	0.3312761	0.2978709	0.5697086	0.3767458	0.3346767	0.4263913	0.1554310	0.0909923	0.5798046	0.4763103	0.0662721	0.5089989	0.4952520	0.4376325	0.4088056	0.6708796	0.5234475	0.2207958	0.6888540	0.7574967	0.3074998	0.0326066	0.7648402	0.2866585
750	0.0439605	0.0333727	0.7106603	0.0596914	0.6036715	0.5126168	0.3898051	0.2402081	0.6334233	0.3224980	0.2724586	0.4640130	0.1239888	0.0949224	0.5436507	0.3864658	0.1183666	0.5542109	0.6593017	0.4691957	0.4661177	0.6510421	0.4917914	0.1948709	0.7484137	0.9045603	0.3474897	0.0147192	0.6264415	0.2308131
800	0.0426173	0.0398062	0.5960115	0.1081537	0.6940102	0.5558187	0.2456040	0.1713560	0.7348213	0.2634976	0.2677568	0.3504580	0.1594968	0.1118447	0.4521060	0.4492144	0.0692500	0.5306224	0.5963984	0.4143185	0.4649665	0.7780595	0.3988987	0.1749396	0.7614295	0.6303403	0.3223221	0.0082958	0.7553602	0.2501869
850	0.0339841	0.0349519	0.6549985	0.1131137	0.7244302	0.5627956	0.4012885	0.2261252	0.6951370	0.3697570	0.4158009	0.4284515	0.0372896	0.1220060	0.4815603	0.4320393	0.0464747	0.6110581	0.5404715	0.5792418	0.5757122	0.7150709	0.3987004	0.2142146	0.7815168	0.7109178	0.3609796	0.0095899	0.7557528	0.3021350
900	0.0417071	0.0198959	0.7299406	0.0560138	0.6279295	0.6311153	0.3952262	0.2030340	0.6327556	0.4065786	0.3535616	0.3935101	0.0756297	0.1029666	0.5235565	0.3431354	0.0761503	0.5604566	0.5091715	0.5381628	0.4404355	0.7244526	0.4309048	0.1976202	0.8585720	0.6172198	0.3376509	0.0015733	0.6769965	0.3629058
950	0.0554549	0.0584244	0.6143675	0.0520137	0.5589797	0.5599189	0.3407438	0.2409782	0.6289322	0.4132017	0.3221859	0.4607286	0.1279069	0.0631100	0.7158952	0.3171065	0.0840041	0.5996203	0.4178835	0.5747783	0.4655562	0.7439429	0.4768983	0.2095819	0.8296953	0.7521224	0.2983544	0.0032398	0.7352649	0.3288688
1000	0.0225781	0.0467066	0.5862038	0.0393641	0.5730295	0.6952904	0.2403903	0.2827706	0.4681266	0.3654874	0.3751884	0.4303313	0.0523814	0.0697295	0.7071409	0.3159283	0.0538278	0.6114905	0.4624393	0.5291011	0.4894659	0.7717227	0.5420242	0.1875909	0.6091519	0.8668592	0.3445056	0.0083478	0.7174296	0.4102165
