"Time"	G1	G3	G8	G4	G7	G83	G6	G89	G85	G5	G88	G54	G87	G86	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G22	G23	G80	G82	G58	G51
200	0.0228364	0.0227994	0.4878730	0.0749301	0.7443891	0.1720742	0.5639534	0.2011849	0.5905458	0.3982722	0.2184131	0.2810724	0.1754896	0.6423981	0.5933709	0.1533112	0.0859525	0.5799837	0.5465926	0.5314338	0.4029007	0.7470553	0.4604817	0.3099271	0.6737240	0.7249069	0.2606449	0.0149304	0.6833926	0.2304805
250	0.0433480	0.0197754	0.6822077	0.0469597	0.6455173	0.1370733	0.4580873	0.1127310	0.5630307	0.4480866	0.1955621	0.2789599	0.3175073	0.6861524	0.7372813	0.2563411	0.0966318	0.5115300	0.5840172	0.6320727	0.2801595	0.7751635	0.5203689	0.3163510	0.7075039	0.6122260	0.2680130	0.0106362	0.7275397	0.1351513
300	0.0392608	0.0257663	0.6096272	0.0693014	0.7413073	0.1215688	0.2786269	0.1091800	0.7110195	0.3886707	0.2257259	0.3380584	0.2356218	0.6209344	0.6742898	0.2131932	0.0739092	0.4922755	0.6244365	0.5814067	0.3543955	1.0000000	0.5557957	0.3707257	0.7308963	0.7226186	0.2711779	0.0045891	0.7164247	0.1602428
350	0.0468673	0.0217530	0.6311838	0.0341104	0.5799565	0.1270956	0.2058363	0.0773273	0.6394810	0.2773016	0.3627692	0.4013633	0.1852097	0.6512894	0.6746723	0.1348591	0.0486609	0.5375232	0.5546246	0.6741294	0.3961486	0.7266271	0.4273738	0.3495157	0.5240220	0.6865078	0.2165169	0.0027809	0.7582214	0.1643497
400	0.0489984	0.0348906	0.5318060	0.0848709	0.7933510	0.2453785	0.2097468	0.1693372	0.5604515	0.3778845	0.2853845	0.3252747	0.0770513	0.6010115	0.7272065	0.0728766	0.0778957	0.5336572	0.5618783	0.5896523	0.3759411	0.7417495	0.6057679	0.3690797	0.7055557	0.6812580	0.1918245	0.0097489	0.7785514	0.3428602
450	0.0153351	0.0801926	0.6321128	0.0960603	0.5721749	0.2114339	0.0846888	0.2114050	0.4527569	0.2712792	0.4190192	0.3635353	0.0600527	0.6815265	0.7537581	0.0478757	0.0336102	0.6096192	0.5929349	0.7807425	0.3855901	0.7742666	0.5533077	0.4254239	0.7515073	0.6293514	0.2449650	0.0139983	0.8121887	0.4265445
500	0.0302175	0.0167514	0.6928978	0.0762567	0.7824235	0.2709200	0.3179279	0.1985768	0.3470586	0.3695909	0.3805449	0.3372949	0.0298186	0.7385684	0.7081304	0.0179104	0.0696648	0.6143943	0.5925696	0.7544038	0.3749785	0.7488092	0.5162299	0.3327334	0.7192052	0.7507851	0.2875027	0.0082331	0.5979119	0.2436626
550	0.0412514	0.0281018	0.6117137	0.0271258	0.6794324	0.5724260	0.3238716	0.1722672	0.4324950	0.4408623	0.3595229	0.3627590	0.0911201	0.2590631	0.7395559	0.2229099	0.0581736	0.4644921	0.5425434	0.6739029	0.4978899	0.8122923	0.5719289	0.2740817	0.6980591	0.7758766	0.2578892	0.0075331	0.6611978	0.2147549
600	0.0253601	0.0205355	0.5996823	0.0233457	0.6280766	0.5244510	0.5769375	0.1104146	0.5703900	0.4528152	0.4573259	0.3848608	0.1129562	0.1488020	0.6298946	0.2929863	0.0671659	0.4962875	0.6049124	0.5694560	0.3955583	0.7147966	0.5132159	0.1764476	0.5954185	0.6195093	0.2807361	0.0221329	0.7000247	0.1914745
650	0.0386908	0.0080795	0.6114156	0.0308592	0.6290902	0.6100043	0.3399121	0.1286356	0.5605646	0.4061806	0.3208712	0.3319662	0.0822527	0.1147562	0.5870514	0.3297981	0.0561883	0.6303954	0.7566582	0.6063789	0.5003130	0.6808931	0.4850429	0.1627107	0.7298979	0.7401611	0.3256327	0.0051553	0.6936625	0.2014743
700	0.0629262	0.0353084	0.7159327	0.0511989	0.7585029	0.5953599	0.2746735	0.1712982	0.5543104	0.3579822	0.3784946	0.3331441	0.1594405	0.1429628	0.6726344	0.3060999	0.0482392	0.5186427	0.5885172	0.5125890	0.6006798	0.7621185	0.5554509	0.1572220	0.6835297	0.6667547	0.2940745	0.0404433	0.7177841	0.2310804
750	0.0660899	0.0368842	0.6566561	0.0565008	0.6526111	0.5190407	0.3010794	0.1312874	0.4771189	0.4255822	0.3507881	0.3174833	0.1265684	0.0964844	0.5859498	0.4074725	0.0679339	0.4483743	0.6262585	0.5106893	0.5110967	0.6557534	0.5132757	0.1293840	0.6615339	0.7014899	0.3638984	0.0233697	0.6889967	0.1713030
800	0.0545881	0.0558477	0.6963423	0.0889661	0.6550774	0.6554955	0.2620732	0.1002238	0.4868008	0.3775070	0.3554465	0.3626376	0.0957365	0.0804595	0.5306214	0.3097300	0.0541420	0.5171019	0.6116355	0.4561276	0.5120586	0.6758515	0.6071681	0.1521413	0.6554937	0.7253227	0.4504310	0.0068970	0.5140181	0.3251883
850	0.0196224	0.0524627	0.5618128	0.0287102	0.6156524	0.5028659	0.2068289	0.2107004	0.3969492	0.3200765	0.3975254	0.4070516	0.0611685	0.0674525	0.5068916	0.3071370	0.0539501	0.5327423	0.5387007	0.5893479	0.4499113	0.8441599	0.4756503	0.1589538	0.6539283	0.7750016	0.3593196	0.0118396	0.6816769	0.2815241
900	0.0489538	0.0414352	0.7940747	0.0558486	0.6486499	0.7471083	0.1965211	0.2544596	0.3918860	0.3372350	0.3578101	0.4756640	0.0365379	0.0616584	0.5387151	0.3451459	0.0736735	0.5843146	0.6893075	0.4903329	0.5311058	0.6842690	0.4640047	0.2458061	0.7667403	0.7679122	0.3553158	0.0137284	0.6631659	0.2348518
950	0.0500377	0.0201236	0.5631385	0.0505596	0.6996659	0.7340825	0.4323658	0.2709044	0.3718391	0.3520664	0.3539910	0.4722857	0.0657165	0.0847375	0.6717117	0.2119194	0.0767704	0.6158833	0.4692189	0.5051723	0.6316586	0.7648933	0.5942619	0.2406712	0.8237977	0.7568684	0.3455573	0.0128211	0.7355548	0.2593085
1000	0.0210327	0.0420552	0.5747757	0.0660558	0.6719058	0.7073106	0.3988351	0.2242177	0.5078686	0.3379993	0.3184379	0.5115002	0.0689702	0.0530042	0.7572132	0.3188317	0.0635536	0.6349873	0.5297349	0.6369500	0.5258441	0.8683808	0.5142888	0.2736506	0.7211065	0.8469708	0.3125409	0.0141379	0.6724951	0.5029317

0	0.0397928	0.0498978	0.6969758	0.0818976	0.6504182	0.5955894	0.3042470	0.1818823	0.4244042	0.3452117	0.3939439	0.4742256	0.1054029	0.0591959	0.5234030	0.3210109	0.0465295	0.5867094	0.5784848	0.6776865	0.4772649	0.6416545	0.6662593	0.2229272	0.5674562	0.6210221	0.3604892	0.0081911	0.7410448	0.2661753
50	0.0024358	0.4254326	0.5880957	0.0897366	0.8150380	0.5756542	0.5883737	0.0808712	0.6518369	0.4363268	0.2961527	0.1222491	0.2755856	0.1839975	0.2413024	0.3809681	0.0666314	0.5067936	0.6785825	0.6529648	0.4059154	0.6710924	0.5477679	0.1027708	0.6795965	0.5684105	0.2974610	0.0013896	0.7062146	0.1111828
100	0.0073623	0.5498935	0.7653481	0.0521190	0.7216297	0.4151137	0.7435762	0.0636959	0.5884557	0.4822364	0.2550439	0.0424708	0.5019390	0.3283429	0.1480838	0.4850791	0.0471749	0.4391982	0.6210621	0.5819438	0.4658736	0.6798276	0.5908182	0.1073811	0.7255349	0.7865990	0.3464141	0.0000598	0.7078853	0.0285748
150	0.0181501	0.4650378	0.6557388	0.0290423	0.8096034	0.3844776	0.6809051	0.0396821	0.6483617	0.5232463	0.2239155	0.0437548	0.6344678	0.4853163	0.1167908	0.6281456	0.1104267	0.2100656	0.6941580	0.6131380	0.3958376	0.7068744	0.6210902	0.0819922	0.6718202	0.5441383	0.3699491	0.0001065	0.7647199	0.0120705
200	0.0095808	0.6929980	0.7067518	0.0428483	0.8909097	0.4271128	0.6853839	0.0113938	0.7160956	0.5736173	0.1579623	0.0573947	0.5985751	0.7366359	0.0396118	0.6679547	0.1548696	0.1047447	0.6920034	0.4465720	0.4968790	0.7267990	0.7194374	0.0427430	0.7580267	0.8377002	0.2827802	0.0000365	0.7965768	0.0083342
250	0.0073581	0.5845968	0.7216276	0.0561486	0.6822617	0.3562089	0.7442037	0.0114603	0.6481377	0.4842746	0.2093955	0.0812598	0.4533133	0.5798623	0.0234833	0.6359605	0.2415135	0.0980225	0.8212084	0.3543115	0.4968857	0.6758147	0.8664715	0.0801392	0.5188040	0.7094021	0.3414810	0.0006920	0.6345742	0.0084398
300	0.0054743	0.5928092	0.6541151	0.0288279	0.7327227	0.3064357	0.8366548	0.0129434	0.6940899	0.4774648	0.1365202	0.0769874	0.6709758	0.5332300	0.0580380	0.5077062	0.2504504	0.0250397	0.6816451	0.3549767	0.5826842	0.7182209	0.6599796	0.0545867	0.6065568	0.6347815	0.3287896	0.0000000	0.7248376	0.0379659
350	0.0143267	0.5062038	0.7942886	0.0419044	0.7498027	0.4053342	0.7919541	0.0192373	0.7733099	0.4751813	0.1756249	0.1043108	0.5819261	0.6033559	0.0354427	0.6034587	0.1911642	0.0427266	0.7406459	0.4100737	0.6125144	0.6917385	0.7487804	0.0759844	0.5723942	0.6721314	0.3322495	0.0000151	0.7865217	0.0035993
400	0.0092612	0.4988670	0.7856091	0.0629693	0.6908764	0.3514435	0.7804425	0.0227339	0.7289597	0.4325850	0.1992816	0.0777440	0.6963788	0.6577477	0.0612664	0.5630391	0.3414073	0.0532167	0.5722149	0.3919605	0.5665127	0.9287606	0.6731635	0.0683981	0.7092998	0.8741179	0.3906153	0.0000757	0.6159426	0.0022939
450	0.0094262	0.5667374	0.6885453	0.0728067	0.7090030	0.3371399	0.7268718	0.0418764	0.6181557	0.4456374	0.2027127	0.0743506	0.5639194	0.5757137	0.0403264	0.6412979	0.1719780	0.0530898	0.6644266	0.3710469	0.4622441	0.7558354	0.5483857	0.0906864	0.7541401	0.6593496	0.3261168	0.0042039	0.7407000	0.0132592
500	0.0072577	0.4009705	0.7508219	0.0630031	0.7191243	0.3257754	0.6537139	0.0511177	0.7916313	0.5124290	0.2255621	0.0631374	0.6089439	0.4458479	0.0286589	0.5697859	0.2234249	0.0707418	0.7239225	0.4288402	0.5220972	0.6531751	0.6383960	0.0796709	0.6712841	0.7665478	0.3279904	0.0008676	0.8114371	0.0107948
550	0.0262240	0.1238924	0.6542419	0.0738010	0.8600279	0.3980477	0.8552866	0.0511618	0.6870223	0.3963136	0.2102975	0.4336417	0.3751777	0.4517836	0.2203475	0.6448891	0.1722369	0.2003528	0.6731361	0.3827101	0.5694335	0.8176123	0.6557513	0.0554767	0.7521580	0.6305401	0.3013119	0.0061862	0.7082922	0.0340074
600	0.0410666	0.0633738	0.7672013	0.0410841	0.7264661	0.2885468	0.6383252	0.1156344	0.7606018	0.4938467	0.1997751	0.5184392	0.3178360	0.2161109	0.2686007	0.5282176	0.0794633	0.4176372	0.5990629	0.3406689	0.6951704	0.7739093	0.5224850	0.1939236	0.7767237	0.7232503	0.3601667	0.0015466	0.6397344	0.1747068
650	0.0228640	0.0291635	0.6432054	0.0480542	0.6668337	0.3896240	0.4393062	0.2746758	0.6504467	0.3693229	0.2065031	0.6156596	0.1793741	0.1058482	0.3680178	0.6468427	0.1023553	0.5751944	0.5570464	0.4053269	0.5137616	0.7597561	0.5116456	0.1722777	0.8306348	0.6942897	0.4599900	0.0159079	0.6866883	0.4125613
700	0.0469636	0.0134870	0.6346720	0.0330594	0.6473400	0.4442548	0.5044392	0.3376381	0.5721548	0.4097208	0.2296152	0.5580610	0.1406796	0.0675655	0.5080088	0.3300525	0.0832845	0.7932296	0.4381611	0.3811584	0.5327349	0.7090030	0.5803580	0.2994284	0.6605198	0.6257446	0.3072872	0.0118462	0.7973966	0.6051830
750	0.0495665	0.0355222	0.6831311	0.0661677	0.7065475	0.4632252	0.3861570	0.4183825	0.6040000	0.4197323	0.1739832	0.5923107	0.1450773	0.0490373	0.6817242	0.3463542	0.0778760	0.7862263	0.4393332	0.5251946	0.4583190	0.7071681	0.5208463	0.2693108	0.6938834	0.6984045	0.4176601	0.0096528	0.7362377	0.5372285
800	0.0498863	0.0293911	0.6547370	0.0474569	0.5626864	0.5453723	0.3163269	0.3564412	0.5277378	0.3367337	0.2345682	0.4603266	0.0894787	0.0750811	0.6183126	0.3017387	0.0491220	0.7272592	0.3709021	0.6273008	0.4870948	0.6524801	0.5473244	0.2359770	0.6670804	0.8261072	0.3434146	0.0065164	0.7300316	0.5090439
850	0.0357057	0.0718524	0.6255860	0.0420688	0.6166853	0.6640256	0.2854034	0.2924430	0.5130104	0.4285540	0.2956765	0.4333049	0.0664819	0.0814687	0.6592532	0.3503709	0.0542033	0.6438350	0.4832065	0.5658988	0.4678203	0.7677441	0.5904458	0.2379957	0.7762256	0.7059947	0.4422905	0.0101484	0.8048040	0.4960277
900	0.0491503	0.0468878	0.8171242	0.0664339	0.6733600	0.6588318	0.5283971	0.2903506	0.5053640	0.3845390	0.3052635	0.3444925	0.1084592	0.0507826	0.6555251	0.3088921	0.0475015	0.7653552	0.5595626	0.5038722	0.4660659	0.7224104	0.5140642	0.3120545	0.6004587	0.6796909	0.3533972	0.0098933	0.7384245	0.4383349
950	0.0160847	0.0318836	0.6530916	0.0627277	0.6283635	0.5928123	0.4008419	0.2503068	0.5978285	0.3735557	0.2552475	0.3720334	0.1035339	0.1094624	0.5877924	0.3601299	0.0716851	0.6665805	0.5603380	0.5745728	0.4985969	0.8021841	0.5543660	0.2201777	0.6719949	0.7773870	0.3437156	0.0212834	0.6478173	0.2865698
1000	0.0231826	0.0244712	0.6989149	0.0487654	0.6443932	0.6363643	0.5247907	0.1517272	0.7211693	0.3637556	0.2438398	0.4633013	0.1428016	0.0882023	0.5113530	0.4049832	0.0471001	0.5984596	0.4827976	0.5414288	0.3682059	0.7469923	0.4496489	0.2155962	0.7709684	0.7369886	0.3961630	0.0108145	0.7628443	0.2419506

0	0.0644102	0.0369135	0.7521323	0.0265843	0.6588858	0.6736532	0.2778343	0.1416054	0.4261093	0.2291687	0.3137079	0.3793081	0.0937335	0.0752842	0.5928404	0.3462214	0.0370500	0.5753827	0.5674449	0.6230221	0.5049336	0.7235504	0.5725532	0.2264710	0.7339236	0.7402557	0.3743752	0.0050991	0.6579208	0.2414613
50	0.0074678	0.0291890	0.5977909	0.0475181	0.6367829	0.6078731	0.1730127	0.2689217	0.4246752	0.4061182	0.4076005	0.3681553	0.2759514	0.0687869	0.7241881	0.3423447	0.0480309	0.5288718	0.5625640	0.4889977	0.5007627	0.8158606	0.6817343	0.5023170	0.6923358	0.5846956	0.3817767	0.0043594	0.7260384	0.4204057
100	0.0004272	0.0418202	0.6339821	0.0410687	0.5780442	0.6329790	0.2877564	0.2705645	0.2726429	0.4969591	0.3470732	0.3407043	0.3878859	0.0643405	0.6631065	0.4441138	0.0945616	0.6573954	0.5467213	0.4324181	0.4718982	0.7358325	0.5958817	0.6821609	0.7071835	0.7652521	0.3026810	0.0007890	0.7695755	0.4422866
150	0.0011335	0.0230524	0.7303327	0.0766543	0.4540201	0.7592280	0.2279081	0.2728907	0.3911301	0.5057134	0.3269382	0.3401407	0.3991905	0.0779358	0.5205830	0.4756636	0.0419819	0.5737370	0.5724396	0.5376863	0.3994640	0.6425811	0.4459971	0.5380110	0.7089804	0.7077229	0.4217603	0.0022558	0.6783643	0.2917128
200	0.0036417	0.0274118	0.7391585	0.0166613	0.5497253	0.6705137	0.1674940	0.1802187	0.3940804	0.4896018	0.5075689	0.5102643	0.3427545	0.1095749	0.4189098	0.4373314	0.0487074	0.5313049	0.5547390	0.4445621	0.4523314	0.6214875	0.4963054	0.4953953	0.6822941	0.6837568	0.3579961	0.0020998	0.7335813	0.2566161
250	0.0080187	0.0578617	0.8933018	0.0623013	0.4503987	0.6922643	0.2117552	0.2846118	0.3568045	0.6643717	0.4052179	0.3960115	0.2223550	0.0853773	0.4342145	0.3463582	0.0373700	0.6096083	0.5375580	0.5195902	0.6461743	0.6697658	0.5853989	0.5887455	0.6592081	0.8184212	0.3844335	0.0000933	0.7929336	0.4578636
300	0.0003796	0.0245335	0.7579836	0.0536999	0.4702490	0.8503545	0.2031874	0.3300046	0.2977136	0.4622502	0.3839511	0.4673155	0.2869119	0.0725219	0.6067776	0.3686792	0.0442906	0.6930373	0.5400766	0.4887134	0.5610356	0.7738229	0.5476174	0.6474042	0.6832297	0.7580298	0.2726086	0.0007819	0.7917798	0.3912609
350	0.0023281	0.0466860	0.7226903	0.0429562	0.5553249	0.7880794	0.2057049	0.2584183	0.3474867	0.4683201	0.3715590	0.3928231	0.2924097	0.0420227	0.6430460	0.4024314	0.0696313	0.7542104	0.4708374	0.5403571	0.5457759	0.7752209	0.6060709	0.4938599	0.6752100	0.5858960	0.4137350	0.0002044	0.6107447	0.5360445
400	0.0019483	0.0328588	0.7484754	0.0402850	0.5531749	0.8280078	0.2406393	0.2637192	0.4817674	0.4587353	0.3368894	0.4269951	0.3263605	0.1019698	0.5599877	0.3964462	0.0849278	0.6826789	0.4455819	0.4821082	0.4499475	0.7558901	0.4974320	0.6488146	0.6943534	0.6946384	0.3831442	0.0085070	0.7886207	0.3526439
450	0.0073827	0.0147855	0.6769863	0.0657729	0.4908049	0.6968631	0.1537157	0.2127157	0.3602590	0.4931222	0.3361474	0.3457263	0.2820220	0.0926510	0.5319693	0.4770929	0.0914688	0.6342438	0.5593022	0.4317526	0.4331694	0.7305594	0.5527796	0.5727615	0.7177957	0.8981841	0.3309658	0.0009476	0.7360780	0.2906151
500	0.0014790	0.0279853	0.7749802	0.0725228	0.5105808	0.6791726	0.1480119	0.1978533	0.3328296	0.4347551	0.3897570	0.4227213	0.2524330	0.0979106	0.5071097	0.3962356	0.0579140	0.6803749	0.5873575	0.3637818	0.3887578	0.7793946	0.6764059	0.5592985	0.7933297	0.5624858	0.2613130	0.0058238	0.5888008	0.1828679
550	0.0144078	0.0251917	0.6631539	0.0470098	0.6908817	0.7956207	0.7046724	0.1695076	0.4959663	0.3883307	0.3950709	0.4334390	0.1289653	0.1131889	0.4551553	0.2891273	0.0643120	0.5611540	0.6037192	0.4906264	0.4397539	0.7252758	0.5571440	0.3480293	0.8149121	0.7691405	0.3003053	0.0049857	0.8205062	0.3087412
600	0.0297814	0.0352207	0.7480821	0.0741228	0.7942803	0.4125443	0.6646792	0.2431464	0.6509005	0.4491630	0.1925791	0.5271173	0.1352590	0.1148294	0.5497052	0.3329568	0.0861407	0.6935519	0.4964207	0.5563778	0.5192829	0.7018033	0.5222312	0.2965795	0.7603801	0.6207137	0.3773538	0.0098533	0.7790879	0.4213437
650	0.0519278	0.0322121	0.7651907	0.0568325	0.7524974	0.4807805	0.5476006	0.2022840	0.5647792	0.3220700	0.1980559	0.4214538	0.1809234	0.0628508	0.5897834	0.4009286	0.0791420	0.5512616	0.5476217	0.5946469	0.5833635	0.6428098	0.5294973	0.3363883	0.7763216	0.6692686	0.3611213	0.0056720	0.7111079	0.3538684
700	0.0241087	0.0245643	0.5961253	0.0474124	0.6344950	0.5303091	0.4402232	0.2395448	0.5235724	0.3522282	0.1927130	0.3520096	0.1477623	0.0961821	0.5289794	0.3308832	0.0572363	0.5622903	0.5724963	0.5272810	0.4721952	0.7351439	0.4922112	0.1825344	0.7472313	0.6775319	0.4001471	0.0163367	0.8152813	0.3367129
750	0.0289945	0.0139900	0.6089402	0.0769756	0.6531954	0.5901084	0.1634931	0.2291855	0.5393313	0.2657311	0.2767531	0.4441420	0.0832537	0.1054157	0.5562211	0.3100938	0.0646482	0.6091961	0.5227980	0.3777713	0.5717994	0.6729159	0.5604452	0.1855977	0.6715832	0.7354340	0.2662859	0.0113599	0.7173267	0.3084140
800	0.0495665	0.0435198	0.5796730	0.0808175	0.6556655	0.6345664	0.1542810	0.2014783	0.3707410	0.2477999	0.4149929	0.4403290	0.0313026	0.1114765	0.6226675	0.2775478	0.0513226	0.5643869	0.5198776	0.5094733	0.4566115	0.9200081	0.5235251	0.2508473	0.8383074	0.7520103	0.3700373	0.0047820	0.7146702	0.3334609
850	0.0775277	0.0438174	0.5166896	0.0419068	0.6152034	0.7004039	0.2291324	0.1362787	0.3839535	0.3456007	0.4000619	0.3284709	0.0339192	0.0824959	0.5783434	0.1856471	0.0487517	0.4878073	0.5831041	0.5329554	0.5195863	0.7605187	0.5475655	0.2244260	0.8588972	0.7956574	0.3676091	0.0146639	0.6307348	0.3156546
900	0.0642461	0.0586336	0.6902040	0.0695539	0.5252173	0.5839867	0.2302101	0.2135666	0.2812184	0.3607328	0.3984452	0.4077370	0.0456258	0.1458473	0.6167825	0.4013532	0.0861861	0.6649569	0.6869626	0.6082664	0.4271155	0.7161271	0.5032092	0.1889119	0.7525766	0.6353481	0.3368378	0.0048474	0.7692439	0.2868100
950	0.0390334	0.0869242	0.6675872	0.0592445	0.6205945	0.6288289	0.1959958	0.1900602	0.3858135	0.2841184	0.3839014	0.3253514	0.0419071	0.1055522	0.4876142	0.2662221	0.0612796	0.5602177	0.5697046	0.5806122	0.3708305	0.6934403	0.5730666	0.1933719	0.8409905	0.6234528	0.3111978	0.0058509	0.7381011	0.3237683
1000	0.0255457	0.0360807	0.5945427	0.0373194	0.4975068	0.7681623	0.1473795	0.1847366	0.2635754	0.2556857	0.5565930	0.3784989	0.0311509	0.1566928	0.5408558	0.2789960	0.0843220	0.6600508	0.5354569	0.5866677	0.5143281	0.7035159	0.5901594	0.1926528	0.6008895	0.7677818	0.3790520	0.0165760	0.7534252	0.3290696
