"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.5864503	0.0889968	0.4786830	0.5112560	0.3525910	0.4484166	0.4062735	0.0787723	0.6624836	0.3163140	0.5438765	0.6618149	0.5435060	0.4602365	0.7540001	0.2253228	0.3553520	0.4069052	0.2607475	0.8361324	0.1976181	0.0452911	0.6921571	0.4239162	0.0155512	0.0185515	0.1751886	0.7372403	0.5578582	0.6667544	0.5256065	0.6308414	0.0699479	0.7176793	0.5738923	0.3689427	0.4835971	0.5285511	0.4355781	0.2643019	0.0173162	0.3094799	0.2095266	0.7070775	0.6727803	0.0060516	0.1807098	0.5340439	0.4299040	0.4240847	0.3102194	0.7192138	0.0877521	0.4804811	0.6507178	0.0804301	0.5075059	0.5394039	0.6396438	0.6991060	0.5327665	0.6901090	0.4082471	0.2814356	0.2519081	0.5324804	0.2350227	0.2181947	0.7968713	0.1713901	0.0969861	0.1676147	0.0851779	0.4153471	0.4028187	0.0775278	0.0083105	0.4403229	0.6535667	0.1837048	0.4530105	0.3199619	0.5466074	0.2681163	0.3224695	0.6909840	0.1940911	0.5869669	0.6414162	0.5796765	0.4172107	0.3570183	0.4545240	0.6380807	0.6546442	0.6624232	0.2907410	0.7650197	0.6894589	0.7525301
50	0.7086095	0.0306665	0.3582047	0.5086417	0.1885263	0.5142429	0.5152663	0.0844012	0.6214149	0.2631122	0.6262529	0.5958002	0.5171362	0.2963068	0.7236727	0.1356904	0.3440806	0.5299309	0.2915666	0.7068289	0.2067934	0.0198650	0.7711177	0.4636650	0.0087923	0.0323145	0.0620151	0.2474364	0.4416108	0.4139094	0.4398794	0.7403259	0.1252920	0.7356612	0.6542096	0.3801489	0.5993229	0.7003971	0.4756954	0.3088028	0.0101387	0.2688716	0.2767055	0.6576757	0.7115618	0.1855819	0.1872473	0.4480451	0.3759291	0.4355666	0.2321499	0.6077076	0.2129757	0.5561952	0.5176225	0.1069767	0.6379431	0.3660131	0.7639129	0.5923149	0.5551387	0.5657173	0.3984673	0.3052558	0.2461450	0.5846415	0.2930497	0.2234464	0.7137213	0.1644764	0.1163190	0.0914930	0.1253390	0.3464081	0.4938787	0.1556555	0.0051764	0.5910032	0.5788026	0.2016071	0.3483479	0.2401823	0.4971614	0.5219251	0.3051819	0.3962817	0.1475173	0.6428858	0.5612426	0.6301877	0.4215450	0.5284712	0.4903460	0.6561152	0.6223007	0.8143744	0.3109569	0.7997189	0.8152517	0.8635791
100	0.6903153	0.0250531	0.4339641	0.5190229	0.1992373	0.4475726	0.5176581	0.0441557	0.7463471	0.1393081	0.6610454	0.5346749	0.4803886	0.2596963	0.7031428	0.1995159	0.3123056	0.4376180	0.2302589	0.5119454	0.2079400	0.0138299	0.8158099	0.4625110	0.0437865	0.0288022	0.0203258	0.0972642	0.3614397	0.2124828	0.6380997	0.6941764	0.0983659	0.7313272	0.4700110	0.3683416	0.4744402	0.6220601	0.4684313	0.2819999	0.0283651	0.2341721	0.2606439	0.6450269	0.7070371	0.3299624	0.1410636	0.6719611	0.4714998	0.5490622	0.1821987	0.5130281	0.1724614	0.5262480	0.5465895	0.0872239	0.5624763	0.5239991	0.6080479	0.6051086	0.5694123	0.5759491	0.4027702	0.2393541	0.1933656	0.4771509	0.2829621	0.2211029	0.8485148	0.1618398	0.1055917	0.0901750	0.1141141	0.4296567	0.3814637	0.1498039	0.0000000	0.4255314	0.5964706	0.2472714	0.2716799	0.2213397	0.4178749	0.6570406	0.4342904	0.4250608	0.1539127	0.7154029	0.5265654	0.7543197	0.3429379	0.5830954	0.4227511	0.5610077	0.7614310	0.8061229	0.3310580	0.7083370	0.6372794	0.6644776
150	0.6937814	0.0252576	0.3942465	0.4327005	0.2462010	0.6001438	0.4469244	0.0891641	0.8102124	0.1773926	0.6094783	0.4622995	0.4730452	0.2652119	0.7459222	0.1779069	0.3005860	0.3564352	0.2487394	0.7432249	0.1741368	0.0194337	0.6781371	0.3429126	0.0334312	0.0209885	0.0180381	0.0467818	0.2650076	0.1835683	0.5945319	0.7736787	0.1498832	0.6389758	0.5001970	0.4650735	0.6128566	0.5792438	0.4936460	0.3448967	0.0156603	0.3072450	0.3356349	0.7353474	0.7261367	0.3861145	0.1447753	0.6346797	0.4975596	0.5034892	0.2572365	0.5544090	0.2307046	0.4930830	0.4849393	0.1377916	0.5231286	0.4969165	0.6309077	0.5442977	0.5355356	0.6936672	0.4243534	0.1416540	0.2604229	0.4224596	0.2594844	0.2218944	0.7867664	0.2183287	0.1322490	0.2070944	0.3099306	0.5111311	0.2523367	0.1446665	0.0046950	0.4345107	0.6300040	0.1662492	0.2474481	0.2846185	0.4641976	0.5726646	0.3745114	0.4121613	0.1386239	0.6635133	0.3760589	0.5818476	0.2823102	0.6865231	0.4908523	0.7658898	0.5993304	0.8100338	0.4029537	0.7830574	0.6157100	0.5793400
200	0.6701657	0.0237807	0.3177061	0.3951994	0.3502990	0.4916201	0.3683070	0.0959225	0.9427314	0.2602864	0.5444166	0.4891353	0.6535862	0.3434852	0.7350564	0.1693370	0.4318973	0.4092820	0.2233489	0.7500832	0.2923636	0.0202350	0.6765270	0.4197777	0.0333079	0.0137948	0.0211569	0.0577985	0.1707152	0.1975362	0.5529856	0.8462017	0.1212577	0.7547124	0.5117733	0.3710945	0.5954960	0.5457178	0.5314145	0.3875155	0.0160820	0.3238825	0.2333783	0.8460346	0.6363511	0.3205409	0.1287608	0.5872414	0.3672933	0.4051665	0.1778430	0.6352773	0.2037466	0.4896603	0.5050287	0.0829038	0.7084853	0.5659505	0.6814276	0.5721545	0.6098905	0.6286191	0.4715340	0.1525545	0.3075698	0.3433126	0.3339012	0.3289371	0.6450022	0.2457049	0.2695893	0.2948888	0.4088875	0.5182459	0.3382468	0.2893255	0.0015457	0.5056573	0.5957705	0.2372617	0.3587481	0.2449694	0.5985650	0.6565621	0.3001441	0.3935676	0.1480101	0.5578625	0.5106361	0.5641491	0.4418701	0.4828056	0.4696545	0.7405795	0.7172996	0.6323835	0.3805166	0.7792748	0.6824152	0.7172678
250	0.7266843	0.0273154	0.3265197	0.5171995	0.4196362	0.6287720	0.4974097	0.0612293	0.7151840	0.2647743	0.5221371	0.6865843	0.5339698	0.3194370	0.5504702	0.0928840	0.3288360	0.4153754	0.2081013	0.6835613	0.3484836	0.0488192	0.6117319	0.3767125	0.0216961	0.0091035	0.0229658	0.0226735	0.1262221	0.2515894	0.7435762	0.6172278	0.1399407	0.6672594	0.4688987	0.4562136	0.6461297	0.6750404	0.3823404	0.2729345	0.0310823	0.3489417	0.2880864	0.8701482	0.5779058	0.3499089	0.1149967	0.5329426	0.4591399	0.4657460	0.2003743	0.6258776	0.1964495	0.4063638	0.5091172	0.1180406	0.6492448	0.5560364	0.7098792	0.6127477	0.7174394	0.6151771	0.4506864	0.1105689	0.3703868	0.2840573	0.4099475	0.3581471	0.7034879	0.3593171	0.3748518	0.4272562	0.5278312	0.5431659	0.4008451	0.5345809	0.0000273	0.5561886	0.5069146	0.1848414	0.3739183	0.2952997	0.5847320	0.6644733	0.3239185	0.4197622	0.1270311	0.6908678	0.4578014	0.7267406	0.4402555	0.6092795	0.5457426	0.6960249	0.6397001	0.6676197	0.3693939	0.8530036	0.6598049	0.6519712
300	0.6278270	0.0459994	0.3345767	0.5287382	0.3152690	0.6553921	0.4506534	0.0572944	0.6774804	0.2197802	0.6331411	0.6131779	0.5718714	0.3950907	0.6845696	0.1829361	0.3586209	0.4506340	0.1707617	0.6889045	0.3989072	0.0276227	0.6496893	0.4326455	0.0419928	0.0148620	0.0276009	0.0316650	0.1905346	0.2677365	0.6582342	0.7409871	0.2436160	0.8110985	0.6323570	0.5128732	0.6043432	0.6969578	0.3602425	0.3319088	0.0548861	0.2519681	0.2160697	0.7642874	0.7661815	0.4523263	0.0897842	0.4475149	0.3931794	0.5129037	0.2713674	0.6189447	0.2076717	0.5756113	0.6525965	0.1038806	0.7602528	0.5899247	0.7497843	0.5629570	0.5164158	0.6988043	0.6031316	0.2143445	0.3447051	0.2897468	0.6165728	0.4012534	0.7035500	0.4484756	0.3514281	0.5854888	0.7089984	0.6403773	0.3187318	0.4001595	0.0012696	0.5048176	0.5385834	0.2263790	0.3438526	0.2115448	0.6578292	0.5609775	0.2512483	0.4939406	0.1300569	0.5647035	0.5769115	0.5435426	0.4937255	0.6005017	0.5435852	0.6367844	0.6618928	0.6566670	0.3771622	0.8035678	0.7549575	0.6703760
350	0.6256100	0.0289567	0.3947891	0.5151157	0.3046782	0.5316196	0.5074501	0.0967008	0.6446922	0.3182596	0.5626394	0.6250976	0.4958448	0.3243278	0.7934808	0.2128858	0.4054266	0.4900344	0.2309866	0.6958225	0.3870847	0.0233975	0.7001542	0.4866509	0.0263474	0.0056816	0.0101332	0.0401408	0.1780250	0.2858096	0.6896737	0.6741037	0.1596074	0.8092373	0.4852885	0.5429969	0.6684938	0.5418459	0.2812029	0.4012987	0.0299840	0.2504009	0.2643030	0.7271164	0.6906574	0.3221539	0.1898568	0.6431784	0.4252836	0.5124161	0.1683666	0.5116672	0.3117113	0.6240237	0.6165901	0.0893581	0.5382324	0.4757630	0.6987786	0.5554565	0.5962229	0.6771915	0.4715994	0.2089542	0.3178758	0.2621726	0.5563453	0.5609231	0.8228141	0.4155930	0.3871624	0.5540868	0.7367066	0.5437408	0.3943082	0.4249385	0.0001925	0.4520842	0.5018344	0.1268146	0.4101668	0.2761661	0.4941957	0.7041743	0.4150343	0.4822385	0.1043729	0.6731728	0.4960673	0.7539544	0.3267641	0.6311763	0.5083593	0.7244769	0.5920743	0.7202899	0.3449605	0.6574476	0.6285361	0.7348822
400	0.6422862	0.0111900	0.3981801	0.6080267	0.3311293	0.4307644	0.4962835	0.0939486	0.6724563	0.2206803	0.5460097	0.5928460	0.5080173	0.4057499	0.7262845	0.2076646	0.4010771	0.3735583	0.1843208	0.6647671	0.4485609	0.0448865	0.7336408	0.4524833	0.0194504	0.0015058	0.0059329	0.0288531	0.1872332	0.1815938	0.6651063	0.6328891	0.1687375	0.6332893	0.5253739	0.3966098	0.5918236	0.6143485	0.3691853	0.3618592	0.0572668	0.2735761	0.2290585	0.8195268	0.6934130	0.4236287	0.1840392	0.5795656	0.3851843	0.4403074	0.2976752	0.5618637	0.2656760	0.7160965	0.5222179	0.1226391	0.6481034	0.5876352	0.5907951	0.6371714	0.6612338	0.6964606	0.5100071	0.2199566	0.2968471	0.2347019	0.5509556	0.5919965	0.7284483	0.4752892	0.5393692	0.4515408	0.7120501	0.5802788	0.3068414	0.5598759	0.0002244	0.5385374	0.5879824	0.2082692	0.2831024	0.1931004	0.4243890	0.6429040	0.3539299	0.5222370	0.1496709	0.5712822	0.6038347	0.7775764	0.4103639	0.6991273	0.5497512	0.7637226	0.7832939	0.6208917	0.3386676	0.6781735	0.8352698	0.7518115
450	0.6403283	0.0375867	0.3070067	0.6853706	0.3453811	0.4843989	0.4481732	0.0555732	0.7940856	0.3749539	0.5315670	0.4975269	0.5327153	0.2769328	0.7376623	0.2128969	0.4136593	0.4333632	0.1682023	0.6666670	0.4865052	0.0559886	0.5767189	0.3997863	0.0577721	0.0261699	0.0086617	0.0157606	0.2460582	0.2235095	0.7289621	0.7119599	0.1920987	0.8741629	0.5284016	0.5094004	0.6844306	0.6489046	0.2331341	0.3473998	0.0458668	0.3912636	0.2393819	0.7557969	0.6393316	0.3812078	0.1318406	0.5623680	0.5234411	0.3851536	0.2920167	0.5922701	0.2521182	0.6893872	0.5090529	0.1291121	0.6452912	0.5356346	0.6383557	0.5810868	0.7425637	0.7258589	0.4129155	0.1718690	0.3801391	0.2433995	0.4856462	0.5244521	0.7192644	0.3284901	0.4354313	0.5512898	0.6665485	0.7039647	0.2962188	0.4856549	0.0024573	0.3748868	0.4982279	0.1472795	0.2983246	0.1796445	0.4924578	0.5522901	0.3499060	0.5192606	0.1901231	0.6666145	0.6256985	0.6512057	0.3428797	0.6588895	0.4373170	0.6194993	0.7288141	0.7465282	0.3038846	0.6661335	0.8067786	0.7140995
500	0.7247404	0.0362618	0.3932732	0.5913580	0.3604945	0.4734358	0.4117167	0.0795480	0.6390869	0.2762165	0.5768341	0.5429594	0.4979675	0.4578162	0.6516668	0.1547709	0.4388489	0.3927386	0.1507803	0.7109486	0.3923978	0.0575407	0.6824507	0.3270673	0.0419402	0.0245346	0.0095858	0.0271094	0.1702977	0.2314832	0.6855273	0.8466914	0.2476857	0.7280489	0.5218954	0.4792134	0.6494750	0.7459539	0.3073738	0.2913431	0.0588670	0.3275747	0.2387631	0.7375960	0.8626178	0.3670394	0.1250119	0.5284416	0.3945079	0.5135192	0.1468389	0.6378100	0.3076095	0.5953916	0.5680176	0.0935209	0.7106130	0.5846800	0.6870113	0.4972363	0.6424307	0.6299362	0.4104379	0.2645195	0.3332459	0.2736640	0.6220821	0.5227942	0.6817300	0.2984788	0.5125947	0.4745409	0.6914871	0.5679672	0.3555014	0.5920408	0.0024647	0.5043196	0.6012987	0.2189064	0.3426395	0.2906302	0.6179262	0.6318703	0.4671350	0.5825879	0.1479311	0.5949102	0.4669036	0.6579206	0.3262400	0.6151720	0.5198450	0.7600215	0.6648381	0.6359354	0.2808872	0.8383842	0.7650285	0.7005005
550	0.6794047	0.0825938	0.4400955	0.5516695	0.4581539	0.4307131	0.3973829	0.0974498	0.6590776	0.3344883	0.5938872	0.4343084	0.4357869	0.2611475	0.5983246	0.2679443	0.4475190	0.4330084	0.1686287	0.6513272	0.3869264	0.0599226	0.7147592	0.3495778	0.0186343	0.0220007	0.0810849	0.5298782	0.2605809	0.6434803	0.6147612	0.7433460	0.2189595	0.7269772	0.5979388	0.4514481	0.6569243	0.7176404	0.3122756	0.4157327	0.0324081	0.2827018	0.2960740	0.6431332	0.7224064	0.1713018	0.1648042	0.4887550	0.4165751	0.3981158	0.2703663	0.5692965	0.1321070	0.5455148	0.5414703	0.1057237	0.5720837	0.5785535	0.6721911	0.5386418	0.6503006	0.8111544	0.4858686	0.2315315	0.3511765	0.2408892	0.5459557	0.4802210	0.6845518	0.4114186	0.5130355	0.6911198	0.8246540	0.6444778	0.4221104	0.5074090	0.0053089	0.5439952	0.5442090	0.1960150	0.2885775	0.2007055	0.4972901	0.2228780	0.3828580	0.8027431	0.2157716	0.5356679	0.4479008	0.5567364	0.4025156	0.4114022	0.6760630	0.6094791	0.7080075	0.6591865	0.4039050	0.8333211	0.7066400	0.6538543
600	0.7100521	0.0701460	0.5545364	0.4599862	0.3137405	0.4620691	0.4452478	0.1069133	0.5729483	0.2674597	0.5636906	0.5717839	0.5802998	0.3501228	0.6263685	0.2823939	0.5136555	0.4258757	0.2564047	0.6951996	0.4628251	0.0738158	0.6184545	0.4214921	0.0382615	0.0080780	0.1006851	0.5457235	0.4073165	0.5916066	0.5264357	0.7452075	0.2188716	0.7905558	0.6049799	0.4287957	0.6149877	0.5430564	0.2909246	0.2915310	0.0469430	0.2886167	0.2456674	0.7014725	0.8017973	0.1144620	0.1359023	0.5052005	0.4203136	0.4473879	0.2483266	0.5553539	0.1047044	0.5542242	0.6979032	0.0509049	0.6027453	0.4363826	0.7927735	0.5272878	0.7109382	0.5590863	0.6935103	0.2344982	0.2538510	0.3622395	0.6115166	0.5082392	0.5824728	0.4219978	0.5411280	0.6958531	0.6629726	0.6869129	0.4633700	0.6432657	0.0012909	0.4678355	0.5637838	0.2086875	0.4014846	0.2337608	0.4230953	0.1440095	0.3554878	0.6284959	0.2899791	0.6574146	0.5926858	0.6187891	0.4648117	0.4102083	0.5665456	0.5879610	0.5632040	0.7025644	0.3702820	0.8153099	0.6410883	0.6946589
650	0.6863630	0.0581778	0.3483283	0.6179494	0.4504262	0.4590678	0.4875864	0.1046336	0.5561679	0.3135102	0.6446870	0.4367693	0.4929562	0.2258868	0.5129033	0.1497775	0.4138735	0.5152418	0.1617940	0.6421579	0.4279371	0.0705846	0.8075678	0.3117729	0.0039696	0.0148000	0.0721704	0.7469216	0.5011934	0.6570979	0.4819772	0.6986218	0.1552355	0.6424438	0.7276261	0.3005217	0.5382956	0.5172060	0.3176661	0.3162535	0.0533282	0.3954407	0.2728855	0.5406080	0.6639706	0.0237298	0.0792898	0.4323933	0.4694457	0.3889111	0.2077234	0.6229322	0.1126402	0.5066559	0.6318891	0.0704144	0.4721448	0.5910302	0.6009686	0.5693164	0.6394483	0.7357030	0.5038662	0.2255580	0.2749473	0.4301156	0.5324628	0.4446087	0.6408149	0.4048029	0.3857746	0.6792137	0.5507565	0.5360477	0.4271931	0.3961882	0.0026047	0.5540351	0.4790080	0.2281337	0.2795809	0.1573520	0.4584180	0.0960155	0.3292362	0.6681502	0.3089194	0.3838087	0.3602971	0.6254466	0.4157878	0.4324120	0.5700545	0.6170479	0.7387574	0.7451892	0.4414843	0.6717675	0.7480070	0.5807972
700	0.6241577	0.0703952	0.5024629	0.5639132	0.3461974	0.4361970	0.5074348	0.0869222	0.6420181	0.2790883	0.6304382	0.4296538	0.5179203	0.2673365	0.7477218	0.2890643	0.3324967	0.4711477	0.1896999	0.7053336	0.2979150	0.0513426	0.6446309	0.3622348	0.0208745	0.0155577	0.1200151	0.6674559	0.4600621	0.6534219	0.4191369	0.7448405	0.1058631	0.7286774	0.5155455	0.4284893	0.5422588	0.6042529	0.3280033	0.3506783	0.0416552	0.3015046	0.2656036	0.7452605	0.5845360	0.0203245	0.0940797	0.4237359	0.4123019	0.4183758	0.2668332	0.6273875	0.1474355	0.5368534	0.6277250	0.1413590	0.5264975	0.4848541	0.5724909	0.6099597	0.6635139	0.6854019	0.4039031	0.2694617	0.3016409	0.3849864	0.4323296	0.3733137	0.6366577	0.3183283	0.3328389	0.3634364	0.3954261	0.4904180	0.2437208	0.3119650	0.0034428	0.5108519	0.4852219	0.2297354	0.3521217	0.2447861	0.5063052	0.0928009	0.4173472	0.6167493	0.2203526	0.5144104	0.3219253	0.4041851	0.4206900	0.5092597	0.4373342	0.7397073	0.7134415	0.6627743	0.3910632	0.5837523	0.5522552	0.6017919
750	0.8648282	0.1068609	0.4779613	0.5122456	0.3150517	0.4130140	0.4651831	0.0702675	0.5685819	0.3126105	0.5413745	0.4848385	0.4897374	0.3392484	0.7240595	0.1945413	0.4242638	0.5105286	0.1942899	0.6980782	0.2403121	0.0184048	0.6046549	0.5238145	0.0148733	0.0263150	0.1303870	0.6674800	0.5389652	0.7712999	0.4316070	0.7403128	0.0842807	0.6973132	0.5304324	0.3302864	0.4511399	0.4734365	0.4143621	0.3275141	0.0288996	0.2852671	0.2625192	0.7261584	0.6065612	0.0157398	0.1202742	0.4655092	0.5183288	0.5299368	0.2304354	0.7230057	0.1117671	0.5405038	0.4943399	0.1141777	0.3839427	0.5650813	0.7814507	0.4718919	0.5404258	0.6578322	0.3572879	0.2389995	0.3480884	0.3889162	0.4069224	0.2332413	0.7915372	0.2459820	0.1538492	0.1966010	0.2695327	0.4618060	0.3858278	0.2023928	0.0015218	0.4925495	0.4809762	0.2157663	0.3198986	0.2305826	0.4835697	0.1280510	0.3739991	0.6351220	0.2943060	0.5825979	0.4636566	0.6555034	0.3940580	0.4909668	0.5417924	0.6906817	0.7341112	0.6236075	0.2860136	0.6138385	0.5938004	0.7317358
800	0.6408035	0.0630680	0.4868721	0.4874777	0.2803894	0.4543894	0.3489801	0.0625712	0.6159682	0.1846163	0.5321879	0.4597993	0.5685313	0.2305724	0.6154636	0.1994702	0.3759403	0.5236138	0.2176010	0.7964538	0.3126580	0.0255924	0.6405054	0.4030993	0.0210909	0.0211204	0.0976875	0.7258070	0.4831715	0.7398458	0.5621891	0.5994975	0.0693826	0.6467338	0.6078542	0.3072854	0.4113448	0.4987729	0.4591821	0.3632467	0.0226742	0.2176363	0.2566146	0.7728471	0.7697072	0.0062278	0.1038729	0.5237795	0.3937687	0.4821464	0.1957630	0.7948568	0.1135838	0.4931392	0.5350767	0.1259751	0.4336443	0.5558641	0.7000403	0.5987324	0.5277263	0.6665422	0.3374251	0.2307480	0.2281019	0.4774469	0.4582310	0.2904366	0.7606591	0.1470118	0.1106461	0.1684481	0.1965427	0.4555454	0.4293582	0.1397781	0.0005996	0.5334444	0.5553932	0.1971408	0.3735530	0.2309463	0.6376452	0.1209373	0.3564872	0.6096500	0.2975908	0.6202623	0.4656686	0.5991300	0.4678334	0.4516704	0.6271875	0.8039153	0.6648058	0.6174400	0.3116413	0.7306382	0.6711161	0.7267060
850	0.7058349	0.0633796	0.4185478	0.5333339	0.2897224	0.4826448	0.5694834	0.1218581	0.6045816	0.2771697	0.7132456	0.5731786	0.5743030	0.2998017	0.6023646	0.2693744	0.3591001	0.4737947	0.2079207	0.6883604	0.3872523	0.0224336	0.6817176	0.4374380	0.0227355	0.0245007	0.1575727	0.7455858	0.4189932	0.6828982	0.5458668	0.6551391	0.1133150	0.6126445	0.6836688	0.3441739	0.4092771	0.4642625	0.5307697	0.2882595	0.0194858	0.2190016	0.2667835	0.6045578	0.6817447	0.0124471	0.1024974	0.5819893	0.3855708	0.5772960	0.2283238	0.7314632	0.1369308	0.4919327	0.5930754	0.0875390	0.4700098	0.5663142	0.5913919	0.6543165	0.6344008	0.5613576	0.2699440	0.2885951	0.3386138	0.5944245	0.3203421	0.1872211	0.6517859	0.2200797	0.2068289	0.1247228	0.1966272	0.4724352	0.4181926	0.1462804	0.0020677	0.4320414	0.4080654	0.2430430	0.3166135	0.2744388	0.5985688	0.1531431	0.4262174	0.7086684	0.2654419	0.6052660	0.5214958	0.4900821	0.4253155	0.4269165	0.4887998	0.7250019	0.6212046	0.6988449	0.3054593	0.7200156	0.7729747	0.6017280
900	0.6813080	0.0383405	0.5016372	0.5953659	0.2657411	0.3972616	0.4283084	0.0914737	0.6945408	0.2439166	0.4757589	0.4377016	0.4607103	0.3281955	0.7041271	0.2179283	0.3368034	0.4404693	0.2037481	0.7453023	0.3623064	0.0376089	0.6866340	0.5091312	0.0139089	0.0252818	0.1451327	0.5932844	0.5316143	0.8589055	0.5837046	0.6091924	0.1356263	0.7447615	0.6575304	0.3275365	0.4371828	0.4657641	0.5046837	0.3519040	0.0630190	0.2003388	0.2675936	0.9240771	0.6909803	0.0075544	0.1025363	0.3427297	0.4100917	0.4533256	0.2450425	0.7024298	0.1751959	0.5479867	0.5798966	0.0906442	0.4529874	0.5027029	0.7852205	0.5519621	0.4651043	0.7315950	0.3116502	0.2287003	0.2923241	0.5432232	0.3406031	0.2002912	0.6631440	0.1914597	0.1323173	0.2655359	0.1342015	0.4316987	0.4551146	0.2169792	0.0033504	0.4711042	0.4587643	0.2818551	0.3006384	0.2719364	0.5692855	0.1100020	0.3966228	0.7196169	0.2045981	0.4323757	0.3475894	0.5431017	0.5864383	0.4674078	0.5048469	0.6425758	0.6052968	0.7551739	0.2997417	0.6283337	0.7059186	0.6442099
950	0.7534683	0.0633414	0.4182517	0.5161324	0.3565705	0.4237466	0.5032376	0.0951317	0.5760788	0.2787242	0.5732441	0.5367039	0.5283007	0.3174967	0.6696790	0.2357022	0.4600567	0.3476231	0.1723700	0.7422095	0.2956797	0.0248379	0.6996960	0.4162709	0.0144535	0.0384167	0.1118917	0.5866630	0.5534674	0.7107197	0.4505330	0.7866311	0.1351133	0.6133319	0.6077702	0.3791760	0.5165200	0.4759479	0.4718731	0.3336398	0.0387266	0.2539342	0.3651514	0.7328398	0.6901442	0.0229673	0.1345485	0.5301806	0.4111992	0.5210976	0.2769361	0.7662488	0.1396623	0.5558667	0.6322363	0.0962988	0.5138704	0.6022333	0.7304810	0.5594979	0.5730270	0.6288535	0.3186969	0.2796995	0.2976918	0.4905195	0.3256871	0.2757911	0.5788849	0.1706189	0.1064598	0.1427279	0.2329517	0.4870458	0.3665127	0.2278711	0.0153481	0.4621946	0.6062992	0.2191007	0.3552289	0.2533202	0.6105770	0.0571888	0.4007537	0.7617359	0.2151925	0.4286212	0.3561725	0.5714402	0.3587361	0.4182699	0.5998408	0.6377422	0.6773087	0.6393332	0.2892894	0.8387668	0.6201611	0.6686845
1000	0.7305813	0.0832905	0.4900015	0.6357374	0.2616937	0.4492468	0.4493197	0.0845051	0.5703179	0.2342813	0.6191353	0.5580032	0.4960810	0.2739462	0.6150849	0.1795357	0.4086516	0.4554459	0.2229153	0.6626767	0.2960012	0.0363195	0.7513650	0.4891678	0.0341076	0.0523099	0.0867113	0.6530636	0.5387986	0.8792277	0.4130864	0.6903545	0.1554405	0.7420978	0.5303068	0.2964733	0.3987371	0.4860547	0.4551882	0.2460578	0.0540426	0.2353528	0.3274844	0.6857790	0.6498561	0.0046784	0.1355436	0.4827120	0.4598353	0.4137670	0.2739062	0.6446417	0.1190352	0.4714271	0.6793781	0.0868343	0.4815268	0.5941847	0.7295745	0.4711875	0.5125988	0.7234562	0.3954727	0.2203786	0.2736053	0.6274523	0.3052685	0.2247742	0.6986243	0.1617140	0.1471194	0.1520822	0.1297471	0.3876970	0.5382730	0.0986391	0.0036198	0.5783060	0.5967845	0.2207718	0.2564726	0.2990224	0.5495658	0.1426167	0.3135207	0.7768243	0.1870470	0.5011019	0.4030441	0.5297641	0.3974214	0.4154032	0.6166769	0.7392919	0.6978459	0.6258800	0.2763063	0.6178077	0.6311756	0.5859575

0	0.6905333	0.1100767	0.5178280	0.4145067	0.3637622	0.4825047	0.4344120	0.0823898	0.6664759	0.3511018	0.6204843	0.6849477	0.5410885	0.4824801	0.8694568	0.2252899	0.3353880	0.4913834	0.3196579	0.8255676	0.1952391	0.0124683	0.6767837	0.3358237	0.0087741	0.0744517	0.1893724	0.6963268	0.5834748	0.7402236	0.4421962	0.6553182	0.0791781	0.7374925	0.5831365	0.3601293	0.4835355	0.5408241	0.5223195	0.2574724	0.0330360	0.3040875	0.2839656	0.7302687	0.6929301	0.0042063	0.1332144	0.5001526	0.3554445	0.5446029	0.2662048	0.7217418	0.1028125	0.5097847	0.5541651	0.1139105	0.5186274	0.5109563	0.6941550	0.6755033	0.6083250	0.6748669	0.4632208	0.2520772	0.2675309	0.5605072	0.2075574	0.2638604	0.7633763	0.1788579	0.1993607	0.1412620	0.1037317	0.3748470	0.3225546	0.0645285	0.0034491	0.4071509	0.5385699	0.2750358	0.3365889	0.2747455	0.5763133	0.1949243	0.3354114	0.6068569	0.2206488	0.6291774	0.5377479	0.5949948	0.5296774	0.3596316	0.4204785	0.5630762	0.7292076	0.6770056	0.2721950	0.8973649	0.7835149	0.7581878
