"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
100	0.6196130	0.0079757	0.0211670	0.5413877	0.2007247	0.4973038	0.4520098	0.0824576	0.4682229	0.1963690	0.5717372	0.1942055	0.5328063	0.1344304	0.5569357	0.1250157	0.2775910	0.3951828	0.3949808	0.7255995	0.1592938	0.0283088	0.0981952	0.2743273	0.0104817	0.0358140	0.0184867	0.1489195	0.3326645	0.3371755	0.2899929	0.7868603	0.1075925	0.3796448	0.4443650	0.6858998	0.4147634	0.4523740	0.1727644	0.0128195	0.1110557	0.3340230	0.5757764	0.6383242	0.6361994	0.0144705	0.0768155	0.3869914	0.3653061	0.5232261	0.2249871	0.7078238	0.0744339	0.4353326	0.4949516	0.1381591	0.5118393	0.5029700	0.5552130	0.5557647	0.5510582	0.6395198	0.3412637	0.2549834	0.2227152	0.5339117	0.4813865	0.3520019	0.5643563	0.2368148	0.1002369	0.1249703	0.0651912	0.3727801	0.5079926	0.2590913	0.0003154	0.3911234	0.0797884	0.3630744	0.2574989	0.1159913	0.4253413	0.0381468	0.2661029	0.6199586	0.0395225	0.6018077	0.6189146	0.6964603	0.2773133	0.3850480	0.6522524	0.3015063	0.5126643	0.6439575	0.2968997	0.5911636	0.4086191	0.7509210
150	0.7112892	0.0057971	0.0535965	0.5391609	0.1485933	0.4876367	0.5438353	0.0655234	0.4385803	0.2237280	0.6183345	0.1812701	0.5691816	0.0890653	0.6423596	0.0950436	0.2485770	0.2911758	0.3977273	0.6850903	0.1901359	0.0310476	0.0475319	0.1504902	0.0241749	0.0318041	0.0126572	0.1138523	0.3704561	0.3473179	0.3263713	0.6165240	0.1000844	0.3323587	0.3211070	0.5167610	0.3968488	0.4665304	0.2324828	0.0008380	0.0991585	0.2562477	0.6369361	0.6398919	0.6527526	0.0231398	0.0346996	0.3594884	0.4827541	0.5810369	0.1913595	0.6955891	0.1000054	0.5284757	0.2928561	0.1349014	0.4982985	0.5219800	0.6763688	0.4790905	0.4516344	0.6266494	0.4301218	0.2657561	0.2133450	0.4075808	0.5350517	0.2419655	0.5391668	0.1558461	0.0925146	0.2092028	0.0495670	0.4706301	0.5448963	0.3027976	0.0022298	0.4698374	0.0976583	0.4177108	0.2112569	0.2254140	0.4665878	0.0194222	0.2695026	0.7083002	0.0114850	0.6875029	0.5011062	0.5931618	0.2802930	0.3413376	0.6621405	0.2180889	0.4526247	0.7066875	0.3955615	0.5576608	0.3713581	0.6500566
200	0.6222136	0.0029936	0.0099410	0.5268795	0.1422805	0.4765377	0.5056560	0.0470175	0.3016525	0.1409518	0.5904624	0.2009762	0.5890049	0.0740692	0.5474067	0.1208731	0.1941022	0.3027756	0.3611815	0.5580092	0.1524233	0.0348950	0.0308279	0.1273124	0.0126543	0.0373265	0.0024956	0.1063073	0.1697988	0.2723785	0.3401205	0.6469077	0.0745617	0.2746507	0.3036719	0.4652864	0.4200530	0.5765710	0.1804154	0.0006098	0.1161625	0.1872121	0.6351132	0.7136934	0.5591329	0.0262281	0.0235935	0.3785247	0.3996542	0.5627677	0.1652814	0.5585940	0.0575750	0.3891518	0.3603157	0.1732148	0.5028015	0.6471507	0.6820564	0.4833306	0.4598075	0.5872424	0.4631055	0.1942223	0.2952008	0.4257425	0.6264155	0.2993758	0.6204420	0.2011001	0.1731876	0.2864328	0.1000753	0.4596846	0.4755760	0.3463878	0.0006706	0.4243985	0.0890904	0.5633236	0.2009668	0.2742764	0.4450130	0.0199989	0.2016128	0.5184850	0.0120558	0.5921934	0.3875327	0.5114347	0.3205799	0.2822893	0.4780808	0.1918413	0.4392828	0.5931818	0.3374378	0.7402471	0.3929678	0.6413701
250	0.6932716	0.0082271	0.0289328	0.5313747	0.2242812	0.6000284	0.3938032	0.0361113	0.2966183	0.2221908	0.6119646	0.2360290	0.3697966	0.0944653	0.5719160	0.1786046	0.2840139	0.2635708	0.3948987	0.7005226	0.1786872	0.0258573	0.0062161	0.0543794	0.0172855	0.0265854	0.0057678	0.0914496	0.2839735	0.3499519	0.4449287	0.6469104	0.0988820	0.2863643	0.2404528	0.5300417	0.4114929	0.3649681	0.1521779	0.0000958	0.0825163	0.1876845	0.5883995	0.5935674	0.6304101	0.0249476	0.0226660	0.3423818	0.3154551	0.5410637	0.1944168	0.4993578	0.0779420	0.5302808	0.4672336	0.1546043	0.5914954	0.4811682	0.5447229	0.5365915	0.4263296	0.6058324	0.4500712	0.1878266	0.2208254	0.3403503	0.5544283	0.4247112	0.5758879	0.2636599	0.2888326	0.4755875	0.1363651	0.4748884	0.5527304	0.4547055	0.0002469	0.5503682	0.0461131	0.5650533	0.2461102	0.3257369	0.3128817	0.0543272	0.1827492	0.3334617	0.0386081	0.6207149	0.4588018	0.5942722	0.2542581	0.3946874	0.6739591	0.2321841	0.4263610	0.6128284	0.3305219	0.8109041	0.2875798	0.5335558
300	0.7305036	0.0033521	0.0351251	0.5759883	0.2051691	0.5599852	0.4993563	0.0760159	0.3390209	0.2669056	0.5232711	0.2009577	0.6272348	0.1491729	0.6471238	0.0839724	0.2193772	0.4068831	0.3324127	0.6671156	0.2413387	0.0250659	0.0095186	0.0445386	0.0140416	0.0404216	0.0171109	0.0763928	0.1839752	0.3513784	0.3285130	0.7382049	0.1485491	0.3083020	0.3416576	0.4353012	0.3618585	0.3854067	0.1344006	0.0002122	0.1802709	0.2216131	0.6728454	0.6595490	0.7708191	0.0332932	0.0381297	0.3396402	0.3533157	0.5990687	0.1599705	0.5360184	0.0938516	0.4641157	0.5136981	0.0799162	0.5417756	0.6162915	0.4754004	0.5532685	0.4508618	0.6711326	0.4435910	0.1656452	0.2488413	0.4808062	0.5756673	0.4930358	0.5586731	0.3421376	0.3655280	0.5105364	0.1968266	0.4648389	0.5543210	0.5525482	0.0162601	0.6304323	0.0493508	0.6549270	0.2825277	0.4512422	0.2922744	0.0449590	0.2256789	0.3951156	0.0269357	0.6635196	0.4160239	0.6777190	0.2893808	0.3495460	0.5312643	0.2152606	0.4472104	0.6773820	0.3320767	0.6815996	0.3596700	0.4968551
350	0.6414532	0.0088844	0.0348243	0.6164180	0.1843298	0.5385121	0.5390099	0.0303046	0.3345346	0.1256111	0.4332210	0.1801148	0.4472580	0.1096578	0.5048301	0.1329956	0.2264211	0.2732129	0.3615285	0.6628248	0.2029185	0.0236903	0.0078675	0.0543906	0.0100426	0.0351027	0.0460377	0.0771507	0.2191029	0.3560499	0.2668283	0.6137041	0.1593495	0.3667966	0.3405751	0.5490309	0.4224208	0.5245010	0.1421609	0.0004421	0.1126551	0.2162395	0.6619462	0.6072452	0.6383295	0.0542725	0.0551120	0.3017117	0.3773829	0.6181069	0.1185470	0.6853103	0.0243912	0.3752986	0.4146649	0.1326245	0.5330007	0.6480688	0.5831415	0.5417762	0.4054038	0.7093001	0.5103400	0.1458116	0.2903251	0.2673329	0.5413851	0.4332776	0.5061306	0.2262598	0.3227288	0.4381783	0.1903248	0.5150353	0.5766193	0.5849903	0.0061600	0.5263539	0.0371156	0.5212820	0.2855289	0.3716932	0.3875813	0.0245543	0.1600155	0.3566502	0.0322765	0.6621932	0.4159639	0.6215740	0.2753209	0.4164402	0.5971112	0.2201275	0.5044762	0.5671564	0.3640865	0.6925056	0.4963622	0.6272083
400	0.6348589	0.0028057	0.0137871	0.4932259	0.2326670	0.5201490	0.5075867	0.0518677	0.2991540	0.2671611	0.5243345	0.1759462	0.6200217	0.0820749	0.5754684	0.1491765	0.2980932	0.2909188	0.3274698	0.5987177	0.2826504	0.0196552	0.0130737	0.0220650	0.0116641	0.0484739	0.0441963	0.0719419	0.1368117	0.2826838	0.2537242	0.6133676	0.0997378	0.2502530	0.2855374	0.3738439	0.3209483	0.3757640	0.1275699	0.0009540	0.1732230	0.2272840	0.6906307	0.6817696	0.6852192	0.0164558	0.0606976	0.4046517	0.4247007	0.6083623	0.1705178	0.6429572	0.0709942	0.3426153	0.4828343	0.1218933	0.5628425	0.5970257	0.6404673	0.5441053	0.3944389	0.7458913	0.5311874	0.1340318	0.2401383	0.3172874	0.5960212	0.4893986	0.5376988	0.2754350	0.3883445	0.5058352	0.1727717	0.4896866	0.5725639	0.5556905	0.0000000	0.4732625	0.0961078	0.6165613	0.3008815	0.3658377	0.4063041	0.0582851	0.2367105	0.3780191	0.0288564	0.6813497	0.3903874	0.6439429	0.3370568	0.4275113	0.5827386	0.1919682	0.5211356	0.6223532	0.3061022	0.6463446	0.3528117	0.5849244
450	0.7129108	0.0004507	0.0309423	0.5332184	0.2539891	0.5072741	0.5075264	0.0671989	0.2860042	0.1979240	0.6006975	0.1663035	0.5420301	0.0904882	0.6047539	0.1645387	0.2893005	0.2180012	0.3069589	0.6216591	0.2199515	0.0248169	0.0237663	0.0760117	0.0095298	0.0692242	0.0563533	0.0820896	0.1300132	0.3976939	0.3398303	0.5302721	0.1566941	0.2356638	0.2631949	0.4040957	0.3561454	0.3569705	0.1925668	0.0000872	0.1831900	0.1799637	0.5492691	0.5857714	0.7149172	0.0171948	0.0545323	0.3803102	0.3537343	0.5984170	0.1682047	0.6597117	0.0579498	0.4666240	0.5355992	0.1632111	0.5023998	0.6944091	0.6436600	0.6075281	0.3985266	0.6079267	0.5594624	0.1295892	0.2520127	0.3608065	0.5200204	0.5110073	0.4324119	0.2977190	0.4006798	0.5245253	0.1274600	0.4767688	0.5733064	0.4822409	0.0008662	0.5309960	0.0367197	0.6199039	0.3135476	0.3693732	0.3051258	0.0461227	0.2145173	0.3392349	0.0250137	0.6627868	0.2977538	0.6532574	0.3432235	0.4197520	0.6484244	0.1851814	0.4930732	0.5437603	0.3432678	0.5671793	0.4124636	0.5403398
500	0.6100967	0.0002531	0.0191021	0.5316298	0.2888628	0.5688450	0.4025365	0.0907457	0.3316574	0.3069451	0.6113789	0.2011107	0.5024890	0.1101195	0.5562441	0.1446979	0.2541719	0.2970171	0.3165806	0.6320912	0.2014116	0.0168614	0.0084962	0.0222524	0.0260598	0.0534305	0.0661695	0.0737699	0.1724456	0.3460939	0.3065639	0.6378923	0.1305814	0.3097851	0.2983626	0.4671776	0.3374515	0.4256003	0.1406260	0.0001282	0.1494685	0.2780792	0.6164438	0.6161865	0.6457593	0.0266938	0.0450052	0.3685115	0.4991827	0.5932072	0.2246270	0.6558329	0.0800538	0.5025210	0.5729854	0.1698601	0.4983386	0.6230371	0.6139865	0.4771531	0.3715488	0.6244239	0.4686200	0.0962332	0.3272799	0.3612598	0.7076010	0.5175819	0.4779296	0.3242027	0.4136468	0.5058771	0.1572737	0.5448376	0.5446372	0.5008327	0.0029089	0.4556324	0.0502943	0.6195161	0.2750875	0.3182687	0.3560790	0.0198092	0.2151587	0.3031231	0.0193874	0.6608411	0.4662417	0.7165400	0.2910363	0.3910036	0.6054726	0.2127945	0.4820198	0.6435033	0.3926564	0.7649835	0.4078761	0.6466065
550	0.5957458	0.0350908	0.4538776	0.2740099	0.3159721	0.6085371	0.4764587	0.0691413	0.3506788	0.1768076	0.4773603	0.5804186	0.5618977	0.2484972	0.7352924	0.1965343	0.2980289	0.2761065	0.3128594	0.6756245	0.2284096	0.0287208	0.4741102	0.0880090	0.0101531	0.0240445	0.0856666	0.5143319	0.1505816	0.6256267	0.4021382	0.7345668	0.1399861	0.4232098	0.3181195	0.2160249	0.4025966	0.4155029	0.2209989	0.2377585	0.0621513	0.1446627	0.3537527	0.5883336	0.5213026	0.0100587	0.1399323	0.4877300	0.4352325	0.4448164	0.2581559	0.5142922	0.0620660	0.3656581	0.4475521	0.1415940	0.5395214	0.5352023	0.5697846	0.4220433	0.4249936	0.7154183	0.5324505	0.2644902	0.2474056	0.4331828	0.5123903	0.5969176	0.4767258	0.3839583	0.4669765	0.6440004	0.5205721	0.6056504	0.5949290	0.4994890	0.0025860	0.6617205	0.4036304	0.5958631	0.2701532	0.3326815	0.2402238	0.0431245	0.2230510	0.2610795	0.2585970	0.3371635	0.1486905	0.5881748	0.3356915	0.4677481	0.5410511	0.5927508	0.6545977	0.5965731	0.4204833	0.6770417	0.4743140	0.6649273
600	0.6632255	0.1006111	0.4204070	0.4656503	0.2497575	0.5142382	0.3789340	0.0916287	0.4055390	0.2393433	0.5243115	0.6746098	0.4959450	0.3175674	0.7550947	0.1419330	0.2961120	0.4459133	0.1419093	0.6693306	0.2899569	0.0240372	0.5176914	0.1720772	0.0470977	0.0049945	0.1114259	0.5032069	0.3212978	0.6257581	0.4063270	0.7893563	0.1439929	0.5276355	0.4195144	0.3052791	0.3440808	0.4382539	0.2336652	0.3005185	0.0202996	0.1532016	0.3448867	0.6413006	0.5726903	0.0155806	0.1396009	0.3978533	0.4545437	0.4767027	0.2321355	0.5445079	0.0703591	0.3227904	0.5569301	0.1315489	0.3990855	0.5897686	0.6627086	0.4269880	0.4012909	0.6930252	0.4417279	0.1831356	0.2345850	0.3338874	0.4610549	0.4238803	0.6355497	0.2733927	0.4140459	0.5878294	0.5412827	0.4644403	0.5842802	0.4570181	0.0007543	0.6125780	0.3359936	0.5136554	0.3573468	0.3631612	0.4055336	0.0503999	0.2593010	0.3937928	0.2006216	0.3268367	0.0594392	0.4070346	0.5235093	0.4662943	0.5391339	0.6505568	0.6737203	0.6580843	0.3182832	0.5453062	0.5566636	0.6825668
650	0.6186375	0.0792985	0.3697606	0.4926831	0.2350195	0.4003251	0.3945654	0.0661116	0.5332609	0.1747245	0.5488604	0.5177396	0.4223495	0.2898645	0.6360476	0.1921507	0.4097154	0.4168540	0.1569635	0.6639143	0.2931078	0.0213538	0.5747662	0.3120222	0.0112473	0.0302392	0.0971592	0.5474540	0.4046776	0.6672296	0.4898975	0.6964845	0.1692319	0.6291008	0.5925854	0.2227926	0.3361364	0.5393985	0.2433793	0.2659876	0.0239642	0.1303418	0.3400802	0.6416874	0.6509474	0.0054550	0.0824989	0.3987910	0.3492516	0.5382610	0.1481190	0.5914703	0.0722262	0.4254730	0.5048783	0.0985133	0.4223067	0.4948621	0.7597454	0.4783896	0.4043119	0.6480658	0.3540490	0.2199226	0.2341406	0.4656653	0.4880871	0.4364622	0.6365014	0.3450901	0.4378777	0.4519981	0.6352711	0.4913428	0.3824353	0.3364471	0.0047299	0.4919474	0.4130880	0.4109612	0.2858493	0.3907898	0.5630283	0.0734631	0.2733864	0.4941160	0.1644036	0.3004736	0.0505764	0.4644692	0.5796404	0.4503032	0.5835248	0.6439580	0.6106131	0.6386247	0.2259696	0.6272097	0.6066935	0.6921109
700	0.6054228	0.1169582	0.4404046	0.5546508	0.2345993	0.4893823	0.4706363	0.0565811	0.5697387	0.1782952	0.5218324	0.5377301	0.4932837	0.4157870	0.5748626	0.1775157	0.3239558	0.3988500	0.2112339	0.6479337	0.1875931	0.0488960	0.6156660	0.4107150	0.0070194	0.0283110	0.1315997	0.5928619	0.4671890	0.6494117	0.4437563	0.6594011	0.1095484	0.5202209	0.5041919	0.2650309	0.3871157	0.6122252	0.2253499	0.2778916	0.0297169	0.1496557	0.3718151	0.6766756	0.5131654	0.0081480	0.1422042	0.3933032	0.3414516	0.4564894	0.2111446	0.6259347	0.0660933	0.3140521	0.5130944	0.1194985	0.4202615	0.4818955	0.6129997	0.5565962	0.5769291	0.7773186	0.4672227	0.2621379	0.2842576	0.4353352	0.3495562	0.2498913	0.5553871	0.2372735	0.3076066	0.3248353	0.3708962	0.4661870	0.4446370	0.2185527	0.0045428	0.6406572	0.3628823	0.4377848	0.2813123	0.4254630	0.4583563	0.0688594	0.2023579	0.6212627	0.1668923	0.4547691	0.1160509	0.2921790	0.6129578	0.5188054	0.5899873	0.6336108	0.6297275	0.6145009	0.2901137	0.6405541	0.5802900	0.6595665
750	0.6693360	0.0862015	0.4728585	0.5346436	0.3421988	0.4432863	0.3668872	0.0534581	0.5114856	0.2189969	0.4834791	0.6659740	0.4576659	0.3902980	0.5970369	0.2218241	0.3627938	0.5305655	0.2160950	0.7403117	0.2174373	0.0235910	0.7493266	0.4881753	0.0134273	0.0478062	0.1186561	0.6331809	0.4751531	0.8867285	0.5752607	0.6832656	0.1059420	0.4875777	0.5218716	0.3722270	0.3082720	0.5822397	0.3310875	0.3099218	0.0235986	0.1444516	0.3480665	0.5354503	0.7222207	0.0133543	0.0805820	0.3477268	0.4019691	0.5231721	0.2110461	0.6416256	0.0938212	0.2953930	0.5654539	0.1238928	0.4250754	0.5128059	0.7077122	0.5467269	0.4177331	0.7054392	0.4545214	0.2836921	0.3087151	0.5346806	0.3781556	0.1894938	0.5716063	0.1270966	0.2109820	0.2088519	0.2240844	0.4619006	0.3998363	0.2553461	0.0087981	0.4559037	0.3419480	0.3999668	0.2740443	0.3659704	0.5905456	0.0811242	0.2394358	0.6090360	0.1655980	0.3151434	0.0914231	0.3107871	0.7165056	0.4300601	0.5781146	0.6266491	0.6904950	0.5654285	0.2635645	0.7346608	0.7179980	0.6059059
800	0.6566522	0.0925532	0.4441707	0.3935428	0.3234438	0.4940745	0.3519648	0.0800681	0.5921042	0.2081723	0.5665161	0.6235320	0.5731861	0.4174945	0.6681568	0.2044000	0.3198425	0.3712545	0.1786462	0.5948357	0.2241057	0.0203032	0.7189099	0.3187438	0.0175881	0.0603120	0.1672850	0.6686984	0.5620821	0.6887102	0.3885085	0.8507968	0.0800451	0.6731020	0.4884650	0.2946201	0.3644602	0.4167026	0.3784397	0.2632165	0.0275588	0.1202803	0.4821516	0.6512015	0.8068440	0.0136924	0.1073865	0.2997868	0.3447333	0.5085978	0.1986600	0.6597589	0.0525691	0.3167858	0.7352988	0.1080150	0.3197124	0.5200234	0.7757694	0.5327212	0.4812823	0.5026733	0.3104835	0.2329997	0.2313878	0.3781213	0.3804684	0.2868671	0.5092174	0.1714922	0.1527102	0.1793291	0.1946853	0.4288740	0.3715530	0.2273708	0.0037423	0.6291247	0.3809538	0.3800700	0.3583336	0.3409816	0.5707341	0.1033199	0.2808917	0.6123996	0.1496280	0.4430697	0.2431497	0.2859339	0.4785545	0.3922963	0.5608756	0.7538714	0.5260632	0.6548394	0.2771722	0.7041036	0.5484044	0.6688941
850	0.6757687	0.1114065	0.4610886	0.3349746	0.2669538	0.4529773	0.4259305	0.0528508	0.4868959	0.2421973	0.5389751	0.4866572	0.4925808	0.3224790	0.5734607	0.1494347	0.3070198	0.5202317	0.1532360	0.7027622	0.2141887	0.0435461	0.6971681	0.3296836	0.0099929	0.0424403	0.1106296	0.6642869	0.4205742	0.6667381	0.4756906	0.6628068	0.0946359	0.5589041	0.4753622	0.3013358	0.4486445	0.4913167	0.4525292	0.3052626	0.0176160	0.1053491	0.3812236	0.7204222	0.6268759	0.0162045	0.1293697	0.3953732	0.3079712	0.4833261	0.1574823	0.6289228	0.0702043	0.4477997	0.5951025	0.1212967	0.3168879	0.4840845	0.7322391	0.4825111	0.5120175	0.6124918	0.3425418	0.3746435	0.2554499	0.4691582	0.3859236	0.2849086	0.5692419	0.2052660	0.1255949	0.1340440	0.1621181	0.4826648	0.3446501	0.1399939	0.0015554	0.5562257	0.5005474	0.2632306	0.2544790	0.2814718	0.7059253	0.0775266	0.2480727	0.7113261	0.1334253	0.3608629	0.2378281	0.4768268	0.5589408	0.4771899	0.6550288	0.6078631	0.6117586	0.5891860	0.2846013	0.6413715	0.6107803	0.7053595
900	0.6893392	0.0643102	0.4673946	0.4732241	0.2339668	0.4006448	0.5304153	0.0680238	0.4693815	0.1707918	0.4527551	0.5669993	0.4707415	0.3288760	0.5079308	0.2287282	0.2771718	0.4421448	0.1284481	0.5507241	0.2161661	0.0073096	0.7754850	0.3497349	0.0201538	0.0142810	0.0956617	0.6249239	0.5257547	0.6290875	0.3668294	0.6773443	0.0735215	0.7044454	0.4840993	0.3143838	0.3562766	0.3947220	0.3648902	0.3010100	0.0236841	0.1498861	0.3688718	0.6162863	0.6104255	0.0049034	0.1097869	0.3873519	0.2979464	0.5062347	0.1419712	0.5594858	0.0771444	0.4390182	0.5611974	0.1610310	0.4015777	0.4441839	0.6845952	0.4303090	0.5768580	0.6524794	0.4355938	0.3234984	0.2472466	0.4630846	0.2872051	0.2189640	0.7063801	0.1721463	0.1283395	0.1468857	0.1627360	0.3942906	0.2945812	0.0950043	0.0061322	0.4134344	0.3907037	0.2803633	0.2398766	0.2979713	0.5643403	0.1523932	0.2438665	0.6824483	0.1975593	0.4090118	0.3531000	0.3193360	0.5008856	0.5232558	0.6091133	0.6747531	0.5900620	0.5902593	0.2465894	0.6274066	0.6556116	0.5958486
950	0.6412754	0.0547702	0.4376408	0.4761546	0.2629811	0.5269181	0.4356542	0.0850250	0.5867045	0.2474558	0.4837477	0.5639075	0.5128133	0.3095982	0.5833007	0.1727684	0.3633893	0.4514624	0.1861374	0.6854294	0.1975598	0.0078809	0.8958661	0.3865812	0.0107394	0.0169700	0.0781480	0.7139650	0.5794749	0.7294489	0.5092423	0.6852879	0.0571763	0.6342570	0.6582350	0.3191501	0.4725061	0.4312272	0.5818840	0.3127706	0.0141569	0.2021733	0.3890282	0.5166108	0.6268512	0.0204913	0.1494920	0.4203025	0.4704233	0.5472657	0.2144236	0.6880363	0.0824138	0.4236492	0.5211401	0.0692387	0.4424046	0.5238849	0.6712064	0.5684894	0.4870657	0.6896914	0.2944975	0.2331296	0.2800980	0.4229781	0.1922113	0.2883345	0.6710105	0.1505470	0.1499194	0.1473651	0.1554649	0.3869001	0.4011672	0.1507486	0.0082041	0.5383802	0.3923333	0.2396658	0.2548047	0.2950267	0.5335931	0.1038896	0.3124626	0.7446012	0.2205348	0.4771080	0.3447331	0.3805545	0.4984504	0.3484470	0.5615761	0.7646279	0.5350943	0.7433676	0.2468325	0.5939503	0.6969793	0.6705308
1000	0.5901246	0.0225565	0.3855856	0.5107672	0.2386316	0.4885915	0.4748407	0.0645883	0.4604065	0.1865416	0.5537574	0.5826775	0.4925720	0.3227164	0.5946139	0.1331373	0.3192929	0.4729081	0.2304486	0.6812803	0.2695514	0.0156694	0.7125515	0.3458141	0.0129687	0.0226192	0.1140127	0.6456459	0.5108931	0.7227294	0.4991076	0.5759232	0.1039472	0.5776250	0.5985812	0.2539218	0.4779340	0.4838236	0.4391504	0.2698900	0.0217705	0.1572047	0.2952285	0.7269545	0.6774595	0.0097467	0.1007833	0.4134222	0.4421249	0.5001594	0.1629883	0.6459406	0.1127830	0.4296380	0.4910119	0.1062298	0.3386763	0.5395000	0.6796289	0.4774856	0.5056159	0.6304705	0.3287028	0.2941188	0.2366917	0.4811068	0.2495779	0.3387440	0.6887050	0.1533531	0.1822524	0.2067202	0.1431614	0.4282729	0.3282337	0.1749169	0.0028234	0.4548781	0.4864470	0.3022283	0.2274278	0.3450776	0.4857519	0.1203247	0.2601102	0.6625842	0.1708424	0.4475833	0.2918459	0.4684254	0.4629583	0.3965804	0.4599488	0.6715632	0.6628819	0.7104582	0.2947393	0.6253725	0.6828093	0.7045433

0	0.6979090	0.0967825	0.4556859	0.3344886	0.2788201	0.5101404	0.4552198	0.0501972	0.5247667	0.1860829	0.6250335	0.5325295	0.5110996	0.3078111	0.5695760	0.1462638	0.3569739	0.3438082	0.2891930	0.6907063	0.2080914	0.0170789	0.7310833	0.3899654	0.0242794	0.0218578	0.1310814	0.6208664	0.4527833	0.6981939	0.4447762	0.7082707	0.0959786	0.7174330	0.4669932	0.3228437	0.4366216	0.5436584	0.4197427	0.3102193	0.0275919	0.2328407	0.3114075	0.8009534	0.7864185	0.0100131	0.0791809	0.4351315	0.3834042	0.4667367	0.2022684	0.7070528	0.0704772	0.4054428	0.5973297	0.1184950	0.4081838	0.5727345	0.5792469	0.6401853	0.6195966	0.6708235	0.3530797	0.3085106	0.2153328	0.4859632	0.3308945	0.2621506	0.7049440	0.1777745	0.1401264	0.1809492	0.1390359	0.4098548	0.3209218	0.1632677	0.0093844	0.3799995	0.5489728	0.1473453	0.3509454	0.2182409	0.4925701	0.2045572	0.3044772	0.7312200	0.2208341	0.4934469	0.4423304	0.5368715	0.3248051	0.3060905	0.5585535	0.6781349	0.7262323	0.6813387	0.2753495	0.7336732	0.5264239	0.5623318
50	0.6120090	0.0674237	0.4204366	0.4503532	0.3608447	0.5990307	0.4951386	0.0611942	0.6620840	0.0997677	0.5918779	0.4104593	0.4500250	0.3210131	0.1700929	0.1704532	0.3166320	0.3299474	0.2524414	0.6737172	0.2341450	0.0329358	0.7757559	0.3190027	0.0105435	0.0144496	0.1141825	0.2304126	0.5196867	0.5384088	0.5003927	0.6276624	0.0419525	0.6620166	0.5252851	0.2722236	0.5342914	0.4859096	0.4876846	0.2491081	0.0796581	0.3277861	0.2370737	0.6668607	0.6934555	0.1043610	0.1288587	0.4338130	0.1496031	0.4027964	0.2554407	0.6227599	0.0436883	0.5402749	0.5732743	0.1350053	0.4102578	0.5535738	0.5009466	0.5040745	0.5139493	0.6720336	0.3130744	0.1695097	0.2702245	0.5389141	0.3477350	0.1889013	0.6774000	0.0626968	0.1368740	0.1561933	0.1379040	0.3643333	0.2503679	0.1202892	0.0028525	0.3955870	0.4187594	0.2195268	0.4879999	0.4423998	0.4156828	0.0744320	0.2494421	0.1871140	0.2464744	0.5542983	0.3850145	0.5383854	0.3394224	0.3249107	0.4284121	0.7933420	0.6471189	0.6786309	0.4431707	0.5673915	0.6982636	0.6013661
100	0.7262752	0.0972765	0.4003377	0.4792474	0.3698309	0.4980109	0.3297227	0.0884240	0.5885921	0.0280885	0.4094350	0.3246231	0.4915726	0.3589556	0.1107331	0.1887070	0.3194603	0.3877167	0.1807287	0.7451267	0.2408936	0.0046236	0.6719176	0.3271312	0.0074402	0.0175115	0.1797862	0.1390791	0.3829064	0.7414139	0.4505600	0.5111506	0.0122742	0.6830977	0.5862699	0.3688689	0.5259820	0.6288164	0.4145220	0.2644046	0.1477827	0.2329159	0.2015769	0.6107777	0.6858346	0.1645181	0.1399991	0.4772223	0.0737562	0.4034330	0.2791793	0.7064961	0.0636820	0.5894012	0.5830286	0.1586238	0.4026302	0.5176995	0.6305377	0.4651591	0.4943095	0.6305077	0.3403685	0.1789905	0.3708280	0.5273559	0.3147634	0.2298651	0.6282252	0.0468285	0.0571706	0.1769886	0.1277455	0.4039695	0.1242396	0.1236574	0.0006255	0.3848585	0.5574736	0.1034513	0.4595932	0.4360738	0.4641939	0.1260066	0.1907376	0.0689440	0.2156124	0.4306192	0.3661985	0.4898487	0.3021520	0.3709943	0.4090191	0.5084437	0.6784359	0.7450964	0.4872046	0.6255408	0.5910709	0.6930057
