"Time"	G1	G3	G5	G7	G8	G4	G83	G22	G6	G87	G85	G86	G54	G89	G88	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G80	G82	G51	G50	G58	G31	G78	G94	G93	G95	G91	G90	G17	G65	G16	G57	G52	G34	G55	G56	G33	G36	G37	G72
300	0.2476219	0.2889220	0.0564286	0.6185300	0.2028606	0.6720057	0.1950803	0.5156770	0.0062981	0.6326871	0.3934481	0.7423223	0.0921559	0.3809031	0.7057308	0.3613815	0.3607266	0.0736616	0.0482209	0.5778900	0.7068292	0.2158669	0.3039853	0.5119526	0.3849693	0.1959806	0.7717829	0.7067346	0.2242357	0.0760197	0.1833767	0.1194352	0.0059389	0.3967635	0.1381261	0.0121238	0.0133541	0.6396053	0.3715178	0.0659186	0.2935032	0.0686544	0.7045671	0.4122742	0.5184286	0.3052988	0.4859214	0.6770631	0.2556478	0.5435471
350	0.2085591	0.2941727	0.0361962	0.6958337	0.3811997	0.6526176	0.1462953	0.5570272	0.0069179	0.6714347	0.5268777	0.7263504	0.1456391	0.3380064	0.7723630	0.3591578	0.3521730	0.0646630	0.0572430	0.5918928	0.4696673	0.2067275	0.4323853	0.6094073	0.4401024	0.1533951	0.6854653	0.6533737	0.2868360	0.0320508	0.1589544	0.1173453	0.0014308	0.3251987	0.1133670	0.0053926	0.0172363	0.7329562	0.3237050	0.0998580	0.3425924	0.0429888	0.5261818	0.5031902	0.4461800	0.2465142	0.5278505	0.5308958	0.1555112	0.7025288
400	0.2728895	0.2648475	0.0345532	0.7536596	0.2787737	0.6838208	0.1139585	0.6113017	0.0030739	0.6267315	0.6394761	0.7347304	0.1770608	0.3187812	0.7531594	0.4512219	0.3919285	0.0489174	0.0963167	0.7217056	0.5545531	0.2470169	0.3499656	0.6469718	0.4688166	0.2397807	0.6693395	0.6694774	0.2283864	0.0193119	0.1604541	0.1531656	0.0132286	0.4985146	0.1020837	0.0242042	0.0060278	0.7592629	0.5396066	0.0389379	0.3426009	0.0408292	0.4689775	0.5075206	0.4022168	0.2692720	0.5516401	0.6443979	0.2636783	0.6888601
450	0.3530465	0.4405102	0.0320611	0.6937272	0.2034087	0.6861027	0.1919349	0.4850380	0.0078667	0.5876324	0.5352432	0.6627079	0.1236302	0.4316951	0.7176565	0.3566311	0.3290735	0.0784467	0.0398802	0.5199267	0.5187111	0.1539252	0.3389458	0.5758869	0.4562357	0.1800924	0.6558436	0.6043625	0.2221759	0.0499685	0.1502514	0.1898209	0.0075013	0.4798044	0.1465302	0.0314955	0.0073521	0.7291306	0.5026615	0.0502873	0.3616553	0.0592857	0.6198412	0.4955736	0.5245900	0.2557414	0.4781540	0.7320402	0.1458684	0.7592241
500	0.2671235	0.3276918	0.0320767	0.6656127	0.2037564	0.5954531	0.1473751	0.5678374	0.0042826	0.4410585	0.4180948	0.7786714	0.1521604	0.3241218	0.7167188	0.3489042	0.3798089	0.0846454	0.0491194	0.5260855	0.6621811	0.1689008	0.4432108	0.4511947	0.5393162	0.1635623	0.6469246	0.6817089	0.2483273	0.0776185	0.1908607	0.1121314	0.0024622	0.4148451	0.1470885	0.0077563	0.0159326	0.6276525	0.3229658	0.0442784	0.3204137	0.0624780	0.5869365	0.5194857	0.5105107	0.2972488	0.4081923	0.5264338	0.2101218	0.8642175
550	0.1588340	0.3625405	0.0123378	0.6806231	0.5224545	0.6779714	0.2959304	0.7128581	0.0059602	0.1304676	0.3929744	0.7447057	0.0923692	0.0997385	0.7354298	0.4326534	0.3695063	0.1943350	0.0639678	0.5244801	0.5539782	0.3979692	0.6491812	0.3319939	0.1648862	0.1717620	0.6942949	0.7379668	0.2509128	0.0741663	0.6876685	0.1259532	0.5987701	0.1597143	0.1693672	0.0707418	0.0069744	0.8388302	0.4912109	0.5445567	0.5301559	0.0594463	0.5934051	0.4935621	0.4982754	0.1956523	0.4991047	0.5910780	0.2009408	0.8358772
600	0.1162888	0.2268822	0.0588893	0.6783010	0.7045565	0.6138403	0.4341130	0.7522838	0.0110267	0.0566770	0.5218807	0.7181495	0.1137478	0.0628889	0.8166374	0.5056865	0.2317674	0.3064376	0.0620049	0.4727960	0.6204746	0.3842969	0.8671421	0.3988537	0.1296813	0.2470011	0.6509476	0.6887328	0.2530795	0.0582321	0.5996368	0.1126743	0.5863480	0.4184921	0.3115952	0.1955256	0.0111041	0.7632229	0.3775942	0.6931430	0.4573900	0.0541602	0.5460092	0.4739172	0.4907902	0.1705686	0.5181339	0.6655619	0.1367772	0.5651533
650	0.1814985	0.1652282	0.0500266	0.6679136	0.6951729	0.3940202	0.4570741	0.8141690	0.0170473	0.0116151	0.4908220	0.7696867	0.1013268	0.0459520	0.8370192	0.4857629	0.3092305	0.2914334	0.0312550	0.5302253	0.5990348	0.6726379	0.7452035	0.4139281	0.1285500	0.3402475	0.7178100	0.7751220	0.2421023	0.0412029	0.7797282	0.0908008	0.8057049	0.5864319	0.3474119	0.3020327	0.0107607	0.8470174	0.3779189	0.8566488	0.4369249	0.0986500	0.6464952	0.5949521	0.4502691	0.3333730	0.4759036	0.6643083	0.1032370	0.7641974
700	0.0909507	0.1711694	0.0856238	0.7365333	0.6347848	0.4007504	0.4567437	0.7892529	0.0184443	0.0024485	0.4654689	0.6741525	0.0868737	0.0432472	0.6202761	0.4969906	0.3493534	0.2783389	0.0321775	0.5766530	0.7281760	0.5846674	0.8069894	0.3388912	0.1803728	0.4326171	0.5946742	0.6408013	0.1747222	0.0435531	0.7270880	0.1118020	0.7308677	0.4976608	0.3042579	0.3493212	0.0140905	0.7872205	0.4491411	0.6520252	0.3622522	0.0847062	0.6059940	0.5315172	0.5824529	0.1852560	0.4583093	0.7557591	0.2084371	0.6875809
750	0.0754176	0.1554499	0.0840309	0.8014809	0.6220670	0.4264635	0.4436428	0.7328272	0.0188736	0.0003819	0.5922415	0.7166415	0.1335348	0.0702068	0.8924412	0.4760451	0.3920331	0.3349472	0.0269666	0.6539329	0.6519525	0.6917198	0.7229028	0.4134176	0.2848330	0.4008449	0.6032083	0.6482482	0.1955768	0.0456306	0.5876047	0.1250300	0.6754192	0.4629969	0.3592704	0.4023899	0.0060645	0.8251200	0.4368530	0.6591280	0.3939970	0.0651434	0.6874588	0.4490634	0.4963321	0.3001173	0.4281229	0.5946491	0.1787343	0.6765831
800	0.0957142	0.1474061	0.1193375	0.7273635	0.6405257	0.3324735	0.4913597	0.6606696	0.0178800	0.0010719	0.6013108	0.8513195	0.1307214	0.0738028	0.6805410	0.3760077	0.3479326	0.2862299	0.0571857	0.5237919	0.5863673	0.5922200	0.7857835	0.4690291	0.2644001	0.3700685	0.6092681	0.5775343	0.1858136	0.0415545	0.7776521	0.0986354	0.6832721	0.6922390	0.3514546	0.3051616	0.0110013	0.6699113	0.4500791	0.7326660	0.3220348	0.0596010	0.6173308	0.4833292	0.4500516	0.2999201	0.4935391	0.7404173	0.1262954	0.7180782
850	0.1279165	0.1461342	0.1894246	0.7783689	0.7626522	0.2605065	0.4982836	0.6772865	0.0354988	0.0001151	0.5305417	0.6597779	0.1412049	0.0786343	0.8835029	0.3607966	0.4654467	0.3842051	0.0480580	0.6513977	0.6556173	0.6364613	0.7023708	0.3924943	0.4835083	0.3383331	0.6627498	0.5501171	0.2244676	0.0604823	0.7253937	0.1703003	0.6803688	0.6521895	0.2461598	0.3395808	0.0037234	0.6440208	0.3987759	0.7832169	0.4098948	0.0393274	0.6051948	0.4730049	0.5039234	0.2363714	0.4185265	0.7492839	0.0897572	0.6523507
900	0.1074406	0.1325370	0.1872714	0.6100946	0.8983347	0.2354042	0.5240847	0.7993757	0.0857260	0.0020606	0.6103862	0.7321656	0.1805820	0.1004695	0.7207958	0.2951735	0.3138858	0.3076698	0.0537957	0.6618834	0.5152518	0.5559366	0.6138470	0.3603903	0.1933288	0.2611546	0.6401979	0.6299548	0.2178504	0.0309600	0.8128500	0.1428451	0.7781312	0.6746185	0.4341213	0.3643503	0.0105780	0.6638872	0.4445198	0.7080586	0.3019960	0.0621573	0.5471946	0.4346144	0.3652036	0.2949550	0.4051227	0.6873068	0.1048031	0.6466815
950	0.1340263	0.1432158	0.2044162	0.7340828	0.8564827	0.3188941	0.5160373	0.7069938	0.0577183	0.0008457	0.5963228	0.7048820	0.1094103	0.0678175	0.8019513	0.4000266	0.3225985	0.4312002	0.0620227	0.4809616	0.6569665	0.5854685	0.6607672	0.4359303	0.1519669	0.2995299	0.7659097	0.6372424	0.1947409	0.0288896	0.6601879	0.1016830	0.7402512	0.7628318	0.3742601	0.3808020	0.0063641	0.8862797	0.4411706	0.7454449	0.2833296	0.0550570	0.4633283	0.4913510	0.4302668	0.2713550	0.4715542	0.8067105	0.1780799	0.8208397
1000	0.0697765	0.1604333	0.1304951	0.8146843	0.7554545	0.3026690	0.5773407	0.5489535	0.0247678	0.0008383	0.6678592	0.6679208	0.1360196	0.1007178	0.6603349	0.3024961	0.4509331	0.2982384	0.0551253	0.4547461	0.5475089	0.6184979	0.6065335	0.3877228	0.1454949	0.3617042	0.6076007	0.6911331	0.2387829	0.0508723	0.7336884	0.0898347	0.6912979	0.7677856	0.3638526	0.4470371	0.0064177	0.7845205	0.4291886	0.6774248	0.2597800	0.0907516	0.4888231	0.5754079	0.4120277	0.2412259	0.4414100	0.7928502	0.1391247	0.7938034

0	0.1047052	0.1554445	0.1529898	0.7996832	0.7689339	0.3425454	0.4800860	0.8965343	0.0220273	0.0004205	0.6375311	0.7054837	0.0898043	0.0345561	0.8131579	0.3951800	0.2960857	0.3538567	0.0852371	0.6693278	0.6665504	0.6384898	0.8856123	0.5375803	0.2830898	0.4618862	0.6543798	0.6282270	0.1739149	0.0624158	0.6953254	0.1197458	0.6747265	0.6028128	0.3946829	0.4529686	0.0134361	0.6781200	0.3615116	0.6253552	0.2876131	0.1044467	0.6459619	0.4620849	0.4454429	0.2449554	0.4424717	0.7150425	0.1742330	0.6386409
50	0.1079402	0.0917372	0.1858979	0.3084726	0.7440844	0.3113480	0.5774945	0.3230312	0.0086965	0.1386144	0.3658792	0.7151650	0.0255022	0.0702002	0.6540417	0.3793260	0.3315685	0.3120407	0.0829799	0.6763301	0.0897744	0.5807384	0.6031946	0.4156192	0.3855387	0.2439839	0.7135693	0.7279660	0.1659572	0.0324149	0.7896158	0.0523045	0.7898995	0.6209264	0.3779004	0.4730752	0.0034238	0.6559577	0.2216807	0.6371207	0.3592290	0.0829183	0.4752349	0.4101723	0.4608732	0.2892687	0.4898388	0.4419304	0.1161885	0.4927940
100	0.1035702	0.1241594	0.3331883	0.1702774	0.7384201	0.4033323	0.5662147	0.3595327	0.0555966	0.1853373	0.2496472	0.7150392	0.0604799	0.0393023	0.5391550	0.4743583	0.5039435	0.2866547	0.0689512	0.6715071	0.1370665	0.7049709	0.7906090	0.4245671	0.4206750	0.2271739	0.7392811	0.6591319	0.1469391	0.0332863	0.7989075	0.0708001	0.6553087	0.5261015	0.3673989	0.3510008	0.0134784	0.6875610	0.1980491	0.7598283	0.3028343	0.1333712	0.3320616	0.3460077	0.4315832	0.2575774	0.3823879	0.3619419	0.1238466	0.4472403
150	0.1396397	0.1315732	0.4927353	0.1414273	0.5994051	0.3622293	0.5682136	0.3142293	0.0419946	0.2076978	0.3558810	0.7113345	0.1087507	0.0947241	0.4400949	0.3891811	0.3010219	0.3474869	0.0379310	0.6415636	0.1199781	0.7011971	0.8442110	0.4331148	0.3343759	0.1331593	0.7650949	0.8916546	0.1536050	0.0253800	0.6754129	0.0527038	0.6852922	0.6887040	0.3441521	0.4047217	0.0047195	0.6664000	0.1480709	0.8277523	0.2945420	0.1533163	0.2420762	0.4852503	0.4079732	0.3136175	0.4022756	0.3827552	0.0878028	0.4246065
200	0.1110694	0.1219619	0.4091687	0.1139945	0.6904535	0.4825991	0.6290619	0.2162270	0.0203569	0.1692997	0.3184083	0.7853856	0.1517479	0.0921992	0.5238066	0.3414071	0.5585191	0.2723032	0.0314433	0.6300900	0.1211274	0.6924084	0.7318180	0.4569710	0.2784498	0.0954588	0.8482273	0.6857888	0.1679777	0.0158514	0.6896315	0.0495669	0.7496205	0.6969791	0.3563319	0.4190330	0.0131745	0.6858473	0.1370011	0.6755955	0.2905732	0.1679219	0.4475881	0.4625498	0.4357432	0.3022120	0.3787251	0.2644152	0.1089247	0.4155570
250	0.0796482	0.1202210	0.5247649	0.1597759	0.5857641	0.4893693	0.5382392	0.2964283	0.0097793	0.1583791	0.2319660	0.7305582	0.1486241	0.1474619	0.4939084	0.3590818	0.4363131	0.3302837	0.0418673	0.5168832	0.1041871	0.7455452	0.6707008	0.4504392	0.2289324	0.0702270	0.7308740	0.7246032	0.1986173	0.0839473	0.9179978	0.0506677	0.7126660	0.6230486	0.4069767	0.3909910	0.0114132	0.6129938	0.1511789	0.7247878	0.3388238	0.1404431	0.6888395	0.3490337	0.3952318	0.3207828	0.5304582	0.2763353	0.1056442	0.4438134
300	0.1424121	0.1644907	0.3761616	0.1219728	0.5813518	0.4404450	0.4291363	0.3122498	0.0133538	0.1196234	0.2441753	0.7435517	0.0939479	0.0485701	0.5522320	0.3417910	0.2887996	0.3130122	0.0437179	0.5206890	0.1469658	0.6444941	0.7439023	0.3675737	0.2851173	0.0671290	0.6906403	0.6824931	0.1517820	0.0370000	0.8638946	0.0595073	0.7617527	0.5634458	0.2929505	0.3632019	0.0163897	0.6907717	0.0884309	0.7310017	0.3117591	0.0936998	0.6598741	0.4024700	0.3809586	0.3995028	0.4384167	0.2818548	0.1846402	0.5361258
350	0.1370412	0.1277163	0.4266889	0.1476280	0.8173495	0.4880599	0.5294121	0.3851999	0.0131839	0.1778977	0.2615470	0.7412723	0.1280846	0.0502809	0.4654133	0.3981722	0.3716883	0.2441659	0.0411776	0.6551699	0.1068304	0.8379447	0.7578597	0.4408398	0.2398724	0.0707119	0.6697152	0.7835381	0.2064311	0.0281448	0.7346688	0.0474942	0.6021293	0.6119502	0.4866150	0.3543119	0.0127216	0.6875188	0.1796635	0.6678805	0.3580352	0.1098669	0.6031841	0.3862014	0.3218094	0.3992170	0.5268399	0.2992857	0.2296003	0.4265962
400	0.1240310	0.1769619	0.3387493	0.1180123	0.8217885	0.6335426	0.4433248	0.3262459	0.0268090	0.1745968	0.2840392	0.6693347	0.1310248	0.0459605	0.3862427	0.4527127	0.4039768	0.2729113	0.0797018	0.5505931	0.1311456	0.8292706	0.7144718	0.4615236	0.3212649	0.0483607	0.6377481	0.7041949	0.2438914	0.0353184	0.7018274	0.0602767	0.5597520	0.7162839	0.3641747	0.4549426	0.0033730	0.6303571	0.1270462	0.7714233	0.3647867	0.0490218	0.6956616	0.4173121	0.4216037	0.3667868	0.4419856	0.3823893	0.1211645	0.4589458
450	0.0793641	0.1156156	0.4450365	0.1694198	0.7091385	0.3892113	0.4000540	0.3116510	0.0214742	0.1780176	0.2718913	0.7202261	0.1876583	0.0698496	0.5555181	0.4490929	0.3154970	0.3614655	0.0634450	0.6537928	0.1130987	0.7429019	0.7331063	0.3957185	0.3310856	0.0306743	0.7662231	0.7957647	0.2427408	0.0543925	0.7603521	0.0864448	0.6163488	0.5735682	0.3922500	0.3881682	0.0068537	0.4873368	0.1504646	0.7464432	0.2879307	0.0589358	0.7082922	0.4380222	0.3805739	0.4926718	0.4450420	0.4164558	0.0908271	0.4368754
500	0.0959594	0.1791147	0.4156345	0.1374782	0.8004258	0.4606577	0.4247050	0.2709908	0.0092275	0.1656889	0.2514440	0.7813447	0.1377442	0.0820252	0.5070089	0.4261607	0.3053399	0.2785065	0.0613747	0.5407081	0.1573533	0.7169278	0.7729418	0.3900581	0.1916989	0.0324492	0.7285611	0.8382068	0.2805236	0.0562181	0.7343921	0.0429402	0.8751555	0.6153101	0.4122993	0.3760269	0.0095112	0.6429205	0.1508996	0.7992871	0.2947090	0.0683277	0.7135410	0.3760936	0.3642315	0.4120327	0.4000654	0.3544297	0.1013990	0.4021619
550	0.1156874	0.1011805	0.5106548	0.6199805	0.6840724	0.2791694	0.4404877	0.6107370	0.0240534	0.0373662	0.3324493	0.8354958	0.1195968	0.0839460	0.6779988	0.4655425	0.3594751	0.3834941	0.0788877	0.3369074	0.5962445	0.7296794	0.7712050	0.4358857	0.1350970	0.0587966	0.7472245	0.7184740	0.3101692	0.0407381	0.6893731	0.1649896	0.7878472	0.6784061	0.3232632	0.4126767	0.0038934	0.6568830	0.3565414	0.7695174	0.3176589	0.0833707	0.6105373	0.3494159	0.3746778	0.4709104	0.3338351	0.4919629	0.0912044	0.5610317
600	0.0799369	0.1170953	0.2946417	0.6760348	0.7215094	0.3052255	0.4695505	0.5844730	0.0173195	0.0022863	0.4230926	0.7240790	0.1452335	0.1079933	0.7320434	0.3809850	0.3353992	0.3682845	0.0768438	0.3358495	0.6612339	0.6289160	0.7446679	0.3567212	0.1098524	0.2109295	0.7168897	0.7796529	0.3145914	0.0532600	0.6942681	0.1082388	0.7788196	0.6035292	0.4929500	0.3255687	0.0056850	0.5889131	0.3856571	0.8175733	0.3562028	0.0688774	0.7489617	0.3714082	0.3550504	0.5261743	0.4160493	0.6775637	0.0600606	0.6147287
650	0.1001904	0.1271333	0.2470681	0.7092562	0.7871155	0.3039205	0.5341339	0.7108505	0.0249487	0.0039981	0.4975900	0.6984833	0.1251588	0.0615752	0.7348393	0.3877083	0.3998690	0.3630845	0.0580782	0.4045441	0.6825984	0.5975556	0.8187978	0.4219750	0.0363094	0.2301684	0.7169608	0.7349204	0.2359743	0.0587613	0.6650554	0.1390719	0.8077251	0.6702766	0.3701697	0.3726804	0.0096316	0.6914671	0.4639098	0.7326306	0.3614101	0.0446378	0.6748222	0.3895325	0.5186028	0.3863479	0.3639562	0.6498424	0.1087851	0.6455885
700	0.0826007	0.1162624	0.2764679	0.6731430	0.7399835	0.3866815	0.6457416	0.6808429	0.0299621	0.0049307	0.5004383	0.7285907	0.0954487	0.1957966	0.8308199	0.4205745	0.3224200	0.3961305	0.0912695	0.4485123	0.5948908	0.5088957	0.6950047	0.4262115	0.1176356	0.3631952	0.8499372	0.7895127	0.2617310	0.0344282	0.7213542	0.1056517	0.7497773	0.7525023	0.4836279	0.2918900	0.0090463	0.5788715	0.4305492	0.6437075	0.3202494	0.0753793	0.6692534	0.3511711	0.3762542	0.3719368	0.4229722	0.7573756	0.1092939	0.6943571
750	0.1304836	0.1764403	0.1575937	0.7964822	0.8648916	0.3846483	0.4955160	0.7637808	0.0188177	0.0000207	0.4513932	0.6665242	0.0944403	0.1253652	0.8184326	0.4541440	0.2770238	0.4681572	0.0597912	0.4597594	0.5757006	0.5955942	0.7036080	0.4475538	0.1422791	0.3279799	0.7147902	0.6591302	0.2325733	0.0418563	0.7405433	0.1477554	0.7092392	0.6749520	0.5445247	0.3093490	0.0173157	0.7984508	0.3395507	0.6891420	0.3969842	0.0593817	0.6018917	0.4295228	0.4043305	0.3800611	0.4422322	0.5839710	0.0840330	0.6948237
800	0.1308337	0.1389048	0.1737569	0.5551698	0.7240966	0.4308893	0.4280717	0.8181237	0.0322944	0.0000751	0.5036013	0.7680221	0.1372074	0.0746381	0.6954934	0.4466314	0.2958979	0.2840475	0.0452748	0.4807858	0.5428650	0.5307133	0.7992459	0.3892670	0.1554176	0.3679428	0.7048031	0.6820316	0.2815815	0.0512009	0.7964320	0.2174857	0.6938674	0.6398098	0.3241020	0.3316844	0.0203102	0.6752155	0.3546562	0.7756430	0.4508702	0.0361300	0.7000121	0.4182742	0.3703283	0.2862372	0.3545118	0.7110969	0.1930229	0.5765630
850	0.0985134	0.1471019	0.0644655	0.5820354	0.7479520	0.4822251	0.4955648	0.7140973	0.0375657	0.0000979	0.4679344	0.7906703	0.1486184	0.0803946	0.5817777	0.4378667	0.3439303	0.3222766	0.0836016	0.4811696	0.6688001	0.6391870	0.8489733	0.4280886	0.2341721	0.3513940	0.6474815	0.6938189	0.2681857	0.0710224	0.5917455	0.1493571	0.7964673	0.7472230	0.3676778	0.3407827	0.0116323	0.6743654	0.4250508	0.8382079	0.3231276	0.0881925	0.6715068	0.4769588	0.4051565	0.2969429	0.4376292	0.5608835	0.1480250	0.5964407
900	0.0806903	0.1736560	0.1782723	0.6553760	0.7132956	0.2217516	0.4401576	0.6890772	0.0210043	0.0003448	0.5516090	0.6782514	0.1295459	0.0874156	0.7058298	0.3829073	0.3107000	0.2492912	0.0198502	0.5179738	0.6388108	0.6715142	0.7049708	0.4615192	0.2257722	0.3111164	0.7847962	0.6628005	0.2358896	0.0387354	0.5978334	0.1940959	0.6701476	0.6472673	0.3757740	0.2765288	0.0094528	0.8510746	0.5766467	0.6403877	0.4370781	0.0508396	0.5992893	0.4969255	0.4074562	0.3932431	0.4085773	0.7696141	0.1062300	0.7316453
950	0.0791865	0.1151942	0.1866069	0.6073775	0.6874965	0.1774349	0.5941092	0.7079523	0.0417439	0.0017701	0.4511892	0.7882553	0.1653973	0.0917369	0.7276121	0.2978129	0.3308453	0.3603680	0.0504079	0.5276376	0.6726099	0.6031091	0.7805607	0.4642132	0.2514053	0.4418459	0.7487271	0.6504654	0.2855202	0.0455472	0.7830743	0.1101060	0.6256503	0.6813890	0.4788814	0.3118367	0.0096478	0.7534046	0.4445511	0.7645697	0.3183988	0.1334385	0.7297608	0.3747470	0.3571541	0.2719590	0.4409193	0.6349350	0.1771811	0.6762868
1000	0.1347453	0.1255128	0.2316940	0.6341655	0.6189738	0.3230267	0.5649070	0.9236557	0.0195846	0.0092663	0.5402598	0.7020317	0.1175887	0.1102165	0.7803122	0.3284611	0.2357751	0.3821723	0.0683767	0.4609886	0.6060765	0.5931040	0.8078826	0.4851331	0.3550127	0.3400634	0.6574682	0.5853797	0.2703365	0.0659128	0.6825065	0.1428349	0.6286535	0.6988910	0.4821933	0.3529866	0.0087334	0.8341234	0.3889828	0.7205550	0.2824935	0.0591627	0.6687793	0.4216166	0.4027887	0.3947185	0.4480573	0.6457244	0.2186925	0.6900827

0	0.1022572	0.1754400	0.1645616	0.8274264	0.8194129	0.3277291	0.5391740	0.8195705	0.0248602	0.0025209	0.4886192	0.5779288	0.1654853	0.0689055	0.7740653	0.4154304	0.3285970	0.3851699	0.0553408	0.5832936	0.7300286	0.7000267	0.7563574	0.5506574	0.2945029	0.4014238	0.5850501	0.6373121	0.2311960	0.0468027	0.6408057	0.0858421	0.6258905	0.6858166	0.3737398	0.4024386	0.0071379	0.6136600	0.3453657	0.6798717	0.3106438	0.1217408	0.5401567	0.4454903	0.4509277	0.2667221	0.4726240	0.8000359	0.1695143	0.8950807
50	0.0726041	0.1316272	0.1736292	0.5718692	0.4457550	0.6551344	0.1896864	0.6605752	0.0491313	0.0001305	0.3888390	0.6115385	0.1818538	0.0509390	0.4286162	0.4832779	0.3281232	0.3487893	0.0457237	0.6205503	0.5713040	0.5785618	0.7063539	0.4159986	0.5307362	0.6910517	0.6300577	0.3835687	0.5663908	0.0414805	0.2970783	0.1151481	0.2932054	0.6935648	0.3186174	0.4382676	0.0190840	0.5818218	0.3247966	0.7872431	0.1034153	0.4094246	0.5935570	0.4895401	0.4731040	0.3049750	0.4240938	0.4217071	0.1727443	0.6923327
100	0.0386527	0.0946042	0.1439570	0.6703194	0.3661077	0.5587269	0.0886782	0.5984374	0.0381129	0.0020046	0.3203164	0.7141879	0.1296690	0.0889962	0.3905586	0.4255184	0.2982883	0.2475118	0.0443089	0.6302964	0.6891630	0.5782734	0.7703660	0.5103930	0.6302330	0.7102300	0.3606363	0.2818871	0.5354800	0.0254191	0.2843831	0.1481391	0.1407642	0.6483177	0.2552583	0.2170785	0.0126270	0.5377656	0.4413222	0.6101718	0.0539856	0.4614402	0.6375254	0.3852984	0.5989963	0.3685951	0.4804228	0.2965771	0.1230153	0.6954078
150	0.0264864	0.0476813	0.2879766	0.7137793	0.3059646	0.6789347	0.0919485	0.6305223	0.1710858	0.0184934	0.3511012	0.6757466	0.1090827	0.1767190	0.4261022	0.4550334	0.3682492	0.2683082	0.0582324	0.5413621	0.7601844	0.7162440	0.7197587	0.4327524	0.6027216	0.6626646	0.4029759	0.1423164	0.6143467	0.0279533	0.2431444	0.0810081	0.1604009	0.6271592	0.2173512	0.1291135	0.0137661	0.5168286	0.3264970	0.8558197	0.0590851	0.4645373	0.4952073	0.4602415	0.5581839	0.2149735	0.4278440	0.2399872	0.1703944	0.6307948
200	0.0565118	0.0576938	0.3000182	0.6714686	0.2313524	0.4693951	0.0327583	0.5788427	0.1370058	0.0224154	0.3795872	0.7397057	0.1611368	0.2079892	0.4675317	0.4116055	0.2941915	0.3030233	0.0826522	0.5667709	0.5617213	0.6557605	0.7747015	0.4008036	0.7123792	0.6300954	0.3645286	0.1547797	0.6428740	0.0342422	0.1734519	0.1697587	0.0778245	0.5679300	0.0515610	0.0481803	0.0130985	0.6581479	0.2195808	0.6670089	0.0222068	0.4682958	0.6193115	0.4936049	0.4123975	0.2247597	0.4608849	0.2097895	0.2160495	0.5727235
250	0.0277477	0.0382632	0.4026803	0.6759469	0.3260773	0.6309788	0.0104261	0.6096419	0.1493676	0.0397699	0.3467211	0.6919749	0.0808795	0.2139310	0.3629434	0.3954360	0.2465657	0.3381631	0.0670571	0.6459932	0.6503447	0.7012311	0.7234403	0.4625156	0.6861038	0.6801638	0.2885006	0.1781779	0.6808972	0.0244351	0.2562852	0.1277752	0.1287002	0.7749280	0.0401025	0.0390953	0.0041782	0.5629523	0.1741534	0.6935228	0.0202069	0.5217304	0.5229689	0.4962220	0.4474338	0.1859223	0.4850893	0.1978408	0.2155067	0.7065260
300	0.0250595	0.0635765	0.4101651	0.6206835	0.2989595	0.5602040	0.0054839	0.7805636	0.2092594	0.0710345	0.4897345	0.7076853	0.1445448	0.3001545	0.2465454	0.4126479	0.3021317	0.3121890	0.0779356	0.6175468	0.6590314	0.6151078	0.6818871	0.4482573	0.7052981	0.7293742	0.3005676	0.1380769	0.7360112	0.0238610	0.1766017	0.0974257	0.1083922	0.5874250	0.0967132	0.0412878	0.0096713	0.6568153	0.2245213	0.6587156	0.0057880	0.6039913	0.5397648	0.5005162	0.4541600	0.2402196	0.4326827	0.2445109	0.1541892	0.7369077
350	0.0627329	0.0441397	0.4182086	0.5965492	0.3043467	0.5302224	0.0029276	0.6209474	0.3156779	0.1336325	0.4259665	0.6106817	0.1558138	0.3192767	0.2384519	0.3000256	0.2674043	0.2787646	0.1129441	0.6189172	0.5431397	0.5560549	0.8159004	0.4197747	0.5897897	0.6887240	0.2991133	0.1525606	0.7507775	0.0501661	0.1858893	0.0949775	0.1338891	0.5483108	0.1608995	0.0477830	0.0024191	0.5760666	0.2728467	0.7753428	0.0108822	0.5840496	0.5059915	0.4219209	0.5874140	0.2745160	0.3338100	0.4198120	0.0853639	0.7387243
400	0.0392884	0.0792790	0.3809428	0.7656453	0.2160684	0.5755762	0.0020029	0.7729924	0.2857351	0.1111290	0.3856344	0.6671281	0.1380434	0.3523866	0.2272096	0.3434511	0.3026997	0.4335917	0.0867350	0.5556502	0.6568878	0.5386858	0.6781379	0.3990920	0.8970673	0.7116684	0.3016345	0.1013040	0.6459168	0.0379899	0.2614891	0.1941894	0.1272354	0.7005888	0.1113282	0.0361569	0.0044806	0.5313189	0.2444847	0.6761749	0.0091830	0.4613540	0.6923883	0.3532494	0.3906796	0.2706624	0.2539381	0.2647892	0.0470939	0.6765715
