"Time"	G1	G3	G5	G7	G8	G4	G83	G22	G6	G87	G85	G86	G54	G89	G88	G30	G29	G35	G99	G100	G32	G19	G18	G20	G81	G23	G80	G82	G51	G50	G58	G31	G78	G94	G93	G95	G91	G90	G17	G65	G16	G57	G52	G34	G55	G56	G33	G36	G37	G72
300	0.0922701	0.1384420	0.4331957	0.6684916	0.0138023	0.5967165	0.3725166	0.3743482	0.0355939	0.0002146	0.7983663	0.5750261	0.0128234	0.4623842	0.4260535	0.4577789	0.3371446	0.0337555	0.0406229	0.2985080	0.4847345	0.6200791	0.7834775	0.6617080	0.0461648	0.0553580	0.2476620	0.7906245	0.6448002	0.4807441	0.8108890	0.2170671	0.6826826	0.6098632	0.3590248	0.4328042	0.4006781	0.0617277	0.3699434	0.6005838	0.1950882	0.2736286	0.2931536	0.6655349	0.6430819	0.0728234	0.5136716	0.5901390	0.3094640	0.7244625
350	0.0710790	0.1314486	0.5075876	0.6362336	0.0105422	0.4931624	0.4910400	0.3293852	0.0153821	0.0022456	0.6877427	0.8224287	0.0037343	0.4213525	0.3983084	0.3345601	0.3287489	0.0547879	0.0238938	0.2583541	0.5864606	0.6290417	0.7351358	0.6627624	0.0415549	0.0407447	0.2024022	0.6837014	0.7288230	0.6074961	0.6451560	0.1894794	0.6510757	0.5924730	0.4027356	0.3587274	0.5748617	0.0504955	0.4679446	0.7241975	0.1693611	0.2822757	0.2833392	0.6559205	0.5452084	0.0755200	0.5028470	0.5662040	0.2990564	0.6563038
400	0.0901859	0.1736161	0.4078982	0.7531031	0.0052137	0.6398117	0.4330151	0.2804627	0.0104752	0.0002229	0.5911382	0.7695089	0.0063951	0.5418846	0.3970018	0.3363423	0.3523474	0.0177407	0.0588067	0.2883980	0.6078167	0.7784431	0.5754239	0.6119878	0.0417412	0.0321099	0.2590959	0.6385954	0.6246480	0.4723004	0.5795947	0.1664907	0.6582724	0.5414058	0.3953666	0.3589323	0.5265632	0.1078322	0.3818385	0.6897781	0.3052100	0.2186284	0.2716184	0.5914144	0.5469145	0.1158516	0.5538837	0.6373545	0.2922964	0.5748572
450	0.1521594	0.1091421	0.4211672	0.8187767	0.0096518	0.5690309	0.4320573	0.3091935	0.0054929	0.0034344	0.6145475	0.6952115	0.0139677	0.5413506	0.4143603	0.4012584	0.3601588	0.0353635	0.0460654	0.2971888	0.5826872	0.6150004	0.8287876	0.5563687	0.0145234	0.0393059	0.2916905	0.7397106	0.7758089	0.5200987	0.7673747	0.1329694	0.7776892	0.8086313	0.4822418	0.3958710	0.5571105	0.1039993	0.4928272	0.7275301	0.2601013	0.1840075	0.2784077	0.6238190	0.4516698	0.1376716	0.5919760	0.6638171	0.3119215	0.5862525
500	0.1207409	0.1373753	0.4830315	0.7396205	0.0125717	0.6564606	0.4365634	0.2481396	0.0171212	0.0020616	0.6271314	0.7671970	0.0060429	0.4685330	0.5210656	0.3419093	0.4123453	0.0408195	0.0326140	0.2903878	0.5636244	0.5497915	0.6689934	0.5176510	0.0664812	0.0352146	0.2781399	0.6799845	0.6748710	0.5279429	0.6820800	0.1237012	0.7145933	0.6602202	0.4969598	0.4307597	0.4547102	0.1472398	0.3021128	0.6860167	0.1912827	0.2510717	0.2127368	0.7173265	0.4412883	0.1136779	0.6039947	0.6470522	0.3074330	0.6599594
550	0.1096848	0.1287574	0.4438171	0.6488038	0.5984815	0.4213378	0.5060412	0.5786200	0.0087250	0.0011280	0.7518411	0.6318058	0.0727575	0.0895143	0.6525779	0.3756539	0.3624794	0.1910541	0.0327566	0.6539672	0.3903374	0.6566739	0.6958190	0.4109109	0.0592775	0.0741748	0.5707770	0.7220607	0.3333057	0.2975726	0.6502000	0.1077784	0.6518367	0.5109300	0.2922275	0.3363651	0.2293886	0.5294210	0.4135437	0.7278509	0.3153253	0.2761323	0.1231134	0.6292336	0.4675884	0.0968430	0.5822127	0.7523150	0.2424531	0.5246067
600	0.0868863	0.1464335	0.2391047	0.8004842	0.7478116	0.3056006	0.4016681	0.5739372	0.0503990	0.0005126	0.6703738	0.6633663	0.0857954	0.0818949	0.7648837	0.4529358	0.3751885	0.3111027	0.0543644	0.7352092	0.5059340	0.5336499	0.8179107	0.4945213	0.0616267	0.1938951	0.7649586	0.6515119	0.1879523	0.1245198	0.8653187	0.1172966	0.6496325	0.5984685	0.3773538	0.3387217	0.0265626	0.6353253	0.4337298	0.7615668	0.3018978	0.4341325	0.1662712	0.7231102	0.5573382	0.1571595	0.4813401	0.5583334	0.3153146	0.7720793
650	0.0853723	0.1222148	0.2141359	0.6646818	0.6881937	0.2642793	0.5294022	0.7278870	0.0406797	0.0011002	0.6952401	0.8374556	0.0819012	0.1114208	0.7661597	0.3869106	0.2870993	0.2950172	0.0673730	0.6718020	0.5137799	0.7168374	0.7269064	0.3928155	0.0969300	0.1899792	0.7321383	0.7388343	0.2050674	0.0506661	0.6720774	0.1159818	0.6737611	0.6964715	0.4105475	0.3243811	0.0293708	0.6481860	0.4471602	0.7436000	0.3981510	0.2808394	0.5467536	0.5439225	0.5945647	0.2551622	0.5079749	0.6075740	0.3130112	0.6225435
700	0.1332256	0.1175886	0.2145322	0.8371103	0.7523977	0.1695877	0.5571657	0.6954429	0.0396237	0.0019518	0.5169374	0.6611737	0.1096422	0.0963236	0.7630932	0.3787149	0.3098925	0.3336224	0.0279558	0.5796878	0.5613919	0.6053024	0.7541634	0.4532215	0.0721348	0.2348968	0.6975185	0.8723486	0.2280825	0.0399183	0.6831442	0.1534774	0.6317235	0.7680677	0.3927700	0.3717806	0.0055978	0.6412686	0.4049371	0.8296355	0.2729408	0.1610450	0.5295997	0.5296414	0.4573935	0.1501578	0.4125581	0.5003770	0.2078120	0.6402912
750	0.1018449	0.1697600	0.3964103	0.8252240	0.7604206	0.1868431	0.4946012	0.7309200	0.0301184	0.0006247	0.6096982	0.7189116	0.1051739	0.0708782	0.6975581	0.3921377	0.2651310	0.2713862	0.0499448	0.7921141	0.4963647	0.6574932	0.5952020	0.4609423	0.1522086	0.2733883	0.6622523	0.7569978	0.2125897	0.0327975	0.6852098	0.1517031	0.7425268	0.5583441	0.5071455	0.4673166	0.0241815	0.6710338	0.3902294	0.6200496	0.3622457	0.1435970	0.5979765	0.5155215	0.4041578	0.2235893	0.4773804	0.6084400	0.2777445	0.7357180
800	0.0899968	0.1299262	0.2063855	0.6200851	0.5984008	0.1836204	0.6501320	0.6491162	0.0525250	0.0031468	0.5673988	0.6902486	0.1813684	0.1352979	0.7944410	0.4651275	0.3953907	0.2289099	0.0785200	0.5027426	0.6036042	0.5700155	0.7782643	0.2982523	0.1048630	0.3040251	0.7475066	0.6894087	0.1772933	0.0316672	0.6577275	0.0988787	0.7186840	0.7989109	0.3833260	0.3536475	0.0193496	0.7475799	0.5001341	0.6193388	0.3387371	0.0460709	0.5122950	0.4988285	0.5294348	0.1866531	0.6558428	0.6588835	0.3995819	0.6672418
850	0.0967321	0.1081568	0.2002198	0.6409390	0.6800309	0.3322356	0.5739224	0.7184141	0.0240864	0.0020222	0.7535200	0.6942139	0.0893969	0.1788937	0.7585934	0.3492180	0.4071666	0.3707190	0.0329338	0.5729641	0.5797121	0.5126493	0.7086057	0.3323568	0.2069525	0.4169971	0.7001156	0.6338641	0.2574267	0.0121793	0.7454703	0.0988702	0.5859525	0.7371919	0.3807174	0.3472349	0.0092910	0.7884760	0.4482520	0.8055566	0.2860839	0.0620940	0.4644722	0.4312172	0.4748350	0.2451024	0.5538528	0.6372637	0.2479240	0.6769895
900	0.1321723	0.2195933	0.1484395	0.8036143	0.6580957	0.3744495	0.4659906	0.7093492	0.0262424	0.0152500	0.6949763	0.6870521	0.0974347	0.0894090	0.6578882	0.4662122	0.2841982	0.2949866	0.0381558	0.5129024	0.7056473	0.5138220	0.7945317	0.4044985	0.2709995	0.3696588	0.6242153	0.6731453	0.1758559	0.0276399	0.6954160	0.1575180	0.8257819	0.7021834	0.4460112	0.4279439	0.0118145	0.7957630	0.4466680	0.6430700	0.3212741	0.0983378	0.5196046	0.3926373	0.4753609	0.1976011	0.3699784	0.6929801	0.2197584	0.7155726
950	0.1303631	0.1731321	0.1271621	0.6777739	0.6872498	0.2995785	0.5555448	0.7966908	0.0172025	0.0048209	0.6928942	0.5270398	0.1125416	0.1668460	0.7878045	0.4139085	0.3161843	0.4765655	0.0456648	0.5397205	0.5863236	0.5734008	0.8867225	0.3912946	0.2300466	0.3593160	0.6860333	0.5635754	0.1611565	0.0177698	0.5980472	0.1212247	0.6662849	0.7773485	0.3619006	0.4948197	0.0380730	0.7832435	0.3872170	0.6813673	0.2864048	0.0730867	0.5251130	0.5449703	0.4372251	0.2974229	0.5196268	0.5785559	0.1133437	0.5162590
1000	0.0609527	0.0975518	0.1877624	0.9483275	0.6996926	0.2482090	0.5963389	0.6875493	0.0325942	0.0049944	0.5606715	0.7423659	0.1269390	0.1008458	0.6172432	0.3359596	0.3252394	0.2905161	0.0598326	0.5787414	0.6091224	0.5275300	0.5572233	0.3860844	0.3426986	0.3412749	0.7452134	0.6616173	0.2343803	0.0266913	0.7272280	0.1455205	0.7753564	0.7137964	0.5042113	0.4313254	0.0115967	0.6985229	0.3023999	0.7765315	0.3024404	0.0643506	0.5337698	0.4740948	0.4782338	0.3293287	0.4622409	0.7062761	0.1125480	0.6373477

0	0.1347056	0.1695256	0.1347536	0.6574924	0.7890273	0.4403503	0.5444267	0.6722864	0.0279928	0.0038806	0.5862026	0.7033600	0.1718191	0.0604705	0.7565996	0.3435023	0.2537077	0.4249610	0.0551487	0.4600280	0.6005601	0.6710867	0.6622692	0.3255972	0.2404659	0.4162567	0.5990907	0.5548405	0.2085165	0.0228061	0.6612137	0.0990024	0.7261524	0.7113943	0.3868572	0.4296248	0.0060819	0.7105588	0.4097490	0.6737451	0.2757803	0.0707422	0.5727852	0.3790631	0.3925607	0.2822697	0.4190544	0.8609001	0.1075041	0.7054909
50	0.0784295	0.0711670	0.1495402	0.8228711	0.8202076	0.3730319	0.4927300	0.1795787	0.0374238	0.0011102	0.5054819	0.6446031	0.0321234	0.1265562	0.8382782	0.4672324	0.3504809	0.3111082	0.0562070	0.5855818	0.6093651	0.5040266	0.8090434	0.4156401	0.3329857	0.4081923	0.6387172	0.3099093	0.2192575	0.1731812	0.7133711	0.1097605	0.4492691	0.7342314	0.4022477	0.3802217	0.0040610	0.7044443	0.4732974	0.7784174	0.3250089	0.0568285	0.5584940	0.5195971	0.4341739	0.3586548	0.4654213	0.6246142	0.3212093	0.6378331
100	0.0848142	0.0926874	0.2600758	0.5962815	0.8315055	0.3380015	0.6269865	0.1519520	0.0323386	0.0007936	0.7595394	0.6604655	0.0158819	0.1464056	0.7317414	0.4605853	0.4355081	0.4291167	0.0671655	0.6259768	0.6180029	0.5625595	0.6729663	0.4503818	0.2507622	0.1343316	0.7310385	0.2686528	0.1344766	0.2333904	0.7947391	0.1543084	0.4389023	0.6481822	0.3425557	0.3616245	0.0072415	0.5422770	0.4776307	0.6550308	0.2897483	0.1077539	0.5619431	0.4592015	0.4264519	0.2850072	0.4384827	0.6802830	0.3908389	0.6455679
150	0.1096566	0.1101014	0.2472129	0.5880737	0.8363214	0.4318355	0.4638287	0.0720779	0.0240100	0.0007064	0.7324809	0.8124743	0.0032697	0.1285608	0.6893648	0.3922301	0.4179425	0.3542860	0.0581071	0.6652807	0.5745309	0.6225642	0.6385056	0.4321420	0.0858684	0.0892243	0.6110059	0.2668788	0.0494425	0.2893103	0.7174164	0.1543572	0.4001319	0.4586238	0.2365863	0.4068181	0.0091857	0.5692391	0.3608643	0.6406259	0.3309448	0.1551832	0.4207044	0.4342842	0.5510852	0.3411297	0.5327462	0.5210090	0.2630143	0.6169199
200	0.1423539	0.1734121	0.3164568	0.8117159	0.8579404	0.5054966	0.5018132	0.1096072	0.0216558	0.0034507	0.9054106	0.7440115	0.0026940	0.1077921	0.6895758	0.4768888	0.2835637	0.4151417	0.0513479	0.6760467	0.6546515	0.5098690	0.6994197	0.4055912	0.0482011	0.0218397	0.6557420	0.3197659	0.0233694	0.3817647	0.7766276	0.1790577	0.4151610	0.3346995	0.1983713	0.3461598	0.0216530	0.6096664	0.4400702	0.6210211	0.2776925	0.1309238	0.4755366	0.4317204	0.4881548	0.2449040	0.3980758	0.5317630	0.2609254	0.5729065
250	0.1057911	0.2207799	0.3616723	0.7948276	0.6917144	0.6135586	0.4549892	0.0727751	0.0106188	0.0005373	0.7389641	0.5706681	0.0012927	0.1302919	0.7672528	0.4143025	0.3255450	0.3611045	0.0406639	0.7563627	0.6142855	0.5585536	0.7788188	0.4304724	0.0545109	0.0172073	0.5951287	0.2553386	0.0341199	0.4407281	0.6274709	0.1236575	0.4727678	0.3595587	0.3183767	0.3216743	0.0190280	0.5574448	0.4870461	0.5682243	0.2675766	0.1016958	0.3583009	0.4485441	0.3845437	0.2899143	0.3617080	0.5665953	0.3238164	0.5394891
300	0.0819266	0.1852000	0.3754861	0.6299183	0.8211608	0.4451215	0.5653021	0.1776423	0.0091452	0.0018904	0.6287174	0.7082410	0.0005839	0.0796216	0.7127873	0.3782989	0.4355632	0.3014859	0.0953772	0.6533267	0.5086929	0.5865094	0.7385191	0.3743058	0.0627986	0.0156046	0.6694847	0.2588341	0.0147966	0.4088420	0.5911916	0.0813928	0.3557774	0.4182843	0.2395616	0.4139634	0.0071287	0.6361976	0.4195231	0.6708450	0.3463606	0.1620038	0.3395224	0.4463037	0.4508314	0.2445365	0.4979168	0.5914229	0.3286037	0.6047269
350	0.0707467	0.1130158	0.2921787	0.5942976	0.7735608	0.2797664	0.3785901	0.1099967	0.0471931	0.0017186	0.6969801	0.6424658	0.0035343	0.1240776	0.6509558	0.5075571	0.5313021	0.3237786	0.0463321	0.6456275	0.5643929	0.6054546	0.7076720	0.3694800	0.0314590	0.0188164	0.6212883	0.2940839	0.0040963	0.4492040	0.7047554	0.1243897	0.4263509	0.4312477	0.3533311	0.3510408	0.0318794	0.6067198	0.5083995	0.8329094	0.3391521	0.0930973	0.3759523	0.4548985	0.4646923	0.2484490	0.4302676	0.5406905	0.4684076	0.5189079
400	0.1296039	0.1702174	0.2713887	0.7226809	0.7361290	0.3800035	0.5406582	0.1484122	0.0667208	0.0066050	0.6304024	0.5864643	0.0027706	0.1947764	0.7223084	0.4176434	0.3501615	0.2728232	0.0665468	0.8165918	0.5112787	0.6230820	0.6219504	0.3566607	0.0352651	0.0425786	0.5832995	0.3038593	0.0176011	0.3699608	0.4857313	0.1636937	0.3773161	0.3333722	0.2815681	0.3398614	0.0087274	0.7003370	0.4265412	0.6059923	0.2556899	0.1894858	0.3162398	0.4997760	0.4174553	0.3743741	0.4102538	0.7045440	0.2841626	0.5698902
450	0.1210700	0.1384436	0.3364826	0.6500123	0.7364856	0.4803528	0.3798945	0.1255014	0.0626273	0.0012225	0.6279459	0.7097868	0.0034634	0.1321522	0.6755069	0.4010566	0.3638042	0.3368509	0.0410080	0.6687609	0.4655451	0.6540643	0.7830279	0.3907702	0.0977610	0.0033769	0.7537604	0.2042335	0.0120167	0.3718333	0.8055252	0.1487148	0.4019349	0.3970978	0.2614774	0.4168949	0.0065574	0.5915455	0.4036868	0.7328506	0.2430782	0.1151941	0.3778575	0.4224446	0.4704246	0.2812198	0.4599508	0.6337135	0.2908780	0.5186898
500	0.1516457	0.1707863	0.2529394	0.6547558	0.7360617	0.4781020	0.4407940	0.0791422	0.0149925	0.0018937	0.6853101	0.7148016	0.0032082	0.0731971	0.7333690	0.5064138	0.3496802	0.3598534	0.0499559	0.7008460	0.4946818	0.6646770	0.7685322	0.3958345	0.0550073	0.0143805	0.6859682	0.2944644	0.0231048	0.5689226	0.5480758	0.2065910	0.3819867	0.2989831	0.3117048	0.4680560	0.0226487	0.5696486	0.4389345	0.8819026	0.2309362	0.0860981	0.3417288	0.4478127	0.4613710	0.3536056	0.4520301	0.5781676	0.3727999	0.5711205
550	0.0915033	0.1102351	0.5200576	0.6253169	0.7037351	0.2804421	0.4394914	0.6675577	0.0111015	0.0004146	0.6279984	0.7653652	0.0647988	0.0754816	0.7335640	0.5004969	0.4015908	0.3039270	0.0401195	0.5301183	0.4976249	0.6766974	0.7993372	0.4083350	0.0516995	0.0230317	0.8087649	0.6001446	0.0256238	0.2474898	0.7487094	0.1463717	0.5921927	0.4137426	0.3042768	0.2501941	0.0171839	0.7083875	0.4146031	0.7347011	0.2858001	0.1550403	0.1308452	0.4815910	0.4531337	0.2889795	0.4208390	0.6516311	0.1969860	0.5433998
600	0.1159626	0.0828792	0.3843961	0.5963780	0.7090255	0.2280958	0.4946285	0.6812790	0.0154487	0.0003189	0.6909049	0.7016854	0.1133230	0.0460059	0.7660365	0.3895540	0.3701862	0.2802103	0.0445518	0.7573051	0.4763250	0.6013864	0.6466006	0.3616469	0.0593055	0.1406614	0.7693477	0.5847429	0.0513134	0.1430227	0.7456956	0.0881904	0.7138766	0.5408780	0.3777324	0.3092187	0.0119743	0.7278169	0.3602085	0.6868459	0.3509838	0.2735876	0.0975034	0.4959426	0.5506629	0.2364319	0.4787045	0.5988743	0.1398256	0.6534218
650	0.1031795	0.1445470	0.2671455	0.6481151	0.6797065	0.4092263	0.5019983	0.6156944	0.0218415	0.0003006	0.7040969	0.9190307	0.1345564	0.0393127	0.6166970	0.4524049	0.4194561	0.2752466	0.0311107	0.6136462	0.6104362	0.6237164	0.6640897	0.4443742	0.0417012	0.1898409	0.7943939	0.7548843	0.1095703	0.0517993	0.8588850	0.1340715	0.6260576	0.5351407	0.3257596	0.3275742	0.0130523	0.6715339	0.4425571	0.7087833	0.3395047	0.4055898	0.2393386	0.5169800	0.4793560	0.1917661	0.4317787	0.6057351	0.3138025	0.7379551
700	0.1424573	0.1532759	0.2204118	0.7300894	0.6735325	0.3046634	0.4437176	0.7163972	0.0226471	0.0000004	0.5079153	0.7151927	0.1481675	0.0604665	0.7539492	0.4697242	0.3599205	0.3254401	0.0564474	0.5699595	0.5436399	0.6494350	0.7360955	0.3744130	0.0643435	0.2256172	0.8593666	0.7456164	0.1669761	0.0478960	0.6882902	0.0679213	0.7633169	0.5551052	0.3564315	0.3969496	0.0052457	0.7095385	0.4231142	0.6991847	0.3759176	0.2798154	0.4917607	0.5515163	0.3921240	0.2113922	0.5180499	0.6622875	0.1342468	0.5634376
750	0.1490360	0.1264286	0.1594781	0.6229050	0.7201903	0.2771624	0.4849043	0.6632625	0.0367974	0.0047384	0.4854454	0.6683592	0.1385001	0.0959416	0.6769315	0.3311692	0.3225522	0.2821194	0.0779412	0.6266578	0.5268777	0.6773963	0.7792773	0.4557240	0.1933601	0.3225419	0.7688163	0.7277318	0.1661539	0.0362674	0.6271912	0.1574176	0.7092480	0.6503017	0.3156659	0.3355989	0.0092967	0.4890491	0.4794794	0.6614903	0.3691578	0.1514529	0.5773241	0.5785707	0.4426247	0.2240211	0.5269847	0.6262347	0.2052050	0.6866874
800	0.1232575	0.1243280	0.1134496	0.7751162	0.6958077	0.4025201	0.4731515	0.7015009	0.0276643	0.0000607	0.4471131	0.7217511	0.1345357	0.0743308	0.7248208	0.3615997	0.3446105	0.3281859	0.0622141	0.5127741	0.6218583	0.4613489	0.7768621	0.5390130	0.2354461	0.3608973	0.5422216	0.5767927	0.1848712	0.0314195	0.6402640	0.1168499	0.7840182	0.6821330	0.3354967	0.3645094	0.0229090	0.7068444	0.3810188	0.9134375	0.4082742	0.0800661	0.5267895	0.5582172	0.4208060	0.2503976	0.4303366	0.5764888	0.2287182	0.7140682
850	0.1479335	0.1894266	0.1179027	0.7640938	0.6458622	0.3479443	0.5622662	0.7463030	0.0173077	0.0003035	0.5125158	0.7437208	0.1059481	0.0541141	0.5586327	0.3746628	0.3680446	0.2867292	0.0533749	0.5797958	0.5325556	0.5826158	0.6379200	0.4133175	0.2120081	0.3631130	0.6302687	0.6558742	0.2012568	0.0681783	0.6188196	0.1355228	0.6308631	0.5929901	0.3902586	0.4009780	0.0067103	0.7618772	0.4142841	0.7187409	0.3341286	0.0842071	0.5893561	0.6103885	0.4577265	0.2661010	0.4751266	0.6318799	0.2227850	0.6839183
900	0.1328988	0.1245094	0.0951166	0.5643360	0.6311709	0.3505631	0.4541658	0.6827571	0.0176451	0.0017487	0.5002275	0.6859794	0.2051590	0.0550399	0.6235095	0.3425159	0.3289390	0.3309073	0.0588727	0.5799820	0.5923190	0.6920051	0.7879377	0.4202946	0.1939914	0.3638417	0.6271936	0.6298670	0.2276548	0.0511786	0.7524742	0.1232507	0.8392249	0.5665699	0.3743271	0.4579252	0.0192975	0.6631666	0.4709474	0.8309771	0.3427373	0.0557937	0.5811284	0.5758318	0.5707288	0.1414218	0.4165854	0.5776828	0.2017058	0.6410699
950	0.1147961	0.1192766	0.1154148	0.6892475	0.7565576	0.4059877	0.6114830	0.7816567	0.0782983	0.0045692	0.4881918	0.6904851	0.1323467	0.1313617	0.5829102	0.3974167	0.3416696	0.3744611	0.0559207	0.5643056	0.5759195	0.6702795	0.6824285	0.4107148	0.2142220	0.4303635	0.6293144	0.7552785	0.3540359	0.0478563	0.6637302	0.1592909	0.7476661	0.6627947	0.3748196	0.3442032	0.0193876	0.6682485	0.3746700	0.8430435	0.4224576	0.1063484	0.6674682	0.4775830	0.4163282	0.2406952	0.3916474	0.6134343	0.2268198	0.6616686
1000	0.0966672	0.1378655	0.1269047	0.6754312	0.7555796	0.3243555	0.5032875	0.6864692	0.0483208	0.0004874	0.4551846	0.7803834	0.1082947	0.0736904	0.7293192	0.3390992	0.3740487	0.3451628	0.0305771	0.6150280	0.6310727	0.5772459	0.6051683	0.4641186	0.3908034	0.4447342	0.5753839	0.5795336	0.1912086	0.0584246	0.7054526	0.1198826	0.6042727	0.6810232	0.3262761	0.2941547	0.0185040	0.6296730	0.4831192	0.7073735	0.3588135	0.0444728	0.7231724	0.5818034	0.4793920	0.2804874	0.3765309	0.5492243	0.1510613	0.7425959

0	0.1879544	0.2878059	0.1377770	0.7719941	0.7356137	0.4422734	0.5829382	0.5517278	0.0399852	0.0036249	0.6914876	0.7693704	0.1068528	0.0778829	0.6899498	0.3445041	0.3351162	0.3328043	0.0625474	0.6439175	0.6131951	0.5355280	0.7774951	0.3979531	0.2405578	0.3627594	0.6752681	0.6294445	0.1676800	0.0356569	0.6748113	0.0962236	0.8261504	0.6128471	0.4236217	0.4950384	0.0182505	0.6971449	0.3869683	0.6806036	0.3321831	0.1152124	0.6985583	0.4603775	0.3930322	0.2736191	0.4062988	0.7008663	0.1201340	0.6683794
50	0.1352735	0.1367357	0.1094901	0.7161641	0.6252006	0.4723958	0.1703421	0.7382839	0.0118424	0.0028135	0.5898635	0.4666521	0.0971993	0.1089044	0.6565520	0.2620387	0.3222344	0.3549038	0.0648525	0.4886857	0.6170660	0.6904979	0.7287464	0.3384217	0.4488442	0.3883868	0.5794990	0.2420654	0.2467133	0.0213760	0.6780982	0.1279149	0.7405921	0.6901439	0.3949703	0.2740813	0.0039976	0.7898265	0.3451577	0.5702132	0.1350004	0.1030781	0.5943323	0.5159232	0.4422064	0.1606700	0.4495075	0.6871574	0.2502188	0.6320588
100	0.1311313	0.1796795	0.0828417	0.6067001	0.5956556	0.3986103	0.0446256	0.6919545	0.0283986	0.0011633	0.4930188	0.3699195	0.1167754	0.0867472	0.6545574	0.1669588	0.3670609	0.3094700	0.0597943	0.5593344	0.6882196	0.5732159	0.7554157	0.4414270	0.4499537	0.4283574	0.7797109	0.1080782	0.2214288	0.0600059	0.6995522	0.0753479	0.6957079	0.7719060	0.4752013	0.3267834	0.0183529	0.7219097	0.4070100	0.7748992	0.1290541	0.0577059	0.6386314	0.4611420	0.3465727	0.0852667	0.4633721	0.6835448	0.2756801	0.7758367
150	0.0983301	0.1291038	0.0929154	0.7945575	0.7149744	0.4557696	0.0249770	0.6779783	0.0132002	0.0002481	0.5175431	0.3633320	0.0649260	0.1066501	0.5426279	0.1754793	0.3308347	0.4481139	0.0610726	0.5655358	0.5805794	0.5163433	0.6746427	0.5113388	0.5703385	0.3193088	0.7328759	0.0515791	0.2945381	0.0185306	0.8435805	0.0465981	0.7586448	0.5886593	0.4018019	0.3323144	0.0130999	0.7537024	0.3143469	0.7088661	0.0968087	0.0729843	0.5847954	0.4864064	0.4497722	0.0625081	0.5461326	0.6608715	0.2784415	0.6191646
200	0.1566967	0.0920034	0.1256748	1.0000000	0.7316775	0.3647073	0.0028736	0.6807453	0.0261707	0.0000577	0.5526249	0.4164305	0.1767941	0.0657353	0.6916129	0.1241775	0.2999931	0.2237981	0.0575019	0.6427361	0.6077448	0.6406324	0.8267021	0.5273115	0.5334351	0.4366466	0.7590102	0.0956811	0.1885821	0.0590056	0.6435523	0.0389776	0.6915947	0.6870115	0.3870026	0.4773931	0.0151883	0.7106569	0.3320531	0.6193937	0.1254420	0.0812430	0.5968595	0.4529409	0.5660372	0.0892262	0.5598804	0.6018538	0.3176827	0.6270193
250	0.1265829	0.0862427	0.1475694	0.7368990	0.5759745	0.3048759	0.0053534	0.7156035	0.0378213	0.0027996	0.4328092	0.3543727	0.1681381	0.0647062	0.6694027	0.1841197	0.3593366	0.2748573	0.0666164	0.6211392	0.6719134	0.6145347	0.6807329	0.4325639	0.4708262	0.3970013	0.5730666	0.0833063	0.1822905	0.0429503	0.7599989	0.0805583	0.7769285	0.6033541	0.5007526	0.4215857	0.0241627	0.8234091	0.3234863	0.5880808	0.1301548	0.0801768	0.5749424	0.5532887	0.3899483	0.0585667	0.4901229	0.6570495	0.4019373	0.6865840
300	0.1385736	0.1063306	0.1228891	0.8048476	0.7223885	0.2940869	0.0037041	0.7082286	0.0242116	0.0018928	0.5738489	0.3498977	0.1064676	0.0793193	0.6898383	0.2011132	0.3065726	0.3012599	0.0356999	0.5568751	0.5997457	0.6078767	0.7975706	0.4964939	0.5491909	0.4242404	0.6974675	0.0204144	0.2321667	0.0260881	0.7029862	0.0792073	0.7581113	0.6709635	0.5498976	0.3551170	0.0164634	0.6983943	0.2636346	0.6102607	0.1048088	0.0616948	0.6298809	0.4815073	0.4186583	0.0503943	0.4792461	0.5978154	0.3863584	0.6810088
350	0.0971033	0.0913840	0.2184495	0.6988300	0.7038148	0.4491274	0.0122825	0.5861367	0.0281440	0.0012784	0.5165285	0.4104081	0.1372610	0.0879461	0.6802026	0.1424526	0.3439466	0.3293979	0.0554988	0.7455406	0.6285704	0.5932659	0.7534797	0.3674018	0.4216487	0.3802530	0.5858138	0.0241695	0.2165978	0.0419554	0.6582580	0.1035296	0.6531287	0.6238703	0.3420648	0.3748303	0.0074793	0.6171048	0.3330579	0.5995132	0.0834480	0.0457379	0.6307673	0.4688203	0.4323538	0.0884156	0.3689262	0.5801675	0.2590586	0.5072300
400	0.0917727	0.1815283	0.1426025	0.7351855	0.7891084	0.3156277	0.0071112	0.7873647	0.0336247	0.0004172	0.5774876	0.3983443	0.1184074	0.0562665	0.8730359	0.1879867	0.3337226	0.3161465	0.0778441	0.5594239	0.6782161	0.6576352	0.6879642	0.3753788	0.6561901	0.4712312	0.7548993	0.0171790	0.2706562	0.0461232	0.7866798	0.0644771	0.7253327	0.6364465	0.3043058	0.3837845	0.0035476	0.6779454	0.3448222	0.7745388	0.1381880	0.0966297	0.5743775	0.4161378	0.4788766	0.0905177	0.4256768	0.6124000	0.2536740	0.6277707
