"Time"	G1	G10	G20	G2	G17	G16	G4	G9	G8	G18	G94	G11	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G14	G12	G49	G39	G41	G44	G22	G21	G50	G13	G52	G53	G51	G55	G42	G40	G45	G54	G61	G47	G43	G48	G57	G72	G67	G60	G59	G99	G58	G80	G84	G83	G89	G82	G81	G79	G88	G78	G77	G85	G75	G90	G91	G86	G69	G93	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24
500	0.3999947	0.1203035	0.6569054	0.6893341	0.2462521	0.4245525	0.2298647	0.0145279	0.0033332	0.5590535	0.7698523	0.0863963	0.4424573	0.1353201	0.1163800	0.2785299	0.4257883	0.6213970	0.3875488	0.6971972	0.7620892	0.2014549	0.7226525	0.6219548	0.0109331	0.0141498	0.4063811	0.2080232	0.8127732	0.3356063	0.3721856	0.0912841	0.0683418	0.5165636	0.0532314	0.3395446	0.4601538	0.1981299	0.4060795	0.2619511	0.3994755	0.3489735	0.3005053	0.0113903	0.0013304	0.0545615	0.0430830	0.4101278	0.4722841	0.1948601	0.3020329	0.8974204	0.6507676	0.0495638	0.6105345	0.7581258	0.2362182	0.7114996	0.0883119	0.4962209	0.4056950	0.0069550	0.4677095	0.0002989	0.3439100	0.0049215	0.4176441	0.4035455	0.3261804	0.5681858	0.5859113	0.1804656	0.0124941	0.6861183	0.4650926	0.2994355	0.1975591	0.6741742	0.4843754	0.4706209	0.3158729	0.2657714	0.7050973	0.1009298	0.5864869
550	0.5095489	0.2674489	0.5125017	0.6495442	0.2320839	0.3429624	0.2531936	0.0193422	0.0065008	0.4847287	0.7799484	0.0969059	0.4485978	0.7328727	0.0821975	0.4970864	0.4652769	0.7375667	0.3929077	0.6829955	0.6288351	0.3782633	0.7479723	0.6553440	0.0072983	0.0964482	0.4056345	0.2452926	0.7892636	0.5986202	0.3476123	0.1186820	0.1628471	0.1910035	0.0773794	0.2835102	0.6090549	0.1489342	0.4650789	0.2199063	0.5851538	0.2274122	0.5982732	0.0170405	0.0051552	0.1354858	0.0437280	0.3101375	0.3850403	0.4545838	0.4296987	0.7516210	0.7155051	0.0196694	0.6540957	0.5835769	0.1525232	0.6354332	0.0462769	0.5914938	0.2908386	0.0236797	0.5359035	0.0001019	0.4634333	0.0058366	0.4592677	0.4422879	0.4996391	0.7995151	0.3322162	0.2289741	0.0246641	0.4344953	0.3173392	0.5554339	0.6465096	0.7473114	0.4487140	0.7851673	0.1730008	0.3168600	0.3742131	0.5643778	0.7067162
600	0.6014993	0.2256204	0.5246754	0.5072568	0.2618343	0.3042559	0.2346041	0.0287287	0.0014653	0.5515181	0.7712929	0.0718973	0.4600546	0.6171064	0.1415306	0.4479470	0.5099585	0.7993662	0.4704816	0.6201727	0.6580353	0.5356383	0.4991059	0.6619861	0.0116460	0.1127064	0.3936163	0.2770420	0.5911882	0.7347763	0.3379758	0.1515766	0.1515664	0.1842960	0.0920678	0.2279900	0.7014113	0.2447694	0.4839516	0.1723125	0.6757666	0.1654175	0.5421172	0.0190478	0.0121330	0.2860198	0.0226526	0.3688774	0.3467861	0.5623828	0.4506853	0.6301499	0.7747409	0.0518115	0.6453856	0.8427363	0.2186073	0.6428154	0.0601628	0.6215730	0.3619480	0.0183868	0.4515784	0.0080517	0.3930530	0.0169707	0.3950373	0.3652826	0.4438265	0.7224498	0.2819612	0.1759413	0.0225199	0.3885422	0.3832423	0.5079437	0.5819411	0.6154880	0.4244746	0.6247913	0.0861055	0.3127715	0.1884488	0.6010334	0.7531807
650	0.6365367	0.1356548	0.6613986	0.4928168	0.1951140	0.3425821	0.2236754	0.0346935	0.0082216	0.5225948	0.7151439	0.1119697	0.3586665	0.7280355	0.0472877	0.4912464	0.3176481	0.7177322	0.4150401	0.7067025	0.6388478	0.7052698	0.5381155	0.6193168	0.0182466	0.1365865	0.5118448	0.1844923	0.7607347	0.5432206	0.3296164	0.1255727	0.1491947	0.3008425	0.0575592	0.2935507	0.7123114	0.1827388	0.4464844	0.2455792	0.5182103	0.1541235	0.3842475	0.0673502	0.0025203	0.3123633	0.0385455	0.3848701	0.3103919	0.6409469	0.3903925	0.6424001	0.7894555	0.0616622	0.6323509	0.7521107	0.3296188	0.8040383	0.0643192	0.6041480	0.4824090	0.0065607	0.4020110	0.0079602	0.4693047	0.0093560	0.3818759	0.4211692	0.4163932	0.8321264	0.2424697	0.1418309	0.0358691	0.3737594	0.3574092	0.4579926	0.6435052	0.6986801	0.5196333	0.7377393	0.1058065	0.2887232	0.0494607	0.7854595	0.7271341
700	0.6808051	0.1599340	0.5655161	0.6063981	0.2510345	0.2923846	0.3225036	0.0104611	0.0013506	0.6166934	0.6565336	0.0730676	0.4887770	0.6424599	0.0646940	0.5260633	0.4479159	0.6416305	0.4235905	0.6050351	0.7112459	0.6507045	0.4599355	0.6786158	0.0347839	0.1372783	0.5376302	0.2967852	0.6882354	0.7239562	0.2447198	0.1308694	0.1794857	0.3974182	0.0650984	0.2319714	0.6607464	0.1914692	0.4424295	0.2457291	0.6956717	0.1343300	0.2674344	0.0288369	0.0098354	0.3931810	0.0082180	0.4611212	0.3710889	0.5347245	0.3620420	0.6452119	0.7336373	0.0801775	0.6598667	0.6710487	0.2991066	0.6620224	0.0244602	0.5219382	0.3847155	0.0063731	0.3141824	0.0038992	0.4499589	0.0059346	0.5277199	0.3430502	0.4089490	0.7427345	0.2965635	0.1029469	0.0166279	0.3809295	0.4296071	0.4908296	0.5351148	0.7414394	0.5385397	0.6214059	0.1182798	0.3106920	0.0295601	0.6765757	0.6712648
750	0.7115897	0.1766474	0.6354307	0.3437340	0.2794180	0.3352575	0.2987396	0.0285071	0.0041925	0.4775812	0.7617187	0.0884046	0.4605847	0.6649479	0.0966122	0.4746898	0.3091648	0.5706330	0.5613983	0.6324297	0.7347850	0.7255493	0.4280943	0.5413527	0.0176885	0.1118110	0.3875039	0.1758753	0.6179695	0.8341075	0.2721935	0.1009625	0.1376102	0.4874030	0.0763557	0.2341830	0.5656599	0.1576215	0.4907760	0.2196575	0.6734506	0.1692688	0.3773765	0.0779186	0.0039123	0.3888138	0.0649400	0.3839254	0.2721116	0.7188703	0.3676454	0.8308084	0.7603172	0.0660404	0.6381711	0.6648626	0.3340895	0.6976358	0.0505305	0.6247718	0.3676719	0.0024761	0.3962444	0.0022351	0.4515551	0.0179923	0.4556082	0.5178174	0.3337354	0.6766425	0.2031470	0.1987435	0.0309552	0.4026212	0.3918495	0.5364909	0.5791158	0.6674726	0.4743419	0.5509085	0.0830885	0.2273667	0.0331064	0.7297743	0.6182224
800	0.5902647	0.1958351	0.5145296	0.4277691	0.1980431	0.2866516	0.3119970	0.0319381	0.0155365	0.3958758	0.6201183	0.0812418	0.3764900	0.7352705	0.1296507	0.5676434	0.3726478	0.7059524	0.4167807	0.6579079	0.7283964	0.7989165	0.3785639	0.5229376	0.0101801	0.1486082	0.3475404	0.2486490	0.6539319	0.6458576	0.2610002	0.1374750	0.1266240	0.5436665	0.0877291	0.3379489	0.7279282	0.1953221	0.3919465	0.3020141	0.6205566	0.2005910	0.3354415	0.0405470	0.0076956	0.3778981	0.0235953	0.4006231	0.4849263	0.7463512	0.3263393	0.7332984	0.6978090	0.0304393	0.6589881	0.7481500	0.3204873	0.6633227	0.0421700	0.4624865	0.4386790	0.0133290	0.3008099	0.0070944	0.4392147	0.0184940	0.4440168	0.3848533	0.4319721	0.7631575	0.2120356	0.1517040	0.0116421	0.3889939	0.3294998	0.4778534	0.4492555	0.6885410	0.4849156	0.6114681	0.0640214	0.2850965	0.0498338	0.8631525	0.8625469
850	0.6520269	0.2037541	0.5439425	0.3249490	0.1583131	0.2039656	0.3055300	0.0463963	0.0088141	0.4548524	0.8465026	0.1128775	0.3974669	0.7041498	0.1018312	0.5924508	0.3614028	0.6742223	0.4742085	0.7100772	0.6238485	0.6352872	0.4464805	0.5598009	0.0228501	0.1616893	0.2924409	0.1910478	0.6825926	0.7273127	0.2299596	0.1306447	0.1496723	0.5434256	0.0775370	0.2798177	0.8127219	0.1498599	0.4760010	0.2757189	0.6784729	0.2000023	0.3272866	0.0675742	0.0011044	0.4912619	0.0460568	0.4559999	0.2587172	0.8160821	0.3631769	0.6352970	0.5474700	0.0509380	0.6913415	0.6904839	0.3571907	0.7843658	0.0848593	0.6525121	0.5591584	0.0073238	0.4213677	0.0044757	0.4027392	0.0122165	0.3852089	0.4861014	0.3822666	0.7241113	0.2354275	0.1511716	0.0220004	0.3191794	0.3113314	0.4785757	0.5999741	0.5798259	0.4984928	0.5606244	0.0683708	0.2188366	0.0374722	0.5616833	0.6946065
900	0.8001800	0.1472229	0.5430815	0.3674396	0.1266929	0.3405377	0.2023632	0.0394664	0.0083382	0.3827789	0.7685421	0.1117222	0.5837998	0.6719522	0.0947755	0.5960116	0.4306166	0.6431016	0.4759580	0.5971299	0.5852847	0.5847760	0.4912537	0.6074982	0.0210054	0.1910392	0.3969387	0.2076371	0.7289191	0.6265960	0.3236490	0.1228529	0.1717087	0.4522625	0.0567833	0.2647670	0.7175115	0.2096803	0.3896041	0.2969521	0.6971114	0.1722241	0.3748523	0.0459845	0.0027296	0.4516565	0.0264388	0.4669663	0.3115947	0.9027358	0.4334303	0.6306897	0.6017678	0.0495779	0.5748841	0.8774697	0.3978990	0.7030408	0.0754295	0.7097155	0.4323066	0.0314696	0.3672462	0.0076356	0.4608565	0.0021137	0.4684558	0.4143884	0.4693326	0.7649892	0.2341802	0.2414331	0.0212529	0.3593132	0.4624687	0.4484778	0.7080992	0.8306555	0.4229373	0.5277059	0.1111682	0.2685577	0.0039334	0.6962515	0.8337671
950	0.7930241	0.1760665	0.5679588	0.3495037	0.1870181	0.2956189	0.2944874	0.0502396	0.0028070	0.5778004	0.6704461	0.0783227	0.4790157	0.6203656	0.0855448	0.5972630	0.3875013	0.7163020	0.4184899	0.6552684	0.5472317	0.6049086	0.4728061	0.5931451	0.0080246	0.1569325	0.4805437	0.2614145	0.7807503	0.8622740	0.2453510	0.1179332	0.1259673	0.4465233	0.0868027	0.2498547	0.6623081	0.1670641	0.2744846	0.2574509	0.5410132	0.1476744	0.3175683	0.0569007	0.0101490	0.4156472	0.0308223	0.3812178	0.3105832	0.6654154	0.3953417	0.6848326	0.7448259	0.0730644	0.6086738	0.7156783	0.4326702	0.7424371	0.0690102	0.7133878	0.3636027	0.0022581	0.3700574	0.0054298	0.4252976	0.0135866	0.4492693	0.3524093	0.4024465	0.6939594	0.2502278	0.2358396	0.0326615	0.4055930	0.3357708	0.5080083	0.6608422	0.8032319	0.5086896	0.5156730	0.0684916	0.2418848	0.0127729	0.7552667	0.7907740
1000	0.7650092	0.1686989	0.5584464	0.3653765	0.2080602	0.2796677	0.3167334	0.0357982	0.0045100	0.4631909	0.7485208	0.0900938	0.3767456	0.8546636	0.0520319	0.7297389	0.4713106	0.7496870	0.3736882	0.7733158	0.6502547	0.7468121	0.4357605	0.6147586	0.0117674	0.1589260	0.4233682	0.2630350	0.6672371	0.7172444	0.3843640	0.1070689	0.1323095	0.4281087	0.0632734	0.3694665	0.6935539	0.1623515	0.4483507	0.3575594	0.5285203	0.1759305	0.2888096	0.0372810	0.0034086	0.4373438	0.0156965	0.4095604	0.3658346	0.6481685	0.3794571	0.6523921	0.6159528	0.0422424	0.6559973	0.7140789	0.3229926	0.5630805	0.0423634	0.5353493	0.3857667	0.0158105	0.4247797	0.0159366	0.4685205	0.0101175	0.4504107	0.4306841	0.4348020	0.5312255	0.2508807	0.1980436	0.0178517	0.5141130	0.3204057	0.4632694	0.6239667	0.6864755	0.4152192	0.5918082	0.0881072	0.3301738	0.0065375	0.7065202	0.7402586

0	0.6778175	0.1725841	0.7392629	0.3704103	0.1555638	0.2173490	0.3248959	0.0146935	0.0047038	0.5078772	0.5588627	0.0653272	0.4493279	0.7317651	0.0576814	0.4715200	0.3095982	0.7021666	0.5139315	0.6615973	0.5818274	0.7558875	0.4893476	0.6206293	0.0113415	0.1248791	0.4464798	0.2111932	0.6203716	0.6091120	0.1420025	0.1750715	0.1180466	0.5150387	0.1263684	0.3148136	0.5186571	0.2279218	0.4494912	0.4644742	0.6152919	0.2135470	0.3592977	0.0493262	0.0056996	0.4060881	0.0232956	0.3718618	0.2607090	0.7024775	0.4456699	0.6019203	0.7612002	0.0627303	0.6421840	0.8996757	0.3873672	0.7008905	0.0876367	0.6007354	0.4003865	0.0095281	0.3630058	0.0250227	0.4440059	0.0227876	0.4841140	0.3289179	0.3707266	0.7320538	0.2132619	0.1993633	0.0048438	0.4101301	0.3870512	0.5067468	0.6065308	0.7023867	0.4932580	0.5054178	0.0880790	0.2767104	0.0178423	0.8508311	0.6604878
50	0.6019180	0.1263917	0.6383057	0.3471941	0.1348279	0.2838815	0.4489046	0.2664392	0.0042982	0.4980071	0.4367156	0.0871821	0.3604850	0.7995036	0.1066635	0.3700816	0.3278469	0.7012626	0.4976899	0.6887520	0.6490802	0.3916205	0.4195718	0.5523078	0.0212558	0.1719025	0.3714630	0.1927863	0.6230230	0.6452024	0.2678214	0.1468820	0.1463943	0.6517349	0.0911042	0.4218773	0.4099898	0.1710375	0.3445625	0.3887403	0.3561954	0.2968318	0.2520292	0.0627070	0.4005122	0.4419294	0.0500631	0.3700793	0.1400681	0.6269216	0.4092296	0.6691404	0.7089869	0.1355712	0.5738308	0.7179282	0.6818223	0.7474503	0.1428981	0.6243469	0.4081873	0.0042283	0.4967607	0.0190358	0.4132630	0.0103796	0.2734604	0.4294401	0.3467720	0.7018342	0.2208014	0.1850774	0.0088986	0.5952833	0.5627176	0.4352334	0.5304282	0.6480577	0.5689275	0.6226190	0.1735170	0.3250953	0.0093156	0.6546728	0.6571515
100	0.6190062	0.1591364	0.6161657	0.4975846	0.1532781	0.3161778	0.6649818	0.3465186	0.0007850	0.3284009	0.2868997	0.1047824	0.1961571	0.7529378	0.1206612	0.3036397	0.3362237	0.6204576	0.4466974	0.6743806	0.6050118	0.2542465	0.4221141	0.5941643	0.0226681	0.1076151	0.3333877	0.1758571	0.7607288	0.7720747	0.3283391	0.0961254	0.1500667	0.4765760	0.1139079	0.4598283	0.3795750	0.1995639	0.2712209	0.5100156	0.3590957	0.3106380	0.2520885	0.0225321	0.5077860	0.3671775	0.0255802	0.3963965	0.0356355	0.7677569	0.4109946	0.7312018	0.6820874	0.1672774	0.8024432	0.6625294	0.6642181	0.6975134	0.1905175	0.5933914	0.4642397	0.0136925	0.6820500	0.0052715	0.5054565	0.0343162	0.2408535	0.3933160	0.3464468	0.6720087	0.2848605	0.1178833	0.0046186	0.7596675	0.3565120	0.4588241	0.5560002	0.6738004	0.5363591	0.8063731	0.3219486	0.3519328	0.0403364	0.8193271	0.7793510
150	0.6622285	0.1885001	0.6143539	0.3975013	0.1132966	0.2957974	0.5942543	0.2863649	0.0023360	0.4053253	0.4039838	0.0955585	0.1350091	0.8125616	0.0589274	0.2589856	0.4190199	0.6231978	0.4301005	0.8703118	0.5064147	0.1599007	0.4961229	0.5727616	0.0250204	0.1899109	0.4137953	0.1236524	0.6570531	0.7124721	0.2713904	0.1242639	0.1570949	0.6099190	0.1452575	0.4044183	0.4275781	0.1676978	0.1948072	0.5092720	0.4247833	0.2912332	0.1307462	0.0309881	0.5995727	0.3080538	0.0667014	0.3499894	0.0392103	0.7192752	0.4210428	0.6849200	0.7763294	0.2145525	0.6506105	0.8287269	0.6174785	0.8471302	0.1710985	0.5818870	0.5074610	0.0223380	0.6637708	0.0183084	0.5677711	0.1353317	0.1990484	0.4211576	0.2782174	0.7726452	0.3054382	0.1799578	0.0144615	0.5462810	0.3909017	0.5094765	0.4242374	0.7360429	0.5084458	0.7200803	0.3053582	0.4576890	0.0048793	0.7468229	0.6171320
200	0.6727846	0.1496029	0.5561119	0.4313116	0.0756644	0.2543135	0.6183024	0.3358237	0.0007296	0.3700175	0.3263122	0.0634387	0.1391967	0.6681492	0.1125385	0.2510570	0.3887160	0.6434211	0.5057058	0.8114545	0.4860471	0.1771045	0.4252234	0.6409440	0.0393551	0.2241534	0.4447667	0.1367682	0.7936553	0.5865743	0.3291580	0.1080862	0.1838729	0.5799413	0.2028806	0.5167396	0.3557571	0.1394720	0.2404666	0.4529182	0.3263769	0.3578358	0.1095693	0.0036087	0.5789510	0.3538818	0.0569037	0.4925391	0.0378114	0.7247069	0.3800222	0.7209358	0.6877161	0.1621031	0.6955003	0.6163320	0.7025729	0.6779710	0.2438170	0.6019802	0.4955004	0.0054648	0.7178589	0.0091169	0.5409425	0.1122093	0.2012022	0.3787821	0.3616097	0.7922323	0.2844821	0.1783084	0.0266130	0.5185851	0.4768544	0.4871483	0.6357747	0.6743680	0.5532854	0.6728372	0.3878311	0.4558610	0.0151629	0.6683688	0.6123628
250	0.7319400	0.1668227	0.7200837	0.3109108	0.0886327	0.2596510	0.6399984	0.4467406	0.0018060	0.4051942	0.2846073	0.0852937	0.0700964	0.6349548	0.1409593	0.2265826	0.4371713	0.6611718	0.5662391	0.6296638	0.5306868	0.1927386	0.4790441	0.5357230	0.0416927	0.1808223	0.5362086	0.1270224	0.7927334	0.6634105	0.3444280	0.1436722	0.2821352	0.6161364	0.1513283	0.5188027	0.3003941	0.1337405	0.3300125	0.5778714	0.2630148	0.3667626	0.1753541	0.0013413	0.5972718	0.3729799	0.0211601	0.5393230	0.0320681	0.6840757	0.3964419	0.7352227	0.6140665	0.1162610	0.6168448	0.6334443	0.6322577	0.6449970	0.2211891	0.4760909	0.4698700	0.0090966	0.5917832	0.0088755	0.4843638	0.1061006	0.1549923	0.3807870	0.4410712	0.6761140	0.2909798	0.1782376	0.0432498	0.8106544	0.3482517	0.4790341	0.5768128	0.5820734	0.4910362	0.6952744	0.3099214	0.3686308	0.0173031	0.7629514	0.7285039
300	0.7041564	0.1779968	0.7093867	0.3340981	0.1069040	0.3201444	0.6500299	0.4293733	0.0019146	0.3810057	0.3467393	0.1373201	0.0605172	0.6062157	0.1068034	0.2616637	0.3382392	0.6879380	0.4937937	0.6898304	0.4082722	0.1866496	0.4430793	0.6084543	0.0422680	0.1599794	0.4256899	0.1304052	0.7450510	0.6162983	0.3467762	0.0701152	0.2644604	0.6123047	0.2222969	0.4745012	0.3902622	0.1234147	0.3020702	0.4931283	0.3393652	0.3180188	0.1786732	0.0066776	0.6330203	0.3154718	0.0236067	0.4615124	0.0274689	0.7142905	0.3775309	0.6665097	0.5966843	0.1463086	0.7345234	0.6627777	0.6181565	0.7171440	0.1540257	0.6203105	0.4572516	0.0122146	0.6998273	0.0032484	0.5268546	0.1986844	0.1843408	0.3575952	0.3344487	0.6747086	0.3001619	0.2054863	0.0093086	0.7488029	0.4596932	0.4996773	0.6067881	0.6620262	0.4563699	0.6544265	0.3806107	0.5080480	0.0240604	0.6951122	0.7198849
350	0.7042822	0.2185602	0.7299513	0.3209272	0.0993703	0.2890697	0.5469103	0.3405733	0.0000027	0.3754223	0.3153194	0.1155157	0.1119990	0.6772866	0.1701756	0.1901533	0.3727821	0.6638764	0.5101650	0.6732800	0.4322911	0.1858613	0.5014148	0.5511841	0.0213225	0.1331305	0.4023744	0.1370403	0.6901231	0.7540412	0.3747624	0.1103882	0.2914999	0.5830235	0.2130498	0.4161212	0.4170577	0.1414115	0.2111396	0.5380447	0.3161504	0.2658261	0.1846543	0.0022672	0.5994058	0.2875244	0.0625956	0.4626867	0.0182621	0.6889370	0.4931839	0.6265727	0.6836991	0.1811605	0.8162133	0.7378711	0.6064266	0.9374545	0.1223092	0.5916117	0.3850862	0.0219836	0.6163231	0.0111030	0.5236014	0.1711457	0.1767939	0.3578159	0.3488014	0.7414364	0.2863282	0.1664773	0.0103003	0.5740020	0.4102529	0.5624082	0.5942728	0.7048174	0.5595184	0.6815833	0.3914444	0.6762256	0.0170088	0.6891130	0.7430790
400	0.6639507	0.1402934	0.8535827	0.4285437	0.0981818	0.2941525	0.6516032	0.3313957	0.0011652	0.4201282	0.2921611	0.0763120	0.0339747	0.6960753	0.0913779	0.1892752	0.4333159	0.6888064	0.5679072	0.8501266	0.4903788	0.1851953	0.3694599	0.5673761	0.0432070	0.1608140	0.5234777	0.1691130	0.6541404	0.7316896	0.3545198	0.1436381	0.2235584	0.5333549	0.1620252	0.4693928	0.3702704	0.1867669	0.2059981	0.3936865	0.4525186	0.4246886	0.1849055	0.0241141	0.6484593	0.3083804	0.0851638	0.3839938	0.0351095	0.6623103	0.4079370	0.8344857	0.5209443	0.1234478	0.6872456	0.9660144	0.5680863	0.6931455	0.1997285	0.4890504	0.3375535	0.0201228	0.6695109	0.0353618	0.3816517	0.2426890	0.1436881	0.4616644	0.3851933	0.6761896	0.2031274	0.2363021	0.0052705	0.6105550	0.5131741	0.4459160	0.5723533	0.5780715	0.5451042	0.7457614	0.3818160	0.6335793	0.0284765	0.6156372	0.7406528
450	0.7781752	0.1332031	0.7003632	0.3739423	0.0920334	0.3556114	0.6894883	0.4464388	0.0020466	0.2909621	0.2291247	0.0442988	0.0614526	0.7342297	0.1198951	0.2319279	0.3668631	0.6612875	0.4700653	0.7214614	0.4629455	0.2546283	0.4569778	0.5997018	0.0272603	0.1464519	0.4379547	0.1959602	0.8495321	0.6636288	0.2931166	0.2109370	0.2606621	0.5765533	0.1427726	0.4945597	0.4984785	0.1877385	0.2013037	0.5015582	0.4527945	0.3536197	0.1575741	0.0052087	0.6031653	0.3197719	0.0460248	0.4465079	0.0100366	0.5681941	0.3455225	0.6772317	0.7029642	0.1901298	0.7021255	0.7101664	0.5372149	0.7356764	0.1449394	0.5398872	0.4634812	0.0083909	0.6550660	0.0111384	0.4204853	0.2577280	0.1435095	0.4033550	0.3575637	0.6832376	0.2468001	0.1380956	0.0093046	0.6893625	0.3938594	0.4642364	0.5700375	0.6398780	0.5300977	0.7111428	0.4407197	0.6420241	0.0273832	0.6914710	0.6267320
500	0.6641780	0.1364370	0.8016953	0.3112084	0.1101039	0.3161784	0.6940482	0.3548951	0.0076469	0.3490186	0.2794905	0.0751632	0.0863856	0.6780753	0.1519722	0.2792855	0.4912045	0.6546212	0.3425105	0.5842332	0.5124694	0.1534276	0.4773367	0.6195812	0.0086172	0.1983441	0.4892686	0.1688643	0.6458167	0.6413562	0.3499674	0.1280168	0.2035997	0.4495012	0.1581505	0.3632592	0.3717652	0.1537726	0.1788926	0.5036224	0.3157844	0.4886091	0.1214659	0.0180662	0.5635614	0.4461510	0.0464613	0.4292260	0.0260204	0.6698287	0.4788595	0.7525222	0.7213427	0.1863762	0.8324030	0.6259563	0.5717611	0.5803861	0.2088381	0.5672231	0.3133286	0.0234473	0.5381958	0.0133330	0.4487176	0.2509908	0.1763785	0.3885901	0.3794174	0.8002239	0.2294329	0.1576349	0.0220362	0.6871023	0.4670879	0.5395426	0.4620802	0.6424816	0.6363519	0.6566833	0.4423530	0.5995151	0.0265857	0.7227017	0.6805198
550	0.6142071	0.2110164	0.6459295	0.3724275	0.1667933	0.2604256	0.3657337	0.0813262	0.0018180	0.4769606	0.5889132	0.0526522	0.1199353	0.5635754	0.0788881	0.3591773	0.4365294	0.6750799	0.4942234	0.5556180	0.5053032	0.4583788	0.3751351	0.6707731	0.0088029	0.1245017	0.4200929	0.1670534	0.6814494	0.7022484	0.3317477	0.1136835	0.1670025	0.4329476	0.1257025	0.3736455	0.5142568	0.1370991	0.2366363	0.4455701	0.4653034	0.2985941	0.1367539	0.0136439	0.1546596	0.2860230	0.0197324	0.3808488	0.2303267	0.6747588	0.3771915	0.7159420	0.6351207	0.1539875	0.6763954	0.6854514	0.3788296	0.7228565	0.1665203	0.5022794	0.4085092	0.0110902	0.4520825	0.0088052	0.4866285	0.1521496	0.3473297	0.4253727	0.3739466	0.7276854	0.2647649	0.1512005	0.0264290	0.4379022	0.4487724	0.4028011	0.5508913	0.7572364	0.4827885	0.5202714	0.1797032	0.5791628	0.0260093	0.8182366	0.7370327
600	0.7062683	0.1533280	0.5835118	0.2966371	0.1843150	0.2234377	0.3129779	0.0181747	0.0028911	0.4285976	0.6038506	0.1196705	0.2711161	0.7806892	0.0762694	0.4864477	0.4219505	0.5994362	0.4621391	0.6856568	0.6911854	0.4881214	0.4246697	0.5645208	0.0312820	0.1535867	0.4884094	0.1652948	0.7648713	0.6218412	0.4640360	0.1913349	0.2107175	0.4893601	0.1426713	0.4017739	0.6653209	0.1818975	0.1398810	0.3837308	0.4613436	0.1815183	0.1872066	0.0375611	0.0780236	0.4261171	0.0347428	0.4370553	0.3513392	0.7512352	0.4779401	0.6112510	0.7824298	0.1245149	0.7308613	0.8436609	0.3743929	0.6672871	0.1055018	0.6140814	0.3433746	0.0188166	0.4491780	0.0068180	0.5594169	0.1151519	0.4078608	0.5255768	0.3711952	0.5447329	0.2754044	0.2250770	0.0181155	0.4436195	0.3788253	0.4492627	0.6053323	0.6868735	0.4797368	0.5551538	0.1180836	0.5853023	0.0498251	0.6742696	0.8421751
650	0.6755221	0.2570712	0.6450464	0.2836687	0.1791445	0.2021122	0.2489514	0.0219448	0.0003151	0.4284911	0.6826463	0.0847488	0.2617208	0.7765225	0.0867313	0.5180035	0.4535685	0.6724743	0.5629400	0.6605657	0.5613031	0.6151008	0.4112093	0.5793727	0.0195573	0.1429398	0.5152127	0.1743773	0.7078154	0.5424766	0.3405129	0.1428656	0.1790852	0.4339995	0.1398877	0.4379043	0.5677264	0.1376207	0.1832787	0.4441261	0.5886056	0.1889470	0.3214928	0.0818866	0.0489629	0.4384767	0.0342265	0.3732248	0.2650944	0.5936696	0.3596252	0.8085305	0.6997852	0.0725879	0.5735985	0.6788240	0.3841634	0.7028474	0.0604694	0.6314759	0.4689533	0.0164691	0.2877906	0.0018438	0.5544371	0.0401540	0.4269719	0.4614543	0.3652606	0.7004586	0.2348269	0.2465736	0.0315976	0.3842928	0.3885408	0.5048972	0.6185349	0.7366969	0.4026897	0.6597294	0.0954800	0.4899893	0.0140614	0.7636134	0.6636150
700	0.5456079	0.2146236	0.6380252	0.2820740	0.2220801	0.2317875	0.2607606	0.0208404	0.0004887	0.3928553	0.6030239	0.0974273	0.3812641	0.7143989	0.1068576	0.5140582	0.4035727	0.6391685	0.4898097	0.7821174	0.6389212	0.6155141	0.4126202	0.5287589	0.0144421	0.2249166	0.4853843	0.1464930	0.8028716	0.6580710	0.3086690	0.1553471	0.1168071	0.5412554	0.0830021	0.3306963	0.6169326	0.2191444	0.3302023	0.3025421	0.6334340	0.2390588	0.2647260	0.0203180	0.0084185	0.3431040	0.0212101	0.3880037	0.3105947	0.6591474	0.3942085	0.8176759	0.6455529	0.0542747	0.6503475	0.7688456	0.4570598	0.6610380	0.0677402	0.5191881	0.3380162	0.0161594	0.3645441	0.0161867	0.4374670	0.0172748	0.4516754	0.3221541	0.5155957	0.6935421	0.2106628	0.1454240	0.0259214	0.3743710	0.3593889	0.5075630	0.6666543	0.6702804	0.4389183	0.5630497	0.0801971	0.3952525	0.0141358	0.7413608	0.7465866
