"Time"	G1	G10	G2	G20	G17	G16	G4	G9	G11	G18	G94	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G12	G13	G14	G41	G50	G52	G53	G51	G21	G22	G55	G42	G44	G39	G49	G40	G54	G45	G47	G43	G61	G72	G67	G57	G48	G95	G8	G60	G59	G99	G58	G79	G82	G83	G81	G89	G84	G80	G88	G91	G90	G75	G78	G77	G86	G85	G69	G93	G92	G87	G68	G27	G96	G97	G63	G26	G25	G23	G24	G62	G76	G71	G74	G31
1000	0.3515943	0.1109396	0.0474922	0.1045921	0.3492394	0.3188869	0.6268369	0.0680896	0.6088784	0.2864170	0.5736536	0.6897438	0.3548248	0.2485338	0.1552146	0.6161596	0.5550891	0.5821853	0.6509229	0.6522170	0.4274550	0.1107204	0.6681980	0.2693781	0.6500161	0.6653170	0.3552805	0.3125191	0.8062800	0.1628210	0.3327354	0.6701305	0.1161457	0.5860387	0.5273489	0.0712550	0.2838962	0.1739518	0.7510881	0.7153802	0.5990612	0.7105323	0.5712627	0.6109777	0.3345495	0.2794775	0.1193735	0.6285760	0.4940056	0.0307590	0.6433138	0.6274150	0.0071153	0.5477952	0.0046367	0.6813901	0.0130589	0.0699488	0.6711367	0.1404937	0.4309241	0.5143838	0.0357765	0.7429662	0.3934542	0.2153291	0.4116539	0.1126963	0.3929774	0.4405889	0.0421026	0.1198050	0.3339501	0.0409843	0.5059629	0.4321850	0.4501654	0.0000683	0.7706293	0.1637331	0.4346957	0.1229350	0.0794077	0.6524312	0.3925951	0.5943147	0.3513957	0.4145001	0.2287727	0.6701723

0	0.3601142	0.1351707	0.0823819	0.1247982	0.5250704	0.2297891	0.6327691	0.1333043	0.7189007	0.2221563	0.6867971	0.6608913	0.3568908	0.2297696	0.1779383	0.6976802	0.6278266	0.6456728	0.6988702	0.7202290	0.4045405	0.0638575	0.6401936	0.3555896	0.5690773	0.6167163	0.4319727	0.3743672	0.9096712	0.1503933	0.2157289	0.7061504	0.1688934	0.8217604	0.5865176	0.1748337	0.4547001	0.3479667	0.7627124	0.6689417	0.5698220	0.5115379	0.5805391	0.5125016	0.3474194	0.2758860	0.1565779	0.6117527	0.4899063	0.0221470	0.6827933	0.5533448	0.0252875	0.5090904	0.0005543	0.6913366	0.0120549	0.0520989	0.7065078	0.1504250	0.4409062	0.5740102	0.0200198	0.5887908	0.4865268	0.2258253	0.4840884	0.2441851	0.5111613	0.4520993	0.0809808	0.2003575	0.3940581	0.0732250	0.5442409	0.4282884	0.4075625	0.0006644	0.6625979	0.3075096	0.5920370	0.0531694	0.0754359	0.7715840	0.3481605	0.7253066	0.3119841	0.4060337	0.2181886	0.7758051
50	0.4629850	0.0809753	0.0579167	0.1488814	0.4333590	0.1110257	0.6937126	0.1087360	0.5792917	0.1662695	0.5512722	0.6245349	0.3997020	0.2030405	0.1981437	0.7153633	0.7543352	0.6686296	0.5326015	0.7032080	0.1529827	0.1016249	0.5557134	0.2886998	0.6735567	0.3799519	0.2858202	0.3549404	0.8215635	0.5235997	0.1218238	0.6941576	0.2705687	0.6657230	0.6209779	0.1914646	0.5199704	0.2498553	0.6269342	0.8013134	0.7756635	0.4545516	0.5913147	0.5730237	0.1794348	0.1990721	0.1356925	0.6761600	0.5714189	0.0244911	0.5481134	0.6641779	0.0272573	0.4269518	0.0022780	0.7051641	0.0136103	0.0889802	0.8011833	0.3692682	0.3222417	0.5005921	0.0076460	0.2972445	0.3744522	0.2085642	0.5010724	0.1452434	0.6359507	0.6730287	0.0611724	0.1111598	0.4012194	0.1048038	0.5606040	0.3813484	0.4205727	0.0000000	0.5284458	0.4601129	0.3561375	0.0873543	0.0681104	0.6437078	0.3931487	0.6198660	0.3112375	0.4958797	0.0912138	0.6152647
100	0.4009397	0.0170864	0.0323632	0.1088433	0.2820798	0.0435666	0.7762460	0.0764098	0.7560306	0.2205896	0.5742716	0.7679090	0.5259958	0.2175306	0.2231229	0.7265852	0.5726285	0.6695159	0.6058030	0.7376507	0.1346499	0.0558211	0.6884469	0.3268583	0.6461485	0.2460823	0.3103953	0.4067137	0.6495653	0.4118663	0.0634279	0.7255391	0.4725002	0.7976983	0.8527027	0.1969830	0.6152222	0.3644356	0.6463361	0.6654593	0.7039566	0.4323343	0.4597188	0.4089525	0.1718323	0.2058478	0.1645429	0.7653501	0.4192094	0.0114945	0.6425433	0.6401690	0.0581806	0.2604227	0.0036898	0.7145152	0.0240718	0.0357282	0.6571522	0.3638368	0.4556581	0.6358062	0.0161542	0.2177113	0.3125047	0.1742916	0.6830946	0.2010888	0.6893407	0.6662206	0.0387493	0.1566814	0.4116013	0.0569083	0.6206995	0.4241012	0.3988326	0.0000416	0.8512696	0.6223163	0.3697047	0.1620314	0.0734858	0.7233208	0.4587271	0.6580461	0.3662137	0.5188320	0.1218764	0.8329669
150	0.3362056	0.0513530	0.0742791	0.1162252	0.3224329	0.0297139	0.7284289	0.0855587	0.7543299	0.2012488	0.6042446	0.7305765	0.3574727	0.1686030	0.2070473	0.7327085	0.6199602	0.7313746	0.7464088	0.6187024	0.0958939	0.1050935	0.6546409	0.2189241	0.6614278	0.3363317	0.4492492	0.3000703	0.7140342	0.5824874	0.0819298	0.5598478	0.5866706	0.6108363	0.9066600	0.1971666	0.6525688	0.4722150	0.7083361	0.6883917	0.7026553	0.4580986	0.3555011	0.2855610	0.2642074	0.1716280	0.1197135	0.7090937	0.4487079	0.0208723	0.6334072	0.7556578	0.0767311	0.3390967	0.0033009	0.6486323	0.0414950	0.0866159	0.6726208	0.4276964	0.3981440	0.5490450	0.0347704	0.1515381	0.2685871	0.1226493	0.6545186	0.1399562	0.5616155	0.7396494	0.0568187	0.1807031	0.4015696	0.0241339	0.5884985	0.5347859	0.3544029	0.0004849	0.7406857	0.5569403	0.4786205	0.2151175	0.0783024	0.7029949	0.4145824	0.6392192	0.4126520	0.4270482	0.1263434	0.8215517
200	0.3118949	0.0257675	0.0460085	0.1103804	0.3693267	0.0347746	0.6300311	0.1146064	0.7420527	0.1573982	0.4908378	0.6444956	0.2685317	0.2875518	0.1630810	0.5796769	0.7091013	0.6761592	0.6544231	0.6688415	0.1262657	0.1044525	0.6463149	0.3056152	0.6468156	0.2030116	0.5145823	0.2853095	0.6271478	0.5489459	0.0874017	0.7472577	0.6940727	0.6493898	0.7547372	0.1606700	0.6445069	0.4611727	0.6023974	0.6693079	0.5467026	0.4871062	0.4402284	0.1452132	0.2770232	0.2158758	0.0488989	0.6218426	0.5190476	0.0208398	0.6288400	0.7547559	0.0579462	0.3144142	0.0029432	0.5876797	0.0212581	0.1989920	0.6313057	0.4216376	0.2406891	0.4620779	0.0143832	0.2415877	0.2265261	0.1057274	0.6623909	0.1677686	0.7699401	0.5888479	0.0623745	0.1943863	0.3877959	0.0200386	0.6173691	0.5697695	0.3824594	0.0000033	0.7530924	0.4459046	0.3968653	0.1484441	0.0799843	0.8133741	0.4527207	0.6137642	0.3379662	0.5031104	0.1520412	0.6862457
250	0.3474878	0.0314010	0.0565933	0.0630706	0.3295619	0.0320598	0.6238983	0.0994051	0.6238513	0.1782763	0.4418077	0.6594085	0.3301707	0.3336480	0.1046611	0.6570037	0.8359087	0.6662618	0.6951005	0.7734203	0.1487681	0.0972229	0.5944224	0.3231625	0.6351409	0.2913941	0.6367800	0.3369568	0.6861528	0.6669195	0.0786962	0.6869451	0.7203825	0.6598269	0.6758513	0.1438779	0.6135360	0.4320592	0.6325096	0.7417030	0.4012694	0.3786553	0.3324999	0.2024701	0.2962164	0.2259871	0.0477114	0.7060309	0.5762854	0.0242624	0.6668264	0.7245632	0.0810002	0.2186915	0.0016088	0.5953223	0.0138351	0.1668417	0.5786949	0.5887229	0.2364780	0.5545324	0.0195957	0.1796493	0.3403531	0.0989434	0.6590871	0.1654327	0.6210935	0.4752276	0.0966670	0.1803555	0.2694878	0.0416380	0.4754342	0.5003140	0.2708848	0.0001259	0.7673412	0.5973164	0.3679481	0.1590773	0.1141743	0.7710822	0.3695592	0.6391945	0.3667656	0.3674921	0.1804533	0.6753827
300	0.3588409	0.0137466	0.0655465	0.0952174	0.4656317	0.0178057	0.7943181	0.1201591	0.7334590	0.1694568	0.5819543	0.7037573	0.2929193	0.2335375	0.1314819	0.6344151	0.7564356	0.7987346	0.8125753	0.8492006	0.1629278	0.0826813	0.7240249	0.4299660	0.6568204	0.4619414	0.7026943	0.2467943	0.8053752	0.5453538	0.0818511	0.6713079	0.7443276	0.5398770	0.6992529	0.2062832	0.6847378	0.4181456	0.7089447	0.6296106	0.5173927	0.3120738	0.4803995	0.2116734	0.3785110	0.1502720	0.0421414	0.7398314	0.4371657	0.0221072	0.5620231	0.7187587	0.0790585	0.2410460	0.0237505	0.5752857	0.0115348	0.1396385	0.6403972	0.3719806	0.2369708	0.5251831	0.0424554	0.1439009	0.2993537	0.1666492	0.6937736	0.1795540	0.6201374	0.4008553	0.1281766	0.1451711	0.3361463	0.0203933	0.4944444	0.5439967	0.2306793	0.0001228	0.7107822	0.4997106	0.5020919	0.2498272	0.1438631	0.6497615	0.4297908	0.6602778	0.3198377	0.4309842	0.1620231	0.6311711
350	0.3456619	0.0475674	0.0816559	0.0361391	0.3186416	0.0165007	0.7058919	0.0545272	0.7201858	0.2509830	0.5623378	0.6209919	0.2097589	0.1585442	0.0898377	0.6931570	0.7387421	0.6786576	0.6885891	0.8410121	0.1372045	0.0862513	0.5946528	0.3416984	0.5427171	0.2414387	0.4919831	0.2871516	0.6797323	0.5208620	0.0548891	0.7192838	0.6671077	0.6193361	0.7737740	0.2089570	0.6580791	0.4992966	0.6325895	0.6572494	0.3782257	0.2954300	0.3201839	0.3530471	0.2757578	0.2416798	0.0132346	0.5891042	0.4770868	0.0430738	0.5940273	0.7912610	0.0249027	0.3863950	0.0147451	0.7667370	0.0185094	0.2614716	0.6258727	0.5163479	0.2293391	0.5333536	0.0493092	0.1517893	0.2859950	0.1616958	0.6248447	0.0948456	0.6719241	0.4745916	0.1061345	0.1422004	0.3009964	0.0817745	0.5371673	0.6335519	0.3141093	0.0000485	0.6449394	0.5195615	0.3835879	0.1611057	0.1522187	0.7162634	0.3881467	0.5742401	0.3176334	0.4149407	0.2094793	0.6663460
400	0.4113540	0.0289053	0.0498679	0.0525028	0.4720997	0.0091506	0.7353156	0.0654901	0.7016099	0.1991160	0.6068138	0.6760445	0.3875500	0.2421031	0.1175856	0.6683092	0.8609708	0.6173788	0.7376576	0.7051136	0.1379822	0.0836029	0.5346508	0.3093889	0.7014530	0.2705702	0.6808721	0.1945911	0.6064677	0.5056374	0.0353396	0.7251418	0.6000553	0.6954943	0.6346105	0.2276930	0.6534714	0.5116400	0.6134604	0.7119438	0.4933437	0.3179985	0.3735593	0.3955463	0.2899585	0.2135442	0.0939114	0.7878889	0.4589711	0.0375205	0.5303926	0.6906459	0.0781173	0.2873980	0.0290244	0.6413673	0.0393121	0.1909590	0.6821951	0.4799612	0.2100057	0.6976341	0.0201593	0.1484795	0.4059396	0.1864378	0.5523478	0.0974234	0.6911461	0.5418521	0.1883768	0.1151376	0.2810403	0.0682066	0.4582586	0.6036903	0.1990102	0.0007718	0.5739448	0.5129689	0.4752793	0.2039734	0.0783500	0.7510226	0.4571836	0.6741800	0.3364949	0.4433896	0.0974069	0.6338619
450	0.3198556	0.0281188	0.0567218	0.0875120	0.3439377	0.0156705	0.7125938	0.1145958	0.7341519	0.2119335	0.5604519	0.7149533	0.3941913	0.1923783	0.1127751	0.6466510	0.6486274	0.5794303	0.7926268	0.6777618	0.1181473	0.0989775	0.6091490	0.2926245	0.6184267	0.2327996	0.6035062	0.2083640	0.6826145	0.5711839	0.0915133	0.7070267	0.7936595	0.6130194	0.8249075	0.1673965	0.7286996	0.3792408	0.6271302	0.6070085	0.6539151	0.3693974	0.4227534	0.3775482	0.3072168	0.1849499	0.0690620	0.6812233	0.4290603	0.0561770	0.4940780	0.6200431	0.0471147	0.2561369	0.0321202	0.7037340	0.0079339	0.2980433	0.6869858	0.4079158	0.1823003	0.6277764	0.0353630	0.1868721	0.3646626	0.1445993	0.7519771	0.0691013	0.7831145	0.4347862	0.1680693	0.1557246	0.3761597	0.0701566	0.5831127	0.7319580	0.2633350	0.0006176	0.7924786	0.5818021	0.4562123	0.1190094	0.0923388	0.8042024	0.4704474	0.7252808	0.3530668	0.4446317	0.0918904	0.6599999
500	0.3248475	0.0812097	0.0422834	0.0491144	0.3642155	0.0796307	0.6425910	0.1004225	0.8267089	0.1980582	0.5318368	0.8019338	0.3476183	0.2218183	0.1673201	0.6452726	0.7737651	0.7065058	0.6225116	0.6802672	0.1553394	0.1475356	0.7759898	0.2381074	0.4721066	0.1404144	0.4573203	0.2448841	0.5603282	0.4620828	0.0367605	0.7516265	0.7410727	0.5790664	0.7436149	0.2063686	0.7862749	0.4590613	0.6079515	0.5950286	0.4785016	0.3966167	0.4365232	0.3398267	0.3579256	0.2299454	0.0601488	0.7039223	0.3836488	0.0712030	0.5427932	0.5281125	0.0428195	0.2845182	0.0457729	0.6318017	0.0076069	0.3231518	0.7339499	0.4789722	0.2441797	0.6105428	0.0365308	0.2093533	0.3092994	0.1483562	0.7159777	0.0692839	0.6843630	0.5606632	0.1726483	0.1526075	0.3629202	0.0707374	0.6196965	0.5641116	0.3651921	0.0018810	0.7422746	0.7035735	0.6122062	0.1262587	0.0602889	0.6805353	0.4659651	0.6387954	0.5152456	0.5076131	0.1204890	0.7274738
550	0.3345060	0.1246607	0.0774286	0.0447401	0.3990851	0.1519319	0.6008323	0.0934059	0.8420824	0.1909168	0.6792724	0.8082132	0.2834420	0.2171774	0.0973596	0.7691994	0.6468389	0.6895986	0.6325628	0.6980935	0.4113697	0.0827014	0.6778720	0.3464408	0.4943990	0.4129913	0.5523084	0.2554739	0.7872379	0.2357624	0.2087271	0.6562917	0.4035977	0.7144589	0.6948491	0.1326818	0.5501892	0.4024924	0.5429380	0.7054675	0.6592859	0.3880970	0.4546361	0.4069231	0.4171453	0.2561996	0.1668492	0.8336345	0.4572000	0.0442199	0.5658858	0.7951494	0.0264490	0.2580389	0.0241011	0.6839480	0.0169076	0.1682703	0.6898123	0.2791173	0.2961152	0.5804732	0.0345847	0.5192290	0.4837643	0.1382569	0.6085724	0.0360649	0.1608551	0.4566373	0.1928246	0.2053268	0.4565560	0.0916690	0.5954936	0.5080839	0.3047816	0.0003597	0.6791660	0.3357681	0.4442034	0.1828584	0.0318547	0.5913402	0.4654240	0.6520909	0.3710270	0.3981679	0.0557060	0.7827634
600	0.3738522	0.1715033	0.0373677	0.0584868	0.3982834	0.2376843	0.8085322	0.0648060	0.7784793	0.1972593	0.6570642	0.7473610	0.3250518	0.2059269	0.0735331	0.6983513	0.8305836	0.6765482	0.7303068	0.6392255	0.5952354	0.1362231	0.6407913	0.3125414	0.5536654	0.7943419	0.5742015	0.3573240	0.5771444	0.2324239	0.3092329	0.7749421	0.1580177	0.7355043	0.7286548	0.2356500	0.3974425	0.3448979	0.7518096	0.7325487	0.6142641	0.4733999	0.5781176	0.5796875	0.4943573	0.1606702	0.1587802	0.7355417	0.4332726	0.0424907	0.5535502	0.8103200	0.0173636	0.3683718	0.0087629	0.8309606	0.0375103	0.0667581	0.7585399	0.1628168	0.3750591	0.7396695	0.0149174	0.6525966	0.3385644	0.2406327	0.5977965	0.0632636	0.1760151	0.4694114	0.1648612	0.1206289	0.4051752	0.0676315	0.5288120	0.4618281	0.3193211	0.0025411	0.5734399	0.2161235	0.4444131	0.1580081	0.0610260	0.7627540	0.3653457	0.6719297	0.3906512	0.2930068	0.1394052	0.6765803
650	0.3764752	0.1333028	0.0453282	0.0709372	0.4788326	0.3001294	0.6117980	0.0863025	0.7649452	0.1405338	0.6299711	0.5757558	0.3346483	0.1486300	0.1295644	0.6869273	0.5267447	0.7096983	0.5820049	0.7169141	0.5267825	0.0555224	0.8081030	0.3816791	0.7650949	0.6665694	0.4433061	0.3116932	0.7021793	0.1510228	0.3124510	0.7463526	0.1005453	0.6655919	0.6369965	0.3856575	0.3413630	0.3173489	0.6377830	0.6231096	0.7161574	0.4307591	0.5881155	0.5355181	0.4023451	0.2365970	0.0959682	0.8589099	0.4254635	0.0230170	0.6887587	0.6806313	0.0313361	0.3512915	0.0075005	0.7302680	0.0184513	0.0686848	0.6306847	0.0952278	0.3914676	0.6433189	0.0100692	0.6104217	0.3633942	0.1823765	0.5022535	0.1755560	0.2163472	0.4648639	0.0741540	0.1925718	0.3486409	0.0670258	0.5320058	0.4519928	0.3109767	0.0012837	0.6872221	0.2038494	0.4229232	0.1833676	0.0800539	0.6606942	0.4037469	0.7538685	0.3751545	0.3812296	0.1602230	0.7305831
700	0.5170775	0.1152895	0.0391760	0.0852897	0.3600859	0.2294640	0.7038293	0.1224899	0.6795289	0.2753708	0.6874593	0.6717350	0.3955859	0.1162026	0.1435411	0.7604465	0.7254837	0.6988155	0.8465514	0.7076281	0.5151073	0.0633825	0.6415411	0.3582326	0.6912466	0.6625672	0.4959971	0.3479076	0.6791358	0.1669603	0.2629110	0.7492511	0.1501305	0.6172389	0.6264953	0.2961370	0.3407586	0.4211644	0.7163310	0.7192471	0.6338526	0.5199023	0.6074304	0.4529949	0.2722367	0.2427035	0.0711315	0.7356492	0.5189401	0.0458045	0.6715426	0.6351724	0.0171794	0.4771083	0.0088709	0.7113022	0.0393066	0.0725343	0.6612893	0.1045733	0.3978136	0.4357863	0.0455488	0.8488711	0.2703536	0.1878490	0.6176784	0.1212781	0.2292509	0.6236860	0.0480988	0.2287185	0.3919922	0.0388396	0.4383236	0.4773702	0.2879900	0.0000071	0.6324101	0.2388731	0.5409802	0.1623177	0.0538260	0.9008666	0.4512271	0.6684596	0.3557680	0.3357247	0.1898837	0.7319662
750	0.3961763	0.1141466	0.0638825	0.1295567	0.2649846	0.2554894	0.6233993	0.1426064	0.8094222	0.2579693	0.6096386	0.6327784	0.3936434	0.1652023	0.2380851	0.6055666	0.5666869	0.7165498	0.6442020	0.7834212	0.5007896	0.0561408	0.6329413	0.2642253	0.6032146	0.6539273	0.5138236	0.2848458	0.6509908	0.1170739	0.1807535	0.7249798	0.1958494	0.6702114	0.7273074	0.2177043	0.3164883	0.1935551	0.7794634	0.7897097	0.5839359	0.4261985	0.5219934	0.5243389	0.3909378	0.2399958	0.0944450	0.6890152	0.4194261	0.0247285	0.5501736	0.8276667	0.0075476	0.4295193	0.0063656	0.8288938	0.0373534	0.0748780	0.7796291	0.0984205	0.3395764	0.5092539	0.0312343	0.6565567	0.3367568	0.2568840	0.4785995	0.1367854	0.4340901	0.5473587	0.0866383	0.1447339	0.3408062	0.0516506	0.4919885	0.5040169	0.3239092	0.0000016	0.7256691	0.2731469	0.5074921	0.1586787	0.0670799	0.8627941	0.6612829	0.7588797	0.3713041	0.3795624	0.1736396	0.6999748
800	0.3662296	0.0992424	0.0412484	0.1347395	0.3338547	0.2401809	0.6617509	0.1159848	0.5667318	0.2086377	0.7194645	0.6583426	0.3497262	0.2246621	0.2501517	0.6525770	0.7422675	0.6969693	0.6464721	0.6759973	0.6279434	0.0698529	0.6012342	0.2768225	0.5578024	0.7725028	0.3885298	0.3596644	0.7031266	0.1895758	0.3284619	0.6479203	0.2193467	0.6957571	0.5823395	0.1920641	0.2903159	0.2666800	0.5437750	0.8333899	0.5833480	0.4524201	0.4696404	0.4899417	0.3684123	0.2791428	0.1716811	0.6902924	0.4949941	0.0368891	0.6962644	0.8520868	0.0038952	0.4323568	0.0064807	0.8293629	0.0240773	0.0911453	0.6083544	0.2054468	0.3519839	0.6612044	0.0220232	0.6959005	0.4310675	0.2431692	0.4584611	0.1820373	0.2654205	0.4850106	0.0661284	0.1981887	0.3945082	0.0664757	0.5686443	0.4488166	0.3002382	0.0000000	0.7142340	0.2351998	0.5094333	0.1300767	0.0625870	0.8481380	0.4868987	0.6264520	0.4293438	0.3383178	0.1799908	0.6100966
850	0.2914754	0.0960230	0.0539656	0.0829771	0.4123757	0.2642213	0.7928840	0.0717405	0.8123263	0.2191406	0.7492686	0.7151136	0.3014681	0.2010103	0.2431310	0.6225473	0.6061266	0.7423367	0.7494878	0.6746707	0.4970655	0.0675291	0.6715191	0.3447073	0.7266080	0.5987959	0.2929917	0.2982952	0.6353504	0.1354964	0.4313399	0.7528962	0.1601316	0.6752764	0.5691903	0.1906038	0.4283271	0.2211754	0.6910830	0.6936406	0.5974966	0.4942495	0.7592245	0.5806474	0.3216695	0.2133303	0.1615016	0.7374160	0.5642009	0.0142110	0.6313043	0.6375129	0.0195597	0.4474628	0.0064694	0.6968108	0.0188593	0.0691409	0.7702687	0.2014940	0.3916782	0.5902325	0.0351333	0.6185945	0.4690960	0.2782136	0.4963750	0.0843972	0.3571837	0.4253947	0.0478467	0.1451527	0.3599622	0.0336182	0.4405528	0.4254492	0.4029954	0.0002954	0.7058668	0.1867522	0.5038467	0.1659933	0.0493094	0.6651437	0.5508818	0.6683047	0.4999287	0.3773491	0.1763513	0.7112011
900	0.3006634	0.0805714	0.0183973	0.0555791	0.4778672	0.2946532	0.8109824	0.1093381	0.7118108	0.2228314	0.6241262	0.7619932	0.3215929	0.1840912	0.1271621	0.8056218	0.6755207	0.5869856	0.7339336	0.7243994	0.4922327	0.0805838	0.6077928	0.3069687	0.5749975	0.5409954	0.4075851	0.3219669	0.6046194	0.0660132	0.3374654	0.7712477	0.1157064	0.5337415	0.5826454	0.2142233	0.3014924	0.2558985	0.5691392	0.8481168	0.6394268	0.5306082	0.5285635	0.4814079	0.2702580	0.2485519	0.1218264	0.6421173	0.5286463	0.0275739	0.5845662	0.7237929	0.0165683	0.4719962	0.0015510	0.7409169	0.0244270	0.0754218	0.7440451	0.1765898	0.4021763	0.5831705	0.0458251	0.6238431	0.4056000	0.2550988	0.4770174	0.1290222	0.3596501	0.5750230	0.0342062	0.1524959	0.4043172	0.0510579	0.4638340	0.4210815	0.3642552	0.0008857	0.6517521	0.2242726	0.3934587	0.1864049	0.0610017	0.6386556	0.5095885	0.5455460	0.3127027	0.4403361	0.1773138	0.8542948
950	0.3492364	0.0935627	0.0645113	0.0748400	0.3984277	0.2515557	0.7350113	0.0732033	0.7600111	0.2230249	0.7327667	0.6630541	0.3655849	0.1611507	0.2263427	0.7379760	0.7038668	0.6784099	0.7043516	0.7391398	0.5533361	0.0683000	0.7225778	0.2638168	0.6789207	0.5761329	0.3134918	0.3239153	0.6787186	0.1856852	0.2543951	0.5943620	0.1512998	0.7636742	0.6572984	0.2706084	0.4093541	0.3421158	0.7218422	0.6035334	0.7153595	0.5821270	0.5555724	0.5659814	0.2946944	0.2825329	0.1796285	0.6509807	0.4600905	0.0492811	0.6887118	0.6758834	0.0065545	0.5138878	0.0015483	0.7557496	0.0556556	0.0802501	0.6821442	0.2048156	0.4833265	0.5857261	0.0254572	0.5091731	0.4244004	0.2815592	0.4709243	0.1286931	0.3379908	0.4725034	0.0621793	0.1286295	0.3474997	0.0791562	0.4954287	0.4354898	0.3792770	0.0000013	0.7451018	0.2174967	0.5230288	0.1340600	0.0428282	0.7272866	0.4722069	0.5700909	0.3757679	0.3776099	0.1968396	0.7504261
1000	0.4595030	0.1418355	0.0633315	0.0401603	0.4704826	0.2318054	0.5677695	0.1166821	0.7511423	0.1997065	0.6775966	0.6441639	0.3462365	0.1435336	0.2052305	0.5712173	0.7002312	0.6268502	0.7550319	0.6402483	0.6090505	0.0790936	0.7147416	0.3845021	0.7021327	0.5761186	0.3518963	0.3637397	0.7042085	0.2381261	0.1686197	0.7247456	0.1896073	0.6427930	0.7084207	0.3158060	0.4248138	0.3099743	0.7704188	0.8196537	0.6974589	0.5141335	0.6133355	0.5251618	0.2591062	0.2591611	0.1941576	0.6251095	0.5852762	0.0196451	0.5289865	0.6068932	0.0176101	0.4715923	0.0020924	0.6865704	0.0201368	0.0972291	0.6309934	0.1350106	0.3618147	0.6330960	0.0246473	0.7488881	0.2603425	0.2282721	0.5743075	0.1363802	0.3466454	0.5221266	0.0798048	0.1497730	0.3190092	0.0464703	0.5023884	0.4500261	0.3789337	0.0000000	0.7582371	0.2263782	0.4512915	0.1531465	0.0379380	0.9200843	0.4420649	0.6554895	0.3030912	0.3541810	0.2012822	0.6328641

0	0.3959817	0.1233579	0.0389322	0.0615655	0.4741612	0.2286092	0.5116320	0.0984472	0.6801044	0.2459571	0.7187849	0.6219640	0.3882978	0.1599972	0.1488712	0.7624791	0.6591064	0.6142338	0.6406714	0.6834956	0.4869827	0.0525117	0.7061766	0.3253547	0.6330468	0.5952480	0.3414324	0.3972450	0.7291663	0.1401773	0.3242205	0.7156637	0.1380704	0.7583070	0.4939115	0.2359584	0.3441483	0.3595309	0.7883313	0.7202077	0.7365850	0.5650415	0.5829840	0.5480729	0.2836395	0.3373894	0.2239941	0.7297382	0.4664353	0.0150941	0.6769473	0.6475740	0.0204206	0.4595209	0.0008745	0.6352208	0.0251782	0.1222574	0.7281853	0.1369249	0.3770289	0.6672087	0.0677473	0.8078199	0.4077247	0.2898544	0.4946618	0.1856394	0.4396834	0.5181874	0.0417139	0.1469097	0.4028492	0.0689107	0.6056895	0.6058103	0.4056940	0.0005251	0.6541330	0.2875936	0.5929358	0.0769884	0.0718198	0.7810890	0.3657167	0.6456117	0.3016524	0.3397744	0.2265048	0.6621361
50	0.3338170	0.1109834	0.0119574	0.1220528	0.4191319	0.2905509	0.6388925	0.0916245	0.7395120	0.4841797	0.6832619	0.6119109	0.3552532	0.2785271	0.1686793	0.7595294	0.6844356	0.6485582	0.7393367	0.6825533	0.1285233	0.1213515	0.4990037	0.2251014	0.7443894	0.7464844	0.3506500	0.4050646	0.7180030	0.1229349	0.0948441	0.6985567	0.1032440	0.3317790	0.5037515	0.1313436	0.2745328	0.5904390	0.5272298	0.3496338	0.7641732	0.5134141	0.5106120	0.4862525	0.3388320	0.1968056	0.1072622	0.6008018	0.4178096	0.0052577	0.1354725	0.6699437	0.0130452	0.4196265	0.0013534	0.5889404	0.0219608	0.0063256	0.6724635	0.4091811	0.4107156	0.2692219	0.0470616	0.6249801	0.2936943	0.1424962	0.1831764	0.1503774	0.2807105	0.5543333	0.0849935	0.1817186	0.3258127	0.0452992	0.6093352	0.1361948	0.4217258	0.0000443	0.3703922	0.2392044	0.4902109	0.0375337	0.0586226	0.7609624	0.5127196	0.7957458	0.3926133	0.5099700	0.1926854	0.7450748
100	0.4252015	0.0621794	0.0248481	0.0733591	0.2594150	0.3017291	0.7111708	0.0708695	0.7487723	0.5503663	0.5941870	0.6608687	0.3844123	0.2353425	0.1508404	0.9186221	0.7090114	0.8127859	0.7433316	0.7000855	0.0743521	0.0951206	0.5964974	0.1826136	0.7262646	0.7179073	0.3808518	0.3207160	0.6835407	0.1475959	0.1070690	0.6792731	0.3366519	0.2462276	0.3706086	0.1214597	0.3015748	0.5103478	0.6660863	0.2299034	0.5736927	0.4371962	0.3793041	0.4424172	0.2796063	0.3257187	0.1019614	0.7168752	0.4461362	0.0080293	0.0402285	0.6738725	0.0134214	0.5710731	0.0002914	0.7246784	0.0095483	0.0000000	0.5651844	0.4139018	0.3922974	0.1156815	0.0382195	0.6357374	0.1306561	0.0483806	0.1075735	0.0869608	0.1125425	0.4594412	0.0393409	0.2599474	0.2899242	0.0260714	0.5032046	0.0665917	0.4770757	0.0014835	0.2492277	0.2206248	0.6372435	0.0360126	0.0096043	0.6641081	0.4589988	0.6423466	0.3702030	0.4269584	0.1587589	0.6346976
